step,time/fps
1024,1145.0
2048,999.0
3072,1005.0
4096,984.0
5120,986.0
6144,991.0
7168,993.0
8192,1011.0
9216,1015.0
10240,1018.0
11264,1020.0
12288,1020.0
13312,1019.0
14336,1011.0
15360,1016.0
16384,1019.0
17408,1020.0
18432,1014.0
19456,1021.0
20480,1022.0
21504,1017.0
22528,1018.0
23552,1018.0
24576,1017.0
25600,1015.0
26624,1012.0
27648,1012.0
28672,1008.0
29696,1010.0
30720,1010.0
31744,1009.0
32768,1006.0
33792,1007.0
34816,1008.0
35840,1003.0
36864,1004.0
37888,1005.0
38912,1003.0
39936,1007.0
40960,1008.0
41984,1011.0
43008,1010.0
44032,1011.0
45056,1013.0
46080,1011.0
47104,1013.0
48128,1014.0
49152,1015.0
50176,1014.0
51200,1014.0
52224,1015.0
53248,1013.0
54272,1013.0
55296,1013.0
56320,1014.0
57344,1012.0
58368,1013.0
59392,1013.0
60416,1013.0
61440,1013.0
62464,1013.0
63488,1014.0
64512,1013.0
65536,1013.0
66560,1013.0
67584,1011.0
68608,1010.0
69632,1011.0
70656,1009.0
71680,1010.0
72704,1010.0
73728,1010.0
74752,1009.0
75776,1010.0
76800,1010.0
77824,1008.0
78848,1008.0
79872,1008.0
80896,1008.0
81920,1006.0
82944,1006.0
83968,1006.0
84992,1005.0
86016,1005.0
87040,1005.0
88064,1005.0
89088,1004.0
90112,1005.0
91136,1005.0
92160,1004.0
93184,1004.0
94208,1005.0
95232,1005.0
96256,1004.0
97280,1005.0
98304,1005.0
99328,1003.0
100352,1003.0
101376,1003.0
102400,1002.0
103424,1002.0
104448,1002.0
105472,1003.0
106496,1003.0
107520,1003.0
108544,1003.0
109568,1002.0
110592,1003.0
111616,1004.0
112640,1004.0
113664,1004.0
114688,1004.0
115712,1004.0
116736,1003.0
117760,1004.0
118784,1004.0
119808,1004.0
120832,1004.0
121856,1004.0
122880,1004.0
123904,1003.0
124928,1003.0
125952,1003.0
126976,1002.0
128000,1002.0
129024,1002.0
130048,1003.0
131072,1002.0
132096,1002.0
133120,1002.0
134144,1002.0
135168,1002.0
136192,1002.0
137216,1002.0
138240,1001.0
139264,1002.0
140288,1002.0
141312,1001.0
142336,1001.0
143360,1002.0
144384,1002.0
145408,1001.0
146432,1001.0
147456,1001.0
148480,1001.0
149504,1001.0
150528,1001.0
151552,1001.0
152576,1001.0
153600,1001.0
154624,1001.0
155648,1001.0
156672,1001.0
157696,1001.0
158720,1001.0
159744,1001.0
160768,1001.0
161792,1001.0
162816,1001.0
163840,1001.0
164864,1001.0
165888,1001.0
166912,1001.0
167936,1002.0
168960,1002.0
169984,1001.0
171008,1001.0
172032,1002.0
173056,1001.0
174080,1002.0
175104,1002.0
176128,1002.0
177152,1002.0
178176,1002.0
179200,1002.0
180224,1001.0
181248,1002.0
182272,1002.0
183296,1002.0
184320,1001.0
185344,1001.0
186368,1001.0
187392,1001.0
188416,1001.0
189440,1001.0
190464,1001.0
191488,1001.0
192512,1001.0
193536,1001.0
194560,1000.0
195584,1000.0
196608,1001.0
197632,1000.0
198656,1000.0
199680,1000.0
200704,947.0
201728,946.0
202752,947.0
203776,947.0
204800,947.0
205824,947.0
206848,947.0
207872,948.0
208896,948.0
209920,948.0
210944,948.0
211968,948.0
212992,948.0
214016,948.0
215040,949.0
216064,948.0
217088,949.0
218112,949.0
219136,949.0
220160,949.0
221184,950.0
222208,950.0
223232,950.0
224256,950.0
225280,950.0
226304,950.0
227328,951.0
228352,951.0
229376,951.0
230400,951.0
231424,951.0
232448,952.0
233472,952.0
234496,952.0
235520,953.0
236544,953.0
237568,953.0
238592,953.0
239616,953.0
240640,953.0
241664,953.0
242688,953.0
243712,953.0
244736,954.0
245760,954.0
246784,954.0
247808,954.0
248832,954.0
249856,954.0
250880,954.0
251904,954.0
252928,954.0
253952,954.0
254976,954.0
256000,954.0
257024,955.0
258048,954.0
259072,955.0
260096,955.0
261120,955.0
262144,955.0
263168,955.0
264192,955.0
265216,955.0
266240,955.0
267264,956.0
268288,956.0
269312,956.0
270336,956.0
271360,956.0
272384,956.0
273408,956.0
274432,956.0
275456,956.0
276480,956.0
277504,956.0
278528,956.0
279552,956.0
280576,955.0
281600,955.0
282624,955.0
283648,955.0
284672,955.0
285696,955.0
286720,955.0
287744,955.0
288768,956.0
289792,956.0
290816,956.0
291840,956.0
292864,956.0
293888,956.0
294912,957.0
295936,957.0
296960,957.0
297984,957.0
299008,957.0
300032,957.0
301056,957.0
302080,957.0
303104,958.0
304128,958.0
305152,958.0
306176,958.0
307200,958.0
308224,958.0
309248,959.0
310272,959.0
311296,959.0
312320,959.0
313344,959.0
314368,959.0
315392,959.0
316416,959.0
317440,959.0
318464,959.0
319488,959.0
320512,959.0
321536,959.0
322560,959.0
323584,960.0
324608,960.0
325632,960.0
326656,960.0
327680,960.0
328704,960.0
329728,960.0
330752,960.0
331776,960.0
332800,960.0
333824,960.0
334848,960.0
335872,960.0
336896,960.0
337920,961.0
338944,961.0
339968,961.0
340992,961.0
342016,961.0
343040,961.0
344064,961.0
345088,961.0
346112,961.0
347136,961.0
348160,961.0
349184,961.0
350208,961.0
351232,961.0
352256,961.0
353280,961.0
354304,961.0
355328,961.0
356352,961.0
357376,961.0
358400,961.0
359424,961.0
360448,961.0
361472,962.0
362496,962.0
363520,962.0
364544,962.0
365568,962.0
366592,962.0
367616,962.0
368640,962.0
369664,962.0
370688,962.0
371712,962.0
372736,962.0
373760,962.0
374784,962.0
375808,962.0
376832,963.0
377856,963.0
378880,963.0
379904,963.0
380928,963.0
381952,963.0
382976,963.0
384000,963.0
385024,963.0
386048,963.0
387072,964.0
388096,964.0
389120,963.0
390144,964.0
391168,964.0
392192,964.0
393216,964.0
394240,964.0
395264,964.0
396288,964.0
397312,964.0
398336,965.0
399360,965.0
400384,940.0
401408,940.0
402432,940.0
403456,940.0
404480,940.0
405504,940.0
406528,940.0
407552,941.0
408576,941.0
409600,941.0
410624,941.0
411648,941.0
412672,941.0
413696,941.0
414720,942.0
415744,942.0
416768,942.0
417792,942.0
418816,942.0
419840,942.0
420864,942.0
421888,942.0
422912,942.0
423936,942.0
424960,942.0
425984,942.0
427008,942.0
428032,942.0
429056,943.0
430080,943.0
431104,943.0
432128,943.0
433152,943.0
434176,943.0
435200,943.0
436224,943.0
437248,944.0
438272,944.0
439296,944.0
440320,944.0
441344,944.0
442368,944.0
443392,945.0
444416,945.0
445440,945.0
446464,945.0
447488,945.0
448512,945.0
449536,945.0
450560,945.0
451584,945.0
452608,945.0
453632,946.0
454656,946.0
455680,946.0
456704,946.0
457728,946.0
458752,946.0
459776,946.0
460800,946.0
461824,946.0
462848,946.0
463872,946.0
464896,946.0
465920,946.0
466944,946.0
467968,946.0
468992,946.0
470016,946.0
471040,947.0
472064,947.0
473088,946.0
474112,947.0
475136,947.0
476160,947.0
477184,947.0
478208,947.0
479232,947.0
480256,947.0
481280,947.0
482304,947.0
483328,948.0
484352,948.0
485376,948.0
486400,948.0
487424,948.0
488448,948.0
489472,948.0
490496,948.0
491520,948.0
492544,948.0
493568,948.0
494592,948.0
495616,948.0
496640,948.0
497664,948.0
498688,948.0
499712,948.0
500736,948.0
501760,948.0
502784,948.0
503808,948.0
504832,948.0
505856,949.0
506880,949.0
507904,949.0
508928,949.0
509952,949.0
510976,949.0
512000,949.0
513024,949.0
514048,949.0
515072,949.0
516096,949.0
517120,949.0
518144,949.0
519168,949.0
520192,949.0
521216,949.0
522240,949.0
523264,950.0
524288,950.0
525312,950.0
526336,950.0
527360,950.0
528384,950.0
529408,950.0
530432,950.0
531456,950.0
532480,950.0
533504,950.0
534528,950.0
535552,950.0
536576,950.0
537600,951.0
538624,951.0
539648,951.0
540672,951.0
541696,951.0
542720,951.0
543744,951.0
544768,951.0
545792,951.0
546816,951.0
547840,951.0
548864,951.0
549888,952.0
550912,951.0
551936,952.0
552960,952.0
553984,952.0
555008,952.0
556032,952.0
557056,952.0
558080,952.0
559104,952.0
560128,952.0
561152,952.0
562176,952.0
563200,952.0
564224,952.0
565248,952.0
566272,952.0
567296,952.0
568320,952.0
569344,952.0
570368,952.0
571392,952.0
572416,952.0
573440,952.0
574464,953.0
575488,952.0
576512,953.0
577536,953.0
578560,953.0
579584,953.0
580608,953.0
581632,953.0
582656,953.0
583680,953.0
584704,953.0
585728,953.0
586752,953.0
587776,953.0
588800,953.0
589824,953.0
590848,953.0
591872,953.0
592896,953.0
593920,953.0
594944,954.0
595968,954.0
596992,954.0
598016,954.0
599040,954.0
600064,937.0
601088,937.0
602112,937.0
603136,937.0
604160,937.0
