step,train/policy_gradient_loss
2048,-0.0062131620943546295
3072,-0.0047365156933665276
4096,-0.0023649344220757484
5120,-0.001584928948432207
6144,-0.0009500148007646203
7168,-0.0027359507512301207
8192,-0.0011652540415525436
9216,-0.0010205920552834868
10240,-0.000936098222155124
11264,-0.003086637007072568
12288,-0.0007946556434035301
13312,-0.0016183056868612766
14336,-0.0018039052374660969
15360,-0.0036464387085288763
16384,-0.004041205160319805
17408,-0.0017160510178655386
18432,-0.004099599551409483
19456,-0.0026868069544434547
20480,-0.003536929376423359
21504,-0.0008976843673735857
22528,-0.002007368952035904
23552,-0.0020563460420817137
24576,-0.001969867153093219
25600,-0.003226021071895957
26624,-0.0006569234537892044
27648,-0.004661444574594498
28672,-0.0030922803562134504
29696,-0.001201794482767582
30720,-0.001633168081752956
31744,0.0007238690741360188
32768,-0.003652096027508378
33792,-0.0027691898867487907
34816,-0.002909891540184617
35840,-0.0018129502423107624
36864,-0.004745897371321917
37888,-0.002067793160676956
38912,0.0015533906407654285
39936,-0.0002712070127017796
40960,0.0014752582646906376
41984,-0.0014031503815203905
43008,0.00043393042869865894
44032,-0.0008262304472737014
45056,-0.0018567892257124186
46080,-0.0035376998130232096
47104,-0.0039055722299963236
48128,-0.004040884785354137
49152,-0.0026990724727511406
50176,-0.0008121937280520797
51200,-0.0024832801427692175
52224,-0.0001754123077262193
53248,-0.0025756345130503178
54272,0.0041211568750441074
55296,0.0014495265204459429
56320,-0.003095491323620081
57344,-0.0011140883434563875
58368,-0.0021276832558214664
59392,-0.0005909560713917017
60416,-0.0008250079117715359
61440,-0.0021543605253100395
62464,0.0006332808407023549
63488,-0.00024483061861246824
64512,-0.002715017879381776
65536,0.0009862518636509776
66560,-0.0003837676777038723
67584,-0.0001463737862650305
68608,0.003970138728618622
69632,-0.0011135867098346353
70656,0.004751288332045078
71680,0.0027468795888125896
72704,0.0009040889563038945
73728,0.0011239126324653625
74752,0.002284887246787548
75776,0.003352920990437269
76800,-0.0020427382551133633
77824,0.000140977994306013
78848,0.003827138803899288
79872,-0.002306881593540311
80896,-0.0006831471109762788
81920,-0.0012152031995356083
82944,-0.0013047358952462673
83968,0.00032995364745147526
84992,0.002526010386645794
86016,-0.00238985288888216
87040,-0.0028638073708862066
88064,-0.0022147491108626127
89088,-0.0019411564571782947
90112,0.001672630663961172
91136,0.0017568041803315282
92160,-0.00017505709547549486
93184,-0.004043759312480688
94208,-0.0005198848084546626
95232,0.0008170655346475542
96256,-0.00014115459634922445
97280,-9.319442324340343e-05
98304,-0.003560201032087207
99328,-0.0012827765895053744
100352,-0.0033476238604635
101376,0.0024549616500735283
102400,0.0006460428703576326
103424,-0.0019163470715284348
104448,-0.0014437645440921187
105472,-0.002613245276734233
106496,0.003831555601209402
107520,0.0032554357312619686
108544,-0.003780473954975605
109568,-0.0013940995559096336
110592,-0.0018926016055047512
111616,-0.0032887656707316637
112640,-0.003330626990646124
113664,-0.003648078767582774
114688,0.002099828328937292
115712,0.002372256014496088
116736,-0.0025195376947522163
117760,-0.003240151796489954
118784,-0.0015712850727140903
119808,0.00012362649431452155
120832,-0.00144998449832201
121856,0.0008858575019985437
122880,-0.003639952978119254
123904,-0.0008121707360260189
124928,0.0016102477675303817
125952,-0.002362431026995182
126976,-0.0018223347142338753
128000,-0.001963704125955701
129024,-0.000339398073265329
130048,-0.0024609751999378204
131072,-0.0007550771115347743
132096,-0.0014688394730910659
133120,-0.0001935542095452547
134144,-0.0009036744013428688
135168,0.00020088392193429172
136192,0.0005896388320252299
137216,-0.0007513209711760283
138240,-0.0021278143394738436
139264,8.387166599277407e-05
140288,-0.0007895379094406962
141312,-0.0014761216007173061
142336,-0.0007115224143490195
143360,-0.003972338512539864
144384,-0.0031479278113693
145408,-0.000638271332718432
146432,0.00018555816495791078
147456,-0.002238553948700428
148480,-0.004187386017292738
149504,-0.0010885983938351274
150528,0.0007422038470394909
151552,0.0006251754821278155
152576,-0.005084752105176449
153600,-0.0003248097491450608
154624,-0.002147635444998741
155648,0.0009944606572389603
156672,0.0007031488930806518
157696,-0.0018719456857070327
158720,-0.0006187784601934254
159744,-0.003908805549144745
160768,0.0004360589082352817
161792,-0.0009706317214295268
162816,-0.001313378568738699
163840,0.001148680574260652
164864,-2.707025851123035e-05
165888,-0.0032648611813783646
166912,-0.0030383493285626173
167936,0.0014565158635377884
168960,-0.001255064271390438
169984,-0.0027122776955366135
171008,-0.0007127993740141392
172032,-0.0008666067733429372
173056,-0.001833891379646957
174080,-0.0038027125410735607
175104,-0.0003599010524339974
176128,-0.0035683750174939632
177152,-0.0020039882510900497
178176,-0.0007721619331277907
179200,-0.0016898260219022632
180224,-0.0029453281313180923
181248,-0.0016558803617954254
182272,-0.0020708637312054634
183296,-0.00036695419112220407
184320,-0.002125876722857356
185344,-0.00010987208224833012
186368,-0.0004736468836199492
187392,0.00010224137804470956
188416,0.0060543036088347435
189440,0.0011703959899023175
190464,-0.0017135156085714698
191488,0.00026269175577908754
192512,-0.0004935525357723236
193536,-0.0038256545085459948
194560,-0.0018821593839675188
195584,-0.003358172019943595
196608,0.0026674659457057714
197632,0.0004708685737568885
198656,-0.0029858455527573824
199680,0.0017591090872883797
200000,-0.0008131915819831192
201728,-0.0027971104718744755
202752,0.00084391311975196
203776,-0.0017546809976920485
204800,-0.000522959977388382
205824,0.0003680430818349123
206848,-0.0020990348421037197
207872,-0.001244228333234787
208896,-0.0014894634950906038
209920,-0.0017092181369662285
210944,-0.001921705435961485
211968,0.0053492034785449505
212992,0.0002634775300975889
214016,0.0070754848420619965
215040,-0.0024780628737062216
216064,-7.991306483745575e-05
217088,-0.00034997344482690096
218112,0.0013445166405290365
219136,-0.004333539865911007
220160,-0.002631738781929016
221184,0.0016657477244734764
222208,0.0007729318458586931
223232,0.0023834959138184786
224256,0.0013797275023534894
225280,0.003558069933205843
226304,-0.0016835216665640473
227328,0.00027030648197978735
228352,-0.00216465350240469
229376,-0.00019350284128449857
230400,-0.004789253231137991
231424,-0.0009490378433838487
232448,0.004355533979833126
233472,-0.0019768027123063803
234496,-0.0038509711157530546
235520,-0.00040833320235833526
236544,-0.002021163236349821
237568,-0.0030132741667330265
238592,0.0005061193369328976
239616,-0.0012360569089651108
240640,-0.003528948873281479
241664,-0.0034773959778249264
242688,-0.0011941059492528439
243712,-0.004112869035452604
244736,-0.001489949761889875
245760,-0.0009343798155896366
246784,-0.002328114816918969
247808,-0.002524592913687229
248832,-0.0016445573419332504
249856,-0.0020051810424774885
250880,-0.00024316797498613596
251904,0.00016803634935058653
252928,-0.0015864374581724405
253952,-0.000655942945741117
254976,-0.0031380464788526297
256000,-0.002257850021123886
257024,-0.0005904806894250214
258048,-0.0015896250260993838
259072,-0.0020925591234117746
260096,-0.0011471539037302136
261120,0.0016611847095191479
262144,0.0036994460970163345
263168,-0.0030922433361411095
264192,-0.0001387560332659632
265216,-0.0017229660879820585
266240,-0.0021990002132952213
267264,-0.0006048277136869729
268288,-0.000855302787385881
269312,-0.0013192597543820739
270336,-0.0025068691466003656
271360,0.0002602269232738763
272384,-0.0012713526375591755
273408,-0.0027315388433635235
274432,-0.002203107811510563
275456,-0.0014472734183073044
276480,-0.0019810800440609455
277504,0.00019986435654573143
278528,-0.0028967249672859907
279552,-0.0021667256951332092
280576,-0.0023336252197623253
281600,-0.002418186515569687
282624,-0.0025702095590531826
283648,0.0002124662569258362
284672,-0.001422300934791565
285696,0.0001791587274055928
286720,0.0004390173708088696
287744,-0.0006130275432951748
288768,0.0015489086508750916
289792,-0.0006657409248873591
290816,-0.0036859901156276464
291840,-0.002065597102046013
292864,-0.0002947430475614965
293888,-0.001922385417856276
294912,-0.0011990828206762671
295936,0.00014141883002594113
296960,0.006195503752678633
297984,-0.0008115035016089678
299008,-0.0013792946701869369
300032,-0.0015404211590066552
301056,-0.0022079336922615767
302080,0.0017403895035386086
303104,0.0007539466023445129
304128,0.003960622940212488
305152,-0.00017814940656535327
306176,0.0026789791882038116
307200,-0.002957508433610201
308224,-0.0004903592634946108
309248,0.0007105584372766316
310272,-0.0007079679053276777
311296,-0.0003720505628734827
312320,-0.002076744567602873
313344,-0.0010339014697819948
314368,-0.0027008824981749058
315392,-0.0007591837784275413
316416,-0.0010295689571648836
317440,-0.0013191360048949718
318464,0.0008871725876815617
319488,-0.0034525259397923946
320512,-0.0007163446862250566
321536,0.0037136278115212917
322560,0.003952357918024063
323584,-0.002302363980561495
324608,0.000620165781583637
325632,-0.0021067943889647722
326656,-0.003106481861323118
327680,-0.0019283874426037073
328704,-0.0011997780529782176
329728,0.0030370482709258795
330752,0.00022053398424759507
331776,-0.002308083698153496
332800,-0.0014073505299165845
333824,-0.001983745489269495
334848,-0.002849654294550419
335872,-0.00024766940623521805
336896,-0.0013654688373208046
337920,-0.0038190283812582493
338944,-0.005810529924929142
339968,0.00568055035546422
340992,-0.002277602208778262
342016,-0.0016135367332026362
343040,-0.001029066275805235
344064,-0.0006476388080045581
345088,-0.002396147698163986
346112,-0.0011496212100610137
347136,0.00012428913032636046
348160,-0.0003676805645227432
349184,-0.0013477364555001259
350208,0.0011533538345247507
351232,-0.00316931726410985
352256,-0.001103234593756497
353280,-0.0015492138918489218
354304,-0.0012839165283367038
355328,-0.0019042654894292355
356352,-0.00142766535282135
357376,-0.0005033168126828969
358400,-0.002058584475889802
359424,-0.004311948083341122
360448,-0.0018281028605997562
361472,-0.00015767524018883705
362496,-0.0008088902686722577
363520,-0.0012559657916426659
364544,-0.003435739316046238
365568,0.00016626098658889532
366592,-0.0011086598969995975
367616,-0.001739495899528265
368640,-7.814084528945386e-05
369664,0.0006309821619652212
370688,-0.002513508778065443
371712,-0.0009179356275126338
372736,-0.0017826119437813759
373760,-0.0017582317814230919
374784,-0.002432050881907344
375808,-0.002288550604134798
376832,0.0010735760442912579
377856,0.0015842210268601775
378880,0.001090710167773068
379904,-0.0027112802490592003
380928,-0.0014828431885689497
381952,-0.0031254179775714874
382976,-0.000425023608841002
384000,0.0006848071934655309
385024,-0.0015118361916393042
386048,0.005597435403615236
387072,-0.0007456181920133531
388096,-0.00036155854468233883
389120,-0.00013092084554955363
390144,-0.002377220895141363
391168,-0.0035732758697122335
392192,-0.002974736038595438
393216,-0.0008215355919674039
394240,-0.0019186318386346102
395264,0.0003491583629511297
396288,-0.00048066844465211034
397312,0.0004461407079361379
398336,-0.003672661492601037
399360,-0.001944084418937564
400000,-0.0011350365821272135
401408,-0.001685597002506256
402432,-0.0010385196655988693
403456,-0.0013496584724634886
404480,-0.00020089681493118405
405504,-0.001958212349563837
406528,-0.0022261710837483406
407552,-0.001608152873814106
408576,0.00045657934970222414
409600,0.0010717385448515415
410624,0.000484527088701725
411648,-0.0038314778357744217
412672,-0.0032630308996886015
413696,-0.0010219254763796926
414720,0.001806439831852913
415744,-0.004489644896239042
416768,0.004926017951220274
417792,-0.0022065872326493263
418816,-0.0011982875876128674
419840,-0.0006164151709526777
420864,-0.0007083844393491745
421888,0.0011365393875166774
422912,-0.00013360666343942285
423936,-0.0016921082278713584
424960,-0.0005025560967624187
425984,-0.0009791748598217964
427008,-0.0005516716628335416
428032,-0.001001572236418724
429056,-0.001321644289419055
430080,-0.0005398996872827411
431104,-0.0028554738964885473
432128,-0.0017763035139068961
433152,-0.0007434040307998657
434176,0.0007494583260267973
435200,-0.00031115789897739887
436224,-0.002086278749629855
437248,-0.002796315588057041
438272,0.0013629421591758728
439296,-0.0003938680747523904
440320,-0.00034251087345182896
441344,-0.000618970487266779
442368,0.0013456695014610887
443392,0.0009587102103978395
444416,-0.0022510825656354427
445440,-0.0017394841415807605
446464,0.0014178762212395668
447488,0.00023285901988856494
448512,0.0015982096083462238
449536,-0.0007938147755339742
450560,-0.0007681662682443857
451584,-0.001275115180760622
452608,-9.601004421710968e-06
453632,0.0035739783197641373
454656,-0.0005865133716724813
455680,-0.0012971828691661358
456704,0.0019271021010354161
457728,-0.0010781196178868413
458752,-1.5098601579666138e-05
459776,0.003327596466988325
460800,0.0007798027945682406
461824,-0.0010812778491526842
462848,0.005633178167045116
463872,-0.0016736933030188084
464896,-3.108830424025655e-05
465920,0.0008192438981495798
466944,-0.0009608686086721718
467968,0.0008826396660879254
468992,-0.0016414197161793709
470016,0.005530792288482189
471040,-0.0006048440118320286
472064,-0.002926718443632126
473088,-0.0021931668743491173
474112,0.0003130626864731312
475136,-0.0005630826344713569
476160,0.0004900689818896353
477184,0.011252013966441154
478208,0.010790301486849785
479232,0.006058571860194206
480256,0.0006106034852564335
481280,-0.0013486091047525406
482304,-0.00031582132214680314
483328,0.0013439615722745657
484352,-0.0008238286827690899
485376,-0.0004378107259981334
486400,0.0007576323114335537
487424,-0.0038137598894536495
488448,-0.0008525009034201503
489472,-0.0031131035648286343
490496,-0.0004522932867985219
491520,-0.001275914255529642
492544,-0.0007622463745065033
493568,-0.0014169877395033836
494592,-0.0017410764703527093
495616,0.00033193314447999
496640,-0.003273245645686984
497664,-0.001302647520788014
498688,-0.0005114180967211723
499712,-0.0001214513904415071
500736,-0.0014770904090255499
501760,-0.0016110683791339397
502784,-0.0007599246455356479
503808,-0.001306256279349327
504832,-0.0007425353396683931
505856,-0.0006960214232094586
506880,-0.0007855958538129926
507904,-0.002492161002010107
508928,-0.002012798096984625
509952,-0.002390899695456028
510976,0.0012628603726625443
512000,0.0009218040504492819
513024,-0.0006970240501686931
514048,-0.0020608108025044203
515072,0.0002729951520450413
516096,0.0020695875864475965
517120,0.005197182297706604
518144,-0.0010535798501223326
519168,0.0005850623128935695
520192,0.0004121071833651513
521216,0.0002663461782503873
522240,-0.00222098920494318
523264,0.007388212252408266
524288,0.008758120238780975
525312,-0.00022306578466668725
526336,-0.0004812189727090299
527360,-0.001021272619254887
528384,-0.0007916918839327991
529408,0.0004573684127535671
530432,0.002765314420685172
531456,0.01318674348294735
532480,0.003726981347426772
533504,0.004051339812576771
534528,0.0017729697283357382
535552,0.0018428571056574583
536576,0.006277631968259811
537600,0.0013412234839051962
538624,0.0020231413654983044
539648,-8.825643453747034e-05
540672,0.0007130969315767288
541696,0.002052516909316182
542720,0.007986044511198997
543744,0.0020517960656434298
544768,0.010033266618847847
545792,0.0015783165581524372
546816,0.001587777165696025
547840,0.0054710120894014835
548864,-0.0007539357175119221
549888,0.002163051860406995
550912,-0.003996175713837147
551936,-0.0014747083187103271
552960,0.005330292042344809
553984,0.003128591226413846
555008,-0.0014006095007061958
556032,-0.001602869015187025
557056,0.003787476336583495
558080,0.002816240070387721
559104,-0.002954242518171668
560128,0.0018389422912150621
561152,-0.0015269449213519692
562176,0.002503876108676195
563200,-0.0014786934480071068
564224,-0.0009050368680618703
565248,-0.0006604327354580164
566272,0.0029907114803791046
567296,0.0022150285076349974
568320,0.004215770401060581
569344,0.005355018191039562
570368,-0.002903541550040245
571392,-0.0012071639066562057
572416,-0.0016073324950411916
573440,-0.0004210744518786669
574464,0.003931090701371431
575488,0.0007394498097710311
576512,0.003911464475095272
577536,-0.0010531850857660174
578560,0.0006077621947042644
579584,-0.0015448119957000017
580608,0.0038187578320503235
581632,-0.0008950947085395455
582656,0.001812739297747612
583680,0.0015387374442070723
584704,0.0003338149399496615
585728,0.004563020542263985
586752,-0.0007786542410030961
587776,0.00685113575309515
588800,-0.0036655357107520103
589824,9.518669685348868e-05
590848,0.007810886949300766
591872,0.0038891846779733896
592896,0.0034748211037367582
593920,0.002123764483258128
594944,-0.0016986961709335446
595968,0.001525989966467023
596992,0.008417210541665554
598016,0.004580402746796608
599040,2.708780812099576e-05
600000,-0.003022851189598441
601088,0.00968354381620884
602112,0.0015061204321682453
603136,-0.0017126358579844236
604160,-0.0006571175763383508
605184,0.000897453457582742
606208,-0.0007666615420021117
607232,-0.0021298176143318415
608256,-0.0007388561498373747
609280,-0.0003520656027831137
610304,-0.0033633061684668064
611328,-0.003364881733432412
612352,-0.0008895638165995479
613376,0.0007783446926623583
614400,0.0025878024753183126
615424,0.008954396471381187
616448,0.001742880791425705
617472,0.014337600208818913
618496,-0.001811714842915535
619520,-0.0012642444344237447
620544,0.0007647217134945095
621568,0.0019511841237545013
622592,0.0036365033593028784
623616,0.009916038252413273
624640,0.010965309105813503
625664,0.002638352569192648
626688,-0.00020945866708643734
627712,0.0027319302316755056
