step,train/entropy_loss
2048,-2.8891730308532715
3072,-2.8841776847839355
4096,-2.88608717918396
5120,-2.878627061843872
6144,-2.8808627128601074
7168,-2.884031057357788
8192,-2.885387420654297
9216,-2.8759524822235107
10240,-2.8770930767059326
11264,-2.874661684036255
12288,-2.8677618503570557
13312,-2.8649697303771973
14336,-2.8587756156921387
15360,-2.860311269760132
16384,-2.853170871734619
17408,-2.851081609725952
18432,-2.851834774017334
19456,-2.8274903297424316
20480,-2.826181650161743
21504,-2.8226659297943115
22528,-2.823439598083496
23552,-2.804647922515869
24576,-2.8339295387268066
25600,-2.833169460296631
26624,-2.8011674880981445
27648,-2.827070713043213
28672,-2.800778865814209
29696,-2.778212547302246
30720,-2.795915126800537
31744,-2.799247980117798
32768,-2.7596192359924316
33792,-2.7443573474884033
34816,-2.752476453781128
35840,-2.763286590576172
36864,-2.761850357055664
37888,-2.7842857837677
38912,-2.7737648487091064
39936,-2.7437551021575928
40960,-2.7643048763275146
41984,-2.7949116230010986
43008,-2.8384926319122314
44032,-2.8101556301116943
45056,-2.822385787963867
46080,-2.8264224529266357
47104,-2.8043019771575928
48128,-2.7901556491851807
49152,-2.7885005474090576
50176,-2.7985293865203857
51200,-2.778196096420288
52224,-2.7757411003112793
53248,-2.723634719848633
54272,-2.6734836101531982
55296,-2.7500762939453125
56320,-2.7928690910339355
57344,-2.7688329219818115
58368,-2.762653350830078
59392,-2.782421112060547
60416,-2.7321701049804688
61440,-2.7344887256622314
62464,-2.7570111751556396
63488,-2.6868202686309814
64512,-2.698676347732544
65536,-2.701242446899414
66560,-2.6618492603302
67584,-2.664475440979004
68608,-2.7033450603485107
69632,-2.7215967178344727
70656,-2.7501065731048584
71680,-2.7321176528930664
72704,-2.712655782699585
73728,-2.7593941688537598
74752,-2.8109145164489746
75776,-2.7607545852661133
76800,-2.77009654045105
77824,-2.7573390007019043
78848,-2.7622580528259277
79872,-2.7657103538513184
80896,-2.77508544921875
81920,-2.7040295600891113
82944,-2.6775405406951904
83968,-2.696958065032959
84992,-2.668193817138672
86016,-2.7047555446624756
87040,-2.7171273231506348
88064,-2.7035460472106934
89088,-2.6891047954559326
90112,-2.674330472946167
91136,-2.6424849033355713
92160,-2.6257004737854004
93184,-2.6379687786102295
94208,-2.637789726257324
95232,-2.679992914199829
96256,-2.6601979732513428
97280,-2.5969831943511963
98304,-2.6336190700531006
99328,-2.6329634189605713
100352,-2.625457525253296
101376,-2.629220485687256
102400,-2.612361431121826
103424,-2.607511281967163
104448,-2.58890962600708
105472,-2.652299404144287
106496,-2.617086887359619
107520,-2.6259994506835938
108544,-2.5971195697784424
109568,-2.615504026412964
110592,-2.591636896133423
111616,-2.570134162902832
112640,-2.595824718475342
113664,-2.6007845401763916
114688,-2.604475498199463
115712,-2.5693233013153076
116736,-2.5738258361816406
117760,-2.5799126625061035
118784,-2.6294023990631104
119808,-2.5979392528533936
120832,-2.6146035194396973
121856,-2.660951614379883
122880,-2.666400194168091
123904,-2.6877658367156982
124928,-2.689182758331299
125952,-2.7278761863708496
126976,-2.7286875247955322
128000,-2.716191530227661
129024,-2.689345598220825
130048,-2.6811935901641846
131072,-2.721630334854126
132096,-2.712209939956665
133120,-2.7021100521087646
134144,-2.719221830368042
135168,-2.7359778881073
136192,-2.6801984310150146
137216,-2.715771436691284
138240,-2.718790054321289
139264,-2.7095258235931396
140288,-2.693640947341919
141312,-2.716386318206787
142336,-2.711998701095581
143360,-2.6431708335876465
144384,-2.67622971534729
145408,-2.6831817626953125
146432,-2.6553122997283936
147456,-2.690692663192749
148480,-2.6788809299468994
149504,-2.6914970874786377
150528,-2.690171957015991
151552,-2.6794536113739014
152576,-2.6696789264678955
153600,-2.6675326824188232
154624,-2.637411594390869
155648,-2.6680796146392822
156672,-2.6959190368652344
157696,-2.6480515003204346
158720,-2.684248447418213
159744,-2.63356614112854
160768,-2.6363868713378906
161792,-2.6229472160339355
162816,-2.6236517429351807
163840,-2.5994582176208496
164864,-2.6273932456970215
165888,-2.630201816558838
166912,-2.6259477138519287
167936,-2.583836793899536
168960,-2.618828296661377
169984,-2.633234977722168
171008,-2.585927724838257
172032,-2.6334450244903564
173056,-2.6143505573272705
174080,-2.6107401847839355
175104,-2.574414014816284
176128,-2.595869541168213
177152,-2.5308938026428223
178176,-2.526857614517212
179200,-2.520263671875
180224,-2.511319875717163
181248,-2.4927423000335693
182272,-2.503417491912842
183296,-2.474883794784546
184320,-2.414215087890625
185344,-2.4321062564849854
186368,-2.391324520111084
187392,-2.424527406692505
188416,-2.4409048557281494
189440,-2.5272481441497803
190464,-2.4811699390411377
191488,-2.4723217487335205
192512,-2.4519736766815186
193536,-2.5141379833221436
194560,-2.500500202178955
195584,-2.4986166954040527
196608,-2.4959113597869873
197632,-2.5257925987243652
198656,-2.5727028846740723
199680,-2.545106887817383
200000,-2.5432465076446533
201728,-2.5545670986175537
202752,-2.567406177520752
203776,-2.575552225112915
204800,-2.5700933933258057
205824,-2.5468764305114746
206848,-2.557114601135254
207872,-2.595676898956299
208896,-2.617689609527588
209920,-2.590095281600952
210944,-2.585883855819702
211968,-2.6370179653167725
212992,-2.5902950763702393
214016,-2.563582420349121
215040,-2.589905261993408
216064,-2.6238441467285156
217088,-2.577500343322754
218112,-2.6239054203033447
219136,-2.617372512817383
220160,-2.5966010093688965
221184,-2.583670139312744
222208,-2.541748523712158
223232,-2.5749623775482178
224256,-2.556042194366455
225280,-2.537292957305908
226304,-2.57289457321167
227328,-2.586768388748169
228352,-2.5899624824523926
229376,-2.5964250564575195
230400,-2.5773301124572754
231424,-2.568711996078491
232448,-2.5933687686920166
233472,-2.5769309997558594
234496,-2.5340354442596436
235520,-2.558570384979248
236544,-2.5907022953033447
237568,-2.585653305053711
238592,-2.562467336654663
239616,-2.537778615951538
240640,-2.538909435272217
241664,-2.5053231716156006
242688,-2.5086851119995117
243712,-2.4744338989257812
244736,-2.432939052581787
245760,-2.4634389877319336
246784,-2.453162431716919
247808,-2.484799385070801
248832,-2.4259514808654785
249856,-2.4327242374420166
250880,-2.459289073944092
251904,-2.4256346225738525
252928,-2.392643451690674
253952,-2.3608462810516357
254976,-2.2869367599487305
256000,-2.233797073364258
257024,-2.2652432918548584
258048,-2.236501693725586
259072,-2.1977810859680176
260096,-2.129362106323242
261120,-2.1885573863983154
262144,-2.2501888275146484
263168,-2.215904712677002
264192,-2.2407004833221436
265216,-2.256216287612915
266240,-2.1938369274139404
267264,-2.2080154418945312
268288,-2.296485185623169
269312,-2.2735888957977295
270336,-2.2398266792297363
271360,-2.286085605621338
272384,-2.2153496742248535
273408,-2.2562482357025146
274432,-2.2379682064056396
275456,-2.2144246101379395
276480,-2.1963183879852295
277504,-2.1396708488464355
278528,-2.07431697845459
279552,-2.0667800903320312
280576,-1.9940565824508667
281600,-1.9852019548416138
282624,-1.9628361463546753
283648,-1.9862122535705566
284672,-2.0380640029907227
285696,-2.0558290481567383
286720,-1.974911093711853
287744,-2.0004255771636963
288768,-2.0040998458862305
289792,-1.8802069425582886
290816,-2.0219011306762695
291840,-2.004373550415039
292864,-2.0373339653015137
293888,-2.078397750854492
294912,-2.073352098464966
295936,-2.035271644592285
296960,-1.9084323644638062
297984,-1.8889927864074707
299008,-1.900380253791809
300032,-1.9502676725387573
301056,-1.9402998685836792
302080,-1.947046160697937
303104,-2.0076980590820312
304128,-2.0926666259765625
305152,-2.1499111652374268
306176,-2.17746901512146
307200,-2.10913348197937
308224,-2.1266415119171143
309248,-2.126265525817871
310272,-2.129210948944092
311296,-2.1480391025543213
312320,-2.0931968688964844
313344,-2.130058765411377
314368,-2.1230673789978027
315392,-2.1349265575408936
316416,-2.1576898097991943
317440,-2.1413958072662354
318464,-2.146606206893921
319488,-2.0410280227661133
320512,-2.1076364517211914
321536,-2.125002384185791
322560,-2.1632277965545654
323584,-2.1688592433929443
324608,-2.2130537033081055
325632,-2.213416576385498
326656,-2.216400146484375
327680,-2.2145349979400635
328704,-2.2087666988372803
329728,-2.2397735118865967
330752,-2.1417980194091797
331776,-2.179582357406616
332800,-2.1875455379486084
333824,-2.196683645248413
334848,-2.109330654144287
335872,-2.187152862548828
336896,-2.149230480194092
337920,-2.1452465057373047
338944,-2.1891915798187256
339968,-2.1820461750030518
340992,-2.122837543487549
342016,-2.134857416152954
