step,train/explained_variance
2048,0.0022806525230407715
3072,0.021391332149505615
4096,0.02047640085220337
5120,-0.016974210739135742
6144,-0.010047435760498047
7168,-0.012188553810119629
8192,-0.03186047077178955
9216,-0.0032532215118408203
10240,-0.0025769472122192383
11264,-0.007604718208312988
12288,0.0037676095962524414
13312,-0.007498025894165039
14336,0.01623433828353882
15360,0.007939279079437256
16384,-0.011378645896911621
17408,0.0006056427955627441
18432,0.040325939655303955
19456,0.01688462495803833
20480,0.023121297359466553
21504,0.019368290901184082
22528,-0.02737569808959961
23552,-0.035254716873168945
24576,-0.020258069038391113
25600,-0.015903592109680176
26624,0.022363364696502686
27648,-0.045009613037109375
28672,-0.13121485710144043
29696,-0.009457111358642578
30720,-0.007294774055480957
31744,-0.01892697811126709
32768,0.0322536826133728
33792,-0.014634847640991211
34816,-0.0127335786819458
35840,-0.009050130844116211
36864,-0.0008249282836914062
37888,0.005096256732940674
38912,-0.00894010066986084
39936,-0.016382932662963867
40960,-0.0001760721206665039
41984,0.00048094987869262695
43008,-0.0107496976852417
44032,0.005827069282531738
45056,-0.018136024475097656
46080,0.005810379981994629
47104,-0.019924044609069824
48128,-0.024580001831054688
49152,-0.006860613822937012
50176,0.006905257701873779
51200,-0.04100775718688965
52224,0.011435091495513916
53248,-0.0008798837661743164
54272,0.0033843517303466797
55296,0.014004409313201904
56320,0.013685882091522217
57344,-0.032845258712768555
58368,-0.0025072097778320312
59392,-0.011852502822875977
60416,0.008633315563201904
61440,-0.01421666145324707
62464,-0.01257312297821045
63488,0.003248155117034912
64512,-0.014661788940429688
65536,-0.03356742858886719
66560,-0.0021283626556396484
67584,-0.00018155574798583984
68608,-0.015750765800476074
69632,-0.004441738128662109
70656,0.019019007682800293
71680,-0.009976744651794434
72704,-0.007007956504821777
73728,-0.006139993667602539
74752,-0.006881117820739746
75776,-0.00678563117980957
76800,0.0009519457817077637
77824,-0.0037957429885864258
78848,-0.0027986764907836914
79872,-0.0028077363967895508
80896,-0.0039348602294921875
81920,-0.0052738189697265625
82944,0.004071474075317383
83968,-0.003258824348449707
84992,0.010447263717651367
86016,0.008553862571716309
87040,0.01122981309890747
88064,0.019423186779022217
89088,-0.07937049865722656
90112,-0.0009708404541015625
91136,0.0032765865325927734
92160,0.008462011814117432
93184,0.0009579062461853027
94208,0.0022917985916137695
95232,-0.017323017120361328
96256,0.013774633407592773
97280,0.006536126136779785
98304,0.0029724836349487305
99328,-0.003283977508544922
100352,-0.01481330394744873
101376,0.0072269439697265625
102400,0.010691583156585693
103424,0.025800585746765137
104448,0.044599831104278564
105472,-0.07546329498291016
106496,0.036595046520233154
107520,0.016754329204559326
108544,0.07400530576705933
109568,0.02090919017791748
110592,-0.11127245426177979
111616,0.001721203327178955
112640,0.03353005647659302
113664,-0.0159226655960083
114688,-0.005415439605712891
115712,0.008109033107757568
116736,-0.0054891109466552734
117760,-0.003168463706970215
118784,0.0032582879066467285
119808,-0.005416393280029297
120832,0.012440979480743408
121856,0.02234095335006714
122880,0.004759728908538818
123904,0.012586414813995361
124928,0.027468323707580566
125952,0.05067634582519531
126976,0.011587321758270264
128000,-0.025256037712097168
129024,0.011741876602172852
130048,0.018126189708709717
131072,0.018953919410705566
132096,0.13430702686309814
133120,0.0004101395606994629
134144,0.00853276252746582
135168,0.008118391036987305
136192,0.01474374532699585
137216,0.03713947534561157
138240,0.10404425859451294
139264,-0.03472483158111572
140288,0.05430901050567627
141312,0.007419586181640625
142336,0.04249507188796997
143360,0.08651214838027954
144384,0.07679659128189087
145408,-0.012710809707641602
146432,0.1928424835205078
147456,0.1045607328414917
148480,0.05270862579345703
149504,0.048584699630737305
150528,-0.003777742385864258
151552,0.06464016437530518
152576,-0.03822147846221924
153600,0.013467788696289062
154624,0.002276122570037842
155648,0.020654022693634033
156672,-0.06001615524291992
157696,0.02023446559906006
158720,0.046891212463378906
159744,0.0033449530601501465
160768,0.06493043899536133
161792,-0.00823366641998291
162816,0.019883453845977783
163840,0.06748855113983154
164864,0.01101827621459961
165888,0.0415802001953125
166912,-0.005130648612976074
167936,0.04858887195587158
168960,0.032232820987701416
169984,0.012080073356628418
171008,0.14771682024002075
172032,0.10659801959991455
173056,-0.017529845237731934
174080,0.12216454744338989
175104,0.045382797718048096
176128,-0.03340721130371094
177152,-0.028209567070007324
178176,0.23845571279525757
179200,0.07701325416564941
