step,train/entropy_loss
2048,-2.888993978500366
3072,-2.8859527111053467
4096,-2.8809475898742676
5120,-2.8780035972595215
6144,-2.869019031524658
7168,-2.85880184173584
8192,-2.8520188331604004
9216,-2.8496878147125244
10240,-2.83674693107605
11264,-2.8310017585754395
12288,-2.845546245574951
13312,-2.835012435913086
14336,-2.8386740684509277
15360,-2.837155342102051
16384,-2.85623836517334
17408,-2.851829767227173
18432,-2.847627878189087
19456,-2.846418619155884
20480,-2.8379597663879395
21504,-2.8371055126190186
22528,-2.8324191570281982
23552,-2.816398859024048
24576,-2.807370185852051
25600,-2.797086000442505
26624,-2.811375617980957
27648,-2.817190170288086
28672,-2.8053112030029297
29696,-2.7924399375915527
30720,-2.7826061248779297
31744,-2.7850983142852783
32768,-2.782353639602661
33792,-2.763775110244751
34816,-2.746490716934204
35840,-2.755373001098633
36864,-2.7449381351470947
37888,-2.7164580821990967
38912,-2.7207067012786865
39936,-2.728080987930298
40960,-2.7469472885131836
41984,-2.733102321624756
43008,-2.7578136920928955
44032,-2.750791072845459
45056,-2.7526090145111084
46080,-2.7498598098754883
47104,-2.754171848297119
48128,-2.7431859970092773
49152,-2.713749885559082
50176,-2.6950738430023193
51200,-2.7291064262390137
52224,-2.7367870807647705
53248,-2.7310378551483154
54272,-2.7422826290130615
55296,-2.760667324066162
56320,-2.7267398834228516
57344,-2.7209861278533936
58368,-2.7457146644592285
59392,-2.7333574295043945
60416,-2.713815689086914
61440,-2.717726469039917
62464,-2.6943681240081787
63488,-2.7022299766540527
64512,-2.673003911972046
65536,-2.6999330520629883
66560,-2.6885547637939453
67584,-2.6964786052703857
68608,-2.641185760498047
69632,-2.6379475593566895
70656,-2.6585886478424072
71680,-2.6613874435424805
72704,-2.6183886528015137
73728,-2.6151418685913086
74752,-2.5957415103912354
75776,-2.607938289642334
76800,-2.4848544597625732
77824,-2.511042594909668
78848,-2.505438804626465
79872,-2.456770658493042
80896,-2.547555685043335
81920,-2.5793960094451904
82944,-2.563746452331543
83968,-2.6165761947631836
84992,-2.6413066387176514
86016,-2.6487936973571777
87040,-2.6376023292541504
88064,-2.614893674850464
89088,-2.67692494392395
90112,-2.6085190773010254
91136,-2.6212100982666016
92160,-2.6137380599975586
93184,-2.6073806285858154
94208,-2.589928150177002
95232,-2.5638928413391113
96256,-2.513906717300415
97280,-2.5308988094329834
98304,-2.563209295272827
99328,-2.5403387546539307
100352,-2.529142141342163
101376,-2.58556866645813
102400,-2.604318380355835
103424,-2.6024856567382812
104448,-2.617081880569458
105472,-2.615638256072998
106496,-2.6487040519714355
107520,-2.671478748321533
108544,-2.7153966426849365
109568,-2.692934513092041
110592,-2.643902063369751
111616,-2.6742472648620605
112640,-2.650568723678589
113664,-2.659078598022461
114688,-2.638770580291748
115712,-2.6266801357269287
116736,-2.6794023513793945
117760,-2.6906228065490723
118784,-2.7088820934295654
119808,-2.633601665496826
120832,-2.6337335109710693
121856,-2.6502022743225098
122880,-2.6567649841308594
123904,-2.637716770172119
124928,-2.687272310256958
125952,-2.643860101699829
126976,-2.6497724056243896
128000,-2.7066824436187744
129024,-2.671473741531372
130048,-2.6787588596343994
131072,-2.711155891418457
132096,-2.71185564994812
133120,-2.7058544158935547
134144,-2.7575297355651855
135168,-2.7529561519622803
136192,-2.7346177101135254
137216,-2.7091751098632812
138240,-2.681147336959839
139264,-2.665771484375
140288,-2.6720292568206787
141312,-2.639561653137207
142336,-2.6319572925567627
143360,-2.610755205154419
144384,-2.6138648986816406
145408,-2.602663278579712
146432,-2.592824935913086
147456,-2.57908034324646
148480,-2.600555181503296
149504,-2.594569206237793
150528,-2.590607166290283
151552,-2.5616848468780518
152576,-2.564664363861084
153600,-2.582597255706787
154624,-2.578956365585327
155648,-2.587641716003418
156672,-2.5589091777801514
157696,-2.56794810295105
158720,-2.5834271907806396
159744,-2.575155735015869
160768,-2.5684659481048584
161792,-2.5796427726745605
162816,-2.6165332794189453
163840,-2.634655475616455
164864,-2.5909934043884277
165888,-2.5855419635772705
166912,-2.5583553314208984
167936,-2.5655834674835205
168960,-2.5603907108306885
169984,-2.5519423484802246
171008,-2.561391830444336
172032,-2.528526782989502
173056,-2.5447893142700195
174080,-2.4977712631225586
175104,-2.4965715408325195
176128,-2.5886037349700928
177152,-2.548938274383545
178176,-2.565044403076172
179200,-2.573310375213623
180224,-2.549140214920044
181248,-2.509373903274536
182272,-2.473799228668213
183296,-2.489335298538208
184320,-2.487701892852783
185344,-2.475200891494751
186368,-2.457306385040283
187392,-2.480454444885254
188416,-2.486994743347168
189440,-2.4785144329071045
190464,-2.4938697814941406
191488,-2.4734225273132324
192512,-2.4524407386779785
193536,-2.4597008228302
194560,-2.4784393310546875
