step,train/explained_variance
2048,0.009464859962463379
3072,0.001368403434753418
4096,0.0031970739364624023
5120,-0.013803720474243164
6144,0.003726661205291748
7168,0.0028222203254699707
8192,0.005634486675262451
9216,0.01102447509765625
10240,0.0074656009674072266
11264,0.02445918321609497
12288,0.020865142345428467
13312,0.024826526641845703
14336,0.017241954803466797
15360,0.037807583808898926
16384,0.022131681442260742
17408,0.00933772325515747
18432,0.029555320739746094
19456,0.031168460845947266
20480,0.03155118227005005
21504,0.030363857746124268
22528,0.051258862018585205
23552,0.04271167516708374
24576,-0.04145681858062744
25600,0.05400770902633667
26624,0.07228416204452515
27648,0.05054992437362671
28672,0.08183366060256958
29696,0.08438634872436523
30720,0.11855286359786987
31744,0.11758220195770264
32768,0.10622501373291016
33792,0.07788610458374023
34816,0.1373903751373291
35840,0.10465288162231445
36864,0.11515378952026367
37888,0.10319000482559204
38912,0.12368941307067871
39936,0.1965077519416809
40960,0.15177524089813232
41984,0.13206171989440918
43008,0.15903019905090332
44032,0.15695244073867798
45056,0.17852181196212769
46080,0.10821533203125
47104,0.22784894704818726
48128,0.20162838697433472
49152,0.14762061834335327
50176,0.0472029447555542
51200,0.18265312910079956
52224,0.11104005575180054
53248,0.2901935577392578
54272,0.23848050832748413
55296,0.25278085470199585
56320,0.21281933784484863
57344,0.16546130180358887
58368,0.17913740873336792
59392,0.19298207759857178
60416,0.25308412313461304
61440,0.26894307136535645
62464,0.2505257725715637
63488,0.23134231567382812
64512,0.2667936682701111
65536,0.3543408513069153
66560,0.2994447946548462
67584,0.2971663475036621
68608,0.32426613569259644
69632,0.4464297294616699
70656,0.6435786485671997
71680,0.6199694871902466
72704,0.5344979166984558
73728,0.45602017641067505
74752,0.6496545076370239
75776,0.5551677346229553
76800,0.2728967070579529
77824,0.48439157009124756
78848,-0.358132004737854
79872,0.4992678165435791
80896,0.16792899370193481
81920,-0.09535562992095947
82944,0.35417062044143677
83968,0.5301716327667236
84992,0.3247087001800537
86016,0.5469489097595215
87040,0.6228005290031433
88064,-0.05474495887756348
89088,0.4765421748161316
90112,0.5297269821166992
91136,0.6330235004425049
92160,0.7395823001861572
93184,0.5172214508056641
94208,0.29201650619506836
95232,0.37954407930374146
96256,0.672438383102417
97280,-0.24577641487121582
98304,0.16157525777816772
99328,0.5873817205429077
100352,0.6616291999816895
101376,0.7939364910125732
102400,0.7835546731948853
103424,0.5693404674530029
104448,0.7243355512619019
105472,0.707127571105957
106496,0.8050036430358887
107520,0.6501007080078125
108544,0.8115350604057312
109568,0.3608204126358032
110592,0.5546818971633911
111616,0.694223940372467
112640,0.7492042779922485
113664,0.00461047887802124
114688,0.518180787563324
115712,0.6122473478317261
116736,0.7875565886497498
117760,-0.7863273620605469
118784,-0.6300489902496338
119808,0.7660470008850098
120832,0.8855567574501038
121856,0.9551461338996887
122880,0.8915605545043945
123904,0.8843135237693787
124928,0.573050856590271
125952,0.8684803247451782
126976,0.7959221601486206
128000,0.5257384181022644
129024,0.8095401525497437
130048,0.5335144400596619
131072,0.8877600431442261
132096,0.8546043634414673
133120,0.5605385303497314
134144,0.7560574412345886
135168,-1.4514920711517334
136192,-1.4115276336669922
137216,0.4970840811729431
138240,0.736832857131958
139264,-0.06958794593811035
140288,-0.6684190034866333
141312,-1.3240687847137451
142336,-1.0186841487884521
143360,-0.14101195335388184
144384,0.5692291259765625
145408,0.38206225633621216
146432,0.20165956020355225
147456,-0.0305405855178833
148480,-0.2693082094192505
149504,-0.3634941577911377
150528,-0.33596479892730713
151552,0.2754194736480713
152576,-0.12179088592529297
153600,-0.013168692588806152
154624,0.16133123636245728
155648,0.02604532241821289
156672,0.08393490314483643
157696,0.4278271198272705
158720,0.8476126194000244
159744,0.9028376936912537
160768,0.8263255953788757
161792,-2.0193350315093994
162816,-0.3692561388015747
163840,-1.1220273971557617
164864,-0.22757911682128906
165888,-0.9146665334701538
166912,-0.9502633810043335
167936,-0.7267940044403076
168960,-0.42131030559539795
169984,0.2058887481689453
171008,0.48675012588500977
172032,0.5456358194351196
173056,0.5286455154418945
174080,-0.12461793422698975
175104,-1.0155723094940186
176128,0.8914567828178406
177152,0.83478844165802
178176,0.8594958782196045
179200,0.8352606892585754
180224,0.7401902675628662
181248,-0.29530584812164307
182272,-2.8786754608154297
183296,-0.840276837348938
184320,-0.3977421522140503
185344,-7.945098876953125
186368,-8.501520156860352
187392,-6.12087869644165
188416,-3.2496719360351562
189440,-4.14595890045166
190464,-3.0955843925476074
191488,-3.6522841453552246
192512,-1.5307681560516357
193536,-2.2413952350616455
194560,-4.348583698272705
195584,-0.4317770004272461
196608,-0.9627035856246948
197632,-2.1155014038085938
198656,-2.3798019886016846
199680,-4.650027751922607
200000,-2.064427375793457
201728,0.08237189054489136
202752,0.24552756547927856
203776,0.09689801931381226
204800,0.260770320892334
205824,-2.236142158508301
206848,-1.9039459228515625
207872,-0.4751408100128174
208896,-2.883514642715454
209920,-1.032623529434204
210944,-2.71645188331604
211968,0.9232565760612488
212992,0.5894883871078491
214016,0.7360907196998596
215040,0.5657076835632324
216064,-2.903398275375366
217088,-2.5636696815490723
218112,-0.6916095018386841
219136,-0.0013110637664794922
220160,0.3922809362411499
221184,0.6375086307525635
222208,0.4779040217399597
223232,0.6818617582321167
224256,0.8072665929794312
225280,0.5036959648132324
226304,0.2882755994796753
227328,-0.21102166175842285
228352,0.6679604053497314
229376,0.510945200920105
230400,0.5887131690979004
231424,0.5664157867431641
232448,0.2798767685890198
233472,0.8303618431091309
234496,0.49135804176330566
235520,0.7069202065467834
236544,-1.9353911876678467
237568,-2.373673677444458
238592,-3.1214027404785156
239616,-2.1266520023345947
240640,-5.187978267669678
241664,-0.7653437852859497
242688,-1.619643211364746
243712,-0.3065927028656006
244736,-3.802356243133545
245760,-3.8910436630249023
246784,-0.11099183559417725
247808,-4.610294342041016
248832,-0.5408287048339844
249856,-0.8382675647735596
250880,-4.386973857879639
251904,-0.7655864953994751
252928,-1.7052741050720215
253952,0.5484316945075989
254976,0.42684274911880493
256000,-3.3744053840637207
257024,-5.1290764808654785
258048,-3.910351276397705
259072,0.15990287065505981
260096,0.24323344230651855
261120,-0.20184755325317383
262144,0.6067138314247131
263168,0.004890859127044678
264192,-2.562080144882202
265216,-1.1524088382720947
266240,0.681651771068573
267264,0.7269856929779053
268288,0.7614253163337708
269312,0.7366256713867188
270336,-4.663485527038574
271360,-1.9897987842559814
272384,-3.212331771850586
273408,-1.7857470512390137
274432,-6.162117004394531
275456,-2.6335582733154297
276480,-2.164785623550415
277504,-5.998155117034912
278528,-2.438814878463745
279552,-3.449282169342041
280576,-2.9581234455108643
281600,-3.21891450881958
282624,-3.102038860321045
283648,0.9420004487037659
284672,0.8066553473472595
285696,0.8765305280685425
286720,0.7423312067985535
287744,-2.3669514656066895
288768,0.5377932190895081
289792,0.6701784133911133
290816,0.9217313528060913
291840,0.9621917009353638
292864,0.9624747633934021
293888,0.9604334235191345
294912,0.9596958756446838
295936,0.9579052329063416
296960,0.9592074751853943
297984,0.9601178169250488
299008,0.939397394657135
300032,0.9503062963485718
301056,0.9477236270904541
302080,0.9551565051078796
303104,0.9504685401916504
304128,0.9530748128890991
305152,0.9505296945571899
306176,0.9431426525115967
307200,0.942503809928894
308224,0.9438676834106445
309248,0.9452881813049316
310272,0.9334391355514526
311296,0.9423650503158569
312320,0.9361141920089722
313344,0.9100459218025208
314368,0.8694686889648438
315392,0.9074447751045227
316416,0.9147805571556091
317440,0.8745561838150024
318464,0.9207027554512024
319488,0.9083439111709595
320512,0.6206120848655701
321536,0.6889078617095947
322560,0.7809605598449707
323584,0.5739466547966003
324608,0.8148072957992554
325632,0.908825695514679
326656,0.9010781645774841
327680,0.873537003993988
328704,0.8973312377929688
329728,0.8568869829177856
330752,0.833335816860199
331776,0.6014953851699829
332800,0.7648129463195801
333824,0.28764253854751587
334848,0.6420329809188843
335872,0.44198310375213623
336896,0.3358994722366333
337920,0.6962747573852539
338944,0.561493992805481
339968,0.3957367539405823
340992,0.6864886283874512
342016,0.6484755277633667
343040,0.6746917366981506
344064,-4.620739459991455
345088,-8.236295700073242
346112,-7.643857002258301
347136,-4.643592357635498
348160,0.648827075958252
349184,0.9367174506187439
350208,0.9453614354133606
351232,0.9346960783004761
352256,0.9389493465423584
353280,0.27853918075561523
354304,0.8662447929382324
355328,0.9101665019989014
356352,0.7696394920349121
357376,-3.1189727783203125
358400,0.4923754334449768
359424,0.8002058267593384
360448,0.5955051183700562
361472,0.756192684173584
362496,0.9048818349838257
363520,0.8009797930717468
364544,0.8920616507530212
365568,0.8960304260253906
366592,0.8890482783317566
367616,0.7700430750846863
368640,0.7881191968917847
369664,0.5762391686439514
370688,0.7605512738227844
371712,0.8548589944839478
372736,0.8804799914360046
373760,0.8998705148696899
374784,0.7464141845703125
375808,0.8050136566162109
376832,0.32409530878067017
377856,-5.383152008056641
378880,-2.5609018802642822
379904,-1.2129957675933838
380928,-2.5957674980163574
381952,0.019219636917114258
382976,-0.3445127010345459
384000,0.8053277730941772
385024,0.5460004210472107
386048,0.3678228259086609
387072,-0.8737185001373291
388096,0.33678555488586426
389120,0.16697901487350464
390144,0.05764883756637573
391168,-1.7320671081542969
392192,0.633122980594635
393216,0.426567018032074
394240,0.38564759492874146
395264,0.7389228343963623
396288,0.7862288951873779
397312,0.6776108145713806
398336,-6.224427700042725
399360,-5.3985066413879395
400000,-8.896475791931152
401408,-8.192834854125977
402432,0.2973020672798157
403456,-8.528539657592773
404480,-5.525005340576172
405504,-6.489559173583984
406528,-14.325094223022461
407552,-6.904829502105713
408576,-6.402214050292969
409600,-8.68215560913086
410624,-6.192739963531494
411648,-11.748056411743164
412672,-8.72386360168457
413696,-5.563043594360352
414720,-7.810976028442383
415744,-5.529110908508301
416768,-3.8584327697753906
417792,-8.960089683532715
418816,0.22659742832183838
419840,-11.2626953125
420864,-8.579204559326172
421888,-10.045368194580078
422912,-9.759928703308105
423936,-3.4807686805725098
424960,-8.132547378540039
425984,-13.489599227905273
427008,-9.231684684753418
428032,0.7642709016799927
429056,0.3418865203857422
430080,0.6898800730705261
431104,0.9053736329078674
432128,0.8756335973739624
433152,0.8774321675300598
434176,0.8668831586837769
435200,0.9054617881774902
436224,0.7513800263404846
437248,0.8349289298057556
438272,0.8767877817153931
439296,0.8254535794258118
440320,0.7828131914138794
441344,0.8872841000556946
442368,0.8443515300750732
443392,0.6345606446266174
444416,0.8506463766098022
445440,0.6422640085220337
446464,0.4870449900627136
447488,-6.75184440612793
448512,-13.607149124145508
449536,0.5886019468307495
450560,0.6277662515640259
451584,-12.406563758850098
452608,-10.339070320129395
453632,-12.838601112365723
454656,-4.143964767456055
455680,-9.18616008758545
456704,-19.803396224975586
457728,-6.216183185577393
458752,-12.972683906555176
459776,-2.9952964782714844
460800,-22.124168395996094
461824,-17.680660247802734
462848,-11.861987113952637
463872,-24.61076545715332
464896,-13.244800567626953
465920,-12.070760726928711
466944,-31.597583770751953
467968,-21.244056701660156
468992,-26.248714447021484
470016,-13.806282043457031
471040,-33.83884811401367
472064,-7.499758720397949
473088,-24.458017349243164
474112,-11.362993240356445
475136,-10.806517601013184
476160,-12.125102996826172
477184,-18.809972763061523
478208,-12.522913932800293
479232,-14.636906623840332
480256,-14.128965377807617
481280,-25.43474006652832
482304,0.5410753488540649
483328,0.6630680561065674
484352,0.8120009303092957
485376,-6.8424072265625
486400,-24.622604370117188
487424,-24.127431869506836
488448,-3.5501785278320312
489472,-25.55389976501465
490496,-24.72713851928711
491520,-17.200082778930664
492544,-30.368967056274414
493568,-20.694908142089844
494592,-21.20476722717285
495616,-2.9112274646759033
496640,-13.71193790435791
497664,-13.046163558959961
498688,-19.292570114135742
499712,0.4848630428314209
500736,0.7104507684707642
501760,0.42444294691085815
502784,0.8635212779045105
503808,0.6130708456039429
504832,0.6591377258300781
505856,-10.57161808013916
506880,-27.25956916809082
507904,-5.731778144836426
508928,-23.855384826660156
509952,-14.77086353302002
510976,0.2358110547065735
512000,0.3704780340194702
513024,-12.823404312133789
514048,-26.544218063354492
515072,-14.523502349853516
516096,-18.048288345336914
517120,-8.408034324645996
518144,-12.729784965515137
519168,-18.655794143676758
520192,-8.024674415588379
521216,-11.157238006591797
522240,-7.761589050292969
523264,-13.267901420593262
524288,-5.333454132080078
525312,0.30952543020248413
526336,0.6890538334846497
527360,0.8520495891571045
528384,0.9525400400161743
529408,0.9460721015930176
530432,0.9507499933242798
531456,0.9478049278259277
532480,0.9370027184486389
533504,0.9335000514984131
534528,0.9262209534645081
535552,0.9040942192077637
536576,0.8197044730186462
537600,-0.0440443754196167
538624,0.5027623176574707
539648,0.5497872829437256
540672,0.7209300994873047
541696,0.7925706505775452
542720,-0.9071551561355591
543744,0.7117592096328735
544768,-0.6633172035217285
545792,0.49019908905029297
546816,0.7550643682479858
547840,0.3268555998802185
548864,-0.0784527063369751
549888,0.3012045621871948
550912,0.366594135761261
551936,-0.945881724357605
552960,0.3397994637489319
553984,0.529565691947937
555008,0.6030285358428955
556032,-11.861793518066406
557056,0.7482262253761292
558080,0.5263117551803589
559104,0.7007168531417847
560128,0.4085410237312317
561152,0.8452313542366028
562176,0.9574658274650574
563200,0.9543360471725464
564224,0.9482831358909607
565248,0.648106575012207
566272,0.6363556385040283
567296,0.7869752645492554
568320,0.944255530834198
569344,0.9418137073516846
570368,0.37345248460769653
571392,0.935563862323761
572416,0.9505258202552795
573440,0.9437977075576782
574464,0.9228032827377319
575488,0.8812376260757446
576512,0.8995547294616699
577536,0.6542136669158936
578560,0.8085525631904602
579584,0.6864458322525024
580608,-7.098956108093262
581632,-18.444684982299805
582656,0.1952551007270813
583680,-1.067044734954834
584704,-17.163955688476562
585728,-0.9415861368179321
586752,0.2814476490020752
587776,-14.126897811889648
588800,-15.695358276367188
589824,0.6582250595092773
590848,0.24600213766098022
591872,0.6447018980979919
592896,-6.8837409019470215
593920,-15.977224349975586
594944,-12.85721206665039
595968,-10.903911590576172
596992,-10.691402435302734
598016,-5.795301914215088
599040,-12.952461242675781
600000,-6.6636857986450195
601088,-10.275270462036133
602112,-7.220526695251465
603136,-9.341466903686523
604160,0.3280051350593567
605184,-13.566853523254395
606208,-8.783308982849121
607232,-27.743127822875977
608256,0.7482814788818359
609280,0.5518937110900879
610304,-10.688438415527344
611328,0.737781286239624
612352,0.5362862944602966
613376,-80.79180145263672
614400,-6.867679595947266
615424,-9.981744766235352
616448,-20.47429084777832
617472,-20.90460777282715
618496,-21.28023910522461
619520,-16.66967010498047
620544,-23.094202041625977
621568,-9.44216251373291
622592,-11.598301887512207
623616,-7.470086097717285
624640,-11.441661834716797
625664,0.19920295476913452
626688,-5.944619178771973
627712,-3.920093536376953
628736,-12.110701560974121
629760,-6.389030456542969
630784,-22.115346908569336
631808,-5.147418022155762
632832,-7.780119895935059
633856,-8.426688194274902
634880,0.38103556632995605
635904,-11.963968276977539
636928,-5.5349273681640625
637952,-8.773805618286133
638976,-3.100858688354492
640000,-9.761228561401367
641024,-8.059187889099121
642048,-8.325348854064941
643072,-12.392777442932129
644096,0.5430494546890259
645120,0.6274592280387878
646144,0.3183830976486206
647168,-12.910411834716797
648192,-9.015336036682129
649216,-10.916598320007324
650240,-13.003152847290039
651264,-12.173023223876953
652288,-15.840904235839844
653312,-16.491830825805664
654336,0.3999407887458801
655360,-20.8242244720459
656384,-2.7372446060180664
657408,-9.579337120056152
658432,-7.399442672729492
659456,-2.665011167526245
660480,-7.980313301086426
661504,0.48151183128356934
662528,0.2759542465209961
663552,-6.613508701324463
664576,-7.757059097290039
665600,0.5865198373794556
666624,0.610241174697876
667648,-2.3030388355255127
668672,-18.126420974731445
669696,-17.646284103393555
670720,-7.081717491149902
671744,-8.2214937210083
672768,-12.52205753326416
673792,-3.8492722511291504
674816,-12.863615036010742
675840,-11.076205253601074
676864,-9.655132293701172
677888,-7.8706207275390625
678912,-12.281519889831543
679936,-13.679567337036133
680960,-13.83667278289795
681984,-13.459992408752441
683008,-14.214917182922363
684032,-13.872217178344727
685056,-6.500187873840332
686080,-12.57982063293457
687104,-7.8281354904174805
688128,-17.299274444580078
689152,-8.039454460144043
690176,-12.67047119140625
691200,-10.048904418945312
692224,-10.3585205078125
693248,-7.831158638000488
694272,-24.82246208190918
695296,-11.123976707458496
696320,-16.962114334106445
697344,-17.188838958740234
698368,0.6340104341506958
699392,0.7595528960227966
700416,0.7218375205993652
701440,-12.269750595092773
702464,-3.6297359466552734
703488,-14.779370307922363
704512,-10.727245330810547
705536,-23.193830490112305
706560,-17.886674880981445
707584,-14.41876220703125
708608,-4.072404861450195
709632,-11.17636489868164
710656,-18.69392204284668
711680,-29.802352905273438
712704,-13.537691116333008
713728,-11.128257751464844
714752,-11.745113372802734
715776,0.7013968825340271
716800,0.7722962498664856
717824,0.9600063562393188
718848,0.8007513284683228
719872,0.846043586730957
720896,0.8425825834274292
721920,0.9608562588691711
722944,0.9574460387229919
723968,0.9544144868850708
724992,0.9544941186904907
726016,0.9492065906524658
727040,0.950438916683197
728064,0.9465509057044983
729088,0.8978384733200073
730112,0.8503983616828918
731136,0.8054617047309875
732160,0.8496146202087402
733184,0.4567892551422119
734208,0.6435478925704956
735232,0.35603636503219604
736256,0.8574497103691101
737280,0.9472398161888123
738304,0.8283476233482361
739328,0.9148055911064148
740352,0.7151786088943481
741376,0.6883877515792847
742400,0.6694789528846741
743424,0.4156440496444702
744448,0.3224332332611084
745472,0.6723184585571289
746496,0.6193318367004395
747520,0.5704681873321533
748544,-0.6622496843338013
749568,0.5377102494239807
750592,0.6112261414527893
751616,0.7726994752883911
752640,-14.879676818847656
753664,0.4746186137199402
754688,0.659727931022644
755712,0.794014573097229
756736,0.8687404990196228
757760,0.8795950412750244
758784,0.8885157704353333
759808,0.6443026065826416
760832,0.6744178533554077
761856,0.8021756410598755
762880,0.8305102586746216
763904,0.8440102338790894
764928,0.9058501124382019
765952,0.8880589604377747
766976,0.8853154182434082
768000,0.7435595989227295
769024,0.3889148235321045
770048,0.7565730214118958
771072,0.19739335775375366
772096,0.3121592402458191
773120,0.8574125170707703
774144,0.8270644545555115
775168,0.8831662535667419
776192,-1.0860371589660645
777216,0.6695671081542969
778240,0.7389198541641235
779264,0.744831919670105
780288,0.7903336882591248
781312,0.4095568060874939
782336,0.15855199098587036
783360,0.7858375310897827
784384,0.7949948906898499
785408,0.7960155010223389
786432,0.7467531561851501
787456,0.761138916015625
788480,0.6486250162124634
789504,0.6300449967384338
790528,0.584941029548645
791552,0.6455016136169434
792576,0.3961554169654846
793600,0.6081383228302002
794624,0.7325267791748047
795648,-1.1662817001342773
796672,-7.255978584289551
