step,train/approx_kl
2048,0.0011218063300475478
3072,0.002029172610491514
4096,0.0017588482005521655
5120,0.004023182671517134
6144,0.0026536588557064533
7168,0.0037868579383939505
8192,0.005018235649913549
9216,0.001986923161894083
10240,0.0030579606536775827
11264,0.0034547883551567793
12288,0.00290290848352015
13312,0.0041305688209831715
14336,0.005987822078168392
15360,0.001594224595464766
16384,0.0048194825649261475
17408,0.001575395930558443
18432,0.0023129291366785765
19456,0.0031024122145026922
20480,0.0017154914094135165
21504,0.0012337754014879465
22528,0.0019635914359241724
23552,0.0019161660457029939
24576,0.0026713351253420115
25600,0.001113641308620572
26624,0.0035381063353270292
27648,0.002312145195901394
28672,0.0015038929414004087
29696,0.0025594860780984163
30720,0.005536786280572414
31744,0.002164999023079872
32768,0.0047971163876354694
33792,0.0025867498479783535
34816,0.0015959754819050431
35840,0.003124452894553542
36864,0.0042031314224004745
37888,0.0041695041581988335
38912,0.002927068853750825
39936,0.0015599194448441267
40960,0.003075904678553343
41984,0.004453793168067932
43008,0.0042623309418559074
44032,0.0015294674085453153
45056,0.0006437908159568906
46080,0.0016609833110123873
47104,0.0023443205282092094
48128,0.0061471592634916306
49152,0.005161910317838192
50176,0.0019082101061940193
51200,0.0038089160807430744
52224,0.003617238951846957
53248,0.0019761775620281696
54272,0.0007511334260925651
55296,0.0023806686513125896
56320,0.0023780674673616886
57344,0.0011896926444023848
58368,0.001051969127729535
59392,0.0020718760788440704
60416,0.0008233807166106999
61440,0.004164843820035458
62464,0.0017114881193265319
63488,0.0014991674106568098
64512,0.0009795380756258965
65536,0.0008188521605916321
66560,0.0007313511450774968
67584,0.0019128065323457122
68608,0.002873032120987773
69632,0.0016166470013558865
70656,0.007637663744390011
71680,0.0016570783918723464
72704,0.0009500943124294281
73728,0.002283712849020958
74752,0.0023186325561255217
75776,0.0008495508809573948
76800,0.0016463373322039843
77824,0.0021851074416190386
78848,0.002395030576735735
79872,0.0030913501977920532
80896,0.003808672074228525
81920,0.0008199534495361149
82944,0.0011738813482224941
83968,0.004331244621425867
84992,0.002194763859733939
86016,0.001882745767943561
87040,0.0006797193782404065
88064,0.002068194327875972
89088,0.0003245141706429422
90112,0.002323804423213005
91136,0.0031884675845503807
92160,0.001519488519988954
93184,0.002574412152171135
94208,0.005590429063886404
95232,0.0033390175085514784
96256,0.0017229465302079916
97280,0.0030796295031905174
98304,0.0034601353108882904
99328,0.0016740693245083094
100352,0.0020710008684545755
101376,0.002447721315547824
102400,0.005250516347587109
103424,0.0009925111662596464
104448,0.0041009411215782166
105472,0.0017976680537685752
106496,0.0009662197553552687
107520,0.0033703006338328123
108544,0.004964553751051426
109568,0.00249571749009192
110592,0.001785576343536377
111616,0.001875160844065249
112640,0.0026882467791438103
113664,0.0014868578873574734
114688,0.0020258149597793818
115712,0.0025467134546488523
116736,0.002665326464921236
117760,0.0029057380743324757
118784,0.001964231953024864
119808,0.0024081366136670113
120832,0.0030964501202106476
121856,0.00331758800894022
122880,0.00630959402769804
123904,0.002376058604568243
124928,0.001095249317586422
125952,0.00215316005051136
126976,0.0017139192204922438
128000,0.0020127291791141033
129024,0.003559558419510722
130048,0.003059921320527792
131072,0.0028040900360792875
132096,0.001278190640732646
133120,0.0025746901519596577
134144,0.003749303985387087
135168,0.0023162076249718666
136192,0.002600906416773796
137216,0.0019207377918064594
138240,0.001269023516215384
139264,0.0007409835234284401
140288,0.004352750722318888
141312,0.0012758811935782433
142336,0.0012028017081320286
143360,0.004642298445105553
144384,0.0023388052359223366
145408,0.0033527323976159096
146432,0.0020190293435007334
147456,0.002543960465118289
148480,0.004017052706331015
149504,0.0030676699243485928
150528,0.0005581097211688757
151552,0.0039048476610332727
152576,0.0021836995147168636
153600,0.0049007064662873745
154624,0.0021109813824295998
155648,0.0022413257975131273
156672,0.001987954368814826
157696,0.0030678333714604378
158720,0.002844913164153695
159744,0.0007231539348140359
160768,0.002596816048026085
161792,0.0006071559619158506
162816,0.0010997913777828217
163840,0.00085035728989169
164864,0.001582495286129415
165888,0.005207612179219723
166912,0.002638275735080242
167936,0.002532393205910921
168960,0.0015960072632879019
169984,0.0017944748979061842
171008,0.0020410139113664627
172032,0.001355213113129139
173056,0.0035918073263019323
174080,0.003347869962453842
175104,0.0017384444363415241
176128,0.0015914677642285824
177152,0.003592169377952814
178176,0.00286088022403419
179200,0.002267010509967804
180224,0.0007445281953550875
181248,0.0009393965592607856
182272,0.0011542181018739939
183296,0.0012886745389550924
184320,0.0009751116740517318
185344,0.0023041488602757454
186368,0.002903930377215147
187392,0.0033849477767944336
188416,0.0032167360186576843
189440,0.006101351231336594
190464,0.001709564938209951
191488,0.0015482795424759388
192512,0.0025617259088903666
193536,0.003100045956671238
194560,0.002724557649344206
195584,0.0007103547686710954
196608,0.003256277646869421
197632,0.0025561496149748564
198656,0.0031722504645586014
199680,0.0016249407781288028
200000,0.0009741863468661904
201728,0.0005205327761359513
202752,0.0027558491565287113
203776,0.0010802921606227756
204800,0.00184435467235744
205824,0.0017906737048178911
206848,0.0031618094071745872
207872,0.0010837279260158539
208896,0.003469041083008051
209920,0.0020749466493725777
210944,0.002995874732732773
211968,0.0026511067990213633
212992,0.001244123326614499
