step,train/explained_variance
2048,-0.029466748237609863
3072,-0.0018297433853149414
4096,0.005921304225921631
5120,-8.094310760498047e-05
6144,-0.0032192468643188477
7168,0.014789760112762451
8192,-0.007955551147460938
9216,0.011133134365081787
10240,0.0153617262840271
11264,0.021580874919891357
12288,0.03432410955429077
13312,0.05309617519378662
14336,0.06230205297470093
15360,0.11205840110778809
16384,0.12512177228927612
17408,0.253362774848938
18432,0.31106114387512207
19456,0.43662208318710327
20480,0.48766952753067017
21504,0.6377432942390442
22528,0.7589922547340393
23552,0.7263394594192505
24576,0.8381096720695496
25600,0.8029834032058716
26624,0.8344606161117554
27648,0.8353906273841858
28672,0.8068637251853943
29696,0.8273619413375854
30720,0.8460204601287842
31744,0.8425078392028809
32768,0.8711800575256348
33792,0.8487919569015503
34816,0.8809914588928223
35840,0.8366320133209229
36864,0.8668074607849121
37888,0.9025183916091919
38912,0.8537477850914001
39936,0.8692851066589355
40960,0.8946377038955688
41984,0.8923958539962769
43008,0.9100046753883362
44032,0.8920304179191589
45056,0.9324886202812195
46080,0.9144740700721741
47104,0.8998557329177856
48128,0.9241730570793152
49152,0.9363238215446472
50176,0.8981946110725403
51200,0.9655425548553467
52224,0.9193350672721863
53248,0.9624142050743103
54272,0.9570765495300293
55296,0.94648277759552
56320,0.9625073671340942
57344,0.9250958561897278
58368,0.959815263748169
59392,0.9084629416465759
60416,0.9760487675666809
61440,0.9605379104614258
62464,0.9452031850814819
63488,0.977737545967102
64512,0.9468264579772949
65536,0.9719416499137878
66560,0.9444763660430908
67584,0.9447838068008423
68608,0.9157429933547974
69632,0.9409375190734863
70656,0.9612237215042114
71680,0.9466989636421204
72704,0.9633216261863708
73728,0.9314867854118347
74752,0.9515044093132019
75776,0.9138826131820679
76800,0.9672600626945496
77824,0.9600959420204163
78848,0.9611824154853821
79872,0.965376079082489
80896,0.9730597138404846
81920,0.9831593036651611
82944,0.9396629929542542
83968,0.9576095938682556
84992,0.9774428606033325
86016,0.9687857031822205
87040,0.9804672002792358
88064,0.9279963374137878
89088,0.9742090106010437
90112,0.9707817435264587
91136,0.9746350646018982
92160,0.9638265371322632
93184,0.9551305174827576
94208,0.97337406873703
95232,0.9452938437461853
96256,0.9724887609481812
97280,0.9629337787628174
98304,0.965123176574707
99328,0.9513351917266846
100352,0.9655402302742004
101376,0.9508376717567444
102400,0.9692049622535706
103424,0.9721671342849731
104448,0.9681316018104553
105472,0.9655724167823792
106496,0.9354677796363831
107520,0.9650933742523193
108544,0.9591084122657776
109568,0.9516842365264893
110592,0.9449130296707153
111616,0.942074716091156
112640,0.9099714159965515
113664,0.9587644934654236
114688,0.8807783126831055
115712,0.9651458859443665
116736,0.9301773309707642
117760,0.9603467583656311
118784,0.964888334274292
119808,0.9652678966522217
120832,0.9708808064460754
121856,0.9828295111656189
122880,0.9576230645179749
123904,0.9743011593818665
124928,0.9700518846511841
125952,0.9715633988380432
126976,0.9625977873802185
128000,0.9521465301513672
129024,0.9513075351715088
130048,0.979122519493103
131072,0.9527839422225952
132096,0.9424733519554138
133120,0.9703232645988464
134144,0.9662046432495117
