step,rollout/return
4096,0.375
5120,0.375
6144,0.375
7168,0.375
8192,1.75
9216,1.75
10240,1.75
11264,1.75
12288,4.458333492279053
13312,4.458333492279053
14336,4.458333492279053
15360,4.458333492279053
16384,7.0
17408,7.0
18432,7.0
19456,7.0
20480,8.975000381469727
21504,8.975000381469727
22528,8.975000381469727
23552,8.975000381469727
24576,10.395833015441895
25600,10.395833015441895
26624,10.395833015441895
27648,10.395833015441895
28672,11.678571701049805
29696,11.678571701049805
30720,11.678571701049805
31744,11.678571701049805
32768,12.640625
33792,12.640625
34816,12.640625
35840,12.640625
36864,13.44444465637207
37888,13.44444465637207
38912,13.44444465637207
39936,13.44444465637207
40960,14.137499809265137
41984,14.137499809265137
43008,14.137499809265137
44032,14.137499809265137
45056,14.75
46080,14.75
47104,14.75
48128,14.75
49152,15.3125
50176,15.3125
51200,15.3125
52224,15.3125
53248,16.389999389648438
54272,16.389999389648438
55296,16.389999389648438
56320,16.389999389648438
57344,17.940000534057617
58368,17.940000534057617
59392,17.940000534057617
60416,17.940000534057617
61440,19.1200008392334
62464,19.1200008392334
63488,19.1200008392334
64512,19.1200008392334
65536,19.940000534057617
66560,19.940000534057617
67584,19.940000534057617
68608,19.940000534057617
69632,20.459999084472656
70656,20.459999084472656
71680,20.459999084472656
72704,20.459999084472656
73728,20.809999465942383
74752,20.809999465942383
75776,20.809999465942383
76800,20.809999465942383
77824,21.040000915527344
78848,21.040000915527344
79872,21.040000915527344
80896,21.040000915527344
81920,21.209999084472656
82944,21.209999084472656
83968,21.209999084472656
84992,21.209999084472656
86016,21.399999618530273
87040,21.399999618530273
88064,21.399999618530273
89088,21.399999618530273
90112,21.510000228881836
91136,21.510000228881836
92160,21.510000228881836
93184,21.510000228881836
94208,21.739999771118164
95232,21.739999771118164
96256,21.739999771118164
97280,21.739999771118164
98304,21.899999618530273
99328,21.899999618530273
100352,21.899999618530273
101376,21.899999618530273
102400,21.979999542236328
103424,21.979999542236328
104448,21.979999542236328
105472,21.979999542236328
106496,22.040000915527344
107520,22.040000915527344
108544,22.040000915527344
109568,22.040000915527344
110592,22.0
111616,22.0
112640,22.0
113664,22.0
114688,22.059999465942383
115712,22.059999465942383
116736,22.059999465942383
117760,22.059999465942383
118784,22.079999923706055
119808,22.079999923706055
120832,22.079999923706055
121856,22.079999923706055
122880,22.190000534057617
123904,22.190000534057617
124928,22.190000534057617
125952,22.190000534057617
126976,22.219999313354492
128000,22.219999313354492
129024,22.219999313354492
130048,22.219999313354492
131072,22.209999084472656
132096,22.209999084472656
133120,22.209999084472656
134144,22.209999084472656
135168,22.290000915527344
136192,22.290000915527344
137216,22.290000915527344
138240,22.290000915527344
139264,22.31999969482422
140288,22.31999969482422
141312,22.31999969482422
142336,22.229999542236328
143360,22.209999084472656
144384,22.209999084472656
145408,22.209999084472656
146432,22.229999542236328
147456,22.1299991607666
148480,22.1299991607666
149504,22.1299991607666
150528,22.010000228881836
151552,22.040000915527344
152576,22.040000915527344
153600,22.040000915527344
154624,22.059999465942383
155648,22.059999465942383
156672,22.059999465942383
157696,22.059999465942383
158720,22.040000915527344
159744,22.049999237060547
160768,22.049999237060547
161792,22.049999237060547
162816,21.969999313354492
163840,21.950000762939453
164864,21.950000762939453
165888,21.950000762939453
166912,22.040000915527344
167936,22.040000915527344
168960,22.040000915527344
169984,22.040000915527344
171008,21.950000762939453
172032,21.950000762939453
173056,21.950000762939453
174080,21.950000762939453
175104,21.93000030517578
176128,21.93000030517578
177152,21.93000030517578
178176,21.93000030517578
179200,21.920000076293945
180224,21.920000076293945
181248,21.920000076293945
182272,21.920000076293945
183296,21.860000610351562
184320,21.860000610351562
185344,21.860000610351562
186368,21.860000610351562
187392,21.989999771118164
188416,21.989999771118164
189440,21.989999771118164
190464,21.989999771118164
191488,22.010000228881836
192512,22.010000228881836
193536,22.010000228881836
194560,22.010000228881836
195584,21.829999923706055
196608,21.829999923706055
197632,21.829999923706055
198656,21.829999923706055
199680,21.969999313354492
200704,21.969999313354492
201728,21.969999313354492
202752,21.969999313354492
203776,21.899999618530273
204800,21.899999618530273
205824,21.899999618530273
206848,21.899999618530273
207872,21.8700008392334
208896,21.8700008392334
209920,21.8700008392334
210944,21.8700008392334
211968,22.010000228881836
212992,22.010000228881836
214016,22.010000228881836
215040,22.010000228881836
216064,21.959999084472656
217088,21.959999084472656
218112,21.959999084472656
219136,21.959999084472656
220160,21.989999771118164
221184,21.989999771118164
222208,21.989999771118164
223232,21.989999771118164
224256,22.040000915527344
225280,22.040000915527344
226304,22.040000915527344
227328,22.040000915527344
228352,22.040000915527344
229376,22.040000915527344
230400,22.040000915527344
231424,22.040000915527344
232448,22.0
233472,22.0
234496,22.0
235520,22.0
236544,21.8799991607666
237568,21.8799991607666
238592,21.8799991607666
239616,21.8799991607666
240640,21.829999923706055
241664,21.829999923706055
242688,21.829999923706055
243712,21.829999923706055
244736,21.780000686645508
245760,21.780000686645508
246784,21.780000686645508
247808,21.780000686645508
248832,21.860000610351562
249856,21.860000610351562
250880,21.860000610351562
251904,21.860000610351562
252928,21.760000228881836
253952,21.760000228881836
254976,21.760000228881836
256000,21.760000228881836
257024,21.75
258048,21.75
259072,21.75
260096,21.75
261120,21.780000686645508
262144,21.780000686645508
263168,21.780000686645508
264192,21.780000686645508
265216,21.729999542236328
266240,21.729999542236328
267264,21.729999542236328
268288,21.729999542236328
269312,21.6200008392334
270336,21.6200008392334
271360,21.6200008392334
272384,21.6200008392334
273408,21.68000030517578
274432,21.68000030517578
275456,21.68000030517578
276480,21.68000030517578
277504,21.649999618530273
278528,21.649999618530273
279552,21.649999618530273
280576,21.649999618530273
281600,21.559999465942383
282624,21.559999465942383
283648,21.559999465942383
284672,21.559999465942383
285696,21.59000015258789
286720,21.59000015258789
287744,21.59000015258789
288768,21.59000015258789
289792,21.65999984741211
290816,21.65999984741211
291840,21.65999984741211
292864,21.68000030517578
293888,21.729999542236328
294912,21.729999542236328
295936,21.729999542236328
296960,21.790000915527344
297984,21.790000915527344
299008,21.790000915527344
300032,21.790000915527344
301056,21.760000228881836
302080,21.809999465942383
303104,21.809999465942383
304128,21.809999465942383
305152,21.790000915527344
306176,21.760000228881836
307200,21.760000228881836
308224,21.760000228881836
309248,21.860000610351562
310272,21.850000381469727
311296,21.850000381469727
312320,21.850000381469727
313344,21.8700008392334
314368,21.8799991607666
315392,21.8799991607666
316416,21.8799991607666
317440,21.850000381469727
318464,21.81999969482422
319488,21.81999969482422
320512,21.81999969482422
321536,21.959999084472656
322560,22.0
323584,22.0
324608,22.0
325632,22.020000457763672
326656,22.020000457763672
327680,22.020000457763672
328704,22.020000457763672
329728,22.059999465942383
330752,22.059999465942383
331776,22.059999465942383
332800,22.059999465942383
333824,22.079999923706055
334848,22.079999923706055
335872,22.079999923706055
336896,22.079999923706055
337920,22.06999969482422
338944,22.059999465942383
339968,22.059999465942383
340992,22.059999465942383
342016,21.950000762939453
343040,21.940000534057617
344064,21.940000534057617
345088,21.940000534057617
346112,22.010000228881836
347136,22.010000228881836
348160,22.010000228881836
349184,22.010000228881836
350208,21.940000534057617
351232,21.940000534057617
352256,21.940000534057617
353280,21.940000534057617
354304,22.049999237060547
355328,22.049999237060547
356352,22.049999237060547
357376,22.049999237060547
358400,22.06999969482422
359424,22.06999969482422
360448,22.06999969482422
361472,22.06999969482422
362496,22.09000015258789
363520,22.09000015258789
364544,22.09000015258789
365568,22.09000015258789
366592,22.059999465942383
367616,22.059999465942383
368640,22.059999465942383
369664,22.059999465942383
370688,21.989999771118164
371712,21.989999771118164
372736,21.989999771118164
373760,21.989999771118164
374784,21.850000381469727
375808,21.850000381469727
376832,21.850000381469727
377856,21.850000381469727
378880,21.690000534057617
379904,21.690000534057617
380928,21.690000534057617
381952,21.690000534057617
382976,21.670000076293945
384000,21.670000076293945
385024,21.670000076293945
386048,21.670000076293945
387072,21.709999084472656
388096,21.709999084472656
389120,21.709999084472656
390144,21.709999084472656
391168,21.75
392192,21.75
393216,21.75
394240,21.75
395264,21.709999084472656
396288,21.709999084472656
397312,21.709999084472656
398336,21.709999084472656
399360,21.649999618530273
400384,21.649999618530273
401408,21.649999618530273
402432,21.649999618530273
403456,21.559999465942383
404480,21.559999465942383
405504,21.559999465942383
406528,21.559999465942383
407552,21.479999542236328
408576,21.479999542236328
409600,21.479999542236328
410624,21.479999542236328
411648,21.3700008392334
412672,21.3700008392334
413696,21.3700008392334
414720,21.3700008392334
415744,21.3799991607666
416768,21.3799991607666
417792,21.3799991607666
418816,21.3799991607666
419840,21.3700008392334
420864,21.3700008392334
421888,21.3700008392334
422912,21.3700008392334
423936,21.389999389648438
424960,21.389999389648438
425984,21.389999389648438
427008,21.360000610351562
428032,21.440000534057617
429056,21.440000534057617
430080,21.440000534057617
431104,21.469999313354492
432128,21.579999923706055
433152,21.579999923706055
434176,21.579999923706055
435200,21.610000610351562
436224,21.530000686645508
437248,21.530000686645508
438272,21.530000686645508
439296,21.5
440320,21.450000762939453
441344,21.450000762939453
442368,21.450000762939453
443392,21.389999389648438
444416,21.40999984741211
445440,21.40999984741211
446464,21.40999984741211
447488,21.3799991607666
448512,21.31999969482422
449536,21.31999969482422
450560,21.31999969482422
451584,21.399999618530273
452608,21.469999313354492
453632,21.469999313354492
454656,21.469999313354492
455680,21.559999465942383
456704,21.559999465942383
457728,21.559999465942383
458752,21.559999465942383
459776,21.56999969482422
460800,21.600000381469727
461824,21.600000381469727
462848,21.600000381469727
463872,21.549999237060547
464896,21.520000457763672
465920,21.520000457763672
466944,21.520000457763672
467968,21.610000610351562
468992,21.579999923706055
470016,21.579999923706055
471040,21.579999923706055
472064,21.600000381469727
473088,21.579999923706055
474112,21.579999923706055
475136,21.579999923706055
476160,21.530000686645508
477184,21.549999237060547
478208,21.549999237060547
479232,21.549999237060547
480256,21.479999542236328
481280,21.459999084472656
482304,21.459999084472656
483328,21.459999084472656
484352,21.43000030517578
485376,21.420000076293945
486400,21.420000076293945
487424,21.420000076293945
488448,21.450000762939453
489472,21.440000534057617
490496,21.440000534057617
491520,21.440000534057617
492544,21.450000762939453
493568,21.469999313354492
494592,21.469999313354492
495616,21.469999313354492
496640,21.399999618530273
497664,21.40999984741211
498688,21.40999984741211
499712,21.40999984741211
500736,21.530000686645508
501760,21.530000686645508
502784,21.530000686645508
503808,21.530000686645508
504832,21.459999084472656
505856,21.459999084472656
506880,21.459999084472656
507904,21.459999084472656
508928,21.559999465942383
509952,21.559999465942383
510976,21.559999465942383
512000,21.559999465942383
513024,21.530000686645508
514048,21.530000686645508
515072,21.530000686645508
516096,21.530000686645508
517120,21.440000534057617
518144,21.440000534057617
