step,time/fps
1024,242.0
2048,371.0
3072,466.0
4096,526.0
5120,577.0
6144,619.0
7168,654.0
8192,674.0
9216,700.0
10240,722.0
11264,739.0
12288,748.0
13312,759.0
14336,768.0
15360,774.0
16384,777.0
17408,782.0
18432,786.0
19456,790.0
20480,792.0
21504,798.0
22528,805.0
23552,810.0
24576,812.0
25600,817.0
26624,822.0
27648,827.0
28672,827.0
29696,830.0
30720,833.0
31744,835.0
32768,835.0
33792,834.0
34816,835.0
35840,837.0
36864,837.0
37888,839.0
38912,841.0
39936,843.0
40960,842.0
41984,844.0
43008,845.0
44032,846.0
45056,845.0
46080,847.0
47104,848.0
48128,849.0
49152,848.0
50176,849.0
51200,850.0
52224,850.0
53248,850.0
54272,852.0
55296,853.0
56320,853.0
57344,852.0
58368,853.0
59392,854.0
60416,854.0
61440,854.0
62464,853.0
63488,853.0
64512,853.0
65536,851.0
66560,852.0
67584,853.0
68608,855.0
69632,855.0
70656,857.0
71680,859.0
72704,860.0
73728,860.0
74752,861.0
75776,862.0
76800,863.0
77824,864.0
78848,865.0
79872,866.0
80896,866.0
81920,864.0
82944,866.0
83968,867.0
84992,869.0
86016,870.0
87040,871.0
88064,873.0
89088,873.0
90112,873.0
91136,873.0
92160,873.0
93184,874.0
94208,873.0
95232,874.0
96256,874.0
97280,875.0
98304,875.0
99328,876.0
100352,876.0
101376,877.0
102400,876.0
103424,877.0
104448,877.0
105472,878.0
106496,876.0
107520,876.0
108544,875.0
109568,876.0
110592,876.0
111616,876.0
112640,877.0
113664,877.0
114688,877.0
115712,878.0
116736,878.0
117760,879.0
118784,879.0
119808,880.0
120832,881.0
121856,882.0
122880,881.0
123904,881.0
124928,880.0
125952,879.0
126976,878.0
128000,877.0
129024,877.0
130048,877.0
131072,876.0
132096,877.0
133120,877.0
134144,877.0
135168,877.0
136192,877.0
137216,877.0
138240,877.0
139264,877.0
140288,878.0
141312,878.0
142336,878.0
143360,878.0
144384,879.0
145408,880.0
146432,880.0
