step,rollout/return
2048,-21.0
3072,-21.0
4096,-21.0
5120,-20.952381134033203
6144,-20.91666603088379
7168,-20.8125
8192,-20.81818199157715
9216,-20.799999237060547
10240,-20.82978630065918
11264,-20.795917510986328
12288,-20.76785659790039
13312,-20.779661178588867
14336,-20.75
15360,-20.774648666381836
16384,-20.773332595825195
17408,-20.78481101989746
18432,-20.785715103149414
19456,-20.784090042114258
20480,-20.789474487304688
21504,-20.783504486083984
22528,-20.729999542236328
23552,-20.709999084472656
24576,-20.649999618530273
25600,-20.639999389648438
26624,-20.639999389648438
27648,-20.600000381469727
28672,-20.6200008392334
29696,-20.600000381469727
30720,-20.59000015258789
31744,-20.559999465942383
32768,-20.540000915527344
33792,-20.549999237060547
34816,-20.540000915527344
35840,-20.559999465942383
36864,-20.549999237060547
37888,-20.549999237060547
38912,-20.559999465942383
39936,-20.549999237060547
40960,-20.540000915527344
41984,-20.540000915527344
43008,-20.549999237060547
44032,-20.56999969482422
45056,-20.549999237060547
46080,-20.59000015258789
47104,-20.579999923706055
48128,-20.600000381469727
49152,-20.6200008392334
50176,-20.600000381469727
51200,-20.610000610351562
52224,-20.610000610351562
53248,-20.6200008392334
54272,-20.690000534057617
55296,-20.690000534057617
56320,-20.68000030517578
57344,-20.670000076293945
58368,-20.6299991607666
59392,-20.6299991607666
60416,-20.610000610351562
61440,-20.600000381469727
62464,-20.610000610351562
63488,-20.6299991607666
64512,-20.6299991607666
65536,-20.6299991607666
66560,-20.65999984741211
67584,-20.639999389648438
68608,-20.670000076293945
69632,-20.65999984741211
70656,-20.6200008392334
71680,-20.670000076293945
72704,-20.700000762939453
73728,-20.709999084472656
74752,-20.729999542236328
75776,-20.690000534057617
76800,-20.690000534057617
77824,-20.700000762939453
78848,-20.690000534057617
79872,-20.690000534057617
80896,-20.729999542236328
81920,-20.68000030517578
82944,-20.700000762939453
83968,-20.700000762939453
84992,-20.709999084472656
86016,-20.700000762939453
87040,-20.68000030517578
88064,-20.670000076293945
89088,-20.649999618530273
90112,-20.6200008392334
91136,-20.610000610351562
92160,-20.600000381469727
93184,-20.6299991607666
94208,-20.6200008392334
95232,-20.610000610351562
96256,-20.610000610351562
97280,-20.559999465942383
98304,-20.59000015258789
99328,-20.59000015258789
100352,-20.579999923706055
101376,-20.56999969482422
102400,-20.59000015258789
103424,-20.59000015258789
104448,-20.639999389648438
105472,-20.6299991607666
106496,-20.6299991607666
107520,-20.6200008392334
108544,-20.59000015258789
109568,-20.549999237060547
110592,-20.559999465942383
111616,-20.549999237060547
112640,-20.559999465942383
113664,-20.56999969482422
114688,-20.579999923706055
115712,-20.579999923706055
116736,-20.59000015258789
117760,-20.579999923706055
118784,-20.579999923706055
119808,-20.56999969482422
120832,-20.59000015258789
121856,-20.59000015258789
122880,-20.59000015258789
123904,-20.579999923706055
124928,-20.559999465942383
125952,-20.549999237060547
126976,-20.559999465942383
128000,-20.510000228881836
129024,-20.510000228881836
130048,-20.510000228881836
131072,-20.549999237060547
132096,-20.579999923706055
133120,-20.56999969482422
134144,-20.59000015258789
135168,-20.56999969482422
136192,-20.56999969482422
137216,-20.600000381469727
138240,-20.610000610351562
139264,-20.59000015258789
140288,-20.600000381469727
141312,-20.610000610351562
142336,-20.610000610351562
143360,-20.6299991607666
144384,-20.6200008392334
145408,-20.610000610351562
146432,-20.639999389648438
147456,-20.649999618530273
148480,-20.6299991607666
149504,-20.639999389648438
150528,-20.65999984741211
151552,-20.649999618530273
152576,-20.649999618530273
153600,-20.6200008392334
154624,-20.600000381469727
155648,-20.610000610351562
156672,-20.6200008392334
157696,-20.639999389648438
158720,-20.65999984741211
159744,-20.649999618530273
160768,-20.6299991607666
161792,-20.649999618530273
162816,-20.6200008392334
163840,-20.6299991607666
164864,-20.6299991607666
165888,-20.6299991607666
166912,-20.6200008392334
167936,-20.649999618530273
168960,-20.6200008392334
169984,-20.6299991607666
171008,-20.639999389648438
172032,-20.65999984741211
173056,-20.65999984741211
174080,-20.65999984741211
175104,-20.649999618530273
176128,-20.670000076293945
177152,-20.68000030517578
178176,-20.649999618530273
179200,-20.68000030517578
180224,-20.690000534057617
181248,-20.68000030517578
182272,-20.68000030517578
183296,-20.690000534057617
184320,-20.700000762939453
185344,-20.690000534057617
186368,-20.700000762939453
187392,-20.649999618530273
188416,-20.670000076293945
189440,-20.649999618530273
190464,-20.6299991607666
191488,-20.639999389648438
192512,-20.600000381469727
193536,-20.610000610351562
194560,-20.6200008392334
195584,-20.600000381469727
196608,-20.59000015258789
197632,-20.59000015258789
198656,-20.600000381469727
199680,-20.579999923706055
200704,-20.610000610351562
201728,-20.639999389648438
202752,-20.610000610351562
203776,-20.59000015258789
204800,-20.579999923706055
205824,-20.56999969482422
206848,-20.579999923706055
207872,-20.530000686645508
208896,-20.540000915527344
209920,-20.530000686645508
210944,-20.520000457763672
211968,-20.520000457763672
212992,-20.520000457763672
214016,-20.540000915527344
215040,-20.520000457763672
216064,-20.559999465942383
217088,-20.559999465942383
218112,-20.56999969482422
219136,-20.56999969482422
220160,-20.56999969482422
221184,-20.59000015258789
222208,-20.59000015258789
223232,-20.6200008392334
224256,-20.6200008392334
225280,-20.600000381469727
226304,-20.6299991607666
227328,-20.639999389648438
228352,-20.670000076293945
229376,-20.649999618530273
230400,-20.649999618530273
231424,-20.639999389648438
232448,-20.690000534057617
233472,-20.690000534057617
234496,-20.700000762939453
235520,-20.700000762939453
236544,-20.68000030517578
237568,-20.65999984741211
238592,-20.68000030517578
239616,-20.639999389648438
240640,-20.6299991607666
241664,-20.6200008392334
242688,-20.610000610351562
243712,-20.600000381469727
244736,-20.59000015258789
245760,-20.56999969482422
246784,-20.549999237060547
247808,-20.540000915527344
248832,-20.549999237060547
249856,-20.540000915527344
250880,-20.510000228881836
251904,-20.510000228881836
252928,-20.510000228881836
253952,-20.520000457763672
254976,-20.520000457763672
256000,-20.5
257024,-20.469999313354492
258048,-20.5
259072,-20.489999771118164
260096,-20.489999771118164
261120,-20.510000228881836
262144,-20.489999771118164
263168,-20.510000228881836
264192,-20.489999771118164
265216,-20.489999771118164
266240,-20.489999771118164
267264,-20.489999771118164
268288,-20.5
269312,-20.540000915527344
270336,-20.549999237060547
271360,-20.530000686645508
272384,-20.510000228881836
273408,-20.489999771118164
274432,-20.489999771118164
275456,-20.5
276480,-20.489999771118164
277504,-20.5
278528,-20.469999313354492
279552,-20.489999771118164
280576,-20.540000915527344
281600,-20.540000915527344
282624,-20.559999465942383
283648,-20.559999465942383
284672,-20.549999237060547
285696,-20.600000381469727
286720,-20.610000610351562
287744,-20.6200008392334
288768,-20.6299991607666
289792,-20.639999389648438
290816,-20.6200008392334
291840,-20.600000381469727
292864,-20.59000015258789
293888,-20.579999923706055
294912,-20.6200008392334
295936,-20.610000610351562
296960,-20.59000015258789
297984,-20.6200008392334
299008,-20.670000076293945
300032,-20.670000076293945
301056,-20.670000076293945
302080,-20.700000762939453
303104,-20.709999084472656
304128,-20.719999313354492
305152,-20.709999084472656
306176,-20.700000762939453
307200,-20.700000762939453
308224,-20.719999313354492
309248,-20.700000762939453
310272,-20.68000030517578
311296,-20.670000076293945
312320,-20.709999084472656
313344,-20.700000762939453
314368,-20.700000762939453
