step,rollout/return
2048,-20.85714340209961
3072,-20.875
4096,-20.8125
5120,-20.727272033691406
6144,-20.66666603088379
7168,-20.645160675048828
8192,-20.636363983154297
9216,-20.615385055541992
10240,-20.622222900390625
11264,-20.64583396911621
12288,-20.636363983154297
13312,-20.64912223815918
14336,-20.625
15360,-20.632352828979492
16384,-20.625
17408,-20.63157844543457
18432,-20.637500762939453
19456,-20.659090042114258
20480,-20.66666603088379
21504,-20.65625
22528,-20.670000076293945
23552,-20.639999389648438
24576,-20.6299991607666
25600,-20.6299991607666
26624,-20.6299991607666
27648,-20.639999389648438
28672,-20.639999389648438
29696,-20.649999618530273
30720,-20.65999984741211
31744,-20.65999984741211
32768,-20.649999618530273
33792,-20.670000076293945
34816,-20.68000030517578
35840,-20.68000030517578
36864,-20.690000534057617
37888,-20.709999084472656
38912,-20.68000030517578
39936,-20.690000534057617
40960,-20.65999984741211
41984,-20.65999984741211
43008,-20.649999618530273
44032,-20.6299991607666
45056,-20.65999984741211
46080,-20.65999984741211
47104,-20.65999984741211
48128,-20.6299991607666
49152,-20.6299991607666
50176,-20.610000610351562
51200,-20.6299991607666
52224,-20.6299991607666
53248,-20.6200008392334
54272,-20.6299991607666
55296,-20.600000381469727
56320,-20.59000015258789
57344,-20.610000610351562
58368,-20.6200008392334
59392,-20.56999969482422
60416,-20.59000015258789
61440,-20.610000610351562
62464,-20.639999389648438
63488,-20.6299991607666
64512,-20.649999618530273
65536,-20.649999618530273
66560,-20.639999389648438
67584,-20.6299991607666
68608,-20.59000015258789
69632,-20.59000015258789
70656,-20.56999969482422
71680,-20.56999969482422
72704,-20.579999923706055
73728,-20.56999969482422
74752,-20.540000915527344
75776,-20.520000457763672
76800,-20.530000686645508
77824,-20.549999237060547
78848,-20.530000686645508
79872,-20.510000228881836
80896,-20.559999465942383
81920,-20.559999465942383
82944,-20.549999237060547
83968,-20.520000457763672
84992,-20.520000457763672
86016,-20.510000228881836
87040,-20.510000228881836
88064,-20.5
89088,-20.5
90112,-20.540000915527344
91136,-20.549999237060547
92160,-20.579999923706055
93184,-20.579999923706055
94208,-20.59000015258789
95232,-20.559999465942383
96256,-20.59000015258789
97280,-20.649999618530273
98304,-20.6200008392334
99328,-20.600000381469727
100352,-20.600000381469727
101376,-20.579999923706055
102400,-20.59000015258789
103424,-20.579999923706055
104448,-20.56999969482422
105472,-20.579999923706055
106496,-20.600000381469727
107520,-20.600000381469727
108544,-20.579999923706055
109568,-20.579999923706055
110592,-20.530000686645508
111616,-20.559999465942383
112640,-20.479999542236328
113664,-20.510000228881836
114688,-20.489999771118164
115712,-20.479999542236328
116736,-20.469999313354492
117760,-20.459999084472656
118784,-20.469999313354492
119808,-20.459999084472656
120832,-20.459999084472656
121856,-20.459999084472656
122880,-20.420000076293945
123904,-20.43000030517578
124928,-20.469999313354492
125952,-20.469999313354492
126976,-20.459999084472656
128000,-20.440000534057617
129024,-20.440000534057617
130048,-20.459999084472656
131072,-20.459999084472656
132096,-20.459999084472656
133120,-20.5
134144,-20.489999771118164
135168,-20.540000915527344
136192,-20.559999465942383
137216,-20.579999923706055
138240,-20.59000015258789
139264,-20.59000015258789
140288,-20.56999969482422
141312,-20.59000015258789
142336,-20.579999923706055
143360,-20.610000610351562
144384,-20.610000610351562
145408,-20.6299991607666
146432,-20.610000610351562
147456,-20.610000610351562
