step,time/fps
1024,628.0
2048,647.0
3072,747.0
4096,805.0
5120,853.0
6144,883.0
7168,914.0
8192,940.0
9216,957.0
10240,974.0
11264,988.0
12288,998.0
13312,1010.0
14336,1018.0
15360,1026.0
16384,1037.0
17408,1042.0
18432,1048.0
19456,1055.0
20480,1058.0
21504,1063.0
22528,1067.0
23552,1071.0
24576,1076.0
25600,1079.0
26624,1083.0
27648,1086.0
28672,1089.0
29696,1092.0
30720,1094.0
31744,1097.0
32768,1099.0
33792,1100.0
34816,1103.0
35840,1104.0
36864,1105.0
37888,1107.0
38912,1109.0
39936,1111.0
40960,1113.0
41984,1112.0
43008,1114.0
44032,1115.0
45056,1117.0
46080,1118.0
47104,1119.0
48128,1120.0
49152,1121.0
50176,1122.0
51200,1124.0
52224,1125.0
53248,1126.0
54272,1127.0
55296,1128.0
56320,1129.0
57344,1130.0
58368,1130.0
59392,1131.0
60416,1131.0
61440,1132.0
62464,1133.0
63488,1133.0
64512,1133.0
65536,1133.0
66560,1133.0
67584,1134.0
68608,1134.0
69632,1134.0
70656,1135.0
71680,1134.0
72704,1135.0
73728,1136.0
74752,1138.0
75776,1138.0
76800,1139.0
77824,1139.0
78848,1138.0
79872,1139.0
80896,1140.0
81920,1140.0
82944,1141.0
83968,1141.0
84992,1142.0
86016,1143.0
87040,1143.0
88064,1143.0
89088,1144.0
90112,1144.0
91136,1143.0
92160,1144.0
93184,1144.0
94208,1144.0
95232,1143.0
96256,1143.0
97280,1143.0
98304,1142.0
99328,1142.0
100352,1142.0
101376,1142.0
102400,1142.0
103424,1142.0
104448,1142.0
105472,1142.0
106496,1143.0
107520,1143.0
108544,1143.0
109568,1143.0
110592,1143.0
111616,1144.0
112640,1144.0
113664,1144.0
114688,1144.0
115712,1144.0
116736,1145.0
117760,1145.0
118784,1145.0
119808,1145.0
120832,1146.0
121856,1145.0
122880,1145.0
123904,1145.0
124928,1145.0
125952,1145.0
126976,1145.0
128000,1146.0
129024,1145.0
130048,1145.0
131072,1145.0
132096,1145.0
133120,1145.0
134144,1145.0
135168,1145.0
136192,1145.0
137216,1145.0
138240,1146.0
139264,1145.0
140288,1145.0
141312,1146.0
142336,1146.0
143360,1146.0
144384,1146.0
145408,1146.0
146432,1147.0
147456,1146.0
148480,1146.0
149504,1146.0
150528,1147.0
151552,1147.0
152576,1147.0
153600,1146.0
154624,1147.0
155648,1147.0
156672,1147.0
157696,1147.0
158720,1147.0
159744,1147.0
160768,1147.0
161792,1147.0
162816,1147.0
163840,1147.0
164864,1147.0
165888,1147.0
166912,1147.0
167936,1147.0
168960,1147.0
169984,1147.0
171008,1147.0
172032,1147.0
173056,1147.0
174080,1147.0
175104,1147.0
176128,1147.0
177152,1146.0
178176,1146.0
179200,1146.0
180224,1146.0
181248,1146.0
182272,1146.0
183296,1146.0
184320,1146.0
185344,1146.0
186368,1146.0
187392,1146.0
188416,1146.0
189440,1146.0
190464,1147.0
191488,1146.0
192512,1147.0
193536,1147.0
194560,1147.0
195584,1147.0
196608,1147.0
197632,1146.0
198656,1146.0
199680,1146.0
200704,1122.0
201728,1120.0
202752,1120.0
203776,1121.0
204800,1121.0
205824,1121.0
206848,1121.0
207872,1121.0
208896,1122.0
209920,1121.0
210944,1122.0
211968,1122.0
212992,1122.0
214016,1122.0
215040,1122.0
216064,1122.0
217088,1122.0
218112,1122.0
219136,1123.0
220160,1123.0
221184,1123.0
222208,1123.0
223232,1124.0
224256,1124.0
225280,1124.0
226304,1124.0
227328,1124.0
228352,1124.0
229376,1125.0
230400,1125.0
231424,1125.0
232448,1125.0
233472,1125.0
234496,1125.0
235520,1125.0
236544,1125.0
237568,1125.0
238592,1125.0
239616,1125.0
240640,1125.0
241664,1126.0
242688,1126.0
243712,1126.0
244736,1126.0
245760,1126.0
246784,1126.0
247808,1126.0
248832,1126.0
249856,1126.0
250880,1126.0
251904,1127.0
252928,1127.0
253952,1127.0
254976,1127.0
256000,1127.0
257024,1127.0
258048,1127.0
259072,1127.0
260096,1127.0
261120,1127.0
262144,1128.0
263168,1128.0
264192,1128.0
265216,1128.0
266240,1128.0
267264,1128.0
268288,1128.0
269312,1128.0
270336,1128.0
271360,1128.0
272384,1128.0
273408,1128.0
274432,1128.0
275456,1128.0
276480,1129.0
277504,1129.0
278528,1129.0
279552,1129.0
280576,1129.0
281600,1129.0
282624,1129.0
283648,1129.0
284672,1129.0
285696,1129.0
286720,1129.0
287744,1129.0
288768,1130.0
289792,1130.0
290816,1130.0
291840,1130.0
292864,1130.0
293888,1130.0
294912,1130.0
295936,1130.0
296960,1130.0
297984,1130.0
299008,1130.0
300032,1130.0
301056,1130.0
302080,1130.0
303104,1131.0
304128,1130.0
305152,1131.0
306176,1131.0
307200,1131.0
308224,1131.0
309248,1131.0
310272,1131.0
311296,1131.0
312320,1131.0
313344,1131.0
314368,1131.0
315392,1131.0
316416,1131.0
317440,1131.0
318464,1132.0
319488,1132.0
320512,1132.0
321536,1132.0
322560,1132.0
323584,1132.0
324608,1132.0
325632,1132.0
326656,1132.0
327680,1132.0
328704,1132.0
329728,1133.0
330752,1133.0
331776,1133.0
332800,1133.0
333824,1133.0
334848,1133.0
335872,1133.0
336896,1133.0
337920,1133.0
338944,1133.0
339968,1133.0
340992,1133.0
342016,1133.0
343040,1133.0
344064,1133.0
345088,1133.0
346112,1134.0
347136,1134.0
348160,1134.0
349184,1134.0
350208,1134.0
351232,1134.0
352256,1134.0
353280,1134.0
354304,1134.0
355328,1134.0
356352,1134.0
357376,1134.0
358400,1134.0
359424,1134.0
360448,1135.0
361472,1135.0
362496,1135.0
363520,1135.0
364544,1135.0
365568,1135.0
366592,1135.0
367616,1135.0
368640,1135.0
369664,1135.0
370688,1135.0
371712,1135.0
372736,1135.0
373760,1135.0
374784,1135.0
375808,1135.0
376832,1135.0
377856,1135.0
378880,1135.0
379904,1135.0
380928,1136.0
381952,1136.0
382976,1136.0
384000,1136.0
385024,1136.0
386048,1136.0
387072,1136.0
388096,1136.0
389120,1136.0
390144,1136.0
391168,1136.0
392192,1136.0
393216,1137.0
394240,1137.0
395264,1137.0
396288,1137.0
397312,1137.0
398336,1137.0
399360,1137.0
400384,1124.0
401408,1124.0
402432,1124.0
403456,1124.0
404480,1124.0
405504,1124.0
406528,1124.0
407552,1124.0
408576,1124.0
409600,1125.0
410624,1125.0
411648,1125.0
412672,1125.0
413696,1125.0
414720,1125.0
415744,1125.0
416768,1125.0
417792,1125.0
418816,1125.0
419840,1125.0
420864,1125.0
421888,1125.0
422912,1125.0
423936,1125.0
424960,1125.0
425984,1126.0
427008,1126.0
428032,1126.0
429056,1126.0
430080,1126.0
431104,1126.0
432128,1126.0
433152,1125.0
434176,1126.0
435200,1125.0
436224,1126.0
437248,1126.0
438272,1126.0
439296,1126.0
440320,1126.0
441344,1126.0
442368,1126.0
443392,1126.0
444416,1126.0
445440,1126.0
