step,train/policy_gradient_loss
2048,-0.001443171058781445
3072,-0.001403172966092825
4096,-0.0011286225635558367
5120,-0.0013968194834887981
6144,-0.0014666980132460594
7168,-0.0008696046425029635
8192,-0.0017555777449160814
9216,-0.002461375668644905
10240,-0.0010444298386573792
11264,-0.000213371473364532
12288,-0.0026031278539448977
13312,-0.00217979378066957
14336,-0.0028735287487506866
15360,-0.0016044741496443748
16384,-0.0017541006673127413
17408,-0.0016358599532395601
18432,-0.00241255946457386
19456,-0.0016955649480223656
20480,-0.0014900912065058947
21504,-0.002455845009535551
22528,-0.0025830212980508804
23552,-0.002393358387053013
24576,-0.002831514924764633
25600,-0.0013351421803236008
26624,-0.0014193751849234104
27648,-0.000848068913910538
28672,-0.0016498531913384795
29696,-0.0028758260887116194
30720,-0.0017369925044476986
31744,-0.003707597963511944
32768,-0.00026851979782804847
33792,-0.0016557872295379639
34816,-0.0013751579681411386
35840,-0.0017374847084283829
36864,-0.0027613122947514057
37888,-0.0025600693188607693
38912,-0.002390156500041485
39936,-0.001780189573764801
40960,-0.0021529048681259155
41984,-0.0017004834953695536
43008,-0.001994337420910597
44032,-0.001969748642295599
45056,-0.00288463500328362
46080,-0.0010510135907679796
47104,-0.002544607035815716
48128,-0.002575129736214876
49152,-0.001964144641533494
50176,-0.0031698006205260754
51200,-0.004740546457469463
52224,-0.0032051932066679
53248,-0.0019281210843473673
54272,0.00011996738612651825
55296,-0.002256079576909542
56320,-0.0014561341376975179
57344,-0.0019984194077551365
58368,-0.0008558533736504614
59392,-0.00404008012264967
60416,-0.0008448960143141448
61440,-0.001839416567236185
62464,-0.0015994157874956727
63488,-0.001958487555384636
64512,-0.003574721049517393
65536,-0.0026300749741494656
66560,-0.0038131035398691893
67584,-0.003968521486967802
68608,-0.0033149709925055504
69632,-0.0013153310865163803
70656,-0.0020452039316296577
71680,-0.002477838657796383
72704,0.0008280033944174647
73728,-0.0023677702993154526
74752,-0.0019296614918857813
75776,-0.0007877278840169311
76800,0.0029551181942224503
77824,-0.002271144650876522
78848,-0.0008446155698038638
79872,-0.0007222588174045086
80896,-0.004416885320097208
81920,-0.0014147673500701785
82944,-0.0013907107058912516
83968,-0.00194224389269948
84992,-0.003839891403913498
86016,-0.0026871678419411182
87040,-0.002972204936668277
88064,-0.0015178474131971598
89088,-0.0015469922218471766
90112,-0.003859523683786392
91136,-0.002810689155012369
92160,-0.002550997771322727
93184,-0.0024393703788518906
94208,-0.004029313568025827
95232,-0.0026626205071806908
96256,-0.0010961939115077257
97280,-0.0003897678689099848
98304,-0.0012123126070946455
99328,-0.0025800711009651423
100352,-0.0032186403404921293
101376,-0.0007852692506276071
102400,-0.0025451849214732647
103424,-0.0009962565964087844
104448,-0.0017529381439089775
105472,-0.0012813671492040157
106496,-0.0018673717277124524
107520,-0.00034169835271313787
108544,-0.003219038713723421
109568,-0.003870163345709443
110592,-0.0008093634387478232
111616,-0.00111323781311512
112640,-0.0015244680689647794
113664,-0.002139943651854992
114688,-0.0029209107160568237
115712,-0.0021270846482366323
116736,-0.0018930165097117424
117760,-0.002093799412250519
118784,-0.00459193205460906
119808,-0.0008421631646342576
120832,-0.0011366541730239987
121856,-0.0008448924636468291
122880,-0.0006905237096361816
123904,-0.0009969634702429175
124928,-0.003116877283900976
125952,-0.0023562810383737087
126976,-0.0005448625306598842
128000,-0.002091675531119108
129024,-0.004221571609377861
130048,-0.003437384497374296
131072,-0.00039812701288610697
132096,-0.0025378637947142124
133120,-0.003482273081317544
134144,-0.001991705968976021
135168,-0.0033557817805558443
136192,-0.0004334967816248536
137216,-0.0015430108178406954
138240,0.00026593825896270573
139264,-0.001566362683661282
140288,-0.003275154158473015
141312,-0.003906439524143934
142336,-0.0028813930694013834
143360,-0.0033789053559303284
144384,-0.0028210061136633158
145408,-0.0014899903908371925
146432,-0.0004801673931069672
147456,0.0002986369654536247
148480,-0.0025897708255797625
149504,-0.0014679378364235163
150528,-0.0019708850886672735
151552,-0.002994857495650649
152576,-0.002776780165731907
