step,train/approx_kl
2048,0.0004773489199578762
3072,0.000724953250028193
4096,0.0012298190267756581
5120,0.0009520721505396068
6144,0.0004918837803415954
7168,0.001448746072128415
8192,0.0012713302858173847
9216,0.0024726372212171555
10240,0.0012440069112926722
11264,0.0028902317862957716
12288,0.002255341038107872
13312,0.0021805153228342533
14336,0.0013903847429901361
15360,0.0012339141685515642
16384,0.0009613116271793842
17408,0.0015389907639473677
18432,0.0022270875051617622
19456,0.002325314562767744
20480,0.0009390493505634367
21504,0.003221251768991351
22528,0.003536540549248457
23552,0.002075757132843137
24576,0.0020869667641818523
25600,0.0068100509233772755
26624,0.0018967252690345049
27648,0.0018548931693658233
28672,0.002266606083139777
29696,0.002981844125315547
30720,0.002655983902513981
31744,0.003240741090849042
32768,0.0011340733617544174
33792,0.0028250913601368666
34816,0.002160186879336834
35840,0.0025114710442721844
36864,0.0030781575478613377
37888,0.0016580403316766024
38912,0.0025036099832504988
39936,0.0017298769671469927
40960,0.001745916437357664
41984,0.003846821840852499
43008,0.004161011427640915
44032,0.0027260344941169024
45056,0.003893732326105237
46080,0.0009995554573833942
47104,0.0027610259130597115
48128,0.0027259872294962406
49152,0.0015371611807495356
50176,0.00238988408818841
51200,0.0032097576186060905
52224,0.0032411161810159683
53248,0.0018133008852601051
54272,0.005255029536783695
55296,0.0029410046990960836
56320,0.002057668287307024
57344,0.0011370654683560133
58368,0.001878096954897046
59392,0.002890423871576786
60416,0.0013070078566670418
61440,0.002016560174524784
62464,0.0007938664057292044
63488,0.004142935387790203
64512,0.002547292970120907
65536,0.0024607412051409483
66560,0.002785977441817522
67584,0.0030796267092227936
68608,0.002155961934477091
69632,0.0032933750189840794
70656,0.004125808831304312
71680,0.0024110348895192146
72704,0.0034996061585843563
73728,0.003616605419665575
74752,0.003146289847791195
75776,0.0019277221290394664
76800,0.0016923026414588094
77824,0.0009269740548916161
78848,0.002518021734431386
79872,0.0011440613307058811
80896,0.0025829479563981295
81920,0.001059902599081397
82944,0.0015478110872209072
83968,0.0022005026694387197
84992,0.002240201225504279
86016,0.0011574216187000275
87040,0.00239669531583786
88064,0.001569152344018221
89088,0.0025960991624742746
90112,0.0034648498985916376
91136,0.002415915485471487
92160,0.0027109847869724035
93184,0.0020278808660805225
94208,0.0019236321095377207
95232,0.0024136004503816366
96256,0.0014750482514500618
97280,0.0017047759611159563
98304,0.0024477397091686726
99328,0.0038644170854240656
100352,0.0025048551615327597
101376,0.0023080469109117985
102400,0.001824752427637577
103424,0.004673312418162823
104448,0.0014961883425712585
105472,0.002162280259653926
106496,0.0015493824612349272
107520,0.0018587710801512003
108544,0.001740987179800868
109568,0.001971780089661479
110592,0.0028585419058799744
111616,0.0030711363069713116
112640,0.0021445041056722403
113664,0.0024695293977856636
114688,0.003155425423756242
115712,0.0033564772456884384
116736,0.0018939283909276128
117760,0.002655853983014822
118784,0.002873676363378763
119808,0.0009842300787568092
120832,0.0025944439694285393
121856,0.001765557681210339
122880,0.0023115696385502815
123904,0.00336289731785655
124928,0.0038127172738313675
125952,0.0012280335649847984
126976,0.001450415002182126
128000,0.00188871705904603
129024,0.0013216761872172356
130048,0.0010228941682726145
131072,0.002912019146606326
132096,0.0026812527794390917
133120,0.0026948791928589344
134144,0.001805874751880765
135168,0.0035722798202186823
136192,0.0017000543884932995
137216,0.0033799458760768175
138240,0.0012565732467919588
139264,0.002199681708589196
140288,0.0033742294181138277
141312,0.0030979644507169724
142336,0.002267847303301096
143360,0.002760415431112051
144384,0.0019826567731797695
145408,0.002158381510525942
146432,0.004276525694876909
147456,0.0029563442803919315
148480,0.0030323120299726725
149504,0.0029780403710901737
150528,0.0016923664370551705
151552,0.0034449216909706593
152576,0.0013674874790012836
153600,0.0026773428544402122
154624,0.00428655743598938
155648,0.0030661674682050943
156672,0.0025881542824208736
157696,0.003040169831365347
158720,0.0017070436151698232
