step,train/value_loss
2048,0.3401525914669037
3072,0.25296804308891296
4096,0.29747381806373596
5120,0.348134309053421
6144,0.2714693546295166
7168,0.1829616278409958
8192,0.3620586097240448
9216,0.3998107314109802
10240,0.20489121973514557
11264,0.35331547260284424
12288,0.5639864802360535
13312,0.17690005898475647
14336,0.1343356817960739
15360,0.7468727231025696
16384,0.27635616064071655
17408,0.24960726499557495
18432,0.4462401866912842
19456,0.5974859595298767
20480,0.3418998122215271
21504,0.12694589793682098
22528,0.6564684510231018
23552,0.34004807472229004
24576,0.24280957877635956
25600,0.34934380650520325
26624,0.5369946360588074
27648,0.24442952871322632
28672,0.34113943576812744
29696,0.566796064376831
30720,0.23628884553909302
31744,0.3278716504573822
32768,0.41543617844581604
33792,0.5399186015129089
34816,0.18798482418060303
35840,0.49699074029922485
36864,0.3635658621788025
37888,0.46477943658828735
38912,0.3696860074996948
39936,0.37292182445526123
40960,0.5027657747268677
41984,0.3135826885700226
43008,0.2762274742126465
44032,0.5737343430519104
45056,0.23132288455963135
46080,0.17730483412742615
47104,0.5669823884963989
48128,0.39077916741371155
49152,0.22089660167694092
50176,0.24541518092155457
51200,0.5264049172401428
52224,0.21844950318336487
53248,0.23089952766895294
54272,0.3682136535644531
55296,0.4099762737751007
56320,0.30487126111984253
57344,0.39467400312423706
58368,0.31836891174316406
59392,0.25103071331977844
60416,0.29035308957099915
61440,0.31941282749176025
62464,0.324735164642334
63488,0.3000531494617462
64512,0.31367331743240356
65536,0.3016967177391052
66560,0.28337040543556213
67584,0.33727842569351196
68608,0.2555547058582306
69632,0.370098739862442
70656,0.1886902004480362
71680,0.361998587846756
72704,0.2631226181983948
73728,0.2974414527416229
74752,0.249364972114563
75776,0.24067512154579163
76800,0.2559508681297302
77824,0.2628733813762665
78848,0.1908668577671051
79872,0.19986087083816528
80896,0.2066330760717392
81920,0.17299605906009674
82944,0.15844383835792542
83968,0.25806695222854614
84992,0.12400361150503159
86016,0.09535811841487885
87040,0.06335540860891342
88064,0.07578308880329132
89088,0.061140939593315125
90112,0.040713146328926086
91136,0.005346227437257767
92160,0.00796209741383791
93184,0.020287152379751205
94208,0.011365506798028946
95232,0.0025875172577798367
96256,0.002624318702146411
97280,0.050519976764917374
98304,0.026950277388095856
99328,0.0036371855530887842
100352,0.005396409425884485
101376,0.020465336740016937
102400,0.0089937224984169
103424,0.0011064057471230626
104448,0.003364412346854806
105472,0.0012036997359246016
106496,0.0009199746418744326
107520,0.0007510479772463441
108544,0.05456646531820297
109568,0.004417167976498604
110592,0.011193973943591118
111616,0.003414732404053211
112640,0.015975644811987877
113664,0.01566062495112419
114688,0.022147908806800842
115712,0.001587405800819397
116736,0.0007788417860865593
117760,0.05168924480676651
118784,0.012503010220825672
119808,0.003678703447803855
120832,0.0013766767224296927
121856,0.001238692319020629
122880,0.0010635250946506858
123904,0.001496952143497765
124928,0.0013844408094882965
125952,0.0006405910244211555
126976,0.0007335521513596177
128000,0.0034171948209404945
129024,0.0005720609915442765
130048,0.0017216524574905634
131072,0.013876136392354965
132096,0.001066298340447247
133120,0.0013187357690185308
134144,0.005310680251568556
135168,0.00049506378127262
136192,0.0017443046672269702
137216,0.012431933544576168
138240,0.018511023372411728
139264,0.001408281153999269
140288,0.0012588654644787312
141312,0.0026728222146630287
142336,0.07483188062906265
143360,0.0643070638179779
144384,0.012046122923493385
145408,0.007238353602588177
146432,0.0014251935062929988
147456,0.0017174537060782313
148480,0.0006813985528424382
149504,0.001400297274813056
150528,0.0011361695360392332
151552,0.000730657484382391
152576,0.00043579930206760764
153600,0.0014119595289230347
154624,0.001280990894883871
155648,0.00042313369340263307
156672,0.0007594922790303826
157696,0.0008946009911596775
158720,0.0017233032267540693
159744,0.0004314669349696487
160768,0.00028897391166538
161792,0.0010038373293355107
162816,0.01309979148209095
163840,0.0004367921792436391
164864,0.00019761441217269748
165888,0.0014578414848074317
166912,0.0009165314259007573
167936,0.00040562008507549763
168960,0.001293661305680871
169984,0.000581311178393662
171008,0.0007302291342057288
172032,0.002965532708913088
173056,0.0030834844801574945
174080,0.0008629715302959085
175104,0.0005847080610692501
176128,0.0008926013833843172
177152,0.0018288374412804842
178176,0.0006806456367485225
179200,0.00036141302553005517
180224,0.00042852963088080287
181248,0.0026755696162581444
182272,0.00659235380589962
183296,0.0015284456312656403
184320,0.004593824967741966
185344,0.000599019811488688
186368,0.0006464472971856594
187392,0.004376379773020744
188416,0.006290207616984844
189440,0.0015074671246111393
190464,0.006666682194918394
191488,0.0037985944654792547
192512,0.010125544853508472
193536,0.0022515919990837574
194560,0.004361349157989025
195584,0.0010398851009085774
196608,0.0028576499316841364
197632,0.0062180012464523315
198656,0.003877062350511551
199680,0.0008767013205215335
200000,0.0011401389492675662
201728,0.0010306229814887047
202752,0.0006044402834959328
203776,0.0005401975940912962
204800,0.0004680651181843132
205824,0.000997041934169829
206848,0.0029442771337926388
207872,0.0012969633098691702
208896,0.0023267981596291065
209920,0.0010359103325754404
210944,0.0013786812778562307
211968,0.0008533006766811013
212992,0.0018279561772942543
214016,0.0010934154270216823
215040,0.001089946599677205
216064,0.0004455393354874104
217088,0.00335540808737278
218112,0.0004703110607806593
219136,0.00037317705573514104
220160,0.0006897437269799411
221184,0.0005706787924282253
222208,0.0014549982734024525
223232,0.00022052005806472152
224256,0.0014862153911963105
225280,0.0005788124981336296
226304,0.005772156175225973
227328,0.0004158688534516841
228352,0.0009730705642141402
229376,0.001195753924548626
230400,0.0009953425033017993
231424,0.0007509573479183018
232448,0.0007969168364070356
233472,0.001602793694473803
234496,0.0006038477295078337
235520,0.006699834950268269
236544,0.0007582426769658923
237568,0.0003615956811700016
238592,0.012579994276165962
239616,0.00011384430399630219
