step,time/fps
250880,950.0
251904,951.0
252928,951.0
253952,951.0
254976,951.0
256000,951.0
257024,951.0
258048,951.0
259072,951.0
260096,952.0
261120,952.0
262144,952.0
263168,952.0
264192,952.0
265216,952.0
266240,952.0
267264,952.0
268288,952.0
269312,952.0
270336,953.0
271360,953.0
272384,953.0
273408,953.0
274432,953.0
275456,953.0
276480,954.0
277504,954.0
278528,954.0
279552,954.0
280576,954.0
281600,955.0
282624,955.0
283648,955.0
284672,955.0
285696,956.0
286720,955.0
287744,956.0
288768,956.0
289792,956.0
290816,956.0
291840,956.0
292864,956.0
293888,956.0
294912,957.0
295936,957.0
296960,957.0
297984,957.0
299008,957.0
300032,957.0
301056,957.0
302080,957.0
303104,957.0
304128,957.0
305152,957.0
306176,958.0
307200,958.0
308224,958.0
309248,958.0
310272,958.0
311296,958.0
312320,958.0
313344,958.0
314368,958.0
315392,958.0
316416,959.0
317440,959.0
318464,959.0
319488,959.0
320512,959.0
321536,959.0
322560,959.0
323584,959.0
324608,959.0
325632,959.0
326656,959.0
327680,959.0
328704,959.0
329728,959.0
330752,959.0
331776,959.0
332800,959.0
333824,959.0
334848,960.0
335872,959.0
336896,959.0
337920,960.0
338944,960.0
339968,960.0
340992,960.0
342016,960.0
343040,960.0
344064,960.0
345088,960.0
346112,960.0
347136,960.0
348160,960.0
349184,960.0
350208,960.0
351232,961.0
352256,961.0
353280,961.0
354304,961.0
355328,961.0
356352,961.0
357376,961.0
358400,961.0
359424,961.0
360448,961.0
361472,961.0
362496,962.0
363520,962.0
364544,962.0
365568,962.0
366592,962.0
367616,962.0
368640,962.0
369664,962.0
370688,962.0
371712,962.0
372736,963.0
373760,963.0
374784,963.0
375808,963.0
376832,963.0
377856,963.0
378880,963.0
379904,963.0
380928,963.0
381952,963.0
382976,963.0
384000,963.0
385024,963.0
386048,963.0
387072,963.0
388096,963.0
389120,963.0
390144,963.0
391168,963.0
392192,963.0
393216,963.0
394240,963.0
395264,963.0
396288,963.0
397312,963.0
398336,963.0
399360,963.0
400384,937.0
401408,937.0
402432,937.0
403456,937.0
404480,938.0
405504,938.0
406528,938.0
407552,938.0
408576,938.0
409600,938.0
410624,938.0
411648,939.0
412672,939.0
413696,939.0
414720,939.0
415744,939.0
416768,939.0
417792,939.0
418816,940.0
419840,940.0
420864,940.0
421888,940.0
422912,940.0
423936,940.0
424960,940.0
425984,940.0
427008,940.0
428032,940.0
429056,941.0
430080,941.0
431104,941.0
432128,941.0
433152,941.0
434176,941.0
435200,941.0
436224,942.0
437248,942.0
438272,942.0
439296,942.0
440320,942.0
441344,942.0
442368,942.0
443392,943.0
444416,943.0
445440,943.0
446464,943.0
447488,943.0
448512,943.0
449536,943.0
450560,943.0
451584,943.0
452608,943.0
453632,943.0
454656,943.0
455680,943.0
456704,944.0
457728,944.0
458752,944.0
459776,944.0
460800,944.0
461824,944.0
462848,944.0
463872,944.0
464896,944.0
465920,944.0
466944,944.0
467968,944.0
468992,944.0
470016,944.0
471040,945.0
472064,945.0
473088,945.0
474112,945.0
475136,945.0
476160,945.0
477184,945.0
478208,945.0
479232,945.0
480256,945.0
481280,945.0
482304,945.0
483328,945.0
484352,945.0
485376,945.0
486400,945.0
487424,945.0
488448,945.0
489472,945.0
490496,945.0
491520,945.0
492544,945.0
493568,945.0
494592,945.0
495616,945.0
496640,945.0
497664,945.0
498688,946.0
499712,946.0
500736,946.0
501760,946.0
502784,946.0
503808,946.0
504832,946.0
505856,946.0
506880,946.0
507904,946.0
508928,946.0
509952,947.0
510976,947.0
512000,947.0
513024,947.0
514048,947.0
515072,947.0
516096,947.0
517120,947.0
518144,947.0
519168,947.0
520192,947.0
521216,947.0
522240,948.0
523264,948.0
524288,948.0
525312,948.0
526336,948.0
527360,948.0
528384,948.0
529408,948.0
530432,948.0
531456,948.0
532480,948.0
533504,948.0
534528,948.0
535552,949.0
536576,949.0
537600,949.0
538624,949.0
539648,949.0
540672,949.0
541696,949.0
542720,949.0
543744,949.0
544768,949.0
545792,949.0
546816,950.0
547840,950.0
548864,950.0
549888,950.0
550912,950.0
551936,950.0
552960,950.0
553984,950.0
555008,950.0
556032,950.0
557056,950.0
558080,950.0
559104,950.0
560128,950.0
561152,950.0
562176,950.0
563200,950.0
564224,950.0
565248,950.0
566272,950.0
567296,951.0
568320,951.0
569344,951.0
570368,951.0
571392,951.0
572416,951.0
573440,951.0
574464,951.0
575488,951.0
576512,951.0
577536,951.0
578560,951.0
579584,951.0
580608,951.0
581632,952.0
582656,951.0
583680,952.0
584704,952.0
585728,952.0
586752,952.0
587776,952.0
588800,952.0
589824,952.0
590848,952.0
591872,952.0
592896,952.0
593920,952.0
594944,952.0
595968,952.0
596992,952.0
598016,952.0
599040,952.0
600064,936.0
601088,935.0
602112,936.0
603136,936.0
604160,936.0
605184,936.0
606208,936.0
607232,936.0
608256,936.0
609280,936.0
610304,936.0
611328,936.0
612352,936.0
613376,936.0
614400,936.0
615424,937.0
616448,937.0
617472,937.0
618496,937.0
619520,937.0
620544,937.0
621568,937.0
622592,937.0
623616,938.0
624640,938.0
625664,938.0
626688,938.0
627712,938.0
628736,938.0
629760,938.0
630784,938.0
631808,938.0
632832,938.0
633856,938.0
634880,939.0
635904,939.0
636928,939.0
637952,939.0
638976,939.0
640000,939.0
641024,939.0
642048,939.0
643072,939.0
644096,939.0
645120,939.0
646144,939.0
647168,939.0
648192,939.0
649216,939.0
650240,939.0
651264,940.0
652288,940.0
653312,940.0
654336,940.0
655360,940.0
656384,940.0
657408,940.0
658432,940.0
659456,940.0
660480,940.0
661504,940.0
662528,940.0
663552,940.0
664576,941.0
665600,941.0
666624,941.0
667648,941.0
668672,941.0
669696,941.0
670720,941.0
671744,941.0
672768,941.0
673792,941.0
674816,941.0
675840,941.0
676864,941.0
677888,941.0
678912,941.0
679936,941.0
680960,941.0
681984,941.0
683008,942.0
684032,942.0
685056,942.0
686080,942.0
687104,942.0
688128,942.0
689152,942.0
690176,942.0
691200,942.0
692224,942.0
693248,942.0
694272,942.0
695296,942.0
696320,942.0
697344,943.0
698368,943.0
699392,943.0
700416,943.0
701440,943.0
702464,943.0
703488,943.0
704512,943.0
705536,943.0
706560,943.0
707584,943.0
708608,943.0
709632,943.0
710656,943.0
711680,943.0
712704,944.0
713728,944.0
714752,944.0
715776,944.0
716800,944.0
717824,944.0
718848,944.0
719872,944.0
720896,944.0
721920,944.0
722944,944.0
723968,944.0
724992,944.0
726016,944.0
727040,944.0
728064,944.0
729088,945.0
730112,945.0
731136,945.0
732160,945.0
733184,945.0
734208,945.0
735232,945.0
736256,945.0
737280,945.0
738304,945.0
739328,945.0
740352,945.0
741376,945.0
742400,945.0
743424,945.0
744448,945.0
745472,945.0
746496,945.0
747520,945.0
748544,945.0
749568,945.0
750592,945.0
751616,945.0
752640,945.0
753664,945.0
754688,945.0
755712,945.0
756736,946.0
757760,946.0
758784,946.0
759808,946.0
760832,946.0
761856,946.0
762880,946.0
763904,946.0
764928,946.0
765952,946.0
766976,946.0
768000,946.0
769024,946.0
770048,946.0
771072,946.0
772096,946.0
773120,946.0
774144,946.0
775168,946.0
776192,946.0
777216,946.0
778240,946.0
779264,946.0
780288,946.0
781312,946.0
782336,946.0
783360,946.0
784384,946.0
785408,946.0
786432,946.0
787456,946.0
788480,946.0
789504,946.0
790528,946.0
791552,946.0
792576,946.0
793600,947.0
794624,946.0
795648,947.0
796672,947.0
797696,947.0
798720,947.0
799744,947.0
800768,934.0
801792,934.0
802816,934.0
803840,934.0
804864,934.0
805888,934.0
806912,934.0
807936,934.0
808960,934.0
809984,934.0
811008,934.0
812032,934.0
813056,934.0
814080,934.0
815104,934.0
816128,934.0
817152,934.0
818176,935.0
819200,935.0
820224,935.0
821248,935.0
822272,935.0
823296,935.0
824320,935.0
825344,935.0
826368,935.0
827392,935.0
828416,935.0
829440,935.0
830464,935.0
831488,936.0
832512,936.0
833536,936.0
834560,936.0
835584,936.0
836608,936.0
837632,936.0
838656,936.0
839680,936.0
840704,936.0
841728,936.0
842752,937.0
843776,937.0
844800,937.0
845824,937.0
846848,937.0
847872,937.0
848896,937.0
849920,937.0
850944,937.0
851968,937.0
852992,937.0
854016,937.0
855040,937.0
856064,937.0
857088,937.0
858112,937.0
859136,937.0
860160,938.0
861184,938.0
862208,938.0
863232,938.0
864256,938.0
865280,938.0
866304,938.0
867328,938.0
868352,938.0
869376,938.0
870400,938.0
871424,938.0
872448,938.0
873472,938.0
874496,938.0
875520,938.0
876544,938.0
877568,939.0
878592,939.0
879616,939.0
880640,939.0
881664,939.0
882688,939.0
883712,939.0
884736,939.0
885760,939.0
886784,939.0
887808,939.0
888832,939.0
889856,939.0
890880,939.0
891904,939.0
892928,939.0
893952,939.0
894976,939.0
896000,939.0
897024,939.0
898048,939.0
899072,939.0
900096,939.0
901120,939.0
902144,939.0
903168,939.0
904192,939.0
905216,939.0
906240,939.0
907264,939.0
908288,939.0
909312,939.0
910336,939.0
911360,939.0
912384,940.0
913408,940.0
914432,940.0
915456,940.0
916480,940.0
917504,940.0
918528,940.0
919552,940.0
920576,940.0
921600,940.0
922624,940.0
923648,940.0
924672,940.0
925696,940.0
926720,940.0
927744,940.0
928768,940.0
929792,940.0
930816,940.0
931840,940.0
932864,940.0
933888,940.0
934912,941.0
935936,941.0
936960,941.0
937984,941.0
939008,941.0
940032,941.0
941056,941.0
942080,941.0
943104,941.0
944128,941.0
945152,941.0
946176,941.0
947200,941.0
948224,941.0
949248,941.0
950272,941.0
951296,941.0
952320,941.0
953344,941.0
954368,941.0
955392,941.0
956416,941.0
957440,941.0
958464,942.0
959488,942.0
960512,942.0
961536,942.0
962560,942.0
963584,942.0
964608,942.0
965632,942.0
966656,942.0
967680,942.0
968704,942.0
969728,942.0
970752,942.0
971776,942.0
972800,942.0
973824,942.0
974848,942.0
975872,942.0
976896,942.0
977920,942.0
978944,942.0
979968,942.0
980992,942.0
982016,942.0
983040,942.0
984064,942.0
985088,942.0
986112,942.0
987136,943.0
988160,943.0
989184,943.0
990208,943.0
991232,943.0
992256,943.0
993280,943.0
994304,943.0
995328,943.0
996352,943.0
997376,943.0
998400,943.0
999424,943.0
1000448,933.0
1001472,933.0
1002496,933.0
1003520,933.0
1004544,933.0
1005568,933.0
1006592,933.0
1007616,933.0
1008640,933.0
1009664,933.0
1010688,933.0
1011712,933.0
1012736,933.0
1013760,933.0
1014784,933.0
1015808,933.0
1016832,933.0
1017856,933.0
1018880,933.0
1019904,934.0
1020928,934.0
1021952,934.0
1022976,934.0
1024000,934.0
1025024,934.0
1026048,934.0
1027072,934.0
1028096,934.0
1029120,934.0
1030144,934.0
1031168,934.0
1032192,934.0
1033216,934.0
1034240,934.0
1035264,934.0
1036288,935.0
1037312,935.0
1038336,935.0
1039360,935.0
1040384,935.0
1041408,935.0
1042432,935.0
1043456,935.0
1044480,935.0
1045504,935.0
1046528,935.0
1047552,935.0
1048576,935.0
1049600,935.0
1050624,935.0
1051648,935.0
1052672,935.0
1053696,935.0
1054720,935.0
1055744,935.0
1056768,935.0
1057792,935.0
1058816,935.0
1059840,935.0
1060864,935.0
1061888,935.0
1062912,935.0
1063936,935.0
1064960,935.0
1065984,935.0
1067008,935.0
1068032,936.0
1069056,936.0
1070080,936.0
1071104,936.0
1072128,936.0
1073152,936.0
1074176,936.0
1075200,936.0
1076224,936.0
1077248,936.0
1078272,936.0
1079296,936.0
1080320,936.0
1081344,936.0
1082368,936.0
1083392,936.0
1084416,936.0
1085440,936.0
1086464,936.0
1087488,936.0
1088512,936.0
1089536,936.0
1090560,936.0
1091584,937.0
1092608,937.0
1093632,937.0
1094656,937.0
1095680,937.0
1096704,937.0
1097728,937.0
1098752,937.0
1099776,937.0
1100800,937.0
1101824,937.0
1102848,937.0
1103872,937.0
1104896,937.0
1105920,937.0
1106944,937.0
1107968,937.0
1108992,937.0
1110016,937.0
1111040,937.0
1112064,937.0
1113088,937.0
1114112,937.0
1115136,937.0
1116160,937.0
1117184,938.0
1118208,938.0
1119232,938.0
1120256,938.0
1121280,938.0
1122304,938.0
1123328,938.0
1124352,938.0
1125376,938.0
1126400,938.0
1127424,938.0
1128448,938.0
1129472,938.0
1130496,938.0
1131520,938.0
1132544,938.0
1133568,938.0
1134592,938.0
1135616,938.0
1136640,938.0
1137664,938.0
1138688,938.0
1139712,938.0
1140736,938.0
1141760,938.0
1142784,938.0
1143808,938.0
1144832,938.0
1145856,938.0
1146880,938.0
1147904,938.0
1148928,939.0
1149952,938.0
1150976,938.0
1152000,939.0
1153024,939.0
1154048,939.0
1155072,939.0
1156096,939.0
1157120,939.0
1158144,939.0
1159168,939.0
1160192,939.0
1161216,939.0
1162240,939.0
1163264,939.0
1164288,939.0
1165312,939.0
1166336,939.0
1167360,939.0
1168384,939.0
1169408,939.0
1170432,939.0
1171456,939.0
1172480,939.0
1173504,939.0
1174528,939.0
1175552,939.0
1176576,939.0
1177600,939.0
1178624,939.0
1179648,939.0
1180672,939.0
1181696,939.0
1182720,939.0
1183744,940.0
1184768,940.0
1185792,940.0
1186816,940.0
1187840,940.0
1188864,940.0
1189888,940.0
1190912,940.0
1191936,940.0
1192960,940.0
1193984,940.0
1195008,940.0
1196032,940.0
1197056,940.0
1198080,940.0
1199104,940.0
1200128,932.0
1201152,932.0
1202176,932.0
1203200,932.0
1204224,932.0
1205248,932.0
1206272,932.0
1207296,932.0
1208320,932.0
1209344,932.0
1210368,932.0
1211392,932.0
1212416,932.0
1213440,932.0
1214464,932.0
1215488,933.0
1216512,933.0
1217536,933.0
1218560,933.0
1219584,933.0
1220608,933.0
1221632,933.0
1222656,933.0
1223680,933.0
1224704,933.0
1225728,933.0
1226752,933.0
1227776,933.0
1228800,933.0
1229824,933.0
1230848,933.0
1231872,933.0
1232896,933.0
1233920,934.0
1234944,934.0
1235968,934.0
1236992,934.0
1238016,934.0
1239040,934.0
1240064,934.0
1241088,934.0
1242112,934.0
1243136,934.0
1244160,934.0
1245184,934.0
1246208,934.0
1247232,934.0
1248256,934.0
1249280,934.0
1250304,934.0
1251328,934.0
1252352,934.0
1253376,934.0
1254400,934.0
1255424,934.0
1256448,934.0
1257472,934.0
1258496,935.0
1259520,935.0
1260544,935.0
1261568,935.0
1262592,935.0
1263616,935.0
1264640,935.0
1265664,935.0
1266688,935.0
1267712,935.0
1268736,935.0
1269760,935.0
1270784,935.0
1271808,935.0
1272832,935.0
1273856,935.0
1274880,935.0
1275904,935.0
1276928,935.0
1277952,935.0
1278976,935.0
1280000,935.0
1281024,935.0
1282048,935.0
1283072,936.0
1284096,936.0
1285120,936.0
1286144,936.0
1287168,936.0
1288192,936.0
1289216,936.0
1290240,936.0
1291264,936.0
1292288,936.0
1293312,936.0
1294336,936.0
1295360,936.0
1296384,936.0
1297408,936.0
1298432,936.0
1299456,936.0
1300480,936.0
1301504,936.0
1302528,936.0
1303552,936.0
1304576,936.0
1305600,936.0
1306624,936.0
1307648,936.0
1308672,936.0
1309696,936.0
1310720,937.0
1311744,937.0
1312768,937.0
1313792,937.0
1314816,937.0
1315840,937.0
1316864,937.0
1317888,937.0
1318912,937.0
1319936,937.0
1320960,937.0
1321984,937.0
1323008,937.0
1324032,937.0
1325056,937.0
1326080,937.0
1327104,937.0
1328128,937.0
1329152,937.0
1330176,937.0
1331200,937.0
1332224,937.0
1333248,937.0
1334272,937.0
1335296,937.0
1336320,937.0
1337344,937.0
1338368,937.0
1339392,937.0
1340416,937.0
1341440,937.0
1342464,937.0
1343488,937.0
1344512,937.0
1345536,937.0
1346560,938.0
1347584,938.0
1348608,938.0
1349632,938.0
1350656,938.0
1351680,938.0
1352704,938.0
1353728,938.0
1354752,938.0
1355776,938.0
1356800,938.0
1357824,938.0
1358848,938.0
1359872,938.0
1360896,938.0
1361920,938.0
1362944,938.0
1363968,938.0
1364992,938.0
1366016,938.0
1367040,938.0
1368064,938.0
1369088,938.0
1370112,938.0
1371136,938.0
1372160,938.0
1373184,938.0
1374208,938.0
1375232,938.0
1376256,938.0
1377280,938.0
1378304,938.0
1379328,938.0
1380352,938.0
1381376,938.0
1382400,939.0
1383424,939.0
1384448,939.0
1385472,939.0
1386496,939.0
1387520,939.0
1388544,939.0
1389568,939.0
1390592,939.0
1391616,939.0
1392640,939.0
1393664,939.0
1394688,939.0
1395712,939.0
1396736,939.0
1397760,939.0
1398784,939.0
1399808,939.0
1400832,932.0
1401856,931.0
1402880,932.0
1403904,932.0
1404928,932.0
1405952,932.0
1406976,932.0
1408000,932.0
1409024,932.0
1410048,932.0
1411072,932.0
1412096,932.0
1413120,932.0
1414144,932.0
1415168,932.0
1416192,932.0
1417216,932.0
1418240,932.0
1419264,932.0
1420288,932.0
1421312,932.0
1422336,932.0
1423360,932.0
1424384,932.0
1425408,932.0
1426432,932.0
1427456,932.0
1428480,932.0
1429504,932.0
1430528,933.0
1431552,933.0
1432576,933.0
1433600,933.0
1434624,933.0
1435648,933.0
1436672,933.0
1437696,933.0
1438720,933.0
1439744,933.0
1440768,933.0
1441792,933.0
1442816,933.0
1443840,933.0
1444864,933.0
1445888,933.0
1446912,933.0
1447936,933.0
1448960,933.0
1449984,933.0
1451008,933.0
1452032,933.0
1453056,933.0
1454080,933.0
1455104,933.0
1456128,933.0
1457152,933.0
1458176,933.0
1459200,933.0
1460224,934.0
1461248,934.0
1462272,934.0
1463296,934.0
1464320,934.0
1465344,934.0
1466368,934.0
1467392,934.0
1468416,934.0
1469440,934.0
1470464,934.0
1471488,934.0
1472512,934.0
1473536,934.0
1474560,934.0
1475584,934.0
1476608,934.0
1477632,934.0
1478656,934.0
1479680,934.0
1480704,934.0
1481728,934.0
1482752,934.0
1483776,934.0
1484800,934.0
1485824,934.0
1486848,934.0
1487872,934.0
1488896,934.0
1489920,934.0
1490944,934.0
1491968,934.0
1492992,934.0
1494016,934.0
1495040,934.0
1496064,935.0
1497088,935.0
1498112,935.0
1499136,935.0
1500160,935.0
1501184,935.0
1502208,935.0
1503232,935.0
1504256,935.0
1505280,935.0
1506304,935.0
1507328,935.0
1508352,935.0
1509376,935.0
1510400,935.0
1511424,935.0
1512448,935.0
1513472,935.0
1514496,935.0
1515520,935.0
1516544,935.0
1517568,935.0
1518592,935.0
1519616,935.0
1520640,935.0
1521664,935.0
1522688,935.0
1523712,935.0
1524736,935.0
1525760,935.0
1526784,935.0
1527808,935.0
1528832,935.0
1529856,935.0
1530880,935.0
1531904,935.0
1532928,935.0
1533952,936.0
1534976,936.0
1536000,936.0
1537024,936.0
1538048,936.0
1539072,936.0
1540096,936.0
1541120,936.0
1542144,936.0
1543168,936.0
1544192,936.0
1545216,936.0
1546240,936.0
1547264,936.0
1548288,936.0
1549312,936.0
1550336,936.0
1551360,936.0
1552384,936.0
1553408,936.0
1554432,936.0
1555456,936.0
1556480,936.0
1557504,936.0
1558528,936.0
1559552,936.0
1560576,936.0
1561600,936.0
1562624,936.0
1563648,936.0
1564672,936.0
1565696,936.0
1566720,936.0
1567744,936.0
1568768,936.0
1569792,936.0
1570816,936.0
1571840,937.0
1572864,937.0
1573888,937.0
1574912,937.0
1575936,937.0
1576960,937.0
1577984,937.0
1579008,937.0
1580032,937.0
1581056,937.0
1582080,937.0
1583104,937.0
1584128,937.0
1585152,937.0
1586176,937.0
1587200,937.0
1588224,937.0
1589248,937.0
1590272,937.0
1591296,937.0
1592320,937.0
1593344,937.0
1594368,937.0
1595392,937.0
1596416,937.0
1597440,937.0
1598464,937.0
1599488,937.0
1600512,930.0
1601536,930.0
1602560,930.0
1603584,930.0
1604608,931.0
1605632,930.0
1606656,931.0
1607680,931.0
1608704,931.0
1609728,931.0
1610752,931.0
1611776,931.0
1612800,931.0
1613824,931.0
1614848,931.0
1615872,931.0
1616896,931.0
1617920,931.0
1618944,931.0
1619968,931.0
1620992,931.0
1622016,931.0
1623040,931.0
1624064,931.0
1625088,931.0
1626112,931.0
1627136,931.0
1628160,931.0
1629184,931.0
1630208,931.0
1631232,931.0
1632256,931.0
1633280,931.0
1634304,931.0
1635328,932.0
1636352,932.0
1637376,932.0
1638400,932.0
1639424,932.0
1640448,932.0
1641472,932.0
1642496,932.0
1643520,932.0
1644544,932.0
1645568,932.0
1646592,932.0
1647616,932.0
1648640,932.0
1649664,932.0
1650688,932.0
1651712,932.0
1652736,932.0
1653760,932.0
1654784,932.0
1655808,932.0
1656832,932.0
1657856,932.0
1658880,932.0
1659904,932.0
1660928,932.0
1661952,932.0
1662976,932.0
1664000,932.0
1665024,932.0
1666048,932.0
1667072,932.0
1668096,932.0
1669120,932.0
1670144,932.0
1671168,932.0
1672192,932.0
1673216,932.0
1674240,933.0
1675264,933.0
1676288,933.0
1677312,933.0
1678336,933.0
1679360,933.0
1680384,933.0
1681408,933.0
1682432,933.0
1683456,933.0
1684480,933.0
1685504,933.0
1686528,933.0
1687552,933.0
1688576,933.0
1689600,933.0
1690624,933.0
1691648,933.0
1692672,933.0
1693696,933.0
1694720,933.0
1695744,933.0
1696768,933.0
1697792,933.0
1698816,933.0
1699840,933.0
1700864,933.0
1701888,933.0
1702912,933.0
1703936,933.0
1704960,933.0
1705984,933.0
1707008,933.0
1708032,933.0
1709056,933.0
1710080,934.0
1711104,934.0
1712128,934.0
1713152,934.0
1714176,934.0
1715200,934.0
1716224,934.0
1717248,934.0
1718272,934.0
1719296,934.0
1720320,934.0
1721344,934.0
1722368,934.0
1723392,934.0
1724416,934.0
1725440,934.0
1726464,934.0
1727488,934.0
1728512,934.0
1729536,934.0
1730560,934.0
1731584,934.0
1732608,934.0
1733632,934.0
1734656,934.0
1735680,934.0
1736704,934.0
1737728,934.0
1738752,934.0
1739776,934.0
1740800,934.0
1741824,934.0
1742848,934.0
1743872,934.0
1744896,934.0
1745920,934.0
1746944,934.0
1747968,935.0
1748992,935.0
1750016,935.0
1751040,935.0
1752064,935.0
1753088,935.0
1754112,935.0
1755136,935.0
1756160,935.0
1757184,935.0
1758208,935.0
1759232,935.0
1760256,935.0
1761280,935.0
1762304,935.0
1763328,935.0
1764352,935.0
1765376,935.0
1766400,935.0
1767424,935.0
1768448,935.0
1769472,935.0
1770496,935.0
1771520,935.0
1772544,935.0
1773568,935.0
1774592,935.0
1775616,935.0
1776640,935.0
1777664,935.0
1778688,935.0
1779712,935.0
1780736,935.0
1781760,935.0
1782784,935.0
1783808,936.0
1784832,936.0
1785856,936.0
1786880,936.0
1787904,936.0
1788928,936.0
1789952,936.0
1790976,936.0
1792000,936.0
1793024,936.0
1794048,936.0
1795072,936.0
1796096,936.0
1797120,936.0
1798144,936.0
1799168,936.0
1800192,930.0
1801216,930.0
1802240,930.0
1803264,930.0
1804288,930.0
1805312,931.0
1806336,931.0
1807360,931.0
1808384,931.0
1809408,931.0
1810432,931.0
1811456,931.0
1812480,931.0
1813504,931.0
1814528,931.0
1815552,931.0
1816576,931.0
1817600,931.0
1818624,931.0
1819648,931.0
1820672,931.0
1821696,931.0
1822720,931.0
1823744,931.0
1824768,931.0
1825792,931.0
1826816,931.0
1827840,931.0
1828864,931.0
1829888,931.0
1830912,931.0
1831936,931.0
1832960,931.0
1833984,931.0
1835008,931.0
1836032,931.0
1837056,931.0
1838080,931.0
1839104,931.0
1840128,931.0
1841152,932.0
1842176,932.0
1843200,932.0
1844224,932.0
1845248,932.0
1846272,932.0
1847296,932.0
1848320,932.0
1849344,932.0
1850368,932.0
1851392,932.0
1852416,932.0
1853440,932.0
1854464,932.0
1855488,932.0
1856512,932.0
1857536,932.0
1858560,932.0
1859584,932.0
1860608,932.0
1861632,932.0
1862656,932.0
1863680,932.0
1864704,932.0
1865728,932.0
1866752,932.0
1867776,932.0
1868800,932.0
1869824,932.0
1870848,932.0
1871872,932.0
1872896,932.0
1873920,932.0
1874944,932.0
1875968,932.0
1876992,932.0
1878016,932.0
1879040,932.0
1880064,932.0
1881088,932.0
1882112,932.0
1883136,932.0
1884160,932.0
1885184,932.0
1886208,932.0
1887232,932.0
1888256,932.0
1889280,932.0
1890304,932.0
1891328,932.0
1892352,933.0
1893376,933.0
1894400,933.0
1895424,933.0
1896448,933.0
1897472,933.0
