step,train/policy_gradient_loss
2048,-0.007011316251009703
3072,-0.0024401762057095766
4096,-0.00485784700140357
5120,-0.004987435415387154
6144,-0.002185822930186987
7168,-0.0036785388365387917
8192,-0.002289292635396123
9216,-0.002539068926125765
10240,-0.0021621270570904016
11264,-0.004259228706359863
12288,-0.003521787468343973
13312,-0.003120561596006155
14336,0.0006748432060703635
15360,-0.0018381199333816767
16384,-0.00731015857309103
17408,-0.0020137454848736525
18432,-0.002161002717912197
19456,0.0004559864173643291
20480,-0.0018699674401432276
21504,-0.0018822470447048545
22528,-0.003196652978658676
23552,-0.002494711196050048
24576,-0.0017440177034586668
25600,-0.003525498555973172
26624,-0.002205507131293416
27648,-0.0028352057561278343
28672,-0.003410239005461335
29696,-0.006189967505633831
30720,-0.0014609750360250473
31744,-0.0008299854816868901
32768,-0.002148580737411976
33792,0.001056002452969551
34816,0.0021414323709905148
35840,0.0007980235386639833
36864,0.0019788825884461403
37888,-0.005249365232884884
38912,-0.001693346188403666
39936,0.003111434169113636
40960,0.00045436026994138956
41984,-0.001557333511300385
43008,0.002930757123976946
44032,-0.0027711810544133186
45056,-0.0008998709381558001
46080,-0.0006928751245141029
47104,-0.0014447561698034406
48128,0.008242406882345676
49152,-0.001818823628127575
50176,-8.197571150958538e-05
51200,-0.0018760539824143052
52224,0.006698234938085079
53248,0.004604504909366369
54272,-0.0020047088619321585
55296,-0.001921297051012516
56320,-1.7300480976700783e-05
57344,-0.0024368655867874622
58368,-0.0012881665024906397
59392,-0.0004379001911729574
60416,0.0013690204359591007
61440,-0.003125760704278946
62464,-0.0011110855266451836
63488,-0.002073147566989064
64512,-0.0033470531925559044
65536,-0.00030745621188543737
66560,-0.0023447228595614433
67584,0.001479304046370089
68608,-0.0005906583974137902
69632,-0.0003057649591937661
70656,-0.0031155291944742203
71680,-0.0026448192074894905
72704,0.0035592876374721527
73728,-0.0009439628920517862
74752,-0.0016064562369138002
75776,-0.0022165870759636164
76800,-0.0015120886964723468
77824,0.004133956506848335
78848,-0.0013891167473047972
79872,0.0018325697164982557
80896,2.3852335289120674e-05
81920,-0.0011047741863876581
82944,-0.0025142012163996696
83968,-0.0007470459677278996
84992,-0.004423852078616619
86016,-0.003353214357048273
87040,-0.00290473154745996
88064,0.0010717140976339579
89088,-0.004967525135725737
90112,-0.0021355370990931988
91136,0.004848964978009462
92160,0.0014012717874720693
93184,-0.0025752198416739702
94208,-0.0016503024380654097
95232,-0.0019377281423658133
96256,-5.2001705626025796e-05
97280,0.0013415851863101125
98304,-0.0011431798338890076
99328,-0.0021522934548556805
100352,-0.0002426899445708841
101376,-0.0022905331570655107
102400,0.0014520571567118168
103424,0.000708914187271148
104448,-0.0011962773278355598
105472,-0.002646184992045164
106496,-0.00036048557376489043
107520,0.001999540952965617
108544,0.0049845194444060326
109568,0.002259766450151801
110592,0.00012164658983238041
111616,-0.0002665392530616373
112640,-0.006864406168460846
113664,0.003610019339248538
114688,-0.0018837361130863428
115712,-0.00196820218116045
116736,0.0022609843872487545
117760,-0.0018157040467485785
118784,-0.001937505672685802
119808,-0.0003586969687603414
120832,-0.0005608131177723408
121856,-0.0022470687981694937
122880,0.0004226996097713709
123904,0.007254988886415958
124928,0.000772953440900892
125952,-0.0015876663383096457
126976,-0.0023588824551552534
128000,-0.002294396050274372
129024,0.0022998435888439417
130048,-0.001244784565642476
131072,-0.0019234700594097376
132096,-0.0014679527375847101
133120,0.0030714788008481264
134144,-0.001446752343326807
135168,-0.0011358702322468162
136192,0.0011018778895959258
137216,-0.0013696617679670453
138240,-0.0015191599959507585
139264,0.0004919504863210022
140288,0.001910864608362317
141312,-0.0005397166823968291
142336,-0.00252247741445899
143360,-0.0008007609285414219
144384,-0.002597663551568985
145408,-0.0012411631178110838
146432,-0.002278896514326334
147456,-0.0027358594816178083
148480,0.00026519643142819405
149504,-0.0013630206231027842
150528,-0.003630469786003232
151552,-0.0009632643195800483
152576,0.00019928085384890437
153600,0.0018432342913001776
154624,-0.0007669474580325186
155648,0.0005189881776459515
156672,0.0009389310143887997
157696,-0.002165059559047222
158720,-0.0009016258991323411
159744,2.8172857128083706e-05
160768,-0.00038637808756902814
161792,0.0011696068104356527
162816,0.0006655884208157659
163840,0.012754817493259907
164864,-0.0005973865045234561
165888,-0.002855362370610237
166912,-0.0007284986786544323
167936,-0.0008742124773561954
168960,-0.0011070410255342722
169984,-0.005282784346491098
171008,-0.000863629044033587
172032,-0.0038928217254579067
173056,0.00016176732606254518
174080,-0.0024807406589388847
175104,-0.0006495278212241828
176128,0.000456722395028919
177152,1.2912991223856807e-05
178176,-0.0018040756694972515
179200,0.0007623863639310002
180224,0.0033739397767931223
181248,-0.0020256994757801294
182272,0.0009339650860056281
183296,0.0009991361293941736
184320,-3.4823111491277814e-05
185344,-0.0005916630616411567
186368,-0.000428643892519176
187392,-0.0035343333147466183
188416,-0.0011542579159140587
189440,-0.0004111188754905015
190464,-0.000994810601696372
191488,-0.0012758516240864992
192512,-0.0007930548163130879
193536,0.0018441202118992805
194560,0.0013736546970903873
195584,0.002399289980530739
196608,0.0016883296193554997
197632,-0.0006051411619409919
198656,-0.0013625153806060553
199680,0.005520503036677837
200000,0.009262409061193466
201728,-0.0006041373126208782
202752,-0.000860617496073246
203776,-0.003077649511396885
204800,-0.0024881851859390736
205824,-0.0024055736139416695
206848,-0.0016285742167383432
207872,0.0004589193849824369
208896,-0.0009069659863598645
209920,-0.0032595163211226463
210944,-0.0033468359615653753
211968,-0.002545020543038845
212992,-0.0006686191773042083
214016,-0.0029111497569829226
215040,-0.004560435190796852
216064,0.0006444046157412231
217088,0.004809084348380566
218112,0.003263958729803562
219136,0.0005993852391839027
220160,-0.000686262792441994
221184,0.001273953472264111
222208,-0.0003903356264345348
223232,0.0005730718839913607
224256,-0.0018396039959043264
225280,-0.00029740319587290287
226304,-0.0023832016158849
227328,-0.002887600101530552
228352,-0.00026829048874787986
229376,-0.0015101521275937557
230400,0.0010129420552402735
231424,-0.0017080404795706272
232448,0.001267099054530263
233472,0.0005032900953665376
234496,-0.0016564656980335712
235520,-0.00027772929752245545
236544,0.0008087650639936328
237568,0.002269195392727852
238592,0.004882697016000748
239616,9.924711775965989e-05
240640,0.0025463313795626163
241664,0.0037558535113930702
242688,0.0010330890072509646
243712,0.0037157887127250433
244736,-0.0017056097276508808
245760,0.005281309597194195
246784,-8.668354712426662e-05
247808,0.000439962197560817
248832,0.0027980192098766565
249856,-0.002939911326393485
250880,0.0011341734789311886
251904,0.00013813708210363984
252928,-0.0004178136005066335
253952,-0.00032995460787788033
254976,0.0008087216410785913
256000,0.0011148704215884209
257024,0.001016832422465086
258048,0.0005595345282927155
259072,-0.002986425068229437
260096,2.888066228479147e-05
261120,-0.0027226831298321486
262144,-0.0013657900271937251
263168,0.002272700658068061
264192,-0.0011608719360083342
265216,-0.001964072696864605
266240,-0.0013651733752340078
267264,-0.0008419618243351579
268288,-0.000388226006180048
269312,-0.0018610211554914713
270336,0.00014994308003224432
271360,-0.0012425337918102741
272384,-0.0014728144742548466
273408,-0.003061678260564804
274432,-0.003946803510189056
275456,0.0014942161506041884
276480,-2.6426860131323338e-06
277504,-0.0039364248514175415
278528,-0.0006948761874809861
279552,-0.004120703786611557
280576,-0.0004922716179862618
281600,-0.0014598448760807514
282624,0.005037701688706875
283648,-0.0013737949775531888
284672,-0.0005070010665804148
285696,0.0038436835166066885
286720,-0.0006814516382291913
287744,0.0020019353833049536
288768,-0.0015896421391516924
289792,-0.001557480194605887
290816,0.0009077382273972034
291840,-0.003918113652616739
292864,2.848816802725196e-05
293888,0.0009056078852154315
294912,-0.001199760939925909
295936,-0.0018157674930989742
296960,-0.0005390160949900746
297984,0.001577171846292913
299008,-0.0018237949116155505
300032,-0.002129943110048771
301056,-0.002666076412424445
302080,0.0001521647209301591
303104,0.00232976907864213
304128,-0.004073714837431908
305152,0.001032149652019143
306176,-0.0004942221567034721
307200,-0.0018763273255899549
308224,1.3815006241202354e-05
309248,-0.0007850193651393056
310272,-0.0030885706655681133
311296,0.002561344066634774
312320,0.0017641072627156973
313344,-0.0029699956066906452
314368,0.0005571707733906806
315392,0.003466034773737192
316416,-0.002065459731966257
317440,-0.0007664881413802505
318464,0.00020799081539735198
319488,-0.00031885335920378566
320512,-0.0007108566933311522
321536,0.005666759796440601
322560,0.0005948511534370482
323584,-0.0027194563299417496
324608,0.001861446420662105
325632,-6.99309166520834e-05
326656,-0.0005581415607593954
327680,0.00011212454410269856
328704,0.0015696578193455935
329728,0.0006458647549152374
330752,0.0006468986393883824
331776,0.0019348046043887734
332800,0.0010236420203000307
333824,-0.001809020177461207
334848,-0.0009430124773643911
335872,-0.000791526457760483
336896,0.00044884587987326086
337920,-0.0010608976008370519
338944,-0.002106224652379751
339968,-0.00037194418837316334
340992,-0.0009112032130360603
342016,-0.0014220000011846423
343040,0.0021513584069907665
344064,-0.00044346757931634784
345088,-0.004072883166372776
346112,-0.0014915571082383394
347136,-0.0007012270507402718
348160,-0.002193266758695245
349184,0.0011204215697944164
350208,-0.0028684844728559256
351232,0.00016033972497098148
352256,0.0005951719358563423
353280,0.0017137543763965368
354304,0.0006003121379762888
355328,0.00015689292922616005
356352,-0.0008470838074572384
357376,-0.0004390864633023739
358400,-0.0019617192447185516
359424,7.211611955426633e-05
360448,0.0026302530895918608
361472,0.01783766597509384
362496,0.0020664255134761333
363520,-0.003105136100202799
364544,-0.0015974369598552585
365568,0.0030896568205207586
366592,-0.001351759536191821
367616,-0.001486505731008947
368640,-0.0006712528993375599
369664,0.0007406458607874811
370688,-0.0014943568967282772
371712,-0.0007810046663507819
372736,0.0027589662931859493
373760,-0.00011614483082666993
374784,-0.0006207166588865221
375808,-0.0010031630517914891
376832,0.0018412633799016476
377856,0.0038148718886077404
378880,-0.000559842272195965
379904,-0.0005888373125344515
380928,0.00047292333329096437
381952,-0.00016206904547289014
382976,-0.001047205296345055
384000,0.0007116561755537987
385024,-0.0011564665473997593
386048,0.003102843416854739
387072,-0.0005430703749880195
388096,-0.0007261251448653638
389120,-0.000882210792042315
390144,0.005642186384648085
391168,0.000872817006893456
392192,0.0004842507769353688
393216,-0.000296571000944823
394240,0.0008543110452592373
395264,-0.0017046654829755425
396288,-0.001069602440111339
397312,0.0005345921963453293
398336,0.0017366062384098768
399360,0.0006395201780833304
400000,-0.0014478826196864247
401408,-0.0009347051382064819
402432,-0.0008131116628646851
403456,0.0018011194188147783
404480,0.002143018413335085
405504,0.0042581334710121155
406528,5.611218512058258e-07
407552,0.0021262546069920063
408576,0.0012960816966369748
409600,0.0007123369723558426
410624,-0.0016461510676890612
411648,-0.0002712000859901309
412672,0.0006626882823184133
413696,-0.0018490413203835487
414720,-0.0009766570292413235
415744,0.010568797588348389
416768,-7.030880078673363e-05
417792,0.0037696154322475195
418816,-0.002168162725865841
419840,-0.0022303296718746424
420864,0.005251196213066578
421888,0.0020229157526046038
422912,0.0011095154331997037
423936,0.0009721090318635106
424960,0.0028835523407906294
425984,-0.0009699373040348291
427008,-0.0004708632477559149
428032,0.005723976995795965
429056,-0.0012815961381420493
430080,0.0007353428518399596
431104,-0.0012348308227956295
432128,-0.0019246259471401572
433152,0.0037023078184574842
434176,0.01705271750688553
435200,0.00011053238995373249
436224,0.00022405688650906086
437248,-0.0021376933436840773
438272,-0.0005694445571862161
439296,0.002244762144982815
440320,-0.0001859647163655609
441344,-0.00017469809972681105
442368,0.004858638159930706
443392,0.0005447693984024227
444416,0.00033249452826566994
445440,0.008204656653106213
446464,-0.0024728006683290005
447488,0.0004426214436534792
448512,-0.0006624318193644285
449536,0.0014835228212177753
450560,-0.0018333651823922992
451584,0.00023390553542412817
452608,0.0005790036520920694
453632,-0.0019775612745434046
454656,-0.002115901093930006
455680,0.0004976913332939148
456704,-0.0008482291596010327
457728,-0.0006125468062236905
458752,0.002918020123615861
459776,0.00060264952480793
460800,0.00016712283832021058
461824,0.012887055054306984
462848,0.0014207164058461785
463872,0.000638350029475987
464896,-6.572791608050466e-05
465920,0.004919747356325388
466944,-0.0018470165086910129
467968,0.0022959979251027107
468992,-0.0006614444428123534
470016,0.0007397984154522419
471040,0.015419067814946175
472064,0.004159892443567514
473088,0.0020102369599044323
474112,0.0006229985738173127
475136,0.005202998407185078
476160,0.0016586285782977939
477184,-0.000960581935942173
478208,-0.0017332613933831453
479232,0.010171649977564812
480256,0.0004803757183253765
481280,0.0040667993016541
482304,-0.00044281987356953323
483328,-0.0022175912745296955
484352,-0.0012834292137995362
485376,0.001625620760023594
486400,-0.0007021971396170557
487424,0.001155175268650055
488448,0.00013888650573790073
489472,-0.0022849924862384796
490496,-0.0012747908476740122
491520,-0.001841842895373702
492544,0.0011499240063130856
493568,0.012322084978222847
494592,-0.0004206043086014688
495616,-4.9040361773222685e-05
496640,0.0050161476247012615
497664,0.009226897731423378
498688,0.0025742850266397
499712,0.0011018496006727219
500736,0.0006984025822021067
501760,0.0012844258453696966
502784,0.001300860894843936
503808,-0.00046953983837738633
504832,-0.001507959677837789
505856,-0.0026435472536832094
506880,-0.000490383361466229
507904,-8.600382716394961e-05
508928,-0.00012396572856232524
509952,0.003826941130682826
510976,0.007369369268417358
512000,0.005374187603592873
513024,0.00017317954916507006
514048,-0.002370930276811123
515072,-0.0015799052780494094
516096,0.0050681643187999725
517120,0.006866282317787409
518144,0.002688854932785034
519168,0.00023442524252459407
520192,0.0003443848399911076
521216,0.0008623054018244147
522240,0.005939061753451824
523264,0.0027932601515203714
524288,0.0039254664443433285
525312,-0.0009014671668410301
526336,0.004904570057988167
527360,0.008062426000833511
528384,-0.002439490519464016
529408,0.0023529198952019215
530432,0.0021627498790621758
531456,0.0015068505890667439
532480,0.0025142563972622156
533504,0.0005691919941455126
534528,0.0003845717292279005
535552,0.005071547813713551
536576,0.003712640143930912
537600,0.0013404040364548564
538624,-0.002968508517369628
539648,-0.002362270373851061
540672,-0.0007000538171269
541696,-0.0018016230314970016
542720,-0.0024005635641515255
543744,-0.0027894836384803057
544768,4.230299964547157e-05
545792,-0.0024731410667300224
546816,0.0018680487992241979
547840,-0.0009087166981771588
548864,-0.0009596162126399577
549888,-0.0007939933566376567
550912,0.0033079488202929497
551936,-0.002149488776922226
552960,-0.0009688962018117309
553984,-0.0007071892032399774
555008,-0.0019282272551208735
556032,0.0038280729204416275
557056,0.0002509807236492634
558080,0.0020589379128068686
559104,0.0022743798326700926
560128,-0.002666555577889085
561152,0.000267119612544775
562176,0.0011706070508807898
563200,-0.0019155973568558693
564224,0.004200116731226444
565248,0.005379131529480219
566272,0.004685075022280216
567296,0.0008953671203926206
568320,0.002778570633381605
569344,0.004917381796985865
570368,-0.000577202532440424
571392,-0.001401436747983098
572416,0.0025651631876826286
573440,-0.00039722665678709745
574464,-0.001359081594273448
575488,0.0032419743947684765
576512,0.000687994877807796
577536,0.007282416336238384
578560,0.0008758613839745522
579584,0.0013007466914132237
580608,-0.0006781781557947397
581632,0.004024629481136799
582656,0.003578955540433526
583680,0.005508277099579573
584704,0.002235029125586152
585728,0.007301690056920052
586752,0.000620804843492806
587776,0.002616484649479389
588800,-0.00337297935038805
589824,0.004777674097567797
590848,0.003537106327712536
591872,-0.0008500477997586131
592896,-5.439622327685356e-06
593920,0.002684540580958128
594944,0.0005242845509201288
595968,0.00029449351131916046
596992,0.004031389486044645
598016,0.0045411596074700356
599040,-0.0006586501840502024
600000,0.0003244547115173191
601088,0.0025859533343464136
602112,0.007009579800069332
603136,0.004690828733146191
604160,0.003892641980201006
605184,0.0028214913327246904
606208,-0.0015170599799603224
607232,0.0014089476317167282
608256,0.007201371248811483
609280,0.003069693688303232
610304,0.008994258008897305
611328,-0.0008626235648989677
612352,0.0014333731960505247
613376,0.001215446973219514
614400,0.005936821456998587
615424,0.00510056596249342
616448,-0.0004599361855071038
617472,0.0007952676969580352
618496,0.004702125210314989
619520,0.0004106862179469317
620544,0.0021519269794225693
621568,-5.724921356886625e-05
622592,0.021762290969491005
623616,0.0002863369882106781
624640,0.0038643809966742992
625664,0.0022093188017606735
626688,-1.592483022250235e-05
627712,0.0003692081954795867
628736,0.005302711855620146
629760,-0.0003320306132081896
630784,0.004392118193209171
631808,0.010103094391524792
632832,2.7858419343829155e-05
633856,-0.0017063652630895376
634880,0.0013101836666464806
635904,-7.272482616826892e-05
636928,-0.0009636476752348244
637952,0.0005236060824245214
638976,0.001086271833628416
640000,0.004918544087558985
641024,0.0003069041995331645
642048,0.0006690988084301353
643072,0.005779793485999107
644096,-0.0026733381673693657
645120,-0.0023516216315329075
646144,-0.002032196382060647
647168,0.004148826468735933
648192,0.0036963378079235554
649216,0.0017163266893476248
650240,-0.0018440239364281297
651264,-3.681916859932244e-05
652288,0.0013399648014456034
653312,0.011287844739854336
654336,0.005381861235946417
655360,0.0018933876417577267
656384,0.008621377870440483
657408,0.00102226494345814
658432,0.0006207209080457687
659456,0.009558922611176968
660480,0.0009607798419892788
661504,-0.001095017185434699
662528,-0.0004302418092265725
663552,-0.00042093696538358927
664576,0.0006230740109458566
665600,-2.9893213650211692e-05
666624,0.0007450153934769332
667648,-0.00025296496460214257
668672,0.0002604770415928215
669696,-0.0005909451865591109
670720,0.004383947234600782
671744,0.00435797730460763
672768,0.001219593221321702
673792,0.0021636332385241985
674816,0.0008685882785357535
675840,0.006758831441402435
676864,-0.002034591045230627
677888,-0.0005921067204326391
678912,0.009069699794054031
679936,0.003931507468223572
680960,0.006363347172737122
681984,0.00023898284416645765
683008,0.0013402586337178946
684032,0.005559090059250593
685056,-0.0001917097542900592
686080,0.003249696223065257
687104,-0.0002546401519794017
688128,0.005507105030119419
689152,5.45104849152267e-05
690176,0.004483571741729975
691200,0.0008832140592858195
692224,0.0014146555913612247
693248,0.00091673614224419
694272,0.0017289943061769009
695296,0.0001611158368177712
696320,0.0038868822157382965
697344,0.0010638553649187088
698368,-0.0013135286280885339
699392,0.0012637467589229345
700416,0.0023770707193762064
701440,0.0042802863754332066
702464,0.0005086448509246111
703488,0.006400064565241337
704512,0.0026396233588457108
705536,0.007519152946770191
706560,0.0020501255057752132
707584,0.00024353089975193143
708608,-0.0014304626965895295
709632,0.003223265754058957
710656,0.0025388572830706835
711680,0.0072580003179609776
712704,-2.007636066991836e-05
713728,0.0012423887383192778
714752,0.0012360912514850497
715776,-1.79882044903934e-05
716800,4.892464494332671e-05
717824,0.0038810749538242817
718848,0.003863166319206357
719872,-0.0006718117510899901
720896,-0.0005899430252611637
721920,0.0037464965134859085
722944,0.0006781204720027745
723968,0.002127277199178934
724992,-0.00014558120165020227
726016,0.0013671034248545766
727040,0.003210670780390501
728064,0.0033104736357927322
729088,-0.0003835431416518986
730112,-0.00013024336658418179
731136,-0.0003407896729186177
732160,0.0020053223706781864
733184,0.0036430563777685165
734208,0.0003158370382152498
735232,0.002340819453820586
736256,0.004998976364731789
737280,0.0026338519528508186
738304,-1.3081706129014492e-05
739328,-0.0013605166459456086
740352,0.0012618491891771555
741376,0.004441654309630394
742400,0.0016280997078865767
743424,-0.001987592549994588
744448,-0.001197542529553175
745472,0.0016089635901153088
746496,0.0007183009875006974
747520,0.0022890984546393156
748544,-0.0006485414924100041
749568,-0.0012701443629339337
750592,-0.002254150342196226
751616,0.0037904828786849976
752640,0.0018580902833491564
753664,0.0019914533477276564
754688,0.0017918343655765057
755712,0.007276708260178566
756736,0.0018272013403475285
757760,0.0002138183917850256
758784,0.0008429271983914077
759808,-0.00028176282648928463
760832,-0.0015231544384732842
761856,-0.0008417589706368744
762880,-0.000987183302640915
763904,-0.000991558888927102
764928,0.0020084562711417675
765952,-0.0005798148922622204
766976,-0.00041768053779378533
768000,0.0024639007169753313
769024,0.001800531055778265
770048,-0.0009284254047088325
771072,0.002572000725194812
772096,-0.001392923528328538
773120,0.0024178335443139076
774144,-0.0012428669724613428
775168,0.0013718379195779562
776192,-0.0005150509532541037
777216,-0.0008243804331868887
778240,-0.0006358276586979628
779264,0.0013269530609250069
780288,0.00033039948903024197
781312,0.0005767708062194288
782336,0.0007697511464357376
783360,-0.00020042445976287127
784384,0.0014421872328966856
785408,0.0011167621705681086
786432,-0.0006933980039320886
787456,0.004249928519129753
788480,0.008653922937810421
789504,0.0016148786526173353
790528,-0.0029157614335417747
791552,0.001907107885926962
792576,0.0009985044598579407
793600,-0.0014527866151183844
794624,0.0022960377391427755
795648,-0.0006546650547534227
796672,-0.00278561282902956
797696,0.0028695936780422926
798720,0.0012310477904975414
799744,0.0011599367717280984
800000,-0.0004621198168024421
801792,-0.0017644402105361223
802816,0.001645631273277104
803840,-0.001719876891002059
804864,0.009127328172326088
805888,0.012686972506344318
806912,0.0015675616450607777
807936,0.0012771333567798138
808960,0.0002839679364115
809984,0.0037269662134349346
811008,0.0007400656468234956
812032,0.0041746580973267555
813056,-0.0011176536791026592
814080,-0.0005957411485724151
815104,0.001988629112020135
816128,0.005190322641283274
817152,-0.0008991898503154516
818176,-0.0009625814855098724
819200,0.0006724079139530659
820224,0.0029967650771141052
821248,0.0005145677132532
822272,0.00201368797570467
823296,0.01769096590578556
824320,0.006150165572762489
825344,0.00046955724246799946
826368,0.00021832773927599192
827392,-0.0010790621163323522
828416,-0.0017710766987875104
829440,-0.0019028997048735619
830464,-0.003304762067273259
831488,0.005796321202069521
832512,0.0006345383008010685
833536,0.0010643687564879656
834560,0.0008676218567416072
835584,0.0026256521232426167
836608,-0.0007776053971610963
837632,0.004073887597769499
838656,0.0005417844513431191
839680,0.0012623073998838663
840704,0.0029597021639347076
841728,0.002093970775604248
842752,-0.001492882613092661
843776,0.005154720041900873
844800,0.0002469313330948353
845824,0.0018235614988952875
846848,-0.0014273442793637514
847872,-0.0014059212990105152
848896,-0.00030319715733639896
849920,-0.0006308044539764524
850944,-0.002802955685183406
851968,0.0025312788784503937
852992,0.0006213331362232566
854016,-0.0008421123493462801
855040,0.004810794722288847
856064,-0.00045667830272577703
857088,-0.001999226398766041
858112,0.0019325802568346262
859136,-0.0018509143264964223
860160,0.004551229532808065
861184,0.001283547026105225
862208,0.0006475610425695777
863232,-0.0021752165630459785
864256,-0.00031853606924414635
865280,0.004135935567319393
866304,-0.0013831168180331588
867328,-0.0010887387907132506
868352,-0.002572231227532029
869376,0.0019528294214978814
870400,0.0021551838144659996
871424,0.0003237258642911911
872448,-0.00032320452737621963
873472,0.0021227796096354723
874496,0.003855048678815365
875520,0.0017599405255168676
876544,-0.0018835238879546523
877568,0.0021612164564430714
878592,0.002744831144809723
879616,0.0011788173578679562
880640,0.0003970107645727694
