step,train/entropy_loss
2048,-2.888298273086548
3072,-2.885770320892334
4096,-2.885404348373413
5120,-2.8807384967803955
6144,-2.871464967727661
7168,-2.8745784759521484
8192,-2.876953601837158
9216,-2.8746554851531982
10240,-2.879406452178955
11264,-2.8664779663085938
12288,-2.864009380340576
13312,-2.8585948944091797
14336,-2.8759281635284424
15360,-2.864806652069092
16384,-2.8607676029205322
17408,-2.8637468814849854
18432,-2.8524739742279053
19456,-2.8442978858947754
20480,-2.8239657878875732
21504,-2.821580171585083
22528,-2.828040838241577
23552,-2.8381311893463135
24576,-2.8347158432006836
25600,-2.8330626487731934
26624,-2.824479818344116
27648,-2.806187629699707
28672,-2.8054921627044678
29696,-2.8101298809051514
30720,-2.7954261302948
31744,-2.8061656951904297
32768,-2.8018271923065186
33792,-2.798746347427368
34816,-2.7869443893432617
35840,-2.787555694580078
36864,-2.7287678718566895
37888,-2.724388360977173
38912,-2.7339680194854736
39936,-2.7424778938293457
40960,-2.6500723361968994
41984,-2.6318204402923584
43008,-2.6783223152160645
44032,-2.69954252243042
45056,-2.7192580699920654
46080,-2.6932766437530518
47104,-2.717646360397339
48128,-2.7036995887756348
49152,-2.7252631187438965
50176,-2.754974126815796
51200,-2.7174253463745117
52224,-2.7027335166931152
53248,-2.7812438011169434
54272,-2.7328853607177734
55296,-2.702415704727173
56320,-2.724644660949707
57344,-2.7209548950195312
58368,-2.750978708267212
59392,-2.7237701416015625
60416,-2.745628595352173
61440,-2.7653136253356934
62464,-2.785276412963867
63488,-2.770784854888916
64512,-2.767810583114624
65536,-2.7428932189941406
66560,-2.7744345664978027
67584,-2.786435127258301
68608,-2.7889161109924316
69632,-2.778233289718628
70656,-2.7330572605133057
71680,-2.7529776096343994
72704,-2.7112646102905273
73728,-2.7476096153259277
74752,-2.757585287094116
75776,-2.7593350410461426
76800,-2.7410147190093994
77824,-2.753052234649658
78848,-2.721853733062744
79872,-2.6790835857391357
80896,-2.695399761199951
81920,-2.69053053855896
82944,-2.6636099815368652
83968,-2.681939125061035
84992,-2.728759527206421
86016,-2.697017192840576
87040,-2.675267219543457
88064,-2.6969399452209473
89088,-2.6729226112365723
90112,-2.6653974056243896
91136,-2.6612584590911865
92160,-2.631737470626831
93184,-2.6208412647247314
94208,-2.5842247009277344
95232,-2.5740275382995605
96256,-2.6243534088134766
97280,-2.66811466217041
98304,-2.633277416229248
99328,-2.6449038982391357
100352,-2.6259219646453857
101376,-2.6559388637542725
102400,-2.652879238128662
103424,-2.6581430435180664
104448,-2.6447391510009766
105472,-2.7065091133117676
106496,-2.735527276992798
107520,-2.7042713165283203
108544,-2.6569671630859375
109568,-2.7070322036743164
110592,-2.687838077545166
111616,-2.695089817047119
112640,-2.6985490322113037
113664,-2.7373414039611816
114688,-2.6115481853485107
115712,-2.6111257076263428
116736,-2.653355121612549
117760,-2.5822043418884277
118784,-2.5694875717163086
119808,-2.5423669815063477
120832,-2.5753231048583984
121856,-2.5657830238342285
122880,-2.5515763759613037
123904,-2.5429022312164307
124928,-2.5716283321380615
125952,-2.5321686267852783
126976,-2.56235671043396
128000,-2.5794451236724854
129024,-2.531096935272217
130048,-2.5147182941436768
131072,-2.4968411922454834
132096,-2.5091841220855713
133120,-2.463279962539673
