step,train/value_loss
2048,1.3553410768508911
3072,0.8174041509628296
4096,0.8164067268371582
5120,0.6890191435813904
6144,1.5958545207977295
7168,1.1754106283187866
8192,0.9253677725791931
9216,2.885708808898926
10240,0.9375894069671631
11264,0.87819904088974
12288,1.376855492591858
13312,0.9895554780960083
14336,0.7268379926681519
15360,0.7730591297149658
16384,0.9244287610054016
17408,1.595849633216858
18432,0.8510892987251282
19456,0.898788332939148
20480,2.4989237785339355
21504,0.6172901391983032
22528,1.2810182571411133
23552,1.1139354705810547
24576,1.272565245628357
25600,1.0484634637832642
26624,1.3303031921386719
27648,1.346521019935608
28672,0.7301828861236572
29696,1.0610047578811646
30720,1.7698057889938354
31744,0.7640461921691895
32768,0.7620773315429688
33792,2.362420082092285
34816,1.0788772106170654
35840,0.7976098656654358
36864,1.1924350261688232
37888,1.9150488376617432
38912,1.0350613594055176
39936,0.7440958023071289
40960,1.558962345123291
41984,1.4769948720932007
43008,1.068615436553955
44032,1.5241715908050537
45056,1.5364903211593628
46080,0.9511317014694214
47104,0.9433060884475708
48128,1.0174918174743652
49152,1.3705803155899048
50176,0.7820844054222107
51200,1.5680584907531738
52224,1.4984145164489746
53248,1.0687063932418823
54272,1.215484857559204
55296,1.4255492687225342
56320,1.0935840606689453
57344,0.6923819780349731
58368,1.0610296726226807
59392,0.9331145286560059
60416,0.9960719347000122
61440,1.0361278057098389
62464,1.0237336158752441
63488,1.3826608657836914
64512,0.6917992234230042
65536,1.3092418909072876
66560,1.3784189224243164
67584,0.5573370456695557
68608,0.9825966954231262
69632,2.009896993637085
70656,1.193656325340271
71680,0.786317765712738
72704,1.5200188159942627
73728,0.8867186903953552
74752,1.699552059173584
75776,1.6319881677627563
76800,1.3407316207885742
77824,1.187011957168579
78848,0.8047393560409546
79872,2.4022490978240967
80896,1.120890498161316
81920,0.6768046617507935
82944,1.1413497924804688
83968,1.229663610458374
84992,0.923570990562439
86016,0.7038958072662354
87040,1.0241273641586304
88064,1.3382394313812256
89088,0.6186250448226929
90112,2.2452120780944824
91136,1.6298630237579346
92160,1.669118881225586
93184,1.1211413145065308
94208,2.3193039894104004
95232,1.038271188735962
96256,1.0846226215362549
97280,1.4431627988815308
98304,1.4583733081817627
99328,1.1132795810699463
100352,0.8819907903671265
101376,0.8532455563545227
102400,0.9029409289360046
103424,0.7695881128311157
104448,1.6973209381103516
105472,1.023241400718689
106496,0.9280930757522583
107520,1.7044106721878052
108544,1.6266069412231445
109568,1.4127490520477295
110592,0.9810419082641602
111616,1.2347314357757568
112640,1.1163535118103027
113664,0.9278490543365479
114688,0.94046550989151
115712,1.958749532699585
116736,1.3074861764907837
117760,0.9910678863525391
118784,2.040846109390259
119808,1.1423691511154175
120832,1.3062934875488281
121856,1.6540533304214478
122880,1.4243971109390259
123904,1.4417054653167725
124928,1.06505286693573
125952,1.1395379304885864
126976,1.0257757902145386
128000,1.1189675331115723
