step,train/clip_fraction
2048,0.004638671875
3072,0.0
4096,0.0
5120,0.03173828125
6144,0.0
7168,0.04248046875
8192,0.10302734375
9216,0.06884765625
10240,0.05859375
11264,0.0615234375
12288,0.060302734375
13312,0.12548828125
14336,0.069091796875
15360,0.0478515625
16384,0.017333984375
17408,0.146728515625
18432,0.09228515625
19456,0.1044921875
20480,0.145263671875
21504,0.143310546875
22528,0.063720703125
23552,0.147216796875
24576,0.1533203125
25600,0.042236328125
26624,0.1083984375
27648,0.13720703125
28672,0.171630859375
29696,0.112548828125
30720,0.0849609375
31744,0.15771484375
32768,0.142822265625
33792,0.14306640625
34816,0.059814453125
35840,0.2490234375
36864,0.100830078125
37888,0.281982421875
38912,0.10400390625
39936,0.288818359375
40960,0.148681640625
41984,0.1005859375
43008,0.215576171875
44032,0.234375
45056,0.11083984375
46080,0.149658203125
47104,0.164794921875
48128,0.1220703125
49152,0.076416015625
50176,0.1767578125
51200,0.15966796875
52224,0.112548828125
53248,0.0673828125
54272,0.060791015625
55296,0.075439453125
56320,0.14453125
57344,0.057373046875
58368,0.144775390625
59392,0.088623046875
60416,0.153564453125
61440,0.140625
62464,0.10888671875
63488,0.090087890625
64512,0.137939453125
65536,0.156494140625
66560,0.127685546875
67584,0.117919921875
68608,0.1611328125
69632,0.056640625
70656,0.119384765625
71680,0.1865234375
72704,0.07470703125
73728,0.19140625
74752,0.155517578125
75776,0.08935546875
76800,0.2021484375
77824,0.26171875
78848,0.10205078125
79872,0.1513671875
80896,0.163818359375
81920,0.34130859375
82944,0.095703125
83968,0.10693359375
84992,0.319091796875
86016,0.06640625
87040,0.203857421875
88064,0.3037109375
89088,0.448486328125
90112,0.1767578125
91136,0.1669921875
92160,0.10009765625
93184,0.10302734375
94208,0.47021484375
95232,0.102294921875
96256,0.234619140625
97280,0.089599609375
98304,0.131591796875
99328,0.35205078125
100352,0.097412109375
101376,0.198974609375
102400,0.083251953125
103424,0.072509765625
104448,0.10888671875
105472,0.141357421875
106496,0.10009765625
107520,0.22900390625
108544,0.130126953125
109568,0.09375
110592,0.0771484375
111616,0.16748046875
112640,0.150634765625
113664,0.02783203125
114688,0.12939453125
115712,0.243408203125
116736,0.181884765625
117760,0.032958984375
118784,0.106689453125
119808,0.22412109375
120832,0.43505859375
121856,0.16455078125
122880,0.19921875
123904,0.16650390625
124928,0.084716796875
125952,0.273681640625
126976,0.30078125
128000,0.163330078125
129024,0.29296875
130048,0.37841796875
131072,0.05224609375
132096,0.200927734375
133120,0.07763671875
134144,0.26904296875
135168,0.132080078125
136192,0.208984375
137216,0.109130859375
138240,0.130859375
139264,0.0810546875
140288,0.267822265625
141312,0.115478515625
142336,0.056640625
143360,0.2021484375
144384,0.1484375
145408,0.167236328125
146432,0.079833984375
147456,0.153076171875
148480,0.117431640625
149504,0.148681640625
150528,0.176025390625
151552,0.2041015625
152576,0.08935546875
153600,0.06591796875
154624,0.220458984375
155648,0.117431640625
156672,0.03076171875
157696,0.22607421875
158720,0.248046875
159744,0.18896484375
160768,0.19140625
161792,0.141845703125
162816,0.1611328125
163840,0.155029296875
164864,0.036865234375
165888,0.05908203125
166912,0.092041015625
167936,0.18310546875
168960,0.06689453125
169984,0.082275390625
171008,0.162841796875
172032,0.177978515625
173056,0.11669921875
174080,0.1103515625
175104,0.211181640625
176128,0.261962890625
177152,0.0947265625
178176,0.134033203125
179200,0.178466796875
180224,0.125
181248,0.127197265625
182272,0.149169921875
183296,0.1015625
184320,0.132568359375
185344,0.2724609375
186368,0.121337890625
187392,0.16015625
188416,0.125244140625
189440,0.16015625
190464,0.162109375
191488,0.102294921875
192512,0.11279296875
193536,0.15478515625
194560,0.383056640625
195584,0.128173828125
196608,0.208251953125
197632,0.2119140625
198656,0.07421875
199680,0.168212890625
