step,train/approx_kl
2048,0.0013028872199356556
3072,0.0006239185458980501
4096,0.00034518400207161903
5120,0.0019034948199987411
6144,0.000692325527779758
7168,0.0025011501275002956
8192,0.003836806630715728
9216,0.0014817117480561137
10240,0.00045579782454296947
11264,0.0020731082186102867
12288,0.0025541260838508606
13312,0.0014212673995643854
14336,0.002065884880721569
15360,0.00228262972086668
16384,0.0017893121112138033
17408,0.0033528206404298544
18432,0.0032972844783216715
19456,0.002755686640739441
20480,0.0016299360431730747
21504,0.003939627669751644
22528,0.0028778985142707825
23552,0.0052507184445858
24576,0.0029140193946659565
25600,0.0017362477956339717
26624,0.004195453133434057
27648,0.0015799321699887514
28672,0.0015386356972157955
29696,0.00300755281932652
30720,0.002112290356308222
31744,0.006012790836393833
32768,0.003067675279453397
33792,0.0032281847670674324
34816,0.0023315390571951866
35840,0.004034223034977913
36864,0.0030314400792121887
37888,0.005295909475535154
38912,0.002804504707455635
39936,0.01154049951583147
40960,0.004192684777081013
41984,0.004457603208720684
43008,0.00381184252910316
44032,0.003008047118782997
45056,0.004238661378622055
46080,0.002605726011097431
47104,0.0033264518715441227
48128,0.0039125182665884495
49152,0.002915960969403386
50176,0.004287946503609419
51200,0.0022611275780946016
52224,0.0026646361220628023
53248,0.002484628465026617
54272,0.0023567962925881147
55296,0.0013716763351112604
56320,0.003101129550486803
57344,0.0014890062157064676
58368,0.002473651198670268
59392,0.00295297522097826
60416,0.0029781023040413857
61440,0.0036626383662223816
62464,0.0025747979525476694
63488,0.0036557873245328665
64512,0.0017665193881839514
65536,0.0023362645879387856
66560,0.004970131441950798
67584,0.0038801939226686954
68608,0.004019173793494701
69632,0.001969550736248493
70656,0.0024719806388020515
71680,0.004033725708723068
72704,0.002514704130589962
73728,0.00325003988109529
74752,0.0034129898995161057
75776,0.004622689448297024
76800,0.00621360307559371
77824,0.002352488460019231
78848,0.003248054999858141
79872,0.0019866139627993107
80896,0.003711929079145193
81920,0.012740123085677624
82944,0.00203151348978281
83968,0.004360642284154892
84992,0.003157696919515729
86016,0.0022902111522853374
87040,0.0033594463020563126
88064,0.006588490679860115
89088,0.007836625911295414
90112,0.004117798525840044
91136,0.00557719636708498
92160,0.0021562976762652397
93184,0.0022222581319510937
94208,0.005105479154735804
95232,0.0015677718911319971
96256,0.0016274881782010198
97280,0.0019453794229775667
98304,0.003332812339067459
99328,0.003393842838704586
100352,0.0014583359006792307
101376,0.006638141814619303
102400,0.002154884859919548
103424,0.0031035952270030975
104448,0.0016990031581372023
105472,0.0025851894170045853
106496,0.002983961720019579
107520,0.004667313769459724
108544,0.002519173314794898
109568,0.00282954890280962
110592,0.0032711850944906473
111616,0.0052681914530694485
112640,0.003887580242007971
113664,0.0015678929630666971
114688,0.0017603911692276597
115712,0.0019496853929013014
116736,0.0056581334210932255
117760,0.0021273046731948853
118784,0.001838363939896226
119808,0.004563574679195881
120832,0.016241256147623062
121856,0.0028622925747185946
122880,0.0061012450605630875
123904,0.002363105770200491
124928,0.00146004231646657
125952,0.005141425412148237
126976,0.004652401432394981
128000,0.004119516350328922
129024,0.005425540264695883
130048,0.00912532489746809
131072,0.001931697130203247
132096,0.002253540325909853
133120,0.002737845294177532
134144,0.006087032612413168
135168,0.0020080311223864555
136192,0.005393434315919876
137216,0.0021778082009404898
138240,0.002470494480803609
139264,0.003441830864176154
140288,0.009150221012532711
141312,0.0027096057310700417
142336,0.0031056804582476616
143360,0.0029536017682403326
144384,0.0030034391675144434
145408,0.003094022162258625
146432,0.002441277727484703
147456,0.002883349545300007
148480,0.003135319333523512
149504,0.003613339737057686
150528,0.004690155852586031
151552,0.0035959763918071985
152576,0.0011863543186336756
153600,0.0023822851944714785
154624,0.00392974354326725
155648,0.004044502507895231
156672,0.001082378439605236
157696,0.0031696476507931948
158720,0.005580762401223183
159744,0.0032653575763106346
160768,0.0038678296841681004
161792,0.0033432142809033394
162816,0.0031171059235930443
163840,0.005123369861394167
164864,0.0017458838410675526
165888,0.0017271400429308414
166912,0.0022200956009328365
167936,0.003463750472292304
168960,0.0022519489284604788
169984,0.0028647389262914658
171008,0.00417089881375432
172032,0.004316625185310841
173056,0.003194957971572876
174080,0.003204592037945986
175104,0.0027878391556441784
176128,0.002790386788547039
177152,0.0004983320832252502
178176,0.0030951574444770813
179200,0.005117034073919058
180224,0.0023607383482158184
181248,0.002910500392317772
182272,0.0040299068205058575
183296,0.002560356631875038
184320,0.0018179479520767927
185344,0.00473750289529562
186368,0.0037632379680871964
187392,0.004370334092527628
188416,0.0019022836349904537
189440,0.0031754765659570694
190464,0.0035954280756413937
191488,0.0026199067942798138
192512,0.0014337701722979546
193536,0.002246076939627528
194560,0.010555838234722614
195584,0.003011988941580057
196608,0.004725741222500801
197632,0.0026569943875074387
198656,0.0017161865253001451
199680,0.004014680162072182
200000,0.0023814502637833357
201728,0.001230541616678238
202752,0.0026811263523995876
203776,0.003802014049142599
204800,0.0037658291403204203
205824,0.003924121148884296
206848,0.003812935668975115
207872,0.0016431768890470266
208896,0.0021655247546732426
209920,0.0015495347324758768
210944,0.003218666184693575
211968,0.0034752581268548965
212992,0.0028049577958881855
214016,0.003768565598875284
215040,0.003557061543688178
216064,0.0018093771068379283
217088,0.003675827058032155
218112,0.00240693218074739
219136,0.002969085006043315
220160,0.004763985518366098
221184,0.0008512336062267423
222208,0.0017347545363008976
223232,0.0013359116856008768
224256,0.004019486252218485
225280,0.003576673101633787
226304,0.004204695578664541
227328,0.004907509312033653
228352,0.002340673701837659
229376,0.0034950722474604845
230400,0.003235970623791218
231424,0.005301058758050203
232448,0.006650350987911224
233472,0.0026928361039608717
234496,0.002941364422440529
235520,0.0023477941285818815
236544,0.006496910937130451
237568,0.0012700166553258896
238592,0.0016961544752120972
239616,0.0025480804033577442
240640,0.00254742125980556
241664,0.0023995484225451946
242688,0.004425168037414551
243712,0.0012338885571807623
244736,0.004198430106043816
245760,0.001568618812598288
246784,0.0013171103782951832
247808,0.0030143598560243845
248832,0.007345412392169237
249856,0.004074842669069767
250880,0.0044680070132017136
251904,0.0022313084919005632
252928,0.0024372078478336334
253952,0.0028507597744464874
254976,0.003809868125244975
256000,0.005020184442400932
257024,0.004194559995085001
258048,0.0026013022288680077
259072,0.0025393010582774878
260096,0.0035624203737825155
261120,0.00565353874117136
262144,0.006296497769653797
263168,0.006848666816949844
264192,0.00784468837082386
265216,0.0020835869945585728
266240,0.0029674095567315817
267264,0.002142942976206541
268288,0.014082982204854488
269312,0.0012588219251483679
270336,0.0012812617933377624
271360,0.0017543514259159565
272384,0.002370363101363182
273408,0.001879868796095252
274432,0.0048469919711351395
275456,0.002541221445426345
276480,0.008488486520946026
277504,0.0021691080182790756
278528,0.0037304661236703396
279552,0.006007255986332893
280576,0.003419064451009035
281600,0.0019662287086248398
282624,0.0022327136248350143
283648,0.002105876337736845
284672,0.0030818304512649775
285696,0.00467653525993228
