step,train/loss
2048,0.22647199034690857
3072,0.23846246302127838
4096,0.20196731388568878
5120,0.33438658714294434
6144,0.38765332102775574
7168,0.5483735799789429
8192,0.6681926250457764
9216,0.7389171719551086
10240,0.7692609429359436
11264,0.9297664165496826
12288,0.739145815372467
13312,1.250465989112854
14336,0.6465519070625305
15360,1.1134696006774902
16384,0.7073962688446045
17408,0.16869193315505981
18432,0.7129482626914978
19456,0.7316766381263733
20480,0.22738869488239288
21504,0.4006238281726837
22528,0.8228495121002197
23552,0.29316702485084534
24576,0.2705623507499695
25600,0.30339986085891724
26624,0.2802206873893738
27648,0.25974276661872864
28672,0.22819694876670837
29696,0.22556233406066895
30720,0.34254905581474304
31744,0.14080509543418884
32768,0.20798443257808685
33792,0.2599518299102783
34816,0.23450016975402832
35840,0.216225728392601
36864,0.1514672487974167
37888,0.2356623113155365
38912,0.15440383553504944
39936,0.11985379457473755
40960,0.18039549887180328
41984,0.1713903844356537
43008,0.09605446457862854
44032,0.10677621513605118
45056,0.15172088146209717
46080,0.0758901908993721
47104,0.10965123027563095
48128,0.13392424583435059
49152,0.08651652932167053
50176,0.07478955388069153
51200,0.1305350363254547
52224,0.10894633829593658
53248,0.12475830316543579
54272,0.11741480231285095
55296,0.07655895501375198
56320,0.04147768020629883
57344,0.04777077957987785
58368,0.0653819739818573
59392,0.09702862799167633
60416,0.04693792760372162
61440,0.08393360674381256
62464,0.06142282485961914
63488,0.18048256635665894
64512,0.052893757820129395
65536,0.08099108189344406
66560,0.0713081806898117
67584,0.05096927285194397
68608,0.14314819872379303
69632,0.11577603220939636
70656,0.07700852304697037
71680,0.03839406371116638
72704,0.06997909396886826
73728,0.10848686099052429
74752,0.0796251893043518
75776,0.09399756789207458
76800,0.030015701428055763
77824,0.06429959833621979
78848,0.06750335544347763
79872,0.06561694294214249
80896,0.06892050802707672
81920,0.058399565517902374
82944,0.10905244201421738
83968,0.05995786190032959
84992,0.06810707598924637
86016,0.04783131182193756
87040,0.06673576682806015
88064,0.0577629990875721
89088,0.03534329682588577
90112,0.05268199369311333
91136,0.07168817520141602
92160,0.07926369458436966
93184,0.1002521738409996
94208,0.03571335971355438
95232,0.05146941542625427
96256,0.09242641925811768
97280,0.05854277312755585
98304,0.05331036448478699
99328,0.06507889926433563
100352,0.05139123648405075
101376,0.05520344898104668
102400,0.08427180349826813
103424,0.08160065114498138
104448,0.1619456559419632
105472,0.07532430440187454
106496,0.048716798424720764
107520,0.03956235200166702
108544,0.11743426322937012
109568,0.05821669101715088
110592,0.032256029546260834
111616,0.038448844105005264
112640,0.06611058115959167
113664,0.08403297513723373
114688,0.04173324629664421
115712,0.06847251951694489
116736,0.06889137625694275
117760,0.07200425118207932
118784,0.03260229527950287
119808,0.03109985589981079
120832,0.05345579981803894
121856,0.061127498745918274
122880,0.07273029536008835
123904,0.04132519289851189
124928,0.02475941926240921
125952,0.0988297313451767
126976,0.041179537773132324
128000,0.03388792648911476
129024,0.05995820462703705
130048,0.056370824575424194
131072,0.035299889743328094
132096,0.04960351064801216
133120,0.03552976995706558
134144,0.05080704391002655
135168,0.053336456418037415
136192,0.05292374640703201
137216,0.07212291657924652
138240,0.03908747807145119
139264,0.011512862518429756
140288,0.03967875614762306
141312,0.09850267320871353
142336,0.042022090405225754
143360,0.08161674439907074
144384,0.026220515370368958
145408,0.044948823750019073
146432,0.07640059292316437
147456,0.020628444850444794
148480,0.03589237481355667
149504,0.01787714660167694
150528,0.12888580560684204
151552,0.15585486590862274
152576,0.06995048373937607
153600,0.07484059780836105
154624,0.09480724483728409
155648,0.04080638289451599
156672,0.07240275293588638
157696,0.06615717709064484
158720,0.0933094322681427
159744,0.03499598801136017
160768,0.03473544865846634
161792,0.18270526826381683
162816,0.11190880835056305
163840,0.10802555084228516
164864,0.08404220640659332
165888,0.0809449702501297
166912,0.0696306824684143
167936,0.06278648227453232
168960,0.08162874728441238
169984,0.13799120485782623
171008,0.0710100531578064
172032,0.04475923255085945
173056,0.04082408547401428
174080,0.09812894463539124
175104,0.08031775802373886
176128,0.055356405675411224
177152,0.06102389469742775
178176,0.127372145652771
179200,0.0318182148039341
180224,0.11303780227899551
181248,0.10065335780382156
182272,0.10293582081794739
183296,0.09817197173833847
184320,0.10173900425434113
185344,0.05017605051398277
186368,0.0854286327958107
187392,0.023103727027773857
188416,0.06783364713191986
189440,0.038078173995018005
190464,0.04100242629647255
191488,0.0595797523856163
192512,0.07306116819381714
193536,0.03162495419383049
194560,0.04012502729892731
195584,0.053552720695734024
196608,0.1378253996372223
197632,0.059949927031993866
198656,0.0694669634103775
199680,0.057319048792123795
200000,0.05870423465967178
201728,0.048224955797195435
202752,0.08322031795978546
203776,0.06175263226032257
204800,0.05885479226708412
205824,0.12015432119369507
206848,0.04854760318994522
207872,0.0732608437538147
208896,0.037788406014442444
209920,0.026715056970715523
210944,0.08638639748096466
211968,0.029291201382875443
212992,0.08023962378501892
214016,0.07900962233543396
215040,0.027734428644180298
216064,0.04448891803622246
217088,0.054098621010780334
218112,0.10091975331306458
219136,0.044937923550605774
220160,0.05238278582692146
221184,0.06680088490247726
222208,0.06359542161226273
223232,0.08635850250720978
224256,0.05778402090072632
225280,0.06488756835460663
226304,0.04306182265281677
227328,0.06174797564744949
228352,0.032774560153484344
229376,0.07173381000757217
230400,0.09575188159942627
231424,0.07459358125925064
232448,0.12029480934143066
233472,0.09273432195186615
234496,0.06568873673677444
235520,0.01853586733341217
236544,0.07069087028503418
237568,0.045635972172021866
238592,0.03591950237751007
239616,0.0808500275015831
240640,0.04195284843444824
241664,0.10991817712783813
242688,0.027962801977992058
243712,0.0766795426607132
244736,0.050650741904973984
245760,0.03972794860601425
246784,0.05170181393623352
247808,0.07553253322839737
248832,0.10683660209178925
249856,0.06289082765579224
250880,0.04088646173477173
251904,0.030960630625486374
252928,0.038524430245161057
253952,0.05874984711408615
254976,0.05733094736933708
256000,0.05874317139387131
257024,0.06517656147480011
258048,0.05439169704914093
259072,0.03875323385000229
260096,0.07164548337459564
261120,0.03477286547422409
262144,0.04254012554883957
263168,0.040394216775894165
264192,0.03367704898118973
