step,train/explained_variance
2048,-1.2362840175628662
3072,-0.1844940185546875
4096,-0.20783674716949463
5120,-0.0033037662506103516
6144,-0.43760013580322266
7168,0.004366159439086914
8192,-0.5233681201934814
9216,-0.013336539268493652
10240,0.0030540823936462402
11264,0.0006235241889953613
12288,0.0024463534355163574
13312,0.004115581512451172
14336,0.007849574089050293
15360,0.008054792881011963
16384,0.010636746883392334
17408,-0.058989644050598145
18432,0.017032384872436523
19456,0.02120000123977661
20480,0.024587273597717285
21504,-0.012680411338806152
22528,0.030075788497924805
23552,0.04063904285430908
24576,0.039836108684539795
25600,0.010137736797332764
26624,0.05402684211730957
27648,0.06257271766662598
28672,0.06564199924468994
29696,0.005026340484619141
30720,0.06743365526199341
31744,0.08171027898788452
32768,0.09647935628890991
33792,0.003505706787109375
34816,0.1074364185333252
35840,0.1207427978515625
36864,0.15022224187850952
37888,0.00936216115951538
38912,0.15180045366287231
39936,0.18407011032104492
40960,0.19982290267944336
41984,0.018972396850585938
43008,0.2537029981613159
44032,0.2424004077911377
45056,0.31291723251342773
46080,-0.010033726692199707
47104,0.22412675619125366
48128,0.3099445700645447
49152,0.31420600414276123
50176,-0.010947823524475098
51200,0.2634987235069275
52224,0.3995591402053833
53248,0.40531378984451294
54272,0.01749950647354126
55296,0.36628735065460205
56320,0.41408413648605347
57344,0.45144230127334595
58368,0.05280035734176636
59392,0.45067036151885986
60416,0.5043851137161255
61440,0.49326956272125244
62464,0.02871847152709961
63488,0.4401324987411499
64512,0.5809458494186401
65536,0.5112736225128174
66560,0.01055920124053955
67584,0.29234999418258667
68608,0.37954795360565186
69632,0.40371668338775635
70656,0.059999942779541016
71680,0.38090676069259644
72704,0.5824859738349915
73728,0.5270205140113831
74752,0.032524704933166504
75776,0.6080275177955627
76800,0.5659197568893433
77824,0.5263503789901733
78848,-0.001421213150024414
79872,0.4057478904724121
80896,0.5703015327453613
81920,0.5622612237930298
82944,0.06390267610549927
83968,0.3559480309486389
84992,0.37342369556427
86016,0.4486798048019409
87040,0.07559716701507568
88064,0.4756278395652771
89088,0.5113915205001831
90112,0.6381503343582153
91136,0.05708712339401245
92160,0.5595906972885132
93184,0.5286139249801636
94208,0.5884212851524353
95232,0.0616115927696228
96256,0.5092799067497253
97280,0.5916848182678223
98304,0.5539548993110657
99328,0.07063698768615723
100352,0.5762172937393188
101376,0.5093496441841125
102400,0.6037683486938477
103424,0.051132798194885254
104448,0.41616469621658325
105472,0.40921032428741455
106496,0.47497934103012085
107520,0.06962013244628906
108544,0.4887138605117798
109568,0.5098021030426025
110592,0.49741435050964355
111616,0.09378230571746826
112640,0.5656111836433411
113664,0.5398682355880737
114688,0.552413821220398
115712,0.08276623487472534
116736,0.541968584060669
117760,0.5283939242362976
118784,0.5532459020614624
119808,0.1206209659576416
120832,0.563164472579956
121856,0.49446672201156616
122880,0.5717760324478149
123904,0.040434956550598145
124928,0.614680826663971
125952,0.5601952075958252
126976,0.5779715776443481
128000,0.0967521071434021
129024,0.6023120880126953
130048,0.525255024433136
131072,0.5390061140060425
132096,0.07766878604888916
133120,0.6301556825637817
134144,0.5476542711257935
135168,0.5363770127296448
136192,0.07397490739822388
137216,0.6443856954574585
138240,0.5018975138664246
139264,0.5330042839050293
140288,0.14058107137680054
141312,0.6229962706565857
142336,0.45133715867996216
143360,0.16687142848968506
144384,0.14137405157089233
145408,0.625012218952179
146432,0.42076021432876587
147456,0.10352396965026855
148480,0.18823224306106567
149504,0.5983259677886963
150528,0.48160117864608765
151552,0.14428424835205078
152576,0.20188546180725098
153600,0.5661640763282776
154624,0.4400559663772583
155648,0.09692412614822388
156672,0.2364528775215149
157696,0.5846724510192871
158720,0.43607330322265625
159744,0.10901933908462524
160768,0.25459033250808716
161792,0.5926038026809692
162816,0.493590772151947
163840,0.08000016212463379
164864,0.29357826709747314
165888,0.5580981373786926
166912,0.48497897386550903
167936,0.10121846199035645
168960,0.3166935443878174
169984,0.5922741889953613
171008,0.5111113786697388
172032,0.13804996013641357
173056,0.37152040004730225
174080,0.5375556945800781
175104,0.5021550059318542
176128,0.09506702423095703
177152,0.3713343143463135
178176,0.5768765807151794
179200,0.45261871814727783
180224,0.10306364297866821
181248,0.45659351348876953
182272,0.5550565719604492
183296,0.5190132260322571
184320,0.10875356197357178
185344,0.4800329804420471
186368,0.6039313077926636
187392,0.5189990997314453
188416,0.08109331130981445
189440,0.4866183400154114
190464,0.6214627623558044
191488,0.4962683320045471
192512,0.12163621187210083
193536,0.4870169758796692
194560,0.5681650638580322
195584,0.5058164596557617
196608,0.09108150005340576
197632,0.5138227343559265
198656,0.5767167806625366
199680,0.5365319848060608
200000,0.1446654200553894
201728,0.5460657477378845
202752,0.5944564342498779
203776,0.47807180881500244
204800,0.11096751689910889
205824,0.4677315354347229
206848,0.4901096224784851
207872,0.5201891660690308
208896,0.14027661085128784
209920,0.4078744053840637
210944,0.5124908685684204
211968,0.5443785190582275
212992,0.15188324451446533
214016,0.4938197731971741
215040,0.6099844574928284
216064,0.5078773498535156
217088,0.10699886083602905
218112,0.42028945684432983
219136,0.5712141990661621
220160,0.5692019462585449
221184,0.11772572994232178
222208,0.4695221185684204
223232,0.581000566482544
224256,0.49949532747268677
225280,0.13063597679138184
226304,0.5057675838470459
