step,train/approx_kl
2048,0.0019507360411807895
3072,0.0018842533463612199
4096,3.0201917979866266e-05
5120,0.0010601221583783627
6144,0.0013482619542628527
7168,0.002492747502401471
8192,0.0005009102169424295
9216,0.0028879428282380104
10240,0.002107295673340559
11264,0.0009746922878548503
12288,0.00044987088767811656
13312,0.001446690410375595
14336,0.006768378894776106
15360,0.0017786389216780663
16384,0.003308444982394576
17408,0.0029919093940407038
18432,0.002436120295897126
19456,0.0022812632378190756
20480,0.0019861659966409206
21504,0.0019131263252347708
22528,0.0007052549044601619
23552,0.000371003698091954
24576,0.0014911890029907227
25600,0.0007507323753088713
26624,0.0013742297887802124
27648,0.0003705529379658401
28672,0.001164935645647347
29696,0.0011872826144099236
30720,0.0008866422576829791
31744,0.0012238230556249619
32768,0.0011399711947888136
33792,0.0011516851373016834
34816,0.0014516923110932112
35840,0.00041486165719106793
36864,0.0012683883542194963
37888,0.0011863475665450096
38912,0.000524740491528064
39936,0.0012379881227388978
40960,0.0008146076579578221
41984,0.0007631613407284021
43008,0.0011537668760865927
44032,0.0006125910440459847
45056,0.00019625370623543859
46080,0.0009697817731648684
47104,0.00033445795997977257
48128,9.633315494284034e-05
49152,0.0002449467428959906
50176,0.0004264633753336966
51200,8.30239150673151e-05
52224,0.0006055866833776236
53248,0.0002345045213587582
54272,0.0016732123913243413
55296,7.612741319462657e-05
56320,0.00010214501526206732
57344,0.00017963332356885076
58368,0.0007325197220779955
59392,0.0003534334828145802
60416,3.9036269299685955e-05
61440,0.00023436039919033647
62464,0.0003365058801136911
63488,0.00024344614939764142
64512,3.6893237847834826e-05
65536,3.852968802675605e-05
66560,0.0002268054522573948
67584,0.0001685555325821042
68608,7.252825889736414e-05
69632,0.0003732900368049741
70656,0.00027631118427962065
71680,7.843220373615623e-05
72704,0.0007101187366060913
73728,0.00014976359670981765
74752,0.0013158563524484634
75776,0.00013524648966267705
76800,8.182600140571594e-05
77824,0.000608990085311234
78848,0.000333629606757313
79872,0.00013936887262389064
80896,0.00039243773790076375
81920,0.00023541616974398494
82944,0.0008806276018731296
83968,0.0002220576861873269
84992,0.0006145217339508235
86016,0.0006023122114129364
87040,0.0004446948878467083
88064,0.0004854031722061336
89088,0.0008509180624969304
90112,0.00013615365605801344
91136,0.0008421539678238332
92160,0.0002193519612774253
93184,0.0001939262729138136
94208,8.28384654596448e-05
95232,0.00014416355406865478
96256,0.00013303040759637952
97280,0.00013951805885881186
98304,0.0010640560649335384
99328,0.00041669519850984216
100352,0.00031708949245512486
101376,0.0003737991792149842
102400,0.0004397983429953456
103424,0.0020344178192317486
104448,0.0009191324352286756
105472,0.0007334885303862393
106496,6.140093319118023e-05
107520,2.7492002118378878e-05
108544,0.0002989129861816764
109568,0.0030958817806094885
110592,0.00010810105595737696
111616,0.0011356791947036982
112640,0.000849491567350924
113664,0.0007668698090128601
114688,0.001004799036309123
115712,0.00033749639987945557
116736,2.044934080913663e-05
117760,0.0002569937496446073
118784,0.0003619972267188132
119808,0.0003154921578243375
120832,0.00010805338388308883
121856,3.96212562918663e-05
122880,0.0001684721210040152
