,step,value,seed,curve_id
428,5.572608,1.34000000184582,8,Tennis
429,5.771264,1.33774193563769,8,Tennis
430,5.962752,1.3398387078316,8,Tennis
431,6.163456,1.34338709538983,8,Tennis
432,6.350848,1.35161290168762,8,Tennis
433,6.577152,1.36451612672498,8,Tennis
434,6.777856,1.37629032058101,8,Tennis
435,6.992896,1.38854838494332,8,Tennis
436,7.174144,1.40499999753891,8,Tennis
437,7.378944,1.42887096751121,8,Tennis
438,7.581696,1.45306451685967,8,Tennis
439,7.774208,1.47838709690878,8,Tennis
440,7.989248,1.49661290328349,8,Tennis
441,8.190976,1.50548387073701,8,Tennis
442,8.393728,1.5150000000673,8,Tennis
443,8.595456,1.52177419376469,8,Tennis
444,8.79616,1.52725806466995,8,Tennis
445,9.003008,1.53225806458823,8,Tennis
446,9.204736,1.53306451618311,8,Tennis
447,9.402368,1.53306451618311,8,Tennis
448,9.598976,1.53322580650208,8,Tennis
449,9.778176,1.53322580650208,8,Tennis
450,9.961472,1.53306451618311,8,Tennis
451,10.151936,1.53306451618311,8,Tennis
452,10.355712,1.53290322586413,8,Tennis
453,10.551296,1.53290322586413,8,Tennis
454,10.775552,1.53290322586413,8,Tennis
455,10.954752,1.53306451618311,8,Tennis
456,11.163648,1.53322580650208,8,Tennis
457,11.3664,1.53338709682106,8,Tennis
458,11.564032,1.53354838714004,8,Tennis
459,11.767808,1.53354838714004,8,Tennis
460,11.983872,1.53354838714004,8,Tennis
461,12.19072,1.53354838714004,8,Tennis
462,12.370944,1.53370967745901,8,Tennis
463,12.571648,1.53387096777799,8,Tennis
464,12.762112,1.53403225809696,8,Tennis
465,12.952576,1.53419354841594,8,Tennis
466,13.180928,1.53419354841594,8,Tennis
467,13.401088,1.53435483873491,8,Tennis
468,13.587456,1.53451612905389,8,Tennis
469,13.784064,1.53467741937286,8,Tennis
470,13.988864,1.53483870969184,8,Tennis
471,14.171136,1.53483870969184,8,Tennis
472,14.3872,1.53483870969184,8,Tennis
473,14.585856,1.53483870969184,8,Tennis
474,14.78656,1.53500000001082,8,Tennis
475,14.969856,1.53516129032979,8,Tennis
476,15.178752,1.53532258064877,8,Tennis
477,15.3856,1.53548387096774,8,Tennis
478,15.60064,1.53532258064877,8,Tennis
479,15.798272,1.53516129032979,8,Tennis
