step,train/entropy_loss
2048,-2.888911724090576
3072,-2.8859026432037354
4096,-2.880563974380493
5120,-2.8762707710266113
6144,-2.873286724090576
7168,-2.870314359664917
8192,-2.873105049133301
9216,-2.875939130783081
10240,-2.874265670776367
11264,-2.876295328140259
12288,-2.8746047019958496
13312,-2.873844623565674
14336,-2.8703696727752686
15360,-2.8651418685913086
16384,-2.8649842739105225
17408,-2.8641464710235596
18432,-2.853736639022827
19456,-2.85174822807312
20480,-2.848355293273926
21504,-2.8300299644470215
22528,-2.824518918991089
23552,-2.8097267150878906
24576,-2.829922676086426
25600,-2.825955629348755
26624,-2.822553873062134
27648,-2.8208906650543213
28672,-2.7956113815307617
29696,-2.781893730163574
30720,-2.7597808837890625
31744,-2.7716116905212402
32768,-2.7627530097961426
33792,-2.7690863609313965
34816,-2.7538371086120605
35840,-2.779346466064453
36864,-2.751512050628662
37888,-2.758042097091675
38912,-2.784391164779663
39936,-2.776045799255371
40960,-2.782815456390381
41984,-2.759509325027466
43008,-2.779822587966919
44032,-2.7723281383514404
45056,-2.785099506378174
46080,-2.778107166290283
47104,-2.7725136280059814
48128,-2.757842779159546
49152,-2.7468340396881104
50176,-2.7368106842041016
51200,-2.701810121536255
52224,-2.7298786640167236
53248,-2.722635269165039
54272,-2.7113397121429443
55296,-2.6938250064849854
56320,-2.6632754802703857
57344,-2.638002872467041
58368,-2.613651990890503
59392,-2.566183090209961
60416,-2.6564528942108154
61440,-2.619457721710205
62464,-2.6666042804718018
63488,-2.6437594890594482
64512,-2.649386405944824
65536,-2.6356582641601562
66560,-2.680976629257202
67584,-2.673879384994507
68608,-2.6814489364624023
69632,-2.6674416065216064
70656,-2.6505239009857178
71680,-2.640068769454956
72704,-2.632132053375244
73728,-2.6292197704315186
74752,-2.6137211322784424
75776,-2.5911552906036377
76800,-2.5677995681762695
77824,-2.518996238708496
78848,-2.51149845123291
79872,-2.4293618202209473
80896,-2.469562530517578
81920,-2.4540257453918457
82944,-2.4969489574432373
83968,-2.4927968978881836
84992,-2.5244193077087402
86016,-2.5118253231048584
87040,-2.551063299179077
88064,-2.557920455932617
89088,-2.562938928604126
90112,-2.5843188762664795
91136,-2.5713703632354736
92160,-2.5557374954223633
93184,-2.530747175216675
94208,-2.5165977478027344
95232,-2.5277516841888428
96256,-2.439080238342285
97280,-2.450390577316284
98304,-2.4685604572296143
99328,-2.3976218700408936
100352,-2.4839770793914795
101376,-2.4615426063537598
102400,-2.4407973289489746
103424,-2.4498555660247803
104448,-2.3796613216400146
105472,-2.3569374084472656
106496,-2.407698631286621
107520,-2.394042491912842
108544,-2.399573564529419
109568,-2.4513437747955322
110592,-2.4752321243286133
111616,-2.4209468364715576
112640,-2.363572835922241
113664,-2.3644163608551025
114688,-2.337172269821167
115712,-2.4005544185638428
116736,-2.436546802520752
117760,-2.396486520767212
118784,-2.428234338760376
119808,-2.4545044898986816
120832,-2.4180636405944824
121856,-2.396897315979004
122880,-2.391235828399658
123904,-2.3894033432006836
124928,-2.390958309173584
125952,-2.3710761070251465
126976,-2.3913068771362305
128000,-2.3365986347198486
129024,-2.3399314880371094
