step,train/loss
2048,0.051210932433605194
3072,0.09048446267843246
4096,0.05800030007958412
5120,0.11596947908401489
6144,0.09545021504163742
7168,0.04657707363367081
8192,0.14774104952812195
9216,0.16503150761127472
10240,0.08302970975637436
11264,0.054256439208984375
12288,0.12481242418289185
13312,0.18414337933063507
14336,0.08023862540721893
15360,0.10333001613616943
16384,0.1507897675037384
17408,0.25059300661087036
18432,0.030901338905096054
19456,0.09318926185369492
20480,0.3244035243988037
21504,0.052031561732292175
22528,0.057482197880744934
23552,0.16447487473487854
24576,0.21901598572731018
25600,0.038762643933296204
26624,0.12465332448482513
27648,0.34399378299713135
28672,0.1659153401851654
29696,0.05404837429523468
30720,0.2698020040988922
31744,0.14603450894355774
32768,0.03490673750638962
33792,0.22840598225593567
34816,0.21973051130771637
35840,0.16130492091178894
36864,0.07253655046224594
37888,0.2169499546289444
38912,0.14209899306297302
39936,0.07357528060674667
40960,0.11028284579515457
41984,0.14038783311843872
43008,0.16170714795589447
44032,0.12198559939861298
45056,0.14605848491191864
46080,0.21167421340942383
47104,0.08314670622348785
48128,0.2406248301267624
49152,0.03885331749916077
50176,0.20213761925697327
51200,0.14844262599945068
52224,0.1875443011522293
53248,0.09380976110696793
54272,0.14733009040355682
55296,0.08980920910835266
56320,0.18319888412952423
57344,0.14225071668624878
58368,0.04140104353427887
59392,0.10056376457214355
60416,0.13438355922698975
61440,0.09446169435977936
62464,0.14384956657886505
63488,0.17896349728107452
64512,0.12924136221408844
65536,0.08511766791343689
66560,0.14160874485969543
67584,0.1030692458152771
68608,0.14616218209266663
69632,0.15292352437973022
70656,0.0719490647315979
71680,0.0925336480140686
72704,0.11602076888084412
73728,0.13319949805736542
74752,0.08482243120670319
75776,0.14672116935253143
76800,0.1958455890417099
77824,0.07643070816993713
78848,0.10157760232686996
79872,0.09438101202249527
80896,-0.014570290222764015
81920,-0.0273041520267725
82944,-0.010968206450343132
83968,-0.011488784104585648
84992,0.009686686098575592
86016,-0.019135981798171997
87040,0.001764051616191864
88064,0.025419076904654503
89088,0.045899733901023865
90112,0.044451408088207245
91136,0.010651331394910812
92160,0.015417860820889473
93184,0.027344323694705963
94208,0.015723947435617447
95232,-0.00593036413192749
96256,0.03685811534523964
97280,0.01796657033264637
98304,-0.01585589349269867
99328,-0.011898478493094444
100352,-0.029035987332463264
101376,-0.02417164482176304
102400,-0.029939528554677963
103424,-0.03054453246295452
104448,-0.03526533767580986
105472,-0.022522225975990295
106496,-0.025583166629076004
107520,-0.03115275129675865
108544,-0.026957480236887932
109568,-0.023108642548322678
110592,-0.015477204695343971
111616,-0.02724328264594078
112640,-0.03346692770719528
113664,-0.024606170132756233
114688,-0.005855955183506012
115712,-0.016958078369498253
116736,-0.029843196272850037
117760,-0.02670229785144329
118784,-0.03785188868641853
119808,-0.039206817746162415
120832,-0.032036978751420975
121856,-0.024005932733416557
122880,-0.030443979427218437
123904,-0.02631216309964657
124928,-0.03091503120958805
125952,-0.024261245504021645
126976,-0.02529953606426716
128000,-0.03220926597714424
129024,-0.024696974083781242
130048,-0.018146950751543045
131072,-0.030185570940375328
132096,-0.026535360142588615
133120,-0.016817763447761536
134144,-0.031218931078910828
135168,-0.029506932944059372
136192,-0.028524141758680344
137216,-0.02929861657321453
138240,-0.02604086883366108
139264,-0.024728519842028618
140288,-0.019626177847385406
141312,-0.013819031417369843
142336,-0.03333347290754318
143360,-0.02615378238260746
144384,-0.02216487191617489
145408,-0.020779907703399658
146432,-0.029962316155433655
147456,-0.031155753880739212
148480,-0.028235018253326416
149504,-0.01598387397825718
150528,-0.02689342014491558
151552,-0.018596665933728218
152576,-0.02262747474014759
153600,-0.03483183681964874
154624,-0.03118964098393917
155648,-0.03656173497438431
156672,-0.021432654932141304
157696,-0.022165784612298012
158720,-0.0319858081638813
159744,-0.02412155084311962
160768,-0.022697951644659042
161792,-0.0318547785282135
162816,-0.025287048891186714
163840,-0.023975249379873276
164864,-0.029263446107506752
165888,-0.026408428326249123
166912,-0.02348303608596325
167936,-0.029848730191588402
168960,-0.018780263140797615
169984,-0.02706308849155903
171008,-0.01940859854221344
172032,-0.023569414392113686
173056,-0.03163552284240723
174080,-0.028064526617527008
175104,-0.021493908017873764
176128,-0.022860705852508545
177152,-0.024408170953392982
178176,-0.021120524033904076
179200,-0.025584135204553604
180224,-0.030169038102030754
181248,-0.02545749768614769
182272,-0.022931110113859177
183296,-0.021602056920528412
184320,-0.019967971369624138
185344,-0.026084769517183304
186368,-0.02549147978425026
187392,-0.010546160861849785
188416,-0.02744237333536148
189440,-0.024104727432131767
190464,-0.02370118349790573
191488,-0.02754351682960987
192512,-0.02285619266331196
193536,-0.02541290782392025
194560,-0.029660744592547417
195584,-0.021117109805345535
196608,-0.027557820081710815
197632,-0.024087969213724136
198656,-0.027040254324674606
199680,-0.025565970689058304
200000,-0.017270410433411598
201728,-0.028285808861255646
202752,-0.027574460953474045
203776,-0.03089515119791031
204800,-0.025053823366761208
205824,-0.02127627097070217
206848,-0.03203266113996506
207872,-0.03189660608768463
208896,-0.018629927188158035
209920,-0.017895817756652832
210944,-0.028033049777150154
211968,-0.028752317652106285
212992,-0.018896320834755898
214016,-0.027612794190645218
215040,-0.03394636511802673
216064,-0.0231296569108963
217088,-0.025865402072668076
218112,-0.036741796880960464
219136,-0.01823456957936287
220160,-0.03186224028468132
221184,-0.02440296858549118
222208,-0.02232188545167446
223232,-0.028050802648067474
224256,-0.0254744291305542
225280,-0.02918386273086071
226304,-0.024350525811314583
227328,-0.030664360150694847
228352,-0.031021306291222572
229376,-0.031148910522460938
230400,-0.034844156354665756
231424,-0.027784286066889763
232448,-0.02628270909190178
233472,-0.024595119059085846
234496,-0.03787757828831673
235520,-0.028428468853235245
236544,-0.029769377782940865
237568,-0.02416256256401539
238592,-0.016292013227939606
239616,-0.01446710154414177
240640,-0.009825969114899635
241664,-0.034266259521245956
242688,-0.023915719240903854
243712,-0.028177011758089066
244736,-0.03017638809978962
245760,-0.026946842670440674
246784,-0.02915962226688862
247808,-0.028037909418344498
248832,-0.032047249376773834
249856,-0.03716912493109703
250880,-0.025868359953165054
251904,-0.027872871607542038
252928,-0.027659261599183083
253952,-0.031279586255550385
254976,-0.026418741792440414
256000,-0.02717001736164093
257024,-0.025916753336787224
258048,-0.01875772513449192
259072,-0.0264295507222414
260096,-0.019984295591711998
261120,-0.011360153555870056
262144,-0.02232767641544342
263168,-0.024585839360952377
264192,-0.03298483043909073
265216,-0.03438817709684372
266240,-0.026442354544997215
267264,-0.030155520886182785
268288,-0.02367529831826687
269312,-0.035229094326496124
270336,-0.035686194896698
271360,-0.0285946112126112
272384,-0.03648833930492401
273408,-0.02434472180902958
274432,-0.03812577947974205
275456,-0.02902332879602909
276480,-0.03122219815850258
277504,-0.021119235083460808
278528,-0.027286970987915993
279552,-0.028179697692394257
280576,-0.027557432651519775
281600,-0.02745334804058075
282624,-0.030307911336421967
283648,-0.030169542878866196
284672,-0.024929095059633255
285696,-0.029442237690091133
286720,-0.026335792616009712
287744,-0.025913923978805542
288768,-0.02856428176164627
289792,-0.03091316483914852
290816,-0.031389668583869934
291840,-0.0297318734228611
292864,0.001803731545805931
293888,-0.021257933229207993
294912,-0.02950417995452881
295936,-0.02072589099407196
296960,-0.010653819888830185
297984,-0.02619750425219536
299008,-0.029356619343161583
300032,-0.028389038518071175
