step,train/policy_gradient_loss
2048,-0.006512474734336138
3072,-0.0007766284979879856
4096,-0.002922440879046917
5120,-0.0011239510495215654
6144,-0.0010494259186089039
7168,-0.003609876614063978
8192,-0.0036867456510663033
9216,-0.005072899628430605
10240,-0.0011095732916146517
11264,-0.0006157071329653263
12288,-0.004095947835594416
13312,-0.0036974712274968624
14336,-0.0024293633177876472
15360,-0.0016780090518295765
16384,-0.002745696809142828
17408,-0.0028109033592045307
18432,-0.0010340225417166948
19456,-0.0016204380663111806
20480,-0.001118658110499382
21504,-0.000988790183328092
22528,-0.004421448800712824
23552,-0.0010357878636568785
24576,-0.0023349798284471035
25600,-0.00034544692607596517
26624,-0.002621203428134322
27648,-0.0007227752357721329
28672,-0.00376073713414371
29696,-0.0017481055110692978
30720,-0.0017835389589890838
31744,-0.0028392046224325895
32768,-0.0042296056635677814
33792,-0.0023174691013991833
34816,-0.0037055336870253086
35840,-0.00218685413710773
36864,-0.005463066976517439
37888,-0.00298800109885633
38912,-0.003018111689016223
39936,-0.0035604701843112707
40960,-0.0013635334325954318
41984,-1.0895193554461002e-05
43008,-0.0028695196378976107
44032,-0.0014668719377368689
45056,-0.0027751754969358444
46080,-0.0017338802572339773
47104,-0.002471901010721922
48128,-0.002285214141011238
49152,-0.0014502565609291196
50176,-0.002777759451419115
51200,-0.0013432857813313603
52224,-0.0015321819810196757
53248,-0.0027283343952149153
54272,-0.003060877090319991
55296,-0.003785656299442053
56320,-0.002050392096862197
57344,-0.0021321631502360106
58368,-0.001170346629805863
59392,-0.0015016273828223348
60416,-0.00016729190247133374
61440,0.0021995550487190485
62464,-0.0018627739045768976
63488,-0.002066341694444418
64512,-0.0018950827652588487
65536,-0.0021101750899106264
66560,-0.0006078711012378335
67584,-0.003240215592086315
68608,-0.0028637400828301907
69632,-0.0028087925165891647
70656,-0.0038779997266829014
71680,-0.0027682741638273
72704,-0.002513222862035036
73728,-0.002694488037377596
74752,-0.0036653997376561165
75776,-0.0012913260143250227
76800,-0.00039624591590836644
77824,0.0007435233565047383
78848,0.0032477390486747026
79872,-0.0013344079488888383
80896,0.004373646806925535
81920,-0.0004872255667578429
82944,0.0019366262713447213
83968,0.001098562148399651
84992,-0.0016444900538772345
86016,-0.0012936387211084366
87040,-0.0011310384143143892
88064,-0.004008016083389521
89088,-0.0038665910251438618
90112,-0.004480462986975908
91136,-0.005075066350400448
92160,-0.001218239078298211
93184,-0.0054130638018250465
94208,-0.0033747460693120956
95232,-0.0029024777468293905
96256,-0.004805164411664009
97280,-0.002008757321164012
98304,0.00011629896471276879
99328,-0.0022579410579055548
100352,-0.0032015040051192045
101376,-0.0030389854218810797
102400,-0.00267800479196012
103424,-0.003078922862187028
104448,-0.0023170809727162123
105472,-0.0018884958699345589
106496,0.0009125088108703494
107520,-0.001505394116975367
108544,-0.002151492517441511
109568,-0.000719911593478173
110592,-0.0024337253998965025
111616,-0.004208757542073727
112640,-0.006329825147986412
113664,-0.000282948836684227
114688,-0.0025236615911126137
115712,-0.002203483833000064
116736,-0.003713714424520731
117760,-0.0031463883351534605
118784,-0.0037093348801136017
119808,-0.004088571760803461
120832,-0.002250958699733019
121856,-0.0007598766824230552
122880,-0.0024265286047011614
123904,-0.00048506708117201924
124928,-0.0019968366250395775
125952,-0.00100348936393857
126976,-0.0009037551935762167
128000,-0.003537957090884447
129024,-0.002559489803388715
130048,-0.0024214033037424088
131072,-0.0019868751987814903
132096,-0.002194187603890896
133120,-0.0030324209947139025
134144,-0.0018100959714502096
135168,-0.002150145824998617
136192,-0.005233334377408028
137216,-0.0036646390799432993
138240,-0.002154265996068716
139264,-0.00012195616727694869
140288,-0.003311476204544306
141312,-0.002401781501248479
142336,-0.0017093762289732695
143360,-0.0028248459566384554
144384,-0.003520191879943013
145408,-0.0028953715227544308
146432,-0.001831886707805097
147456,-0.0011217433493584394
148480,-0.0019465049263089895
149504,-0.0030302652157843113
150528,-0.003178002079948783
151552,-0.00033192470436915755
152576,-0.0020839653443545103
153600,-0.0007729771896265447
154624,-0.002045814646407962
155648,-0.004800442606210709
156672,-0.0018205107189714909
157696,-0.002751055872067809
158720,-0.003485349239781499
159744,-0.0009944549528881907
160768,6.772062624804676e-05
161792,-0.0029639373533427715
162816,-0.0018989496165886521
163840,-0.00048290856648236513
164864,-0.0013527506962418556
165888,-0.0018717821221798658
166912,-0.0028578233905136585
167936,-0.0027425726875662804
168960,-0.0020076739601790905
169984,-0.0018063129391521215
171008,-0.001498662168160081
172032,-0.004487323574721813
173056,-0.0012793515343219042
174080,-0.0013739189598709345
175104,-0.003868618281558156
176128,-0.001216269563883543
177152,-0.0021066723857074976
178176,-0.00124633451923728
179200,-0.0015866447938606143
180224,-0.0022917401511222124
181248,-0.003444385714828968
182272,-0.002222851850092411
183296,-0.0015380849363282323
184320,-0.0011123541044071317
185344,-0.0029621294233947992
186368,-0.0018484132597222924
187392,-0.001872369321063161
188416,-0.0018975521670654416
189440,-0.0036441877018660307
190464,-0.001696847379207611
191488,-0.0010077720507979393
192512,-0.0025726899039000273
193536,-0.0005330740823410451
194560,-0.0008118482073768973
195584,-0.0028207143768668175
196608,-0.0018006658647209406
197632,-0.0031487338710576296
198656,-0.002093401039019227
199680,-0.001097173779271543
200000,0.00024245562963187695
201728,-0.0008945290464907885
202752,0.0016597295179963112
203776,-0.002382239792495966
204800,-0.0034842549357563257
205824,-0.0038505697157233953
206848,-0.0013149019796401262
207872,-0.002279851119965315
208896,-0.0030806101858615875
209920,0.000635061995126307
210944,-0.0029496296774595976
211968,-0.0009649181738495827
212992,-0.001282612676732242
214016,-0.0038745622150599957
215040,-0.0016848514787852764
216064,-0.0034577990882098675
217088,-0.0022177668288350105
218112,-0.002241376554593444
219136,-0.001306113786995411
220160,-0.0012934089172631502
221184,-0.0014791283756494522
222208,-0.004489944316446781
223232,-0.0050985245034098625
224256,-0.0022111746948212385
225280,-0.0031103892251849174
226304,-0.00024247134570032358
227328,-0.0020941731054335833
228352,-0.003540373407304287
229376,-0.002114244271069765
230400,-0.003950019367039204
231424,-0.0015252826269716024
232448,-0.0011781140929087996
233472,-0.0013607789296656847
234496,-0.0033117325510829687
235520,-0.0035611423663794994
236544,-0.0013817150611430407
237568,-0.004194807261228561
238592,-0.0019799116998910904
239616,-0.004518582951277494
240640,-0.001417211489751935
241664,-0.0028422956820577383
242688,-0.003228244371712208
243712,-0.003137653460726142
244736,-0.003515012329444289
245760,-0.0025737984105944633
246784,-0.001904612174257636
247808,-0.002334059216082096
248832,-0.0015307781286537647
249856,-0.002087687375023961
250880,-0.0022888663224875927
251904,-0.005058102775365114
252928,-0.0023975390940904617
253952,-0.002973098773509264
254976,-0.0021002888679504395
256000,-0.0021755944471806288
257024,-0.0017739197937771678
258048,-0.0016671654302626848
259072,-0.0024808694142848253
260096,-0.0002333025331608951
261120,-0.002097941469401121
262144,-0.003764817724004388
263168,-0.002929513342678547
264192,-0.00113455590326339
265216,-0.0035535795614123344
266240,-0.0019156411290168762
267264,-0.0020018420182168484
268288,-0.0022775866091251373
269312,-0.003625204786658287
270336,-0.002287586685270071
271360,-0.0012525185011327267
272384,-0.005065437871962786
273408,-0.0029113003984093666
274432,-0.003113265847787261
275456,-0.0016580864321440458
276480,-0.0016729972558096051
277504,-0.0029682517051696777
278528,-0.0009742419351823628
279552,-0.002147119026631117
280576,-0.0033844069112092257
281600,-0.0008143831510096788
282624,-0.0010345367481932044
283648,-0.0026607709005475044
284672,-0.0035764933563768864
285696,-0.0026916349306702614
286720,-0.0012861513532698154
287744,-0.0011596886906772852
288768,-0.0015080966986715794
289792,-0.002605811459943652
290816,-0.002789018675684929
291840,-0.0030258193146437407
292864,-0.00047264370368793607
293888,-0.0012491483939811587
294912,-0.003907881677150726
295936,-0.0027785643469542265
296960,-0.00011248019291087985
297984,-0.0019371600355952978
299008,-0.0016038130270317197
300032,-0.001971515594050288
301056,-0.002937933662906289
302080,-0.0019846372306346893
303104,-0.0022544381208717823
304128,-0.0012245504185557365
305152,-0.0019179282244294882
306176,-0.002805953612551093
307200,-0.0006153922295197845
308224,-0.002367714885622263
309248,-0.002590855583548546
310272,-0.004255896434187889
311296,-0.0023435289040207863
312320,-0.0041763391345739365
313344,-0.0034273441415280104
314368,-0.001702378038316965
315392,-0.0007320580771192908
316416,-0.0032073715701699257
317440,-0.0020834568422287703
318464,-0.001606825739145279
319488,-0.002333172596991062
320512,-0.0016762743471190333
321536,-0.0026443926617503166
322560,-0.002087655942887068
323584,-0.0025128161069005728
324608,-0.0007400849717669189
325632,-0.0035402928479015827
326656,-0.00250625004991889
327680,-0.0020464283879846334
328704,-0.0010253493674099445
329728,-0.001096506486646831
330752,-0.002280859276652336
331776,0.0006183587829582393
332800,-0.002018087077885866
333824,-0.0033924514427781105
334848,-0.00334807182662189
335872,-0.002187970792874694
336896,-0.0028325007297098637
337920,-5.865056300535798e-05
338944,-0.0021749252919107676
339968,-0.003294382244348526
340992,-0.0027825222350656986
342016,-0.0016277091344818473
343040,-0.0034244288690388203
344064,-0.0012390690390020609
345088,-0.0015581459738314152
346112,-0.0007429594406858087
347136,0.0009621071512810886
348160,-0.0007609213935211301
349184,-0.0034332291688770056
350208,-0.002215603133663535
351232,-0.002448244486004114
352256,-0.0016476642340421677
353280,-0.0017684558406472206
354304,-0.004167990759015083
355328,-0.0009340309770777822
356352,-0.003636899869889021
357376,-0.003467492526397109
358400,-0.002518953289836645
359424,-0.002974976319819689
360448,-0.0019087165128439665
361472,-0.001323040691204369
362496,-0.002067351480945945
363520,-0.0017160868737846613
364544,-0.002783678937703371
365568,-0.000793576124124229
366592,-0.0010007841046899557
367616,-0.00036711362190544605
368640,-0.0030783892143517733
369664,-0.000853643985465169
370688,-0.002063392661511898
371712,-0.0022616437636315823
372736,-0.001820657285861671
373760,-0.0026434878818690777
374784,-0.0028356637340039015
375808,0.00018149471725337207
376832,-0.0015006499597802758
377856,-0.0025633452460169792
378880,-0.003072849242016673
379904,-0.003251882968470454
380928,-0.00042670656694099307
381952,-5.2533578127622604e-05
382976,-0.0035225246101617813
384000,-0.0030225596856325865
385024,-0.003744076006114483
386048,-0.0012245492544025183
387072,-0.0014330754056572914
388096,-0.0017367531545460224
389120,-0.0023738075979053974
390144,-0.0025253877975046635
391168,-0.001073292689397931
392192,-0.0030654901638627052
393216,-0.0028313833754509687
394240,-0.001061952905729413
395264,-0.0018904742319136858
396288,-0.0020692041143774986
397312,-0.0024417489767074585
398336,-0.0014303488424047828
399360,-0.0017092569032683969
400000,-0.004418936558067799
401408,-0.0022395639680325985
402432,-0.0027602463960647583
403456,-0.0024221502244472504
404480,-0.0018875089008361101
405504,-0.0017854238394647837
406528,-0.0019772963132709265
407552,-0.0013645216822624207
408576,-0.0013455487787723541
409600,-0.0021795714274048805
410624,-0.0034636789932847023
411648,-0.0012058302527293563
412672,-0.0017225416377186775
413696,-0.0028653035406023264
414720,-0.001795685151591897
415744,-0.004079870879650116
416768,-0.004739546217024326
417792,-0.002518144901841879
418816,-0.0027053512167185545
419840,-0.003046954981982708
420864,-0.002265454502776265
421888,-0.0063326661475002766
422912,-0.000583064102102071
423936,-0.003468484617769718
424960,-0.0025784331373870373
425984,-0.0019617031794041395
427008,-0.0025251340121030807
428032,-0.0022955634631216526
429056,0.0008473100606352091
430080,-0.0012385223526507616
431104,-0.001088324817828834
432128,-0.0026538297533988953
433152,-0.0007244803127832711
434176,-0.003766933223232627
435200,-0.00018945761257782578
436224,-0.0015343285631388426
437248,-0.0026493784971535206
438272,-0.003611501771956682
439296,-0.0016580515075474977
440320,-0.0012864205054938793
441344,-0.003022650955244899
442368,-0.001804518629796803
443392,-0.003779050661250949
444416,-0.0006355276564136147
445440,-0.0038883353117853403
446464,-0.001635977067053318
447488,-0.005186856724321842
448512,-0.002593289129436016
449536,-0.00282652722671628
450560,-0.0016184032429009676
451584,-0.00018310488667339087
452608,-0.001916205626912415
453632,-0.0024366681464016438
454656,-0.002450698520988226
455680,-0.003389557357877493
456704,-0.004448947962373495
457728,-0.0019869741518050432
458752,-0.0014285261277109385
459776,-0.001156259560957551
460800,-0.0017408650601282716
461824,-0.0018692422891035676
462848,-0.0027172521222382784
463872,-0.0016911968123167753
464896,-0.0010685769375413656
465920,-0.0014458901714533567
466944,-0.002941932762041688
467968,-0.0023107388988137245
468992,-0.006874099839478731
470016,-0.0014866208657622337
471040,-0.0026332768611609936
472064,-0.0035028615966439247
473088,-0.0012797955423593521
474112,-0.0024602499324828386
