step,rollout/episode_length
2048,925.875
3072,907.888916015625
4096,892.3125
5120,887.6500244140625
6144,899.2916870117188
7168,894.72412109375
8192,887.48486328125
9216,883.4102783203125
10240,884.272705078125
11264,881.8125
12288,878.5370483398438
13312,881.6607055664062
14336,883.8412475585938
15360,876.0142822265625
16384,875.54931640625
17408,872.0384521484375
18432,867.547607421875
19456,867.593017578125
20480,873.1170043945312
21504,872.5257568359375
22528,872.1400146484375
23552,865.27001953125
24576,865.219970703125
25600,862.4000244140625
26624,859.0499877929688
27648,863.4099731445312
28672,864.510009765625
29696,864.5
30720,862.969970703125
31744,862.8499755859375
32768,861.5900268554688
33792,864.7000122070312
34816,863.8400268554688
35840,862.3699951171875
36864,865.3099975585938
37888,866.9199829101562
38912,868.6500244140625
39936,868.239990234375
40960,863.760009765625
41984,861.530029296875
43008,863.030029296875
44032,870.8599853515625
45056,872.5499877929688
46080,874.52001953125
47104,877.7999877929688
48128,883.780029296875
49152,881.22998046875
50176,878.4299926757812
51200,880.3099975585938
52224,878.510009765625
53248,879.969970703125
54272,884.989990234375
55296,887.4199829101562
56320,891.1099853515625
57344,888.8400268554688
58368,893.280029296875
59392,893.7899780273438
60416,895.2999877929688
61440,896.8699951171875
62464,900.52001953125
63488,907.7999877929688
64512,906.219970703125
65536,906.7899780273438
66560,907.219970703125
67584,907.239990234375
68608,910.0999755859375
69632,906.75
70656,903.510009765625
71680,908.510009765625
72704,908.2899780273438
73728,914.0399780273438
74752,911.0999755859375
75776,910.6599731445312
76800,908.6199951171875
77824,905.0900268554688
78848,905.2000122070312
79872,907.0700073242188
80896,908.3800048828125
81920,910.4500122070312
82944,915.9600219726562
83968,920.97998046875
84992,920.1799926757812
86016,917.719970703125
87040,919.5999755859375
88064,917.9000244140625
89088,919.22998046875
90112,919.2100219726562
91136,921.3200073242188
92160,920.4299926757812
93184,927.969970703125
94208,924.3800048828125
95232,920.4600219726562
96256,919.0999755859375
97280,929.3400268554688
98304,928.52001953125
99328,935.8599853515625
100352,937.0499877929688
101376,933.6599731445312
102400,937.219970703125
103424,937.5900268554688
104448,939.22998046875
105472,938.4099731445312
106496,930.2899780273438
107520,928.969970703125
108544,935.739990234375
109568,936.6799926757812
110592,937.510009765625
111616,934.5599975585938
112640,936.1900024414062
113664,936.760009765625
114688,936.7999877929688
115712,937.989990234375
116736,935.97998046875
117760,938.4000244140625
118784,942.280029296875
119808,938.989990234375
120832,936.6900024414062
121856,938.0499877929688
122880,936.7000122070312
123904,939.5999755859375
124928,940.5900268554688
125952,934.5399780273438
126976,929.260009765625
128000,927.1400146484375
129024,929.9600219726562
130048,932.6599731445312
131072,923.0800170898438
132096,921.1099853515625
133120,921.4199829101562
134144,922.5900268554688
135168,926.0399780273438
136192,922.969970703125
137216,927.47998046875
138240,927.6599731445312
139264,924.6099853515625
140288,919.52001953125
141312,920.260009765625
142336,922.8900146484375
143360,920.219970703125
144384,916.6900024414062
145408,917.3099975585938
146432,922.5700073242188
147456,920.3400268554688
148480,919.8699951171875
149504,921.25
150528,921.6900024414062
151552,923.8200073242188
152576,931.260009765625
153600,936.8699951171875
154624,939.8599853515625
155648,936.280029296875
156672,934.0999755859375
157696,932.7000122070312
158720,933.969970703125
159744,933.030029296875
160768,926.1799926757812
161792,931.75
162816,937.8300170898438
163840,937.1500244140625
164864,943.760009765625
165888,942.8800048828125
166912,943.0800170898438
167936,940.8900146484375
168960,939.72998046875
169984,944.8099975585938
171008,944.7100219726562
172032,947.510009765625
173056,948.3699951171875
174080,950.1500244140625
175104,942.0999755859375
176128,943.780029296875
177152,942.5
178176,944.1500244140625
179200,944.760009765625
180224,950.0499877929688
181248,950.510009765625
182272,953.22998046875
183296,956.2999877929688
184320,955.8599853515625
185344,955.8599853515625
186368,956.75
187392,956.2000122070312
188416,955.4600219726562
189440,955.5800170898438
190464,957.5399780273438
191488,967.010009765625
192512,971.0999755859375
193536,965.1300048828125
194560,963.6500244140625
195584,964.0
196608,966.530029296875
197632,964.8099975585938
198656,964.510009765625
199680,964.9000244140625
200704,960.469970703125
201728,957.5499877929688
202752,956.1300048828125
203776,957.9299926757812
204800,957.4600219726562
205824,951.72998046875
206848,952.1699829101562
207872,949.4099731445312
208896,950.8800048828125
209920,948.6799926757812
210944,950.530029296875
211968,947.5800170898438
212992,949.0499877929688
214016,948.8499755859375
215040,944.22998046875
216064,943.3499755859375
217088,940.3499755859375
218112,947.5
219136,946.9099731445312
220160,952.280029296875
221184,950.8099975585938
222208,949.47998046875
223232,951.0700073242188
224256,954.6500244140625
225280,959.9400024414062
226304,972.97998046875
227328,968.969970703125
228352,967.1900024414062
229376,966.2000122070312
230400,972.489990234375
231424,969.5
232448,973.010009765625
233472,975.1199951171875
234496,976.9600219726562
235520,973.030029296875
236544,976.760009765625
237568,972.260009765625
238592,971.22998046875
239616,969.989990234375
240640,969.22998046875
241664,963.5700073242188
242688,957.75
243712,959.1599731445312
244736,962.0700073242188
245760,965.3400268554688
246784,960.7999877929688
247808,960.75
248832,953.6599731445312
249856,949.8599853515625
250880,950.1500244140625
251904,949.3400268554688
252928,945.719970703125
253952,940.8800048828125
254976,941.25
256000,938.0499877929688
257024,937.6900024414062
258048,936.719970703125
259072,936.260009765625
260096,936.6300048828125
261120,940.5700073242188
262144,943.4500122070312
263168,942.1699829101562
264192,942.5399780273438
265216,948.030029296875
266240,950.489990234375
267264,939.760009765625
268288,938.3300170898438
269312,944.8800048828125
270336,940.52001953125
271360,942.1099853515625
272384,942.97998046875
273408,948.1099853515625
274432,948.3400268554688
275456,950.8099975585938
276480,958.72998046875
277504,965.510009765625
278528,970.3099975585938
279552,968.239990234375
280576,965.530029296875
281600,969.5700073242188
282624,968.52001953125
283648,969.1500244140625
284672,968.9099731445312
285696,967.530029296875
286720,964.0900268554688
287744,962.510009765625
288768,960.5
289792,957.4299926757812
290816,961.239990234375
291840,964.0700073242188
292864,964.3800048828125
293888,967.2899780273438
294912,969.5499877929688
295936,968.6500244140625
296960,968.4600219726562
297984,965.47998046875
299008,967.3099975585938
300032,962.3900146484375
301056,959.1599731445312
302080,955.2100219726562
303104,957.97998046875
304128,968.9400024414062
305152,967.75
306176,972.8499755859375
307200,971.02001953125
308224,973.1599731445312
309248,968.5
310272,973.7999877929688
311296,978.989990234375
312320,986.02001953125
313344,988.5
314368,986.8099975585938
315392,984.7999877929688
316416,985.5999755859375
317440,984.7899780273438
318464,982.27001953125
319488,984.010009765625
320512,983.6300048828125
321536,991.8300170898438
322560,992.760009765625
323584,993.47998046875
324608,994.3200073242188
325632,994.0900268554688
326656,995.2100219726562
327680,996.719970703125
328704,995.0999755859375
329728,996.8099975585938
330752,989.1400146484375
331776,988.9500122070312
332800,992.030029296875
333824,989.4000244140625
334848,992.4299926757812
335872,994.5900268554688
336896,989.9400024414062
337920,991.2899780273438
338944,986.219970703125
339968,986.27001953125
340992,987.9000244140625
342016,989.469970703125
343040,987.030029296875
344064,990.5800170898438
345088,986.1599731445312
346112,984.6300048828125
347136,978.9199829101562
348160,985.4299926757812
349184,986.9199829101562
350208,984.9600219726562
351232,986.8499755859375
352256,980.1900024414062
353280,981.5999755859375
354304,988.72998046875
355328,991.489990234375
356352,994.1199951171875
357376,995.4500122070312
358400,996.6500244140625
359424,994.97998046875
360448,998.0599975585938
361472,997.3400268554688
362496,994.6300048828125
363520,1003.219970703125
364544,1004.6599731445312
365568,1005.1099853515625
366592,1004.0499877929688
367616,1006.7000122070312
368640,1005.280029296875
369664,1003.7000122070312
370688,1007.530029296875
371712,1008.5800170898438
372736,1008.1900024414062
373760,1016.5499877929688
374784,1020.280029296875
375808,1021.22998046875
376832,1021.9500122070312
377856,1025.6300048828125
378880,1025.5699462890625
379904,1024.7900390625
380928,1025.6099853515625
381952,1024.2099609375
382976,1022.530029296875
384000,1025.0999755859375
385024,1025.02001953125
386048,1027.3299560546875
387072,1033.4100341796875
388096,1033.3800048828125
389120,1036.6400146484375
390144,1036.6099853515625
391168,1034.93994140625
392192,1035.800048828125
393216,1040.3699951171875
394240,1038.6300048828125
395264,1040.3599853515625
396288,1043.010009765625
397312,1047.1300048828125
398336,1052.1300048828125
399360,1050.739990234375
400384,1045.6300048828125
401408,1039.530029296875
402432,1044.0400390625
403456,1046.6700439453125
404480,1053.719970703125
405504,1061.6400146484375
406528,1064.010009765625
407552,1067.3499755859375
408576,1075.449951171875
409600,1078.2900390625
410624,1080.7900390625
411648,1091.0
412672,1101.0999755859375
413696,1098.9599609375
414720,1105.050048828125
415744,1112.8699951171875
416768,1122.56005859375
417792,1120.760009765625
418816,1128.56005859375
419840,1135.97998046875
420864,1135.97998046875
421888,1147.550048828125
422912,1152.030029296875
423936,1152.989990234375
424960,1157.4200439453125
425984,1156.8599853515625
427008,1156.0799560546875
428032,1154.22998046875
429056,1166.3599853515625
430080,1167.1199951171875
431104,1169.2099609375
432128,1174.9000244140625
433152,1172.77001953125
434176,1172.77001953125
435200,1190.4100341796875
436224,1190.4100341796875
437248,1192.97998046875
438272,1202.5899658203125
439296,1200.449951171875
440320,1209.1300048828125
441344,1207.5699462890625
442368,1203.52001953125
443392,1215.27001953125
444416,1213.43994140625
445440,1220.0
446464,1220.6300048828125
447488,1218.18994140625
448512,1225.1400146484375
449536,1240.2900390625
450560,1253.2900390625
451584,1253.550048828125
452608,1259.68994140625
453632,1256.5799560546875
454656,1264.81005859375
455680,1269.06005859375
456704,1272.0699462890625
457728,1281.0799560546875
458752,1298.8399658203125
459776,1304.6099853515625
460800,1320.02001953125
461824,1330.75
462848,1330.75
463872,1349.8699951171875
464896,1350.780029296875
465920,1350.780029296875
466944,1370.9200439453125
467968,1388.969970703125
468992,1387.8399658203125
470016,1395.1700439453125
471040,1402.8599853515625
472064,1417.56005859375
