step,time/fps
1024,1170.0
2048,976.0
3072,1003.0
4096,1000.0
5120,1011.0
6144,1015.0
7168,1015.0
8192,1015.0
9216,1025.0
10240,1032.0
11264,1034.0
12288,1040.0
13312,1045.0
14336,1043.0
15360,1046.0
16384,1045.0
17408,1045.0
18432,1045.0
19456,1047.0
20480,1050.0
21504,1049.0
22528,1051.0
23552,1051.0
24576,1054.0
25600,1053.0
26624,1054.0
27648,1055.0
28672,1055.0
29696,1057.0
30720,1057.0
31744,1057.0
32768,1057.0
33792,1059.0
34816,1058.0
35840,1059.0
36864,1059.0
37888,1059.0
38912,1059.0
39936,1058.0
40960,1058.0
41984,1058.0
43008,1058.0
44032,1058.0
45056,1057.0
46080,1055.0
47104,1054.0
48128,1054.0
49152,1054.0
50176,1052.0
51200,1053.0
52224,1053.0
53248,1053.0
54272,1053.0
55296,1054.0
56320,1055.0
57344,1055.0
58368,1056.0
59392,1056.0
60416,1056.0
61440,1057.0
62464,1057.0
63488,1058.0
64512,1058.0
65536,1058.0
66560,1058.0
67584,1058.0
68608,1059.0
69632,1060.0
70656,1060.0
71680,1061.0
72704,1061.0
73728,1062.0
74752,1062.0
75776,1062.0
76800,1063.0
77824,1063.0
78848,1064.0
79872,1065.0
80896,1066.0
81920,1067.0
82944,1067.0
83968,1068.0
84992,1068.0
86016,1067.0
87040,1066.0
88064,1066.0
89088,1066.0
90112,1067.0
91136,1067.0
92160,1068.0
93184,1068.0
94208,1068.0
95232,1069.0
96256,1069.0
97280,1070.0
98304,1070.0
99328,1070.0
100352,1071.0
101376,1071.0
102400,1071.0
103424,1072.0
104448,1072.0
105472,1072.0
106496,1073.0
107520,1073.0
108544,1073.0
109568,1074.0
110592,1074.0
111616,1074.0
112640,1075.0
113664,1076.0
114688,1077.0
115712,1078.0
116736,1078.0
117760,1079.0
118784,1079.0
119808,1080.0
120832,1080.0
121856,1080.0
122880,1080.0
123904,1081.0
124928,1081.0
125952,1081.0
126976,1081.0
128000,1081.0
129024,1081.0
130048,1081.0
131072,1082.0
132096,1082.0
133120,1082.0
134144,1082.0
135168,1082.0
136192,1082.0
137216,1082.0
138240,1082.0
139264,1082.0
140288,1082.0
141312,1083.0
142336,1083.0
143360,1083.0
144384,1083.0
145408,1083.0
146432,1083.0
147456,1084.0
148480,1084.0
149504,1084.0
150528,1084.0
151552,1084.0
152576,1084.0
153600,1084.0
154624,1084.0
155648,1084.0
156672,1084.0
157696,1084.0
158720,1084.0
159744,1084.0
160768,1084.0
161792,1083.0
162816,1084.0
163840,1084.0
164864,1084.0
165888,1084.0
166912,1084.0
167936,1084.0
168960,1084.0
169984,1084.0
171008,1084.0
172032,1085.0
173056,1085.0
174080,1085.0
175104,1085.0
176128,1085.0
177152,1085.0
178176,1085.0
179200,1085.0
180224,1086.0
181248,1086.0
182272,1086.0
183296,1086.0
184320,1086.0
185344,1086.0
186368,1086.0
187392,1086.0
188416,1086.0
189440,1086.0
190464,1086.0
191488,1086.0
192512,1086.0
193536,1087.0
194560,1087.0
195584,1087.0
196608,1087.0
197632,1087.0
198656,1087.0
199680,1087.0
200704,596.0
201728,597.0
202752,599.0
203776,600.0
204800,601.0
205824,603.0
206848,604.0
207872,606.0
208896,607.0
209920,608.0
210944,610.0
211968,611.0
212992,612.0
214016,613.0
215040,615.0
216064,616.0
217088,617.0
218112,619.0
219136,620.0
220160,621.0
221184,622.0
222208,623.0
223232,625.0
224256,626.0
225280,627.0
226304,628.0
227328,629.0
228352,631.0
229376,632.0
230400,633.0
231424,634.0
232448,635.0
233472,637.0
234496,638.0
235520,639.0
236544,640.0
237568,641.0
238592,642.0
239616,643.0
240640,645.0
241664,646.0
242688,647.0
243712,648.0
244736,649.0
245760,650.0
246784,651.0
247808,652.0
248832,653.0
249856,654.0
250880,656.0
251904,657.0
252928,658.0
253952,659.0
254976,660.0
256000,661.0
257024,662.0
258048,663.0
259072,664.0
260096,665.0
261120,666.0
262144,667.0
263168,668.0
264192,669.0
265216,670.0
266240,671.0
267264,672.0
268288,673.0
269312,674.0
270336,675.0
271360,676.0
272384,677.0
273408,678.0
274432,679.0
275456,680.0
276480,681.0
277504,682.0
278528,683.0
279552,684.0
280576,685.0
281600,686.0
282624,687.0
283648,688.0
284672,689.0
285696,690.0
286720,691.0
287744,692.0
288768,693.0
289792,694.0
290816,694.0
291840,695.0
292864,696.0
293888,697.0
294912,698.0
295936,699.0
296960,700.0
297984,701.0
299008,701.0
300032,702.0
301056,703.0
302080,704.0
303104,705.0
304128,706.0
305152,706.0
306176,707.0
307200,708.0
308224,709.0
309248,710.0
310272,711.0
311296,711.0
312320,712.0
313344,713.0
314368,714.0
315392,715.0
316416,716.0
317440,716.0
318464,717.0
319488,718.0
320512,719.0
321536,720.0
322560,720.0
323584,721.0
324608,722.0
325632,723.0
326656,724.0
327680,724.0
328704,725.0
329728,726.0
330752,727.0
331776,727.0
332800,728.0
333824,729.0
334848,730.0
335872,731.0
336896,731.0
337920,732.0
338944,733.0
339968,733.0
340992,734.0
342016,735.0
343040,736.0
344064,736.0
345088,737.0
346112,738.0
347136,739.0
348160,739.0
349184,740.0
350208,741.0
351232,741.0
352256,742.0
353280,743.0
354304,743.0
355328,744.0
356352,745.0
357376,745.0
358400,746.0
359424,747.0
360448,748.0
361472,748.0
362496,749.0
363520,750.0
364544,750.0
365568,751.0
366592,752.0
367616,752.0
368640,753.0
369664,754.0
370688,754.0
371712,755.0
372736,756.0
373760,756.0
374784,757.0
375808,758.0
376832,758.0
377856,759.0
378880,759.0
379904,760.0
380928,760.0
381952,761.0
382976,761.0
384000,762.0
385024,763.0
386048,763.0
387072,764.0
388096,764.0
389120,765.0
390144,766.0
391168,766.0
392192,767.0
393216,767.0
394240,768.0
395264,769.0
396288,769.0
397312,770.0
398336,770.0
399360,771.0
400384,589.0
401408,589.0
402432,590.0
403456,591.0
404480,591.0
405504,592.0
406528,593.0
407552,593.0
408576,594.0
409600,595.0
410624,595.0
411648,596.0
412672,597.0
413696,597.0
414720,598.0
415744,599.0
416768,599.0
417792,600.0
418816,601.0
419840,601.0
420864,602.0
421888,603.0
422912,603.0
423936,604.0
424960,605.0
425984,605.0
427008,606.0
428032,607.0
429056,607.0
430080,608.0
431104,608.0
432128,609.0
433152,610.0
434176,610.0
435200,611.0
436224,612.0
437248,612.0
438272,613.0
439296,614.0
440320,614.0
441344,615.0
442368,615.0
443392,616.0
444416,617.0
445440,617.0
446464,618.0
447488,619.0
448512,619.0
449536,620.0
450560,620.0
451584,621.0
452608,622.0
453632,622.0
454656,623.0
455680,623.0
456704,624.0
457728,625.0
458752,625.0
459776,626.0
460800,626.0
461824,627.0
462848,628.0
463872,628.0
464896,629.0
465920,629.0
466944,630.0
467968,631.0
468992,631.0
470016,632.0
471040,632.0
472064,633.0
473088,633.0
474112,634.0
475136,635.0
476160,635.0
477184,636.0
478208,636.0
479232,637.0
480256,638.0
481280,638.0
482304,639.0
483328,639.0
484352,640.0
485376,640.0
486400,641.0
487424,641.0
488448,642.0
489472,643.0
490496,643.0
491520,644.0
492544,644.0
493568,645.0
494592,645.0
