step,train/loss
2048,0.17602568864822388
3072,0.22102738916873932
4096,0.29852378368377686
5120,0.2838430106639862
6144,0.23430651426315308
7168,0.3178291320800781
8192,0.21424540877342224
9216,0.3015081584453583
10240,0.2164614498615265
11264,0.13919992744922638
12288,0.3050553798675537
13312,0.1863558143377304
14336,0.18736632168293
15360,0.20663493871688843
16384,0.22522501647472382
17408,0.2359197586774826
18432,0.2600715458393097
19456,0.19031734764575958
20480,0.14501066505908966
21504,0.10720393806695938
22528,0.250471830368042
23552,0.2200867235660553
24576,0.1886085718870163
25600,0.24571022391319275
26624,0.21466481685638428
27648,0.3977524936199188
28672,0.1854320466518402
29696,0.1760064661502838
30720,0.17023077607154846
31744,0.2077401876449585
32768,0.1308235079050064
33792,0.20536155998706818
34816,0.28140202164649963
35840,0.23589541018009186
36864,0.27446842193603516
37888,0.19258826971054077
38912,0.22356459498405457
39936,0.2137792408466339
40960,0.2385907620191574
41984,0.2348964810371399
43008,0.38720205426216125
44032,0.2793455123901367
45056,0.23500846326351166
46080,0.2767033278942108
47104,0.22366870939731598
48128,0.1460578739643097
49152,0.26819589734077454
50176,0.11901232600212097
51200,0.25982239842414856
52224,0.1932918131351471
53248,0.25370165705680847
54272,0.2588871717453003
55296,0.2510746121406555
56320,0.24970215559005737
57344,0.14230284094810486
58368,0.21502140164375305
59392,0.21235813200473785
60416,0.1714240461587906
61440,0.22887910902500153
62464,0.23961889743804932
63488,0.2641555070877075
64512,0.16737981140613556
65536,0.47084835171699524
66560,0.34767472743988037
67584,0.2555243968963623
68608,0.20174644887447357
69632,0.2282288372516632
70656,0.31816157698631287
71680,0.17890268564224243
72704,0.1739477813243866
73728,0.23212255537509918
74752,0.19416610896587372
75776,0.22234965860843658
76800,0.20871363580226898
77824,0.1753348410129547
78848,0.17026355862617493
79872,0.15767335891723633
80896,0.26600420475006104
81920,0.11763768643140793
82944,0.12220749258995056
83968,0.15886057913303375
84992,0.23128889501094818
86016,0.3097972571849823
87040,0.25687599182128906
88064,0.23708710074424744
89088,0.2178533673286438
90112,0.14429791271686554
91136,0.3071255683898926
92160,0.20464059710502625
93184,0.33850905299186707
94208,0.3227505683898926
95232,0.39907166361808777
96256,0.2332632690668106
97280,0.16927510499954224
98304,0.0775768980383873
99328,0.11269471794366837
100352,0.1362093985080719
101376,0.20381709933280945
102400,0.22061975300312042
103424,0.2793857753276825
104448,0.1797035038471222
105472,0.15703994035720825
106496,0.32289427518844604
107520,0.15763859450817108
108544,0.13150861859321594
109568,0.23738926649093628
110592,0.15971055626869202
111616,0.159886434674263
112640,0.16224080324172974
113664,0.12232255935668945
114688,0.16559292376041412
115712,0.1694132536649704
116736,0.23584403097629547
117760,0.18150633573532104
118784,0.24078720808029175
119808,0.17013981938362122
120832,0.22444161772727966
121856,0.2764029800891876
122880,0.25708696246147156
123904,0.14867113530635834
124928,0.21425020694732666
125952,0.2750411033630371
126976,0.17601743340492249
128000,0.2255387008190155
129024,0.32099148631095886
130048,0.14574690163135529
131072,0.15723353624343872
132096,0.36666467785835266
133120,0.22500324249267578
134144,0.26560449600219727
135168,0.16750678420066833
136192,0.19263555109500885
137216,0.10794004052877426
138240,0.21601030230522156
139264,0.10654333978891373
140288,0.14241841435432434
141312,0.10823668539524078
142336,0.2810293734073639
143360,0.22561827301979065
144384,0.23107773065567017
145408,0.2128792107105255
146432,0.15325939655303955
147456,0.23724693059921265
148480,0.30014899373054504
149504,0.20290479063987732
150528,0.14013421535491943
151552,0.14877578616142273
152576,0.11064964532852173
153600,0.34630468487739563
154624,0.18458518385887146
155648,0.25159215927124023
156672,0.12444764375686646
157696,0.24695444107055664
158720,0.20717006921768188
159744,0.21250031888484955
160768,0.16727031767368317
161792,0.19131514430046082
162816,0.20406660437583923
163840,0.14367032051086426
164864,0.1652696281671524
165888,0.23126041889190674
166912,0.24058721959590912
167936,0.2530345022678375
168960,0.2794031500816345
169984,0.2345956563949585
171008,0.21012011170387268
172032,0.2829039692878723
173056,0.18491172790527344
174080,0.1458205282688141
175104,0.21553541719913483
176128,0.3202744722366333
177152,0.3046429753303528
178176,0.19731827080249786
179200,0.24135558307170868
180224,0.1836257427930832
181248,0.25648772716522217
182272,0.3482544720172882
183296,0.2933622896671295
184320,0.13895291090011597
185344,0.286119282245636
186368,0.15469889342784882
187392,0.24279893934726715
188416,0.19210481643676758
189440,0.1677853912115097
190464,0.25436723232269287
191488,0.15919455885887146
192512,0.16560353338718414
193536,0.2661173343658447
194560,0.24258141219615936
195584,0.15105730295181274
196608,0.12337365746498108
197632,0.13021859526634216
198656,0.21366441249847412
199680,0.18087543547153473
200000,0.25767776370048523
201728,0.17988935112953186
202752,0.1974789798259735
203776,0.22889164090156555
204800,0.15188613533973694
205824,0.1839228868484497
206848,0.0982373058795929
207872,0.25997301936149597
208896,0.33635854721069336
209920,0.38140058517456055
210944,0.22938287258148193
211968,0.25352686643600464
212992,0.16941189765930176
214016,0.1670353263616562
215040,0.26429662108421326
216064,0.15328773856163025
217088,0.24157696962356567
218112,0.3500586450099945
219136,0.3018750846385956
220160,0.11058404296636581
221184,0.18834342062473297
222208,0.2975202202796936
223232,0.315848171710968
224256,0.21894365549087524
225280,0.22578653693199158
226304,0.13308930397033691
227328,0.20396952331066132
228352,0.2562278211116791
229376,0.18418924510478973
230400,0.20269033312797546
231424,0.2193281352519989
232448,0.2363177239894867
233472,0.2926609218120575
234496,0.2740013003349304
235520,0.3346215486526489
236544,0.32317882776260376
237568,0.30824440717697144
238592,0.25655171275138855
239616,0.16039633750915527
240640,0.20147500932216644
241664,0.23389320075511932
242688,0.1804749071598053
243712,0.2312357872724533
244736,0.2195170521736145
245760,0.2656933665275574
246784,0.26871949434280396
247808,0.26076897978782654
248832,0.21530845761299133
249856,0.2082180380821228
250880,0.11660150438547134
251904,0.18598799407482147
252928,0.2633049190044403
253952,0.3012184202671051
254976,0.38938426971435547
256000,0.3515654504299164
257024,0.32822316884994507
258048,0.21588626503944397
259072,0.175686314702034
260096,0.2668682336807251
261120,0.26238173246383667
262144,0.24280580878257751
263168,0.30912578105926514
264192,0.38205838203430176
265216,0.30094602704048157
266240,0.2520595192909241
267264,0.239691823720932
268288,0.1833493858575821
269312,0.2506558895111084
270336,0.2309933304786682
271360,0.3950613737106323
272384,0.2357303500175476
273408,0.2268412709236145
274432,0.19605565071105957
275456,0.31699931621551514
276480,0.24665242433547974
277504,0.13922563195228577
278528,0.227729931473732
279552,0.19872748851776123
280576,0.3090204894542694
281600,0.184154212474823
282624,0.2426467090845108
283648,0.18999773263931274
284672,0.17460021376609802
285696,0.24876448512077332
286720,0.33081746101379395
287744,0.2695178985595703
288768,0.3751687705516815
289792,0.20455791056156158
290816,0.3580080568790436
291840,0.418959379196167
292864,0.39495593309402466
293888,0.3600403964519501
294912,0.4836128056049347
295936,0.390977680683136
296960,0.43124136328697205
297984,0.30864444375038147
299008,0.4372261166572571
300032,0.39298558235168457
301056,0.44052761793136597
302080,0.3792307376861572
303104,0.24989888072013855
304128,0.4985355734825134
305152,0.4300480782985687
306176,0.353911817073822
307200,0.4013577997684479
308224,0.4572749435901642
309248,0.4438107907772064
310272,0.33242082595825195
311296,0.3712473511695862
312320,0.3261088728904724
313344,0.43579939007759094
314368,0.32137641310691833
315392,0.3822014629840851
316416,0.5292856693267822
317440,0.45444419980049133
318464,0.33029425144195557
319488,0.5393545627593994
320512,0.40890857577323914
321536,0.3008781373500824
322560,0.33242127299308777
323584,0.4287424087524414
324608,0.5312878489494324
325632,0.48714014887809753
326656,0.41922077536582947
327680,0.5463821291923523
328704,0.42012616991996765
329728,0.4255569577217102
330752,0.28232094645500183
331776,0.2657061517238617
332800,0.6002218127250671
333824,0.49224522709846497
334848,0.5370906591415405
335872,0.49209195375442505
336896,0.5563941597938538
337920,0.3802580237388611
338944,0.2942078411579132
339968,0.31161025166511536
340992,0.4261796474456787
342016,0.5653393268585205
343040,0.5295082926750183
344064,0.43048450350761414
345088,0.44211968779563904
346112,0.5090734958648682
347136,0.27999451756477356
348160,0.5268348455429077
349184,0.5802556872367859
350208,0.8335093259811401
351232,0.603905439376831
352256,0.43143439292907715
353280,0.4218399226665497
354304,0.5662911534309387
355328,0.2752450108528137
356352,0.3950378894805908
357376,0.4402729570865631
358400,0.46853911876678467
359424,0.7062036991119385
360448,0.5964463949203491
361472,0.7670804262161255
362496,0.6463850736618042
363520,0.537337601184845
364544,0.47907519340515137
365568,0.5569941401481628
366592,0.6279785633087158
367616,0.6830414533615112
368640,0.44908520579338074
369664,0.44526129961013794
370688,0.5028160810470581
371712,0.32952749729156494
372736,0.4443267285823822
373760,0.29982441663742065
374784,0.4229174852371216
375808,0.3525965213775635
376832,0.7169005870819092
377856,0.3967711627483368
378880,0.45032989978790283
379904,0.49275097250938416
380928,0.4960971474647522
381952,0.4700678884983063
382976,0.4838719367980957
384000,0.4759949743747711
385024,0.5636078119277954
386048,0.7398211359977722
387072,0.41609489917755127
388096,0.33360379934310913
389120,0.39493176341056824
390144,0.4158249795436859
391168,0.6749728322029114
392192,0.5484896302223206
393216,0.48253533244132996
394240,0.5085574984550476
395264,0.4164050221443176
396288,0.5359684228897095
397312,0.5370118021965027
398336,0.7654886841773987
399360,0.3988545536994934
400000,0.557392418384552
401408,0.5034692883491516
402432,0.33164992928504944
403456,0.4109332859516144
404480,0.44509315490722656
405504,0.4006710350513458
406528,0.3876437544822693
407552,0.5390715599060059
408576,0.6876155138015747
409600,0.5220069885253906
410624,0.6226856112480164
411648,0.4795777201652527
412672,0.41164398193359375
413696,0.42745789885520935
414720,0.4913232624530792
415744,0.5845053195953369
416768,0.5871276259422302
