step,train/entropy_loss
2048,-2.1970670223236084
3072,-2.1964619159698486
4096,-2.1947214603424072
5120,-2.1907193660736084
6144,-2.18789005279541
7168,-2.184429883956909
8192,-2.181504726409912
9216,-2.1749017238616943
10240,-2.171635389328003
11264,-2.168208360671997
12288,-2.1637697219848633
13312,-2.1622416973114014
14336,-2.163571834564209
15360,-2.1422622203826904
16384,-2.1527109146118164
17408,-2.1289215087890625
18432,-2.127898693084717
19456,-2.132232427597046
20480,-2.1117141246795654
21504,-2.1280133724212646
22528,-2.109417676925659
23552,-2.1213767528533936
24576,-2.1231932640075684
25600,-2.132336378097534
26624,-2.1141815185546875
27648,-2.12542724609375
28672,-2.122070550918579
29696,-2.1201348304748535
30720,-2.1251227855682373
31744,-2.122202157974243
32768,-2.1314210891723633
33792,-2.1413345336914062
34816,-2.1302967071533203
35840,-2.130413055419922
36864,-2.1042773723602295
37888,-2.1182265281677246
38912,-2.0927610397338867
39936,-2.0917232036590576
40960,-2.061824083328247
41984,-2.0722010135650635
43008,-2.0395493507385254
44032,-2.05397891998291
45056,-2.0459556579589844
46080,-2.045815944671631
47104,-2.0649478435516357
48128,-2.035994291305542
49152,-2.0365476608276367
50176,-2.019993543624878
51200,-1.9993383884429932
52224,-1.9852832555770874
53248,-2.002081871032715
54272,-2.006042003631592
55296,-2.0249927043914795
56320,-2.0324437618255615
57344,-1.973736047744751
58368,-2.0036063194274902
59392,-1.989366054534912
60416,-2.0076210498809814
61440,-1.9557116031646729
62464,-2.02417254447937
63488,-2.0146265029907227
64512,-2.0248098373413086
65536,-2.0252554416656494
66560,-2.0153613090515137
67584,-2.0239553451538086
68608,-2.0252676010131836
69632,-2.0396721363067627
70656,-2.031497001647949
71680,-2.0190629959106445
72704,-2.0323262214660645
73728,-2.0087990760803223
74752,-1.9987339973449707
75776,-2.016111135482788
76800,-2.030221939086914
77824,-2.0039827823638916
78848,-1.9809041023254395
79872,-2.0120582580566406
80896,-2.0086898803710938
81920,-2.011594533920288
82944,-1.9905632734298706
83968,-2.006969690322876
84992,-2.0060861110687256
86016,-1.9925377368927002
87040,-2.02447509765625
88064,-1.9967650175094604
89088,-1.993961215019226
90112,-1.9881421327590942
91136,-1.990114450454712
92160,-1.987846851348877
93184,-1.9854061603546143
94208,-1.9798967838287354
95232,-1.9753060340881348
96256,-2.03133487701416
97280,-2.0389175415039062
98304,-2.058681011199951
99328,-2.0800271034240723
100352,-2.069247007369995
101376,-2.0864968299865723
102400,-2.073533535003662
103424,-2.082651376724243
104448,-2.088737964630127
105472,-2.102043867111206
106496,-2.0952260494232178
107520,-2.0912070274353027
108544,-2.0931365489959717
109568,-2.0828301906585693
110592,-2.1063222885131836
111616,-2.085636854171753
112640,-2.107243061065674
113664,-2.0926198959350586
114688,-2.092249631881714
115712,-2.113342046737671
116736,-2.1023924350738525
117760,-2.108952760696411
118784,-2.098824977874756
119808,-2.103196859359741
120832,-2.0839364528656006
121856,-2.0982065200805664
122880,-2.092825174331665
123904,-2.085340738296509
124928,-2.107518434524536
125952,-2.1011855602264404
126976,-2.0928585529327393
128000,-2.0598068237304688
129024,-2.071537494659424
130048,-2.0569005012512207
131072,-2.063746213912964
132096,-2.0721426010131836
133120,-2.078110933303833
134144,-2.0869765281677246
135168,-2.0871174335479736
136192,-2.063608407974243
137216,-2.0493979454040527
138240,-2.0642993450164795
139264,-2.050631523132324
140288,-2.05841064453125
141312,-2.05229115486145
142336,-2.035088539123535
143360,-2.020881175994873
144384,-2.0175037384033203
145408,-2.0131735801696777
146432,-1.9959185123443604
147456,-2.0394279956817627
148480,-2.016007900238037
149504,-2.0209741592407227
150528,-1.9897359609603882
151552,-1.9923698902130127
152576,-2.0001134872436523
153600,-2.0103518962860107
154624,-1.992055058479309
155648,-2.0067763328552246
156672,-1.9746249914169312
157696,-1.9728578329086304
158720,-1.99440336227417
159744,-2.0033349990844727
160768,-2.0062484741210938
161792,-2.008357524871826
162816,-1.9995168447494507
163840,-1.9908967018127441
164864,-2.0256459712982178
165888,-2.01460599899292
166912,-2.002882242202759
167936,-1.977288842201233
168960,-1.9738231897354126
169984,-1.9536393880844116
171008,-1.9595674276351929
172032,-1.949615716934204
173056,-1.973083257675171
174080,-1.9663254022598267
175104,-1.9645075798034668
176128,-1.986073613166809
177152,-1.9775819778442383
178176,-1.9761908054351807
179200,-2.0038270950317383
180224,-1.9963836669921875
181248,-1.9710413217544556
