step,train/policy_gradient_loss
2048,-0.003744540037587285
3072,6.950009264983237e-05
4096,-0.004872740246355534
5120,-0.0021849507465958595
6144,-0.0032875090837478638
7168,-0.0037780615966767073
8192,-0.004848419688642025
9216,-0.003191376570612192
10240,-0.006132582668215036
11264,-0.0038891013246029615
12288,-0.004529159516096115
13312,-0.001074034022167325
14336,-0.0068180011585354805
15360,-0.004173860885202885
16384,-0.002221029717475176
17408,-0.0024223080836236477
18432,-0.004184529185295105
19456,-0.0013801686000078917
20480,-0.004401085898280144
21504,0.00034894575946964324
22528,-0.0040098680183291435
23552,-0.003346326295286417
24576,0.0006871133809909225
25600,0.0004266485047992319
26624,0.0006202278891578317
27648,-0.0021183083299547434
28672,-0.0011901534162461758
29696,0.00010971687152050436
30720,-0.0008776712929829955
31744,-0.0006231908919289708
32768,-0.0019051372073590755
33792,-0.00016817497089505196
34816,-0.0022729947231709957
35840,-0.000628967653028667
36864,0.0002550586941652
37888,0.0005761217908002436
38912,0.0006402813014574349
39936,-0.0004333428805693984
40960,-0.0008035940118134022
41984,0.001539902645163238
43008,0.00021580030443146825
44032,-0.00017243862384930253
45056,0.0002775398315861821
46080,0.0004089556750841439
47104,-0.0009987030643969774
48128,-0.0013971233274787664
49152,-0.00039230857510119677
50176,0.00046328321332111955
51200,-7.346889469772577e-05
52224,-0.0022179242223501205
53248,-0.0008419236401095986
54272,0.0016623977571725845
55296,0.0005514788790605962
56320,-0.0008406088454648852
57344,0.0002784905373118818
58368,0.0019833173137158155
59392,-0.0006841050926595926
60416,-0.0005477727390825748
61440,-0.0004715185787063092
62464,0.004480157978832722
63488,0.0005653660628013313
64512,-0.0003424411406740546
65536,-0.0004436506424099207
66560,7.916512549854815e-05
67584,-0.0010038468753919005
68608,-0.00022593274479731917
69632,1.2635980965569615e-05
70656,0.0005050372565165162
71680,-0.00025419658049941063
72704,6.819784175604582e-05
73728,-0.0011218858417123556
74752,-0.00020900263916701078
75776,0.0005314514273777604
76800,-0.0005662504700012505
77824,-9.61722107604146e-05
78848,0.0004830596735700965
79872,-0.00018746056593954563
80896,-6.518061854876578e-05
81920,-0.0003737116348929703
82944,0.0008073435164988041
83968,0.00016223403508774936
84992,0.00013882844359613955
86016,-0.00016414819401688874
87040,0.0010121160885319114
88064,-2.4451001081615686e-06
89088,-0.00046755123184993863
90112,0.0004465508391149342
91136,0.0007546880515292287
92160,0.0005021246033720672
93184,-8.448658627457917e-05
94208,0.0004242478171363473
95232,0.00023685142514295876
96256,-0.0005479886895045638
97280,0.00014409326831810176
98304,3.861414734274149e-05
99328,0.0010218694806098938
100352,0.0006220302893780172
101376,-0.0009204744128510356
102400,-0.0003188422997482121
103424,0.0004024338268209249
104448,-2.479000249877572e-05
105472,0.0003085396601818502
106496,0.0001348049845546484
107520,0.0008696422446519136
108544,0.00010457044118084013
109568,-0.001823141355998814
110592,0.0003043868055101484
111616,0.00031531922286376357
112640,-7.686641765758395e-05
113664,-1.1477037332952023e-05
114688,-0.0004501489456743002
115712,0.0005466290167532861
116736,5.208229413256049e-05
117760,-0.00011161810834892094
118784,-9.387056343257427e-05
119808,3.0558789148926735e-05
120832,-0.00024280819343402982
121856,4.918099148198962e-05
122880,-4.5452266931533813e-05
123904,0.0010562576353549957
124928,8.133327355608344e-05
125952,-0.00016586645506322384
126976,-3.3947289921343327e-06
128000,0.00013750445214100182
129024,-4.1831808630377054e-05
130048,0.0003508138470351696
131072,-0.0005022065015509725
132096,-0.00016224337741732597
133120,-3.361454582773149e-05
134144,-9.02703613974154e-05
135168,0.0002975899842567742
136192,0.0002510314807295799
137216,-0.0002121764118783176
138240,3.418722189962864e-05
139264,-0.0002923597930930555
140288,0.00011648712097667158
141312,0.0002228358935099095
142336,-5.5683543905615807e-05
143360,-0.0002636969438754022
144384,-0.00012130269897170365
145408,-6.325339199975133e-05
146432,0.00021012336947023869
147456,0.00020016072085127234
148480,-0.00013179064262658358
149504,0.00021679553901776671
150528,-8.835061453282833e-05
151552,4.5408320147544146e-05
152576,-0.00010721143917180598
153600,0.00029362746863625944
154624,0.00014305536751635373
155648,-0.0004492548468988389
156672,5.2840274292975664e-05
157696,-7.844532956369221e-05
158720,-0.0009857631521299481
159744,0.0007637835806235671
160768,0.000293465971481055
161792,-0.00014952063793316483
162816,7.985119009390473e-05
163840,8.327487739734352e-05
164864,0.0002097781398333609
165888,-0.001091768848709762
166912,0.00013634830247610807
167936,0.0006061430322006345
168960,-0.0005020834505558014
169984,0.00033815251663327217
171008,-0.0009264015243388712
172032,0.0014429884031414986
173056,0.0006740515818819404
174080,0.00015192609862424433
175104,-0.0003098089946433902
176128,0.002573790494352579
177152,-7.483008084818721e-05
178176,-0.0002809455618262291
179200,-0.0007707717595621943
180224,0.0018861951539292932
181248,-0.00011892762267962098
182272,-1.7486745491623878e-06
183296,-0.0002584208850748837
184320,0.0009945144411176443
185344,7.574085611850023e-05
186368,6.622759974561632e-05
187392,4.286243347451091e-05
188416,0.0005020984681323171
189440,0.0002779252827167511
190464,0.00030664948280900717
191488,8.597032865509391e-05
192512,0.0025438047014176846
193536,6.370345363393426e-05
194560,-0.0003330097533762455
195584,-0.00013583345571532845
196608,0.0013382494216784835
197632,0.0016934743616729975
198656,-3.7489604437723756e-05
199680,-0.00014932156773284078
200000,0.001155716017819941
201728,0.0010645512957125902
202752,-0.00010670546907931566
203776,-0.0003972515696659684
204800,-0.000341322913300246
205824,-7.786689093336463e-05
206848,0.0002447773586027324
207872,0.00020648475037887692
208896,0.0007335844566114247
209920,0.0005777307669632137
210944,0.00025699922116473317
211968,0.0001386628719046712
212992,0.00023559271357953548
214016,-0.00013936779578216374
215040,0.00016371640958823264
216064,9.071500971913338e-05
217088,0.00182953174225986
218112,0.0003781680134125054
219136,-4.830420948565006e-05
220160,1.4991790521889925e-05
221184,0.0003679069923236966
222208,-0.0004698859411291778
223232,0.00010509567800909281
224256,-0.00018078225548379123
225280,0.0010462445206940174
226304,0.0003633116139099002
227328,0.0003752756165340543
228352,0.0023993514478206635
229376,0.001328333979472518
230400,-0.00011602358426898718
231424,-0.00020384060917422175
232448,-0.0001535919145680964
233472,0.0019880589097738266
234496,0.00021778218797408044
235520,-0.00028375082183629274
236544,-0.0003052034880965948
237568,0.0011482862755656242
238592,0.0003701107925735414
239616,9.850860806182027e-05
240640,0.0001190860930364579
241664,0.000769185193348676
242688,-0.0003761356638278812
243712,0.00017581740394234657
244736,0.00040089746471494436
245760,-0.000695240858476609
246784,5.644376506097615e-05
247808,0.00048429472371935844
248832,-0.00029612481012009084
249856,0.0015137118753045797
250880,-0.00047530446317978203
251904,-0.001256512594409287
252928,0.0004994034534320235
253952,0.0009929817169904709
254976,-5.664091440849006e-05
256000,0.00014702981570735574
257024,0.0007581794634461403
258048,0.00151875801384449
259072,9.460089495405555e-05
260096,0.0009195712627843022
261120,-0.00011518996325321496
262144,-0.0005344508099369705
263168,0.0001791096874512732
264192,0.00012575284927152097
265216,0.00022218111553229392
266240,0.0004882212379015982
267264,0.00010533569729886949
268288,0.0005638970760628581
269312,7.99513072706759e-05
