step,train/clip_range
2380800,0.07620224356651306
2381824,0.07619199901819229
2382848,0.07618176192045212
2383872,0.07617151737213135
2384896,0.07616128027439117
2385920,0.076151043176651
2386944,0.07614079862833023
2387968,0.07613056153059006
2388992,0.07612031698226929
2390016,0.07611007988452911
2391040,0.07609984278678894
2392064,0.07608959823846817
2393088,0.076079361140728
2394112,0.07606911659240723
2395136,0.07605887949466705
2396160,0.07604864239692688
2397184,0.07603839784860611
2398208,0.07602816075086594
2399232,0.07601792365312576
2400000,0.07600767910480499
2401280,0.07599744200706482
2402304,0.07598719745874405
2403328,0.07597696036100388
2404352,0.0759667232632637
2405376,0.07595647871494293
2406400,0.07594624161720276
2407424,0.07593599706888199
2408448,0.07592575997114182
2409472,0.07591552287340164
2410496,0.07590527832508087
2411520,0.0758950412273407
2412544,0.07588479667901993
2413568,0.07587455958127975
2414592,0.07586432248353958
2415616,0.07585407793521881
2416640,0.07584384083747864
2417664,0.07583359628915787
2418688,0.0758233591914177
2419712,0.07581312209367752
2420736,0.07580287754535675
2421760,0.07579264044761658
2422784,0.0757824033498764
2423808,0.07577215880155563
2424832,0.07576192170381546
2425856,0.07575167715549469
2426880,0.07574144005775452
2427904,0.07573120296001434
2428928,0.07572095841169357
2429952,0.0757107213139534
2430976,0.07570047676563263
2432000,0.07569023966789246
2433024,0.07568000257015228
2434048,0.07566975802183151
2435072,0.07565952092409134
2436096,0.07564927637577057
2437120,0.0756390392780304
2438144,0.07562880218029022
2439168,0.07561855763196945
2440192,0.07560832053422928
2441216,0.0755980834364891
2442240,0.07558783888816833
2443264,0.07557760179042816
2444288,0.07556735724210739
2445312,0.07555712014436722
2446336,0.07554688304662704
2447360,0.07553663849830627
2448384,0.0755264014005661
2449408,0.07551615685224533
2450432,0.07550591975450516
2451456,0.07549568265676498
2452480,0.07548543810844421
2453504,0.07547520101070404
2454528,0.07546495646238327
2455552,0.0754547193646431
2456576,0.07544448226690292
2457600,0.07543423771858215
2458624,0.07542400062084198
2459648,0.0754137635231018
2460672,0.07540351897478104
2461696,0.07539328187704086
2462720,0.07538303732872009
2463744,0.07537280023097992
2464768,0.07536256313323975
2465792,0.07535231858491898
2466816,0.0753420814871788
2467840,0.07533183693885803
2468864,0.07532159984111786
2469888,0.07531136274337769
2470912,0.07530111819505692
2471936,0.07529088109731674
2472960,0.07528063654899597
2473984,0.0752703994512558
2475008,0.07526016235351562
2476032,0.07524991780519485
2477056,0.07523968070745468
2478080,0.07522944360971451
2479104,0.07521919906139374
2480128,0.07520896196365356
2481152,0.0751987174153328
2482176,0.07518848031759262
2483200,0.07517824321985245
2484224,0.07516799867153168
2485248,0.0751577615737915
2486272,0.07514751702547073
2487296,0.07513727992773056
2488320,0.07512704282999039
2489344,0.07511679828166962
2490368,0.07510656118392944
2491392,0.07509631663560867
2492416,0.0750860795378685
2493440,0.07507584244012833
2494464,0.07506559789180756
2495488,0.07505536079406738
2496512,0.07504512369632721
2497536,0.07503487914800644
2498560,0.07502464205026627
2499584,0.0750143975019455
2500608,0.07500416040420532
2501632,0.07499392330646515
2502656,0.07498367875814438
2503680,0.0749734416604042
2504704,0.07496319711208344
2505728,0.07495296001434326
2506752,0.07494272291660309
2507776,0.07493247836828232
2508800,0.07492224127054214
2509824,0.07491199672222137
2510848,0.0749017596244812
2511872,0.07489152252674103
2512896,0.07488127797842026
2513920,0.07487104088068008
2514944,0.07486079633235931
2515968,0.07485055923461914
2516992,0.07484032213687897
2518016,0.0748300775885582
2519040,0.07481984049081802
2520064,0.07480960339307785
2521088,0.07479935884475708
2522112,0.0747891217470169
2523136,0.07477887719869614
2524160,0.07476864010095596
2525184,0.07475840300321579
2526208,0.07474815845489502
2527232,0.07473792135715485
2528256,0.07472767680883408
2529280,0.0747174397110939
2530304,0.07470720261335373
2531328,0.07469695806503296
2532352,0.07468672096729279
2533376,0.07467647641897202
2534400,0.07466623932123184
2535424,0.07465600222349167
2536448,0.0746457576751709
2537472,0.07463552057743073
2538496,0.07462528347969055
2539520,0.07461503893136978
2540544,0.07460480183362961
2541568,0.07459455728530884
2542592,0.07458432018756866
2543616,0.07457408308982849
2544640,0.07456383854150772
2545664,0.07455360144376755
2546688,0.07454335689544678
2547712,0.0745331197977066
2548736,0.07452288269996643
2549760,0.07451263815164566
2550784,0.07450240105390549
2551808,0.07449215650558472
2552832,0.07448191940784454
2553856,0.07447168231010437
2554880,0.0744614377617836
2555904,0.07445120066404343
2556928,0.07444096356630325
2557952,0.07443071901798248
2558976,0.07442048192024231
2560000,0.07441023737192154
2561024,0.07440000027418137
2562048,0.07438976317644119
2563072,0.07437951862812042
2564096,0.07436928153038025
2565120,0.07435903698205948
2566144,0.0743487998843193
2567168,0.07433856278657913
2568192,0.07432831823825836
2569216,0.07431808114051819
2570240,0.07430783659219742
2571264,0.07429759949445724
2572288,0.07428736239671707
2573312,0.0742771178483963
2574336,0.07426688075065613
2575360,0.07425664365291595
2576384,0.07424639910459518
2577408,0.07423616200685501
2578432,0.07422591745853424
2579456,0.07421568036079407
2580480,0.0742054432630539
2581504,0.07419519871473312
2582528,0.07418496161699295
2583552,0.07417471706867218
2584576,0.074164479970932
2585600,0.07415424287319183
2586624,0.07414399832487106
2587648,0.07413376122713089
2588672,0.07412351667881012
2589696,0.07411327958106995
2590720,0.07410304248332977
2591744,0.074092797935009
2592768,0.07408256083726883
2593792,0.07407231628894806
2594816,0.07406207919120789
2595840,0.07405184209346771
2596864,0.07404159754514694
2597888,0.07403136044740677
2598912,0.0740211233496666
2599936,0.07401087880134583
2600000,0.07400064170360565
2601984,0.07399039715528488
2603008,0.07398016005754471
2604032,0.07396992295980453
2605056,0.07395967841148376
2606080,0.07394944131374359
2607104,0.07393919676542282
2608128,0.07392895966768265
2609152,0.07391872256994247
2610176,0.0739084780216217
2611200,0.07389824092388153
2612224,0.07388799637556076
2613248,0.07387775927782059
2614272,0.07386752218008041
2615296,0.07385727763175964
2616320,0.07384704053401947
2617344,0.0738368034362793
2618368,0.07382655888795853
2619392,0.07381632179021835
2620416,0.07380607724189758
2621440,0.07379584014415741
2622464,0.07378560304641724
2623488,0.07377535849809647
2624512,0.07376512140035629
2625536,0.07375487685203552
2626560,0.07374463975429535
2627584,0.07373440265655518
2628608,0.0737241581082344
2629632,0.07371392101049423
2630656,0.07370367646217346
2631680,0.07369343936443329
2632704,0.07368320226669312
2633728,0.07367295771837234
2634752,0.07366272062063217
2635776,0.073652483522892
2636800,0.07364223897457123
2637824,0.07363200187683105
2638848,0.07362175732851028
2639872,0.07361152023077011
2640896,0.07360128313302994
2641920,0.07359103858470917
2642944,0.073580801486969
2643968,0.07357055693864822
2644992,0.07356031984090805
2646016,0.07355008274316788
2647040,0.0735398381948471
2648064,0.07352960109710693
2649088,0.07351935654878616
2650112,0.07350911945104599
2651136,0.07349888235330582
2652160,0.07348863780498505
2653184,0.07347840070724487
2654208,0.0734681636095047
2655232,0.07345791906118393
2656256,0.07344768196344376
2657280,0.07343743741512299
2658304,0.07342720031738281
2659328,0.07341696321964264
2660352,0.07340671867132187
2661376,0.0733964815735817
2662400,0.07338623702526093
2663424,0.07337599992752075
2664448,0.07336576282978058
2665472,0.07335551828145981
2666496,0.07334528118371964
2667520,0.07333503663539886
2668544,0.07332479953765869
2669568,0.07331456243991852
2670592,0.07330431789159775
2671616,0.07329408079385757
2672640,0.0732838436961174
2673664,0.07327359914779663
2674688,0.07326336205005646
2675712,0.07325311750173569
2676736,0.07324288040399551
2677760,0.07323264330625534
2678784,0.07322239875793457
2679808,0.0732121616601944
2680832,0.07320191711187363
2681856,0.07319168001413345
2682880,0.07318144291639328
2683904,0.07317119836807251
2684928,0.07316096127033234
2685952,0.07315071672201157
2686976,0.07314047962427139
2688000,0.07313024252653122
2689024,0.07311999797821045
2690048,0.07310976088047028
2691072,0.0730995163321495
2692096,0.07308927923440933
2693120,0.07307904213666916
2694144,0.07306879758834839
2695168,0.07305856049060822
2696192,0.07304832339286804
2697216,0.07303807884454727
2698240,0.0730278417468071
2699264,0.07301759719848633
2700288,0.07300736010074615
2701312,0.07299712300300598
2702336,0.07298687845468521
2703360,0.07297664135694504
2704384,0.07296639680862427
2705408,0.0729561597108841
2706432,0.07294592261314392
2707456,0.07293567806482315
2708480,0.07292544096708298
2709504,0.07291519641876221
2710528,0.07290495932102203
2711552,0.07289472222328186
2712576,0.07288447767496109
2713600,0.07287424057722092
2714624,0.07286400347948074
2715648,0.07285375893115997
2716672,0.0728435218334198
2717696,0.07283327728509903
2718720,0.07282304018735886
2719744,0.07281280308961868
2720768,0.07280255854129791
2721792,0.07279232144355774
2722816,0.07278207689523697
2723840,0.0727718397974968
2724864,0.07276160269975662
2725888,0.07275135815143585
2726912,0.07274112105369568
2727936,0.07273087650537491
2728960,0.07272063940763474
2729984,0.07271040230989456
2731008,0.07270015776157379
2732032,0.07268992066383362
2733056,0.07267968356609344
2734080,0.07266943901777267
2735104,0.0726592019200325
2736128,0.07264895737171173
2737152,0.07263872027397156
2738176,0.07262848317623138
2739200,0.07261823862791061
2740224,0.07260800153017044
2741248,0.07259775698184967
2742272,0.0725875198841095
2743296,0.07257728278636932
2744320,0.07256703823804855
2745344,0.07255680114030838
2746368,0.07254655659198761
2747392,0.07253631949424744
2748416,0.07252608239650726
2749440,0.07251583784818649
2750464,0.07250560075044632
2751488,0.07249536365270615
2752512,0.07248511910438538
2753536,0.0724748820066452
2754560,0.07246463745832443
2755584,0.07245440036058426
2756608,0.07244416326284409
2757632,0.07243391871452332
2758656,0.07242368161678314
2759680,0.07241343706846237
2760704,0.0724031999707222
2761728,0.07239296287298203
2762752,0.07238271832466125
2763776,0.07237248122692108
2764800,0.07236223667860031
2765824,0.07235199958086014
2766848,0.07234176248311996
2767872,0.0723315179347992
2768896,0.07232128083705902
2769920,0.07231103628873825
2770944,0.07230079919099808
2771968,0.0722905620932579
2772992,0.07228031754493713
2774016,0.07227008044719696
2775040,0.07225984334945679
2776064,0.07224959880113602
2777088,0.07223936170339584
2778112,0.07222911715507507
2779136,0.0722188800573349
2780160,0.07220864295959473
2781184,0.07219839841127396
2782208,0.07218816131353378
2783232,0.07217791676521301
2784256,0.07216767966747284
2785280,0.07215744256973267
2786304,0.0721471980214119
2787328,0.07213696092367172
2788352,0.07212671637535095
2789376,0.07211647927761078
2790400,0.0721062421798706
2791424,0.07209599763154984
2792448,0.07208576053380966
2793472,0.07207552343606949
2794496,0.07206527888774872
2795520,0.07205504179000854
2796544,0.07204479724168777
2797568,0.0720345601439476
2798592,0.07202432304620743
2799616,0.07201407849788666
2800000,0.07200384140014648
2801664,0.07199359685182571
2802688,0.07198335975408554
2803712,0.07197312265634537
2804736,0.0719628781080246
2805760,0.07195264101028442
2806784,0.07194239646196365
2807808,0.07193215936422348
2808832,0.0719219222664833
2809856,0.07191167771816254
2810880,0.07190144062042236
2811904,0.07189120352268219
2812928,0.07188095897436142
2813952,0.07187072187662125
2814976,0.07186047732830048
2816000,0.0718502402305603
2817024,0.07184000313282013
2818048,0.07182975858449936
2819072,0.07181952148675919
2820096,0.07180927693843842
2821120,0.07179903984069824
2822144,0.07178880274295807
2823168,0.0717785581946373
2824192,0.07176832109689713
2825216,0.07175807654857635
2826240,0.07174783945083618
2827264,0.07173760235309601
2828288,0.07172735780477524
2829312,0.07171712070703506
2830336,0.07170688360929489
2831360,0.07169663906097412
2832384,0.07168640196323395
2833408,0.07167615741491318
2834432,0.071665920317173
2835456,0.07165568321943283
2836480,0.07164543867111206
2837504,0.07163520157337189
2838528,0.07162495702505112
2839552,0.07161471992731094
2840576,0.07160448282957077
2841600,0.07159423828125
2842624,0.07158400118350983
2843648,0.07157375663518906
2844672,0.07156351953744888
2845696,0.07155328243970871
2846720,0.07154303789138794
2847744,0.07153280079364777
2848768,0.07152256369590759
2849792,0.07151231914758682
2850816,0.07150208204984665
2851840,0.07149183750152588
2852864,0.0714816004037857
2853888,0.07147136330604553
2854912,0.07146111875772476
2855936,0.07145088165998459
2856960,0.07144063711166382
2857984,0.07143040001392365
2859008,0.07142016291618347
2860032,0.0714099183678627
2861056,0.07139968127012253
2862080,0.07138943672180176
2863104,0.07137919962406158
2864128,0.07136896252632141
2865152,0.07135871797800064
2866176,0.07134848088026047
2867200,0.0713382363319397
2868224,0.07132799923419952
2869248,0.07131776213645935
2870272,0.07130751758813858
2871296,0.07129728049039841
2872320,0.07128704339265823
2873344,0.07127679884433746
2874368,0.07126656174659729
2875392,0.07125631719827652
2876416,0.07124608010053635
2877440,0.07123584300279617
2878464,0.0712255984544754
2879488,0.07121536135673523
2880512,0.07120511680841446
2881536,0.07119487971067429
2882560,0.07118464261293411
2883584,0.07117439806461334
2884608,0.07116416096687317
2885632,0.0711539164185524
2886656,0.07114367932081223
2887680,0.07113344222307205
2888704,0.07112319767475128
2889728,0.07111296057701111
2890752,0.07110272347927094
2891776,0.07109247893095016
2892800,0.07108224183320999
2893824,0.07107199728488922
2894848,0.07106176018714905
2895872,0.07105152308940887
2896896,0.0710412785410881
2897920,0.07103104144334793
2898944,0.07102079689502716
2899968,0.07101055979728699
2900992,0.07100032269954681
2902016,0.07099007815122604
2903040,0.07097984105348587
2904064,0.0709695965051651
2905088,0.07095935940742493
2906112,0.07094912230968475
2907136,0.07093887776136398
2908160,0.07092864066362381
2909184,0.07091840356588364
2910208,0.07090815901756287
2911232,0.07089792191982269
2912256,0.07088767737150192
2913280,0.07087744027376175
2914304,0.07086720317602158
2915328,0.0708569586277008
2916352,0.07084672152996063
2917376,0.07083647698163986
2918400,0.07082623988389969
2919424,0.07081600278615952
2920448,0.07080575823783875
2921472,0.07079552114009857
2922496,0.0707852765917778
2923520,0.07077503949403763
2924544,0.07076480239629745
2925568,0.07075455784797668
2926592,0.07074432075023651
2927616,0.07073408365249634
2928640,0.07072383910417557
2929664,0.0707136020064354
2930688,0.07070335745811462
2931712,0.07069312036037445
2932736,0.07068288326263428
2933760,0.07067263871431351
2934784,0.07066240161657333
2935808,0.07065215706825256
2936832,0.07064191997051239
2937856,0.07063168287277222
2938880,0.07062143832445145
2939904,0.07061120122671127
2940928,0.0706009566783905
2941952,0.07059071958065033
2942976,0.07058048248291016
2944000,0.07057023793458939
2945024,0.07056000083684921
2946048,0.07054975628852844
2947072,0.07053951919078827
2948096,0.0705292820930481
2949120,0.07051903754472733
2950144,0.07050880044698715
2951168,0.07049856334924698
2952192,0.07048831880092621
2953216,0.07047808170318604
2954240,0.07046783715486526
2955264,0.07045760005712509
2956288,0.07044736295938492
2957312,0.07043711841106415
2958336,0.07042688131332397
2959360,0.0704166367650032
2960384,0.07040639966726303
2961408,0.07039616256952286
2962432,0.07038591802120209
2963456,0.07037568092346191
2964480,0.07036543637514114
2965504,0.07035519927740097
2966528,0.0703449621796608
2967552,0.07033471763134003
2968576,0.07032448053359985
2969600,0.07031424343585968
2970624,0.07030399888753891
2971648,0.07029376178979874
2972672,0.07028351724147797
2973696,0.07027328014373779
2974720,0.07026304304599762
2975744,0.07025279849767685
2976768,0.07024256139993668
2977792,0.0702323168516159
2978816,0.07022207975387573
2979840,0.07021184265613556
2980864,0.07020159810781479
2981888,0.07019136101007462
2982912,0.07018111646175385
2983936,0.07017087936401367
2984960,0.0701606422662735
2985984,0.07015039771795273
2987008,0.07014016062021255
2988032,0.07012992352247238
2989056,0.07011967897415161
2990080,0.07010944187641144
2991104,0.07009919732809067
2992128,0.0700889602303505
2993152,0.07007872313261032
2994176,0.07006847858428955
2995200,0.07005824148654938
2996224,0.07004799693822861
2997248,0.07003775984048843
2998272,0.07002752274274826
2999296,0.07001727819442749
3000000,0.07000704109668732
3001344,0.06999679654836655
3002368,0.06998655945062637
3003392,0.0699763223528862
3004416,0.06996607780456543
3005440,0.06995584070682526
3006464,0.06994560360908508
3007488,0.06993535906076431
3008512,0.06992512196302414
3009536,0.06991487741470337
3010560,0.0699046403169632
3011584,0.06989440321922302
3012608,0.06988415867090225
3013632,0.06987392157316208
3014656,0.06986367702484131
3015680,0.06985343992710114
3016704,0.06984320282936096
3017728,0.06983295828104019
3018752,0.06982272118330002
3019776,0.06981247663497925
3020800,0.06980223953723907
3021824,0.0697920024394989
3022848,0.06978175789117813
3023872,0.06977152079343796
3024896,0.06976128369569778
3025920,0.06975103914737701
3026944,0.06974080204963684
3027968,0.06973055750131607
3028992,0.0697203204035759
3030016,0.06971008330583572
3031040,0.06969983875751495
3032064,0.06968960165977478
3033088,0.06967935711145401
3034112,0.06966912001371384
3035136,0.06965888291597366
3036160,0.0696486383676529
3037184,0.06963840126991272
3038208,0.06962815672159195
3039232,0.06961791962385178
3040256,0.0696076825261116
3041280,0.06959743797779083
3042304,0.06958720088005066
3043328,0.06957695633172989
3044352,0.06956671923398972
3045376,0.06955648213624954
3046400,0.06954623758792877
3047424,0.0695360004901886
3048448,0.06952576339244843
3049472,0.06951551884412766
3050496,0.06950528174638748
3051520,0.06949503719806671
3052544,0.06948480010032654
3053568,0.06947456300258636
3054592,0.0694643184542656
3055616,0.06945408135652542
3056640,0.06944383680820465
3057664,0.06943359971046448
3058688,0.0694233626127243
3059712,0.06941311806440353
3060736,0.06940288096666336
3061760,0.06939263641834259
3062784,0.06938239932060242
3063808,0.06937216222286224
3064832,0.06936191767454147
3065856,0.0693516805768013
3066880,0.06934144347906113
3067904,0.06933119893074036
3068928,0.06932096183300018
3069952,0.06931071728467941
3070976,0.06930048018693924
3072000,0.06929024308919907
3073024,0.0692799985408783
3074048,0.06926976144313812
3075072,0.06925951689481735
3076096,0.06924927979707718
3077120,0.069239042699337
3078144,0.06922879815101624
3079168,0.06921856105327606
3080192,0.06920831650495529
3081216,0.06919807940721512
3082240,0.06918784230947495
3083264,0.06917759776115417
3084288,0.069167360663414
3085312,0.06915712356567383
3086336,0.06914687901735306
3087360,0.06913664191961288
3088384,0.06912639737129211
3089408,0.06911616027355194
3090432,0.06910592317581177
3091456,0.069095678627491
3092480,0.06908544152975082
3093504,0.06907519698143005
3094528,0.06906495988368988
3095552,0.06905472278594971
3096576,0.06904447823762894
3097600,0.06903424113988876
3098624,0.069023996591568
3099648,0.06901375949382782
3100672,0.06900352239608765
3101696,0.06899327784776688
3102720,0.0689830407500267
3103744,0.06897280365228653
3104768,0.06896255910396576
3105792,0.06895232200622559
3106816,0.06894207745790482
3107840,0.06893184036016464
3108864,0.06892160326242447
3109888,0.0689113587141037
3110912,0.06890112161636353
3111936,0.06889087706804276
3112960,0.06888063997030258
3113984,0.06887040287256241
3115008,0.06886015832424164
3116032,0.06884992122650146
3117056,0.0688396766781807
3118080,0.06882943958044052
3119104,0.06881920248270035
3120128,0.06880895793437958
3121152,0.0687987208366394
3122176,0.06878847628831863
3123200,0.06877823919057846
3124224,0.06876800209283829
3125248,0.06875775754451752
3126272,0.06874752044677734
3127296,0.06873728334903717
3128320,0.0687270388007164
3129344,0.06871680170297623
3130368,0.06870655715465546
3131392,0.06869632005691528
3132416,0.06868608295917511
3133440,0.06867583841085434
3134464,0.06866560131311417
3135488,0.0686553567647934
3136512,0.06864511966705322
3137536,0.06863488256931305
3138560,0.06862463802099228
3139584,0.0686144009232521
3140608,0.06860415637493134
3141632,0.06859391927719116
3142656,0.06858368217945099
3143680,0.06857343763113022
3144704,0.06856320053339005
3145728,0.06855296343564987
3146752,0.0685427188873291
3147776,0.06853248178958893
3148800,0.06852223724126816
3149824,0.06851200014352798
3150848,0.06850176304578781
3151872,0.06849151849746704
3152896,0.06848128139972687
3153920,0.0684710368514061
3154944,0.06846079975366592
3155968,0.06845056265592575
3156992,0.06844031810760498
3158016,0.06843008100986481
3159040,0.06841983646154404
3160064,0.06840959936380386
3161088,0.06839936226606369
3162112,0.06838911771774292
3163136,0.06837888062000275
3164160,0.06836864352226257
3165184,0.0683583989739418
3166208,0.06834816187620163
3167232,0.06833791732788086
3168256,0.06832768023014069
3169280,0.06831744313240051
3170304,0.06830719858407974
3171328,0.06829696148633957
3172352,0.0682867169380188
3173376,0.06827647984027863
3174400,0.06826624274253845
3175424,0.06825599819421768
3176448,0.06824576109647751
3177472,0.06823551654815674
3178496,0.06822527945041656
3179520,0.06821504235267639
3180544,0.06820479780435562
3181568,0.06819456070661545
3182592,0.06818432360887527
3183616,0.0681740790605545
3184640,0.06816384196281433
3185664,0.06815359741449356
3186688,0.06814336031675339
3187712,0.06813312321901321
3188736,0.06812287867069244
3189760,0.06811264157295227
3190784,0.0681023970246315
3191808,0.06809215992689133
3192832,0.06808192282915115
3193856,0.06807167828083038
3194880,0.06806144118309021
3195904,0.06805119663476944
3196928,0.06804095953702927
3197952,0.06803072243928909
3198976,0.06802047789096832
3200000,0.06801024079322815
3201024,0.06800000369548798
3202048,0.0679897591471672
3203072,0.06797952204942703
3204096,0.06796927750110626
3205120,0.06795904040336609
3206144,0.06794880330562592
3207168,0.06793855875730515
3208192,0.06792832165956497
3209216,0.0679180771112442
3210240,0.06790784001350403
3211264,0.06789760291576385
3212288,0.06788735836744308
3213312,0.06787712126970291
3214336,0.06786687672138214
3215360,0.06785663962364197
3216384,0.0678464025259018
3217408,0.06783615797758102
3218432,0.06782592087984085
3219456,0.06781567633152008
3220480,0.06780543923377991
3221504,0.06779520213603973
3222528,0.06778495758771896
3223552,0.06777472048997879
3224576,0.06776448339223862
3225600,0.06775423884391785
3226624,0.06774400174617767
3227648,0.0677337571978569
3228672,0.06772352010011673
3229696,0.06771328300237656
3230720,0.06770303845405579
3231744,0.06769280135631561
3232768,0.06768255680799484
3233792,0.06767231971025467
3234816,0.0676620826125145
3235840,0.06765183806419373
3236864,0.06764160096645355
3237888,0.06763135641813278
3238912,0.06762111932039261
3239936,0.06761088222265244
3240960,0.06760063767433167
3241984,0.06759040057659149
3243008,0.06758016347885132
3244032,0.06756991893053055
3245056,0.06755968183279037
3246080,0.0675494372844696
3247104,0.06753920018672943
3248128,0.06752896308898926
3249152,0.06751871854066849
3250176,0.06750848144292831
3251200,0.06749823689460754
3252224,0.06748799979686737
3253248,0.0674777626991272
3254272,0.06746751815080643
3255296,0.06745728105306625
3256320,0.06744703650474548
3257344,0.06743679940700531
3258368,0.06742656230926514
3259392,0.06741631776094437
3260416,0.0674060806632042
3261440,0.06739584356546402
3262464,0.06738559901714325
3263488,0.06737536191940308
3264512,0.0673651173710823
3265536,0.06735488027334213
3266560,0.06734464317560196
3267584,0.06733439862728119
3268608,0.06732416152954102
3269632,0.06731391698122025
3270656,0.06730367988348007
3271680,0.0672934427857399
3272704,0.06728319823741913
3273728,0.06727296113967896
3274752,0.06726271659135818
3275776,0.06725247949361801
3276800,0.06724224239587784
3277824,0.06723199784755707
3278848,0.0672217607498169
3279872,0.06721152365207672
3280896,0.06720127910375595
3281920,0.06719104200601578
3282944,0.06718079745769501
3283968,0.06717056035995483
3284992,0.06716032326221466
3286016,0.06715007871389389
3287040,0.06713984161615372
3288064,0.06712959706783295
3289088,0.06711935997009277
3290112,0.0671091228723526
3291136,0.06709887832403183
3292160,0.06708864122629166
3293184,0.06707839667797089
3294208,0.06706815958023071
3295232,0.06705792248249054
3296256,0.06704767793416977
3297280,0.0670374408364296
3298304,0.06702719628810883
3299328,0.06701695919036865
3300352,0.06700672209262848
3301376,0.06699647754430771
3302400,0.06698624044656754
3303424,0.06697600334882736
3304448,0.06696575880050659
3305472,0.06695552170276642
3306496,0.06694527715444565
3307520,0.06693504005670547
3308544,0.0669248029589653
3309568,0.06691455841064453
3310592,0.06690432131290436
3311616,0.06689407676458359
3312640,0.06688383966684341
3313664,0.06687360256910324
3314688,0.06686335802078247
3315712,0.0668531209230423
3316736,0.06684287637472153
3317760,0.06683263927698135
3318784,0.06682240217924118
3319808,0.06681215763092041
3320832,0.06680192053318024
3321856,0.06679168343544006
3322880,0.0667814388871193
3323904,0.06677120178937912
3324928,0.06676095724105835
3325952,0.06675072014331818
3326976,0.066740483045578
3328000,0.06673023849725723
3329024,0.06672000139951706
3330048,0.06670975685119629
3331072,0.06669951975345612
3332096,0.06668928265571594
3333120,0.06667903810739517
3334144,0.066668801009655
3335168,0.06665855646133423
3336192,0.06664831936359406
3337216,0.06663808226585388
3338240,0.06662783771753311
3339264,0.06661760061979294
3340288,0.06660736352205276
3341312,0.066597118973732
3342336,0.06658688187599182
3343360,0.06657663732767105
3344384,0.06656640022993088
3345408,0.0665561631321907
3346432,0.06654591858386993
3347456,0.06653568148612976
3348480,0.06652543693780899
3349504,0.06651519984006882
3350528,0.06650496274232864
3351552,0.06649471819400787
3352576,0.0664844810962677
3353600,0.06647423654794693
3354624,0.06646399945020676
3355648,0.06645376235246658
3356672,0.06644351780414581
3357696,0.06643328070640564
3358720,0.06642304360866547
3359744,0.0664127990603447
3360768,0.06640256196260452
3361792,0.06639231741428375
3362816,0.06638208031654358
3363840,0.0663718432188034
3364864,0.06636159867048264
3365888,0.06635136157274246
3366912,0.06634111702442169
3367936,0.06633087992668152
3368960,0.06632064282894135
3369984,0.06631039828062057
3371008,0.0663001611828804
3372032,0.06628991663455963
3373056,0.06627967953681946
3374080,0.06626944243907928
3375104,0.06625919789075851
3376128,0.06624896079301834
3377152,0.06623872369527817
3378176,0.0662284791469574
3379200,0.06621824204921722
3380224,0.06620799750089645
3381248,0.06619776040315628
3382272,0.06618752330541611
3383296,0.06617727875709534
3384320,0.06616704165935516
3385344,0.0661567971110344
3386368,0.06614656001329422
3387392,0.06613632291555405
3388416,0.06612607836723328
3389440,0.0661158412694931
3390464,0.06610559672117233
3391488,0.06609535962343216
3392512,0.06608512252569199
3393536,0.06607487797737122
3394560,0.06606464087963104
3395584,0.06605439633131027
3396608,0.0660441592335701
3397632,0.06603392213582993
3398656,0.06602367758750916
3399680,0.06601344048976898
3400000,0.06600320339202881
3401728,0.06599295884370804
3402752,0.06598272174596786
3403776,0.0659724771976471
3404800,0.06596224009990692
3405824,0.06595200300216675
3406848,0.06594175845384598
3407872,0.0659315213561058
3408896,0.06592127680778503
3409920,0.06591103971004486
3410944,0.06590080261230469
3411968,0.06589055806398392
3412992,0.06588032096624374
3414016,0.06587007641792297
3415040,0.0658598393201828
3416064,0.06584960222244263
3417088,0.06583935767412186
3418112,0.06582912057638168
3419136,0.06581888347864151
3420160,0.06580863893032074
3421184,0.06579840183258057
3422208,0.0657881572842598
3423232,0.06577792018651962
3424256,0.06576768308877945
3425280,0.06575743854045868
3426304,0.0657472014427185
3427328,0.06573695689439774
3428352,0.06572671979665756
3429376,0.06571648269891739
3430400,0.06570623815059662
3431424,0.06569600105285645
3432448,0.06568575650453568
3433472,0.0656755194067955
3434496,0.06566528230905533
3435520,0.06565503776073456
3436544,0.06564480066299438
3437568,0.06563456356525421
3438592,0.06562431901693344
3439616,0.06561408191919327
3440640,0.0656038373708725
3441664,0.06559360027313232
3442688,0.06558336317539215
3443712,0.06557311862707138
3444736,0.06556288152933121
3445760,0.06555263698101044
3446784,0.06554239988327026
3447808,0.06553216278553009
3448832,0.06552191823720932
3449856,0.06551168113946915
3450880,0.06550143659114838
3451904,0.0654911994934082
3452928,0.06548096239566803
3453952,0.06547071784734726
3454976,0.06546048074960709
3456000,0.06545024365186691
3457024,0.06543999910354614
3458048,0.06542976200580597
3459072,0.0654195174574852
3460096,0.06540928035974503
3461120,0.06539904326200485
3462144,0.06538879871368408
3463168,0.06537856161594391
3464192,0.06536831706762314
3465216,0.06535807996988297
3466240,0.06534784287214279
3467264,0.06533759832382202
3468288,0.06532736122608185
3469312,0.06531711667776108
3470336,0.0653068795800209
3471360,0.06529664248228073
3472384,0.06528639793395996
3473408,0.06527616083621979
3474432,0.06526591628789902
3475456,0.06525567919015884
3476480,0.06524544209241867
3477504,0.0652351975440979
3478528,0.06522496044635773
3479552,0.06521472334861755
3480576,0.06520447880029678
3481600,0.06519424170255661
3482624,0.06518399715423584
