step,rollout/return
4096,-9.875
5120,-9.875
6144,-9.875
7168,-11.5625
8192,-11.5625
9216,-11.5625
10240,-11.5625
11264,-10.833333015441895
12288,-10.833333015441895
13312,-10.833333015441895
14336,-10.15625
15360,-10.15625
16384,-10.15625
17408,-10.15625
18432,-9.550000190734863
19456,-9.550000190734863
20480,-9.550000190734863
21504,-9.645833015441895
22528,-9.645833015441895
23552,-9.645833015441895
24576,-9.645833015441895
25600,-9.75
26624,-9.75
27648,-9.75
28672,-9.28125
29696,-9.28125
30720,-9.28125
31744,-9.102941513061523
32768,-8.708333015441895
33792,-8.708333015441895
34816,-8.708333015441895
35840,-8.100000381469727
36864,-8.100000381469727
37888,-8.100000381469727
38912,-7.886363506317139
39936,-7.886363506317139
40960,-7.886363506317139
41984,-7.886363506317139
43008,-7.385416507720947
44032,-7.385416507720947
45056,-7.385416507720947
46080,-7.559999942779541
47104,-7.559999942779541
48128,-7.559999942779541
49152,-7.559999942779541
50176,-7.139999866485596
51200,-7.139999866485596
52224,-7.139999866485596
53248,-6.599999904632568
54272,-6.599999904632568
55296,-6.599999904632568
56320,-6.599999904632568
57344,-6.409999847412109
58368,-6.409999847412109
59392,-6.409999847412109
60416,-6.039999961853027
61440,-6.039999961853027
62464,-6.039999961853027
63488,-6.03000020980835
64512,-5.679999828338623
65536,-5.679999828338623
66560,-5.679999828338623
67584,-5.889999866485596
68608,-5.889999866485596
69632,-5.889999866485596
70656,-5.420000076293945
71680,-5.349999904632568
72704,-5.349999904632568
73728,-5.349999904632568
74752,-5.309999942779541
75776,-5.309999942779541
76800,-5.309999942779541
77824,-5.360000133514404
78848,-5.360000133514404
79872,-5.360000133514404
80896,-5.360000133514404
81920,-5.139999866485596
82944,-5.139999866485596
83968,-5.139999866485596
84992,-5.21999979019165
86016,-5.21999979019165
87040,-5.21999979019165
88064,-5.21999979019165
89088,-5.010000228881836
90112,-5.010000228881836
91136,-5.010000228881836
92160,-4.769999980926514
93184,-4.769999980926514
94208,-4.769999980926514
95232,-4.78000020980835
96256,-4.769999980926514
97280,-4.769999980926514
98304,-4.769999980926514
99328,-4.929999828338623
100352,-4.929999828338623
101376,-4.929999828338623
102400,-5.130000114440918
103424,-5.239999771118164
104448,-5.239999771118164
105472,-5.239999771118164
106496,-5.380000114440918
107520,-5.380000114440918
108544,-5.380000114440918
109568,-5.010000228881836
110592,-4.929999828338623
111616,-4.929999828338623
112640,-4.929999828338623
113664,-4.670000076293945
114688,-4.670000076293945
115712,-4.670000076293945
116736,-4.690000057220459
117760,-4.690000057220459
118784,-4.690000057220459
119808,-4.690000057220459
120832,-4.789999961853027
121856,-4.789999961853027
122880,-4.789999961853027
123904,-5.550000190734863
124928,-5.550000190734863
125952,-5.550000190734863
126976,-5.46999979019165
128000,-5.320000171661377
129024,-5.320000171661377
130048,-5.320000171661377
131072,-5.139999866485596
132096,-5.139999866485596
133120,-5.139999866485596
134144,-5.099999904632568
135168,-5.21999979019165
136192,-5.21999979019165
137216,-5.21999979019165
138240,-4.909999847412109
139264,-4.909999847412109
140288,-4.909999847412109
141312,-4.929999828338623
142336,-4.840000152587891
143360,-4.840000152587891
144384,-4.840000152587891
145408,-5.059999942779541
146432,-5.059999942779541
147456,-5.059999942779541
148480,-4.690000057220459
149504,-4.690000057220459
150528,-4.690000057220459
151552,-4.690000057220459
152576,-5.03000020980835
153600,-5.03000020980835
154624,-5.03000020980835
155648,-4.880000114440918
156672,-4.880000114440918
157696,-4.880000114440918
158720,-4.590000152587891
159744,-4.710000038146973
160768,-4.710000038146973
161792,-4.710000038146973
162816,-4.400000095367432
163840,-4.400000095367432
164864,-4.400000095367432
165888,-4.150000095367432
166912,-3.950000047683716
167936,-3.950000047683716
168960,-3.950000047683716
169984,-3.940000057220459
171008,-3.940000057220459
172032,-3.940000057220459
173056,-4.130000114440918
174080,-4.130000114440918
175104,-4.130000114440918
176128,-4.130000114440918
177152,-4.320000171661377
178176,-4.320000171661377
179200,-4.320000171661377
180224,-4.170000076293945
181248,-4.170000076293945
182272,-4.170000076293945
183296,-4.170000076293945
184320,-3.940000057220459
185344,-3.940000057220459
186368,-3.940000057220459
187392,-4.139999866485596
188416,-4.139999866485596
189440,-4.139999866485596
190464,-3.9100000858306885
191488,-3.759999990463257
192512,-3.759999990463257
193536,-3.759999990463257
194560,-3.490000009536743
195584,-3.490000009536743
196608,-3.490000009536743
197632,-3.4700000286102295
198656,-3.7699999809265137
199680,-3.7699999809265137
200704,-3.7699999809265137
201728,-3.4800000190734863
202752,-3.4800000190734863
203776,-3.4800000190734863
204800,-3.7799999713897705
205824,-3.7200000286102295
206848,-3.7200000286102295
207872,-3.7200000286102295
208896,-4.059999942779541
209920,-4.059999942779541
210944,-4.059999942779541
211968,-4.059999942779541
212992,-4.059999942779541
214016,-4.059999942779541
215040,-4.059999942779541
216064,-3.799999952316284
217088,-3.799999952316284
218112,-3.799999952316284
219136,-3.3499999046325684
220160,-3.3499999046325684
221184,-3.3499999046325684
222208,-3.3499999046325684
223232,-2.740000009536743
224256,-2.740000009536743
225280,-2.740000009536743
226304,-3.0799999237060547
227328,-3.0799999237060547
228352,-3.0799999237060547
229376,-3.1700000762939453
230400,-3.3399999141693115
231424,-3.3399999141693115
232448,-3.3399999141693115
233472,-3.5999999046325684
234496,-3.5999999046325684
235520,-3.5999999046325684
236544,-3.359999895095825
237568,-3.319999933242798
238592,-3.319999933242798
239616,-3.319999933242798
240640,-3.700000047683716
241664,-3.700000047683716
242688,-3.700000047683716
243712,-3.4800000190734863
244736,-3.4800000190734863
245760,-3.4800000190734863
246784,-3.4800000190734863
247808,-3.369999885559082
248832,-3.369999885559082
249856,-3.369999885559082
250880,-3.380000114440918
251904,-3.380000114440918
252928,-3.380000114440918
253952,-3.380000114440918
254976,-3.009999990463257
256000,-3.009999990463257
257024,-3.009999990463257
258048,-3.2200000286102295
259072,-3.2200000286102295
260096,-3.2200000286102295
261120,-3.309999942779541
262144,-3.0899999141693115
263168,-3.0899999141693115
264192,-3.0899999141693115
265216,-3.5399999618530273
266240,-3.5399999618530273
267264,-3.5399999618530273
268288,-3.3299999237060547
269312,-3.569999933242798
270336,-3.569999933242798
271360,-3.569999933242798
272384,-3.5799999237060547
273408,-3.5799999237060547
274432,-3.5799999237060547
275456,-3.75
276480,-3.680000066757202
277504,-3.680000066757202
278528,-3.680000066757202
279552,-3.4700000286102295
280576,-3.4700000286102295
281600,-3.4700000286102295
282624,-3.390000104904175
283648,-3.390000104904175
284672,-3.390000104904175
285696,-3.390000104904175
286720,-3.2799999713897705
287744,-3.2799999713897705
288768,-3.2799999713897705
289792,-3.390000104904175
290816,-3.390000104904175
291840,-3.390000104904175
292864,-3.309999942779541
293888,-2.7799999713897705
294912,-2.7799999713897705
295936,-2.7799999713897705
296960,-2.859999895095825
297984,-2.859999895095825
299008,-2.859999895095825
300032,-2.799999952316284
301056,-3.1600000858306885
302080,-3.1600000858306885
303104,-3.1600000858306885
304128,-2.690000057220459
305152,-2.690000057220459
306176,-2.690000057220459
307200,-2.440000057220459
308224,-2.369999885559082
309248,-2.369999885559082
310272,-2.369999885559082
311296,-2.109999895095825
312320,-2.109999895095825
313344,-2.109999895095825
314368,-1.899999976158142
315392,-1.899999976158142
316416,-1.899999976158142
317440,-1.899999976158142
318464,-1.059999942779541
319488,-1.059999942779541
320512,-1.059999942779541
321536,-0.18000000715255737
322560,-0.18000000715255737
323584,-0.18000000715255737
324608,-0.27000001072883606
325632,-0.38999998569488525
326656,-0.38999998569488525
327680,-0.38999998569488525
328704,0.11999999731779099
329728,0.11999999731779099
330752,0.11999999731779099
331776,0.3499999940395355
332800,0.38999998569488525
333824,0.38999998569488525
334848,0.38999998569488525
335872,0.5199999809265137
336896,0.5199999809265137
337920,0.5199999809265137
338944,0.27000001072883606
339968,0.10999999940395355
340992,0.10999999940395355
342016,0.10999999940395355
343040,0.03999999910593033
344064,0.03999999910593033
345088,0.03999999910593033
346112,0.27000001072883606
347136,0.27000001072883606
348160,0.27000001072883606
349184,0.27000001072883606
350208,0.5699999928474426
351232,0.5699999928474426
352256,0.5699999928474426
353280,0.8799999952316284
354304,0.8799999952316284
355328,0.8799999952316284
356352,0.6000000238418579
357376,0.6399999856948853
358400,0.6399999856948853
