step,train/value_loss
2048,0.6884348392486572
3072,0.01184680126607418
4096,0.015002284198999405
5120,0.030120790004730225
6144,0.05079032853245735
7168,0.03433993086218834
8192,0.05713896453380585
9216,0.07102706283330917
10240,0.10067024827003479
11264,0.0970061793923378
12288,0.1201447993516922
13312,0.15684139728546143
14336,0.1284591406583786
15360,0.14473649859428406
16384,0.13944722712039948
17408,0.25070881843566895
18432,0.14607620239257812
19456,0.14772601425647736
20480,0.12643910944461823
21504,0.5172047019004822
22528,0.13840936124324799
23552,0.1280757188796997
24576,0.11618413031101227
25600,0.44496506452560425
26624,0.12492471188306808
27648,0.10106322169303894
28672,0.09448124468326569
29696,0.6813152432441711
30720,0.13332872092723846
31744,0.07844819128513336
32768,0.07163085043430328
33792,0.7054427266120911
34816,0.08196273446083069
35840,0.07408318668603897
36864,0.09064583480358124
37888,0.7817871570587158
38912,0.0892433300614357
39936,0.06883872300386429
40960,0.06976527720689774
41984,0.600385308265686
43008,0.0738951787352562
44032,0.06995156407356262
45056,0.103305384516716
46080,0.641868531703949
47104,0.090756356716156
48128,0.08165744692087173
49152,0.0777050107717514
50176,0.7409289479255676
51200,0.10679392516613007
52224,0.07853663712739944
53248,0.0699128732085228
54272,0.8806281089782715
55296,0.17493991553783417
56320,0.07151056081056595
57344,0.05578123405575752
58368,0.8729897737503052
59392,0.067671999335289
60416,0.05476273223757744
61440,0.05385373532772064
62464,0.7082430720329285
63488,0.07691431790590286
64512,0.1290508657693863
65536,0.07644300907850266
66560,0.7268019318580627
67584,0.06553243100643158
68608,0.06194447726011276
69632,0.06330659985542297
70656,0.8168668746948242
71680,0.08185720443725586
72704,0.06140889599919319
73728,0.08082496374845505
74752,0.8169461488723755
75776,0.06499186158180237
76800,0.06598042696714401
77824,0.06383366882801056
78848,0.790168821811676
79872,0.0910998210310936
80896,0.06630977988243103
81920,0.07417881488800049
82944,0.9311835765838623
83968,0.08010488748550415
84992,0.06225913017988205
86016,0.07645193487405777
87040,0.9281761050224304
88064,0.11982265114784241
89088,0.07204930484294891
90112,0.05650555342435837
91136,0.8906235694885254
92160,0.0905941054224968
93184,0.11291437596082687
94208,0.0594869963824749
95232,0.9999980926513672
96256,0.07517144829034805
97280,0.08377902954816818
98304,0.07357052713632584
99328,1.226565957069397
100352,0.08493783324956894
101376,0.09003032743930817
102400,0.0597245991230011
103424,1.0871860980987549
104448,0.08725611120462418
105472,0.07508626580238342
106496,0.06646248698234558
107520,0.7476873397827148
108544,0.11672823876142502
109568,0.11857841163873672
110592,0.049080949276685715
111616,1.0018833875656128
112640,0.06590934842824936
113664,0.08244533091783524
114688,0.04274763911962509
115712,0.8772700428962708
116736,0.06790225952863693
117760,0.07116237282752991
118784,0.051626309752464294
119808,1.166548728942871
120832,0.08087906241416931
121856,0.08751250803470612
122880,0.0546879842877388
123904,1.0707807540893555
124928,0.1453072726726532
125952,0.1871241182088852
126976,0.06374619901180267
128000,1.2086892127990723
129024,0.07965519279241562
130048,0.087364062666893
131072,0.045674823224544525
132096,1.0328272581100464
133120,0.09684766083955765
134144,0.10396626591682434
135168,0.05563712492585182
136192,0.8952633142471313
137216,0.06494396179914474
138240,0.09444554895162582
139264,0.05434979498386383
140288,0.7115906476974487
141312,0.05384309962391853
142336,0.09556551277637482
143360,0.37428390979766846
144384,0.5830935835838318
145408,0.06988264620304108
146432,0.09629230201244354
147456,0.5569655895233154
148480,0.43603041768074036
149504,0.05550256371498108
150528,0.11732666194438934
151552,0.5660532712936401
152576,0.3160586655139923
153600,0.05937999486923218
154624,0.10254232585430145
155648,0.7281359434127808
156672,0.1967376321554184
157696,0.06774872541427612
158720,0.08105004578828812
159744,0.8434922099113464
160768,0.1792251467704773
161792,0.08870149403810501
162816,0.09955000132322311
163840,0.7074453234672546
164864,0.1357315182685852
165888,0.06633086502552032
166912,0.08475951850414276
167936,0.8653337359428406
168960,0.10775434225797653
169984,0.05561612546443939
171008,0.08281215280294418
172032,0.6606744527816772
173056,0.08754827827215195
174080,0.060517169535160065
175104,0.09229448437690735
176128,0.8554675579071045
177152,0.09740307182073593
178176,0.05322368070483208
179200,0.0757695809006691
180224,0.8232091069221497
181248,0.12118630856275558
182272,0.06948436796665192
183296,0.09710760414600372
184320,0.730139970779419
185344,0.0955238863825798
186368,0.061766620725393295
187392,0.07859283685684204
188416,0.8392136096954346
189440,0.09395758807659149
190464,0.05471323803067207
191488,0.09073506295681
192512,0.8839614391326904
193536,0.08126643300056458
194560,0.058217909187078476
195584,0.06589757651090622
196608,0.6596450209617615
197632,0.07894038408994675
198656,0.0632835179567337
199680,0.10466007888317108
200000,0.9553244113922119
201728,0.1185508444905281
202752,0.06999405473470688
203776,0.091187484562397
204800,0.9148188829421997
205824,0.06809283047914505
206848,0.05338330566883087
207872,0.05518596991896629
208896,0.8226526975631714
209920,0.09039562195539474
210944,0.06084287539124489
211968,0.07395309209823608
212992,0.8081014156341553
214016,0.10560999810695648
215040,0.054824914783239365
216064,0.06736339628696442
217088,0.7637436985969543
218112,0.09489818662405014
219136,0.07700173556804657
220160,0.06164983659982681
221184,0.8914438486099243
222208,0.0811457484960556
223232,0.058498505502939224
224256,0.049149040132761
225280,1.0258063077926636
226304,0.08593297004699707
227328,0.0552956722676754
228352,0.04693100228905678
229376,0.8803942799568176
230400,0.062116630375385284
231424,0.05589155852794647
232448,0.09187175333499908
233472,0.8855577707290649
234496,0.07293832302093506
235520,0.07911946624517441
236544,0.058710888028144836
237568,0.7661657929420471
238592,0.07464098930358887
239616,0.09776856005191803
240640,0.05120980739593506
241664,0.9092575311660767
242688,0.06488165259361267
243712,0.062387485057115555
244736,0.05553072318434715
245760,0.7226589322090149
246784,0.08987269550561905
247808,0.07278376072645187
248832,0.0633859857916832
249856,0.7451326847076416
250880,0.06290288269519806
251904,0.06614365428686142
252928,0.0520755872130394
253952,0.7694809436798096
254976,0.08264188468456268
256000,0.07806377857923508
257024,0.042660437524318695
258048,0.7464860677719116
259072,0.09370438754558563
260096,0.07209506630897522
261120,0.04338693618774414
262144,0.7646836638450623
263168,0.08380614966154099
264192,0.07188476622104645
265216,0.0591910295188427
266240,0.8904573321342468
267264,0.07396770268678665
268288,0.051005877554416656
269312,0.04500411078333855
270336,0.8361349701881409
271360,0.06409365683794022
272384,0.08384642004966736
273408,0.043087542057037354
274432,0.9524110555648804
275456,0.060638390481472015
276480,0.06876669824123383
277504,0.05394769832491875
278528,0.955262303352356
279552,0.05039370059967041
280576,0.06142866238951683
281600,0.05044684186577797
282624,0.9391152262687683
283648,0.08101537078619003
284672,0.0626431405544281
285696,0.06464000046253204
286720,0.8487448692321777
287744,0.09748362004756927
288768,0.09557484090328217
289792,0.04911091551184654
290816,0.8705545663833618
291840,0.06393525004386902
292864,0.06957212090492249
293888,0.21454162895679474
294912,0.8006298542022705
295936,0.06541027873754501
296960,0.08264584839344025
297984,0.3882630169391632
299008,0.7308231592178345
300032,0.10969451814889908
301056,0.0695982277393341
302080,0.29270705580711365
303104,0.5900301337242126
304128,0.06633561849594116
305152,0.08359471708536148
306176,0.5251592993736267
307200,0.43036237359046936
308224,0.05762173980474472
309248,0.09232557564973831
310272,0.4423860013484955
311296,0.28519773483276367
312320,0.0558159276843071
313344,0.07529783993959427
314368,0.7414961457252502
315392,0.21948888897895813
316416,0.05740860477089882
317440,0.07487278431653976
318464,0.7377622723579407
319488,0.20270398259162903
320512,0.0655086562037468
321536,0.08145280927419662
322560,0.7360181212425232
