step,rollout/return
4096,-10.375
5120,-10.375
6144,-10.375
7168,-10.0625
8192,-10.0625
9216,-10.0625
10240,-10.0625
11264,-9.333333015441895
12288,-9.333333015441895
13312,-9.333333015441895
14336,-9.6875
15360,-9.6875
16384,-9.6875
17408,-9.6875
18432,-9.100000381469727
19456,-9.100000381469727
20480,-9.100000381469727
21504,-8.229166984558105
22528,-8.229166984558105
23552,-8.229166984558105
24576,-8.26530647277832
25600,-8.410714149475098
26624,-8.410714149475098
27648,-8.410714149475098
28672,-7.71875
29696,-7.71875
30720,-7.71875
31744,-7.594202995300293
32768,-7.763888835906982
33792,-7.763888835906982
34816,-7.763888835906982
35840,-7.512499809265137
36864,-7.512499809265137
37888,-7.512499809265137
38912,-7.1022725105285645
39936,-7.1022725105285645
40960,-7.1022725105285645
41984,-7.1022725105285645
43008,-6.760416507720947
44032,-6.760416507720947
45056,-6.760416507720947
46080,-6.829999923706055
47104,-6.829999923706055
48128,-6.829999923706055
49152,-6.829999923706055
50176,-6.119999885559082
51200,-6.119999885559082
52224,-6.119999885559082
53248,-5.480000019073486
54272,-5.480000019073486
55296,-5.480000019073486
56320,-5.510000228881836
57344,-5.369999885559082
58368,-5.369999885559082
59392,-5.369999885559082
60416,-4.980000019073486
61440,-4.980000019073486
62464,-4.980000019073486
63488,-4.909999847412109
64512,-4.78000020980835
65536,-4.78000020980835
66560,-4.78000020980835
67584,-4.28000020980835
68608,-4.28000020980835
69632,-4.28000020980835
70656,-4.619999885559082
71680,-4.619999885559082
72704,-4.619999885559082
73728,-4.619999885559082
74752,-4.849999904632568
75776,-4.849999904632568
76800,-4.849999904632568
77824,-4.550000190734863
78848,-4.550000190734863
79872,-4.550000190734863
80896,-4.550000190734863
81920,-4.510000228881836
82944,-4.510000228881836
83968,-4.510000228881836
84992,-4.630000114440918
86016,-4.630000114440918
87040,-4.630000114440918
88064,-4.630000114440918
89088,-4.199999809265137
90112,-4.199999809265137
91136,-4.199999809265137
92160,-4.25
93184,-4.25
94208,-4.25
95232,-4.130000114440918
96256,-4.349999904632568
97280,-4.349999904632568
98304,-4.349999904632568
99328,-3.9800000190734863
100352,-3.9800000190734863
101376,-3.9800000190734863
102400,-4.300000190734863
103424,-4.269999980926514
104448,-4.269999980926514
105472,-4.269999980926514
106496,-4.460000038146973
107520,-4.460000038146973
108544,-4.460000038146973
109568,-4.449999809265137
110592,-4.449999809265137
111616,-4.449999809265137
112640,-4.449999809265137
113664,-4.170000076293945
114688,-4.170000076293945
115712,-4.170000076293945
116736,-3.9200000762939453
117760,-3.9200000762939453
118784,-3.9200000762939453
119808,-3.9200000762939453
120832,-3.7300000190734863
121856,-3.7300000190734863
122880,-3.7300000190734863
123904,-3.9700000286102295
124928,-3.9700000286102295
125952,-3.9700000286102295
126976,-4.130000114440918
128000,-4.199999809265137
129024,-4.199999809265137
130048,-4.199999809265137
131072,-4.130000114440918
132096,-4.130000114440918
133120,-4.130000114440918
134144,-4.329999923706055
135168,-4.269999980926514
136192,-4.269999980926514
137216,-4.269999980926514
138240,-4.340000152587891
139264,-4.340000152587891
140288,-4.340000152587891
141312,-4.659999847412109
142336,-4.659999847412109
143360,-4.659999847412109
144384,-4.659999847412109
