step,time/fps
1024,226.0
2048,349.0
3072,445.0
4096,518.0
5120,575.0
6144,624.0
7168,663.0
8192,694.0
9216,720.0
10240,743.0
11264,762.0
12288,777.0
13312,792.0
14336,805.0
15360,817.0
16384,828.0
17408,839.0
18432,848.0
19456,854.0
20480,862.0
21504,870.0
22528,876.0
23552,881.0
24576,888.0
25600,895.0
26624,900.0
27648,899.0
28672,898.0
29696,896.0
30720,894.0
31744,893.0
32768,888.0
33792,888.0
34816,888.0
35840,891.0
36864,893.0
37888,896.0
38912,899.0
39936,902.0
40960,905.0
41984,908.0
43008,911.0
44032,913.0
45056,916.0
46080,918.0
47104,920.0
48128,923.0
49152,924.0
50176,926.0
51200,928.0
52224,931.0
53248,933.0
54272,935.0
55296,937.0
56320,939.0
57344,940.0
58368,942.0
59392,942.0
60416,943.0
61440,941.0
62464,942.0
63488,942.0
64512,940.0
65536,941.0
66560,941.0
67584,943.0
68608,943.0
69632,944.0
70656,944.0
71680,945.0
72704,945.0
73728,946.0
74752,946.0
75776,948.0
76800,948.0
77824,949.0
78848,949.0
79872,950.0
80896,951.0
81920,952.0
82944,953.0
83968,954.0
84992,956.0
86016,957.0
87040,958.0
88064,959.0
89088,960.0
90112,960.0
91136,960.0
92160,959.0
93184,959.0
94208,958.0
95232,958.0
96256,957.0
97280,955.0
98304,956.0
99328,956.0
100352,956.0
101376,956.0
102400,957.0
103424,957.0
104448,957.0
105472,958.0
106496,957.0
107520,958.0
108544,959.0
109568,959.0
110592,960.0
111616,960.0
112640,961.0
113664,962.0
114688,963.0
115712,963.0
116736,964.0
117760,965.0
118784,966.0
119808,967.0
120832,967.0
121856,967.0
122880,967.0
123904,966.0
124928,966.0
125952,965.0
126976,964.0
128000,963.0
129024,963.0
130048,964.0
131072,964.0
132096,965.0
133120,965.0
134144,966.0
135168,966.0
136192,966.0
137216,966.0
138240,966.0
139264,966.0
140288,966.0
141312,966.0
142336,966.0
143360,966.0
144384,967.0
145408,967.0
146432,968.0
147456,969.0
148480,969.0
149504,970.0
150528,970.0
151552,970.0
152576,970.0
153600,970.0
154624,969.0
155648,969.0
156672,969.0
157696,969.0
158720,969.0
159744,969.0
160768,970.0
161792,970.0
162816,971.0
163840,971.0
164864,972.0
165888,972.0
166912,972.0
167936,972.0
168960,973.0
169984,973.0
171008,973.0
172032,974.0
173056,974.0
174080,974.0
175104,974.0
176128,974.0
177152,974.0
178176,975.0
179200,975.0
180224,975.0
181248,976.0
182272,976.0
183296,976.0
184320,975.0
185344,975.0
186368,974.0
187392,973.0
188416,972.0
189440,971.0
190464,970.0
191488,970.0
192512,970.0
193536,970.0
194560,971.0
195584,970.0
196608,971.0
197632,971.0
198656,971.0
199680,971.0
200704,963.0
201728,963.0
202752,963.0
203776,963.0
204800,963.0
205824,963.0
206848,963.0
207872,963.0
208896,963.0
209920,963.0
210944,963.0
211968,963.0
212992,963.0
214016,963.0
215040,963.0
216064,962.0
217088,962.0
218112,962.0
219136,962.0
220160,962.0
221184,962.0
222208,962.0
223232,962.0
224256,962.0
225280,962.0
226304,962.0
227328,962.0
228352,962.0
229376,962.0
230400,962.0
231424,962.0
232448,962.0
233472,962.0
234496,962.0
235520,963.0
236544,963.0
237568,963.0
238592,963.0
239616,964.0
240640,964.0
241664,964.0
242688,963.0
243712,963.0
244736,963.0
245760,962.0
246784,962.0
247808,962.0
248832,963.0
249856,963.0
250880,963.0
251904,963.0
252928,963.0
253952,963.0
254976,963.0
256000,963.0
257024,963.0
258048,963.0
259072,964.0
260096,964.0
261120,964.0
262144,964.0
263168,965.0
264192,965.0
265216,965.0
266240,965.0
267264,966.0
268288,966.0
269312,966.0
270336,966.0
271360,967.0
272384,967.0
273408,967.0
274432,967.0
275456,967.0
276480,967.0
277504,967.0
278528,967.0
279552,967.0
280576,967.0
281600,967.0
282624,967.0
283648,968.0
284672,968.0
285696,968.0
286720,969.0
287744,969.0
288768,969.0
289792,970.0
290816,970.0
291840,970.0
292864,970.0
293888,970.0
294912,970.0
295936,970.0
296960,970.0
297984,971.0
299008,971.0
300032,971.0
301056,971.0
302080,972.0
303104,972.0
304128,972.0
305152,972.0
306176,972.0
307200,972.0
308224,972.0
309248,972.0
310272,972.0
311296,972.0
312320,972.0
313344,972.0
314368,973.0
315392,973.0
316416,973.0
317440,973.0
318464,973.0
319488,974.0
320512,974.0
321536,974.0
322560,974.0
323584,975.0
324608,975.0
325632,976.0
326656,976.0
327680,976.0
328704,976.0
329728,976.0
330752,977.0
331776,977.0
332800,977.0
333824,978.0
334848,978.0
335872,978.0
336896,978.0
337920,977.0
338944,977.0
339968,977.0
340992,977.0
342016,977.0
343040,977.0
344064,977.0
345088,977.0
346112,977.0
347136,977.0
348160,977.0
349184,977.0
350208,978.0
351232,978.0
352256,978.0
353280,978.0
354304,978.0
355328,978.0
356352,979.0
357376,979.0
358400,979.0
359424,979.0
360448,979.0
361472,980.0
362496,980.0
363520,980.0
364544,980.0
365568,980.0
366592,980.0
367616,980.0
368640,980.0
369664,980.0
370688,980.0
371712,980.0
372736,980.0
373760,980.0
374784,980.0
375808,980.0
376832,980.0
377856,980.0
378880,980.0
379904,980.0
380928,980.0
381952,980.0
382976,980.0
384000,980.0
385024,980.0
386048,981.0
387072,981.0
388096,981.0
389120,981.0
390144,981.0
391168,981.0
392192,981.0
393216,981.0
394240,982.0
395264,982.0
396288,982.0
397312,983.0
398336,983.0
399360,983.0
400384,976.0
401408,976.0
402432,976.0
403456,976.0
404480,976.0
405504,976.0
406528,976.0
407552,976.0
408576,977.0
409600,977.0
410624,977.0
411648,977.0
412672,976.0
413696,977.0
414720,976.0
415744,976.0
416768,976.0
417792,977.0
418816,977.0
419840,977.0
420864,977.0
421888,977.0
422912,977.0
423936,977.0
424960,977.0
425984,977.0
427008,977.0
428032,976.0
429056,976.0
430080,976.0
431104,976.0
432128,976.0
433152,976.0
434176,977.0
435200,977.0
436224,977.0
437248,977.0
438272,978.0
439296,978.0
440320,978.0
441344,979.0
442368,979.0
443392,979.0
444416,979.0
445440,980.0
446464,980.0
447488,980.0
448512,980.0
449536,981.0
450560,981.0
451584,981.0
452608,982.0
453632,982.0
454656,982.0
455680,982.0
456704,982.0
457728,982.0
458752,982.0
459776,981.0
460800,981.0
461824,981.0
462848,981.0
463872,981.0
464896,981.0
465920,981.0
466944,981.0
467968,981.0
468992,981.0
470016,981.0
471040,982.0
472064,982.0
473088,982.0
474112,982.0
475136,982.0
476160,982.0
477184,982.0
478208,982.0
479232,983.0
480256,983.0
481280,983.0
482304,983.0
483328,983.0
484352,984.0
485376,984.0
486400,984.0
487424,984.0
488448,984.0
489472,984.0
490496,984.0
491520,984.0
492544,984.0
493568,985.0
494592,985.0
495616,985.0
496640,985.0
497664,985.0
498688,985.0
499712,985.0
500736,985.0
501760,985.0
502784,985.0
503808,985.0
504832,985.0
505856,985.0
506880,985.0
507904,985.0
508928,985.0
509952,985.0
510976,985.0
512000,985.0
513024,986.0
514048,986.0
515072,986.0
516096,986.0
517120,987.0
518144,987.0
519168,987.0
520192,987.0
521216,987.0
522240,987.0
523264,987.0
524288,987.0
525312,987.0
526336,987.0
527360,987.0
528384,987.0
529408,987.0
530432,987.0
531456,987.0
532480,987.0
533504,988.0
534528,988.0
535552,987.0
536576,987.0
537600,987.0
538624,987.0
539648,987.0
540672,987.0
541696,987.0
542720,987.0
543744,987.0
544768,988.0
545792,988.0
546816,988.0
547840,988.0
548864,988.0
549888,988.0
550912,988.0
551936,988.0
552960,988.0
553984,988.0
555008,988.0
556032,988.0
557056,988.0
558080,988.0
559104,988.0
560128,988.0
561152,989.0
562176,989.0
563200,989.0
564224,989.0
565248,989.0
566272,989.0
567296,989.0
568320,989.0
569344,989.0
570368,989.0
571392,989.0
572416,989.0
573440,989.0
574464,989.0
575488,990.0
576512,990.0
577536,990.0
578560,990.0
579584,990.0
580608,990.0
581632,990.0
582656,990.0
583680,989.0
584704,989.0
585728,989.0
586752,989.0
587776,989.0
588800,989.0
589824,989.0
590848,989.0
591872,990.0
592896,990.0
593920,990.0
594944,990.0
595968,990.0
596992,990.0
598016,990.0
599040,990.0
600064,986.0
601088,986.0
602112,986.0
603136,986.0
604160,986.0
605184,987.0
606208,987.0
607232,987.0
608256,987.0
609280,986.0
610304,986.0
611328,986.0
612352,986.0
613376,986.0
614400,985.0
615424,985.0
616448,986.0
617472,986.0
618496,986.0
619520,986.0
620544,986.0
621568,986.0
622592,986.0
623616,986.0
624640,986.0
625664,986.0
626688,986.0
627712,986.0
628736,986.0
629760,987.0
630784,987.0
631808,987.0
632832,987.0
633856,987.0
634880,987.0
635904,988.0
636928,988.0
637952,988.0
638976,988.0
640000,988.0
641024,988.0
642048,988.0
643072,988.0
644096,988.0
645120,988.0
646144,988.0
647168,988.0
648192,989.0
649216,989.0
650240,989.0
651264,989.0
652288,989.0
653312,989.0
654336,989.0
655360,989.0
656384,989.0
657408,989.0
658432,989.0
659456,989.0
660480,989.0
661504,989.0
662528,989.0
663552,989.0
664576,990.0
665600,990.0
666624,990.0
667648,990.0
668672,990.0
669696,990.0
670720,990.0
671744,990.0
672768,990.0
673792,990.0
674816,990.0
675840,990.0
676864,990.0
677888,990.0
678912,991.0
679936,991.0
680960,991.0
681984,991.0
683008,991.0
684032,992.0
685056,992.0
686080,992.0
687104,992.0
688128,992.0
689152,992.0
690176,992.0
691200,992.0
692224,992.0
693248,992.0
694272,992.0
695296,992.0
696320,993.0
697344,993.0
698368,993.0
699392,993.0
700416,993.0
701440,993.0
702464,993.0
703488,993.0
704512,993.0
705536,993.0
706560,992.0
707584,992.0
708608,992.0
709632,992.0
710656,993.0
711680,993.0
