step,train/approx_kl
2048,0.0012742779217660427
3072,0.0018013492226600647
4096,0.002788974903523922
5120,0.004108761437237263
6144,0.0032742032781243324
7168,0.0005314616137184203
8192,0.0029141600243747234
9216,0.0009539733291603625
10240,0.001134915160946548
11264,0.0030706427060067654
12288,0.0016052208375185728
13312,0.001309602870605886
14336,0.0003492993419058621
15360,0.001200192142277956
16384,0.0013741041766479611
17408,0.003972567617893219
18432,0.0007894096779637039
19456,0.0020839094650000334
20480,0.0011498944368213415
21504,0.003761444240808487
22528,0.003198706079274416
23552,0.0011801720829680562
24576,0.004154790658503771
25600,0.00243844254873693
26624,0.002357492921873927
27648,0.002348697278648615
28672,0.00207699416205287
29696,0.002231213729828596
30720,0.0041601150296628475
31744,0.0014558762777596712
32768,0.0020023402757942677
33792,0.0013911185087636113
34816,0.001936455024406314
35840,0.002727657090872526
36864,0.002101497957482934
37888,0.0012537454022094607
38912,0.0015868577174842358
39936,0.0008078385726548731
40960,0.0016932626022025943
41984,0.003872619941830635
43008,0.0016447093803435564
44032,0.0014397345948964357
45056,0.0010028643300756812
46080,0.0015512764221057296
47104,0.0021997520234435797
48128,0.0024809755850583315
49152,0.0018612062558531761
50176,0.0028317521791905165
51200,0.003939878195524216
52224,0.0006050143274478614
53248,0.0021394023206084967
54272,0.0027729407884180546
55296,0.0024737450294196606
56320,0.0014161441940814257
57344,0.003472300712019205
58368,0.002631173003464937
59392,0.003192246425896883
60416,0.000976797193288803
61440,0.001204267144203186
62464,0.0028667552396655083
63488,0.002114230301231146
64512,0.00127488246653229
65536,0.0015286339912563562
66560,0.001155778649263084
67584,0.0008679383317939937
68608,0.0025338460691273212
69632,0.0018399034161120653
70656,0.0018220904748886824
71680,0.0006252563907764852
72704,0.002196669112890959
73728,0.0008395588956773281
74752,0.0026286449283361435
75776,0.0018028435297310352
76800,0.004651728086173534
77824,0.002756548812612891
78848,0.002334980759769678
79872,0.00291646271944046
80896,0.002170370426028967
81920,0.0021904476452618837
82944,0.0029672826640307903
83968,0.0026170231867581606
84992,0.0007377854781225324
