step,train/approx_kl
2048,0.0023726888466626406
3072,0.0005734935402870178
4096,0.001163506181910634
5120,0.0008631301461718976
6144,0.0037373213563114405
7168,0.0017096295487135649
8192,0.006147732026875019
9216,0.0018327415455132723
10240,0.0055279359221458435
11264,0.003692756639793515
12288,0.0026940726675093174
13312,0.006150359753519297
14336,0.0005329444538801908
15360,0.0032672034576535225
16384,0.002292420482262969
17408,0.0018999887397512794
18432,0.0029710486996918917
19456,0.0012244987301528454
20480,0.0031394835095852613
21504,0.003667238401249051
22528,0.0022217314690351486
23552,0.0036151264794170856
24576,0.003257051110267639
25600,0.0034522030036896467
26624,0.002114697825163603
27648,0.00303882104344666
28672,0.0030045576859265566
29696,0.006076856050640345
30720,0.001870216685347259
31744,0.004363602492958307
32768,0.005646287463605404
33792,0.0017005782574415207
34816,0.00144263228867203
35840,0.003012000350281596
36864,0.002772611565887928
37888,0.004491361323744059
38912,0.0029077986255288124
39936,0.0020795019809156656
40960,0.0040122768841683865
41984,0.004028836265206337
43008,0.0018367413431406021
44032,0.001857181778177619
45056,0.0016688324976712465
46080,0.00411620456725359
47104,0.0027697249315679073
48128,0.002021661028265953
49152,0.0019733484368771315
50176,0.0026530504692345858
51200,0.000842041801661253
52224,0.0006019719876348972
53248,0.004281430505216122
54272,0.003623383352532983
55296,0.0008006168645806611
56320,0.0004241220885887742
57344,0.0019533114973455667
58368,0.0030133253894746304
59392,0.0030759922228753567
60416,0.0016857956070452929
61440,0.002871959935873747
62464,0.0013113016029819846
63488,0.0018831243505701423
64512,0.001425878144800663
65536,0.0015843218425288796
66560,0.002778347348794341
67584,0.0013696954119950533
68608,0.0015745337586849928
69632,0.0038374883588403463
70656,0.0016771203372627497
71680,0.003956151194870472
72704,0.0009444052120670676
73728,0.002381232799962163
74752,0.004024740774184465
75776,0.0006109224632382393
76800,0.0024237330071628094
77824,0.0031054767314344645
78848,0.0022913040593266487
79872,0.0011718492023646832
80896,0.00233436212874949
81920,0.0020041191019117832
82944,0.0027262920048087835
83968,0.0030332906171679497
84992,0.00250794249586761
86016,0.0022019969765096903
87040,0.0004533564206212759
88064,0.0008404551772400737
89088,0.0016445695655420423
90112,0.0026377015747129917
91136,0.004068904556334019
92160,0.002821753267198801
93184,0.0037323669530451298
94208,0.002084235195070505
95232,0.002831079764291644
96256,0.0007121432572603226
97280,0.0032833402510732412
98304,0.0035442134831100702
99328,0.0011785149108618498
100352,0.0012860768474638462
101376,0.003388141980394721
102400,0.0033989925868809223
103424,0.003189465031027794
104448,0.001028137980028987
105472,0.0034473659470677376
106496,0.0018426628084853292
107520,0.0027248698752373457
108544,0.001269654487259686
109568,0.0011886530555784702
110592,0.0009241335210390389
111616,0.0021136286668479443
112640,0.002728282241150737
113664,0.003246363950893283
114688,0.0019316524267196655
115712,0.0030421102419495583
116736,0.002972153015434742
117760,0.002973380032926798
118784,0.002802530536428094
119808,0.001505341730080545
120832,0.0017940981779247522
121856,0.0021375061478465796
122880,0.0027536232955753803
123904,0.0013911176938563585
124928,0.0018114750273525715
125952,0.0009823713917285204
126976,0.0023176693357527256
128000,0.001926937373355031
129024,0.0017664742190390825
130048,0.0020510568283498287
131072,0.001729326555505395
132096,0.0034225776325911283
133120,0.0010773645481094718
134144,0.001843092031776905
135168,0.00415433943271637
136192,0.0009536505676805973
137216,0.003037751652300358
138240,0.001658666878938675
139264,0.001993536716327071
140288,0.001834413385950029
141312,0.004237518645823002
142336,0.0011800408829003572
143360,0.0022674459032714367
144384,0.0013497525360435247
145408,0.002275958424434066
146432,0.0018977515865117311
147456,0.0028548836708068848
148480,0.0032543190754950047
149504,0.0032554003410041332
150528,0.0023625604808330536
151552,0.0024162977933883667
152576,0.0015463660238310695
153600,0.0033622225746512413
154624,0.002236525993794203
155648,0.0014745800290256739
156672,0.0008745435625314713
157696,0.0032386912498623133
158720,0.0007981944363564253
159744,0.0033479200210422277
160768,0.0020812952425330877
161792,0.0025900620967149734
162816,0.0009856951655820012
163840,0.001859990181401372
164864,0.0038066371344029903
165888,0.0007600474637001753
166912,0.002958133118227124
167936,0.0060143549926579
168960,0.002726504812017083
169984,0.0011594595853239298
171008,0.0032660465221852064
172032,0.003957416396588087
173056,0.0015130259562283754
174080,0.0027964238543063402
175104,0.0022917375899851322
176128,0.003237516852095723
177152,0.002388046821579337
178176,0.0014360955683514476
179200,0.002500566653907299
180224,0.0028345538303256035
181248,0.0014389274874702096
182272,0.003757444443181157
183296,0.003538219491019845
184320,0.002517718356102705
185344,0.0006617517792619765
186368,0.0025910979602485895
187392,0.002449666615575552
188416,0.0019674766808748245
189440,0.0027783378027379513
190464,0.0017392216250300407
191488,0.002157138427719474
192512,0.0027630359400063753
193536,0.0022404680494219065
194560,0.0004928461858071387
195584,0.003194040386006236
196608,0.004595083650201559
197632,0.0023294994607567787
198656,0.00142783229239285
199680,0.0020352457650005817
200000,0.003738970262929797
201728,0.002728548366576433
202752,0.0019016559235751629
203776,0.002069343812763691
204800,0.0020563164725899696
205824,0.00403930526226759
206848,0.0013751921942457557
207872,0.002722356002777815
208896,0.0026099267415702343
209920,0.0017525460571050644
210944,0.00200488418340683
211968,0.0026290137320756912
212992,0.0004893873701803386
214016,0.0015080070588737726
215040,0.00435768673196435
216064,0.0020599509589374065
217088,0.00241612596437335
218112,0.0012278819922357798
219136,0.003247056854888797
220160,0.000851304444950074
221184,0.0003579418989829719
222208,0.0013250464107841253
223232,0.0016798125579953194
224256,0.0036165739875286818
225280,0.003626094199717045
226304,0.002959126839414239
227328,0.0035483953543007374
228352,0.0011200886219739914
229376,0.0020364706870168447
230400,0.003523635445162654
231424,0.004644330590963364
232448,0.0021218203473836184
233472,0.0007104091346263885
234496,0.0008004309493117034
235520,0.00214470736682415
236544,0.0017694205744192004
237568,0.002616184763610363
238592,0.0021670833230018616
239616,0.003105920972302556
240640,0.0027571148239076138
241664,0.00194839877076447
242688,0.0009010042995214462
243712,0.0019602389074862003
244736,0.0016256044618785381
245760,0.0019469276303425431
246784,0.002326917601749301
247808,0.0010411872062832117
248832,0.003732748329639435
249856,0.002233977895230055
250880,0.0026324549689888954
251904,0.0018335446948185563
252928,0.0024158379528671503
253952,0.0028331386856734753
254976,0.003753779688850045
256000,0.002111586043611169
257024,0.0005872285109944642
258048,0.002413930604234338
259072,0.002264356706291437
260096,0.002382005099207163
261120,0.0012761253165081143
262144,0.0034296063240617514
263168,0.002656701020896435
264192,0.0003029939252883196
265216,0.0030476278625428677
266240,0.0023805457167327404
267264,0.0017479931702837348
268288,0.0018007017206400633
269312,0.0025827204808592796
270336,0.0019400287419557571
271360,0.003088246565312147
272384,0.005134774837642908
273408,0.0013212580233812332
274432,0.0020831553265452385
275456,0.0021266646217554808
276480,0.0018667445983737707
277504,0.00101792614441365
278528,0.002831627381965518
279552,0.0030145118944346905
280576,0.001428272109478712
281600,0.0026243855245411396
282624,0.0031462362967431545
283648,0.002903272397816181
284672,0.002749149687588215
285696,0.0030232223216444254
286720,0.001112201134674251
287744,0.003670430276542902
288768,0.0020275129936635494
289792,0.0029855864122509956
290816,0.0010301526635885239
291840,0.0036908143665641546
292864,0.003429529955610633
293888,0.0030580549500882626
294912,0.004385496489703655
295936,0.002884096000343561
296960,0.0017741745105013251
297984,0.0008354510646313429
299008,0.0034405651967972517
300032,0.0008998737903311849
301056,0.0024633007124066353
302080,0.000832947320304811
303104,0.0009705568663775921
304128,0.00016891997074708343
305152,0.0015177498571574688
306176,0.002575127175077796
307200,0.0011273182462900877
308224,0.0013249351177364588
309248,0.003974846564233303
310272,0.00042373331962153316
311296,0.0017846602713689208
312320,0.001008878112770617
313344,0.0013623610138893127
314368,0.0006263924296945333
315392,0.001155974343419075
316416,0.0015218437183648348
317440,0.0033671525306999683
318464,0.00032712460961192846
319488,0.0015467330813407898
320512,0.0029324537608772516
321536,0.0023105554282665253
322560,0.003424916183575988
323584,0.001210210146382451
324608,0.0018584735225886106
325632,0.0017305671935901046
326656,0.0007180409738793969
327680,0.0014136733952909708
328704,0.005067748483270407
329728,0.0017015954945236444
330752,0.0008252414409071207
331776,0.0009159200708381832
332800,0.0011421276722103357
333824,0.001589021529071033
334848,0.0009207200491800904
335872,0.0013989638537168503
336896,0.0004550195881165564
337920,0.004123667720705271
338944,0.0007274106028489769
339968,0.0028547991532832384
340992,0.0009517095750197768
342016,0.0007870746776461601
343040,0.0008773129084147513
344064,0.0008665414643473923
345088,0.0008520155679434538
346112,0.0022470979019999504
347136,0.0009121120092459023
348160,0.001181050785817206
349184,0.004085516091436148
350208,0.0005601533921435475
351232,0.0028835816774517298
352256,0.0034519443288445473
353280,0.0017388630658388138
354304,0.0005588551284745336
355328,0.0035310513339936733
356352,0.004031539428979158
357376,0.000895086966920644
358400,0.0017230811063200235
359424,0.0012468694476410747
360448,0.0020081717520952225
361472,0.0020142102148383856
362496,0.000803750182967633
363520,0.0015378156676888466
364544,0.000576637452468276
365568,0.0011375333415344357
366592,0.0011661979369819164
367616,0.0014274613931775093
368640,0.0023980094119906425
369664,0.001006899867206812
370688,0.0008754132431931794
371712,0.0013500434579327703
372736,0.0037177661433815956
373760,0.004290692508220673
374784,0.006995482835918665
375808,0.0010337017010897398
376832,0.0015424649463966489
377856,0.0011334853479638696
378880,0.003084882628172636
379904,0.005131728481501341
380928,0.0027607553638517857
381952,0.01113809086382389
382976,0.004023708403110504
384000,0.002466795966029167
385024,0.001787554007023573
386048,0.0016289434861391783
387072,0.006598921958357096
388096,0.004217755980789661
389120,0.0018132415134459734
390144,0.0018187265377491713
391168,0.006535214371979237
392192,0.002270270371809602
393216,0.0029632849618792534
394240,0.0011092667700722814
395264,0.001870311563834548
396288,0.0013744740281254053
397312,0.0015266833361238241
398336,0.0022696531377732754
