step,train/entropy_loss
2048,-1.7904372215270996
3072,-1.7881594896316528
4096,-1.7839049100875854
5120,-1.7815473079681396
6144,-1.7744313478469849
7168,-1.7678751945495605
8192,-1.7440134286880493
9216,-1.736812710762024
10240,-1.7124196290969849
11264,-1.728315830230713
12288,-1.7211347818374634
13312,-1.702714204788208
14336,-1.699920654296875
15360,-1.705596923828125
16384,-1.7162986993789673
17408,-1.719180703163147
18432,-1.7220659255981445
19456,-1.716196060180664
20480,-1.7139196395874023
21504,-1.727592945098877
22528,-1.738031029701233
23552,-1.7461227178573608
24576,-1.755698323249817
25600,-1.7573660612106323
26624,-1.7530838251113892
27648,-1.751919150352478
28672,-1.7551546096801758
29696,-1.7445456981658936
30720,-1.7526267766952515
31744,-1.743587613105774
32768,-1.746747374534607
33792,-1.7529162168502808
34816,-1.7581788301467896
35840,-1.7540693283081055
36864,-1.7503068447113037
37888,-1.7544046640396118
38912,-1.7510422468185425
39936,-1.748936414718628
40960,-1.7332144975662231
41984,-1.7270703315734863
43008,-1.7278090715408325
44032,-1.713212013244629
45056,-1.720186471939087
46080,-1.7327276468276978
47104,-1.7120295763015747
48128,-1.7188478708267212
49152,-1.7177215814590454
50176,-1.7250440120697021
51200,-1.7111930847167969
52224,-1.6910490989685059
53248,-1.703575849533081
54272,-1.6730766296386719
55296,-1.6735954284667969
56320,-1.661041021347046
57344,-1.6571123600006104
58368,-1.6526429653167725
59392,-1.6352888345718384
60416,-1.6366426944732666
61440,-1.6165692806243896
62464,-1.6319910287857056
63488,-1.6064337491989136
64512,-1.6055645942687988
65536,-1.5940040349960327
66560,-1.6119073629379272
67584,-1.567613124847412
68608,-1.569937825202942
69632,-1.5199966430664062
70656,-1.5386799573898315
71680,-1.5289183855056763
72704,-1.537930965423584
73728,-1.575369954109192
74752,-1.5406033992767334
75776,-1.5515612363815308
76800,-1.5285282135009766
77824,-1.5348615646362305
78848,-1.498883605003357
79872,-1.5096921920776367
80896,-1.5116140842437744
81920,-1.5013539791107178
82944,-1.505304217338562
83968,-1.481019377708435
84992,-1.5064151287078857
86016,-1.504988193511963
87040,-1.5113272666931152
88064,-1.5376261472702026
89088,-1.514907717704773
90112,-1.5245530605316162
91136,-1.4960975646972656
92160,-1.5468518733978271
93184,-1.4915637969970703
94208,-1.522011637687683
95232,-1.4444540739059448
96256,-1.4966200590133667
97280,-1.4632313251495361
98304,-1.5040440559387207
99328,-1.498536467552185
100352,-1.496741533279419
101376,-1.4955310821533203
102400,-1.4760096073150635
103424,-1.4885869026184082
104448,-1.4756145477294922
105472,-1.5001870393753052
106496,-1.4811508655548096
107520,-1.5178344249725342
108544,-1.531328558921814
109568,-1.537789225578308
110592,-1.5445057153701782
111616,-1.5432323217391968
112640,-1.5482842922210693
113664,-1.519559621810913
114688,-1.533194899559021
115712,-1.5611499547958374
116736,-1.5094250440597534
117760,-1.540917992591858
118784,-1.4814531803131104
119808,-1.5557522773742676
120832,-1.4906574487686157
121856,-1.536197543144226
122880,-1.5213192701339722
123904,-1.5372872352600098
124928,-1.5556421279907227
125952,-1.503318428993225
126976,-1.5814900398254395
128000,-1.4832189083099365
129024,-1.5732322931289673
130048,-1.5184276103973389
131072,-1.5454332828521729
132096,-1.5323632955551147
133120,-1.5065641403198242
134144,-1.5447112321853638
135168,-1.466380000114441
136192,-1.5128906965255737
137216,-1.4708096981048584
138240,-1.4668246507644653
139264,-1.4695241451263428
140288,-1.4513661861419678
141312,-1.4910624027252197
142336,-1.4594513177871704
143360,-1.5043420791625977
144384,-1.4839403629302979
145408,-1.4444990158081055
146432,-1.4354348182678223
147456,-1.421614646911621
148480,-1.459658145904541
149504,-1.3844231367111206
150528,-1.4325159788131714
151552,-1.419948935508728
152576,-1.394230842590332
153600,-1.4046167135238647
154624,-1.3551220893859863
155648,-1.4096499681472778
156672,-1.3704614639282227
157696,-1.414482593536377
158720,-1.4034349918365479
159744,-1.3888280391693115
160768,-1.3869799375534058
161792,-1.3251763582229614
162816,-1.3646944761276245
163840,-1.313978672027588
164864,-1.2653591632843018
165888,-1.2693783044815063
166912,-1.254801869392395
167936,-1.2581453323364258
168960,-1.2876479625701904
169984,-1.3009796142578125
171008,-1.2733174562454224
172032,-1.2798117399215698
173056,-1.2623062133789062
174080,-1.3261752128601074
175104,-1.2751564979553223
176128,-1.3082098960876465
177152,-1.2960783243179321
178176,-1.316879153251648
179200,-1.315505862236023
180224,-1.2749114036560059
181248,-1.2734371423721313
182272,-1.2940884828567505
183296,-1.2456696033477783
184320,-1.2619645595550537
185344,-1.2639801502227783
186368,-1.2445571422576904
187392,-1.2453457117080688
188416,-1.2246371507644653
189440,-1.2273938655853271
190464,-1.2295482158660889
191488,-1.237816333770752
192512,-1.2201236486434937
193536,-1.2424672842025757
194560,-1.2451114654541016
195584,-1.2602407932281494
196608,-1.2496227025985718
197632,-1.2769144773483276
198656,-1.2357031106948853
199680,-1.2452805042266846
200000,-1.223701000213623
201728,-1.2356963157653809
202752,-1.216626763343811
203776,-1.2395118474960327
204800,-1.2078516483306885
205824,-1.2347205877304077
206848,-1.2253323793411255
207872,-1.242501139640808
208896,-1.2644095420837402
209920,-1.2768301963806152
210944,-1.2565160989761353
211968,-1.2384246587753296
212992,-1.2208908796310425
214016,-1.2485861778259277
215040,-1.2459739446640015
216064,-1.2732517719268799
217088,-1.2198408842086792
218112,-1.2675193548202515
219136,-1.198868989944458
220160,-1.237496018409729
221184,-1.190426230430603
222208,-1.2158929109573364
223232,-1.2367178201675415
224256,-1.2379339933395386
225280,-1.2373453378677368
226304,-1.2145593166351318
227328,-1.2284172773361206
228352,-1.2063850164413452
229376,-1.2805076837539673
230400,-1.2108525037765503
231424,-1.2536288499832153
232448,-1.2288973331451416
233472,-1.2438899278640747
234496,-1.2596205472946167
235520,-1.2458516359329224
236544,-1.257774829864502
237568,-1.2684576511383057
238592,-1.265783667564392
239616,-1.255668044090271
240640,-1.2739070653915405
241664,-1.2845606803894043
242688,-1.2663828134536743
243712,-1.2698376178741455
244736,-1.2665461301803589
245760,-1.280236005783081
246784,-1.2651951313018799
247808,-1.2917160987854004
248832,-1.2648597955703735
249856,-1.2946522235870361
250880,-1.2908201217651367
251904,-1.2898271083831787
252928,-1.2920931577682495
253952,-1.2635819911956787
254976,-1.2975807189941406
256000,-1.2289644479751587
257024,-1.2541747093200684
258048,-1.2291005849838257
259072,-1.213866114616394
260096,-1.2144116163253784
261120,-1.2230364084243774
262144,-1.2214030027389526
263168,-1.2213432788848877
264192,-1.2187711000442505
265216,-1.25454580783844
266240,-1.210768699645996
267264,-1.2365220785140991
268288,-1.1699440479278564
269312,-1.1934845447540283
270336,-1.2018256187438965
271360,-1.1861224174499512
272384,-1.1741442680358887
273408,-1.1786143779754639
274432,-1.2183068990707397
275456,-1.1696574687957764
276480,-1.2277798652648926
277504,-1.1518281698226929
278528,-1.1930946111679077
279552,-1.1909180879592896
280576,-1.1820555925369263
281600,-1.1695406436920166
282624,-1.1969112157821655
283648,-1.1693148612976074
284672,-1.1896120309829712
285696,-1.1740350723266602
286720,-1.1812481880187988
287744,-1.1572597026824951
288768,-1.1830124855041504
289792,-1.1365994215011597
290816,-1.1857529878616333
291840,-1.1556947231292725
292864,-1.179594874382019
293888,-1.1304205656051636
294912,-1.1491538286209106
295936,-1.1270642280578613
296960,-1.1399736404418945
297984,-1.1563920974731445
299008,-1.1206066608428955
300032,-1.1188056468963623
301056,-1.0966198444366455
302080,-1.0792694091796875
303104,-1.1100188493728638
304128,-1.0690909624099731
305152,-1.1276752948760986
306176,-1.0643662214279175
307200,-1.1141595840454102
308224,-1.0456937551498413
309248,-1.1054298877716064
310272,-1.0609381198883057
311296,-1.0421332120895386
312320,-1.0595390796661377
313344,-1.0029544830322266
314368,-1.0654571056365967
315392,-1.0360201597213745
316416,-1.0835816860198975
317440,-1.0722472667694092
318464,-1.0914651155471802
319488,-1.078558087348938
320512,-1.1255236864089966
321536,-1.0824843645095825
322560,-1.1238325834274292
323584,-1.0525100231170654
324608,-1.0581814050674438
325632,-1.0380518436431885
326656,-1.0471960306167603
327680,-1.031160831451416
328704,-1.088996410369873
329728,-1.0366082191467285
330752,-1.087616205215454
331776,-1.0245065689086914
332800,-1.06982421875
333824,-0.9745461940765381
334848,-1.0708192586898804
335872,-0.967897355556488
336896,-1.0542075634002686
337920,-1.0112463235855103
338944,-1.0355428457260132
339968,-1.0069377422332764
340992,-1.0470842123031616
342016,-1.0383256673812866
343040,-1.0585312843322754
344064,-1.0233910083770752
345088,-1.0761115550994873
346112,-1.0842490196228027
347136,-1.0836772918701172
348160,-1.0760818719863892
349184,-1.0632593631744385
350208,-1.0811831951141357
351232,-1.077406883239746
352256,-1.0772655010223389
353280,-1.0591373443603516
354304,-1.065410852432251
355328,-1.099161982536316
356352,-1.0068289041519165
357376,-1.1030683517456055
358400,-0.9982267022132874
359424,-1.0993683338165283
360448,-1.0042884349822998
361472,-1.1070917844772339
362496,-1.043304443359375
363520,-1.052152156829834
364544,-0.9832398295402527
365568,-1.0567501783370972
366592,-1.0096848011016846
367616,-1.0066176652908325
368640,-1.0175693035125732
369664,-1.0149221420288086
370688,-0.9845361113548279
371712,-1.008069396018982
372736,-1.0183669328689575
373760,-1.0313280820846558
374784,-1.0291056632995605
375808,-0.9710252285003662
376832,-1.0604190826416016
377856,-0.9401565194129944
378880,-0.983275830745697
379904,-0.9717347025871277
380928,-0.9408993124961853
381952,-1.0096362829208374
382976,-0.9262937903404236
384000,-0.9741383790969849
385024,-0.9823938608169556
386048,-0.8918401598930359
387072,-1.01412832736969
388096,-0.9139209985733032
389120,-0.9292428493499756
390144,-0.9144538044929504
391168,-0.9107297658920288
392192,-0.959251880645752
393216,-0.9279502630233765
394240,-0.9306864142417908
395264,-0.9172239303588867
396288,-0.891368567943573
397312,-0.9350376129150391
398336,-0.8807685971260071
399360,-0.8265860676765442
400000,-0.8633658289909363
401408,-0.8392388224601746
402432,-0.8337969779968262
403456,-0.8779545426368713
404480,-0.8542096018791199
405504,-0.8305493593215942
406528,-0.8830400705337524
407552,-0.8365760445594788
408576,-0.800561785697937
409600,-0.8188173174858093
410624,-0.7921076416969299
411648,-0.7738103270530701
412672,-0.8482216000556946
413696,-0.832702100276947
414720,-0.7423656582832336
415744,-0.7531790137290955
416768,-0.7879374027252197
417792,-0.7450082898139954
418816,-0.6899509429931641
419840,-0.7317367792129517
420864,-0.6953445672988892
421888,-0.705483078956604
422912,-0.7151894569396973
423936,-0.6890316605567932
424960,-0.6803933382034302
425984,-0.7190529108047485
427008,-0.6622337102890015
428032,-0.6625001430511475
429056,-0.6515957713127136
430080,-0.655232846736908
431104,-0.6301200985908508
432128,-0.6701526641845703
433152,-0.6990430951118469
434176,-0.637729823589325
435200,-0.6772763729095459
436224,-0.6839019656181335
437248,-0.6423915028572083
438272,-0.6123141050338745
439296,-0.6682614684104919
440320,-0.6411451101303101
441344,-0.6502575874328613
442368,-0.6520159840583801
443392,-0.6872099041938782
444416,-0.6805233359336853
445440,-0.6752585172653198
446464,-0.7053635716438293
447488,-0.7084121108055115
448512,-0.7574445605278015
449536,-0.7109028697013855
450560,-0.7037931680679321
451584,-0.73459792137146
452608,-0.6914021372795105
453632,-0.676964521408081
454656,-0.6595883965492249
455680,-0.6877272129058838
456704,-0.7192054390907288
457728,-0.6611443161964417
458752,-0.6690044403076172
459776,-0.6591904163360596
460800,-0.7015432715415955
461824,-0.6506777405738831
462848,-0.5805898308753967
463872,-0.6359738707542419
464896,-0.5984504222869873
465920,-0.6586363315582275
466944,-0.624911904335022
467968,-0.6231467127799988
468992,-0.6223656535148621
470016,-0.6370358467102051
471040,-0.6272773742675781
472064,-0.6278592348098755
473088,-0.6082116961479187
474112,-0.6639881134033203
475136,-0.5711026787757874
476160,-0.5684580206871033
477184,-0.6078700423240662
478208,-0.6164419054985046
479232,-0.6388649344444275
480256,-0.5661183595657349
481280,-0.5798431634902954
482304,-0.5678404569625854
483328,-0.5832977890968323
484352,-0.5496184825897217
485376,-0.5866276025772095
486400,-0.5831999778747559
487424,-0.6110377311706543
488448,-0.6320516467094421
489472,-0.5868253707885742
490496,-0.6278454065322876
491520,-0.6038481593132019
492544,-0.6004290580749512
493568,-0.5999541282653809
494592,-0.5869101881980896
495616,-0.5652126669883728
496640,-0.581284761428833
497664,-0.5956072807312012
498688,-0.6259641647338867
499712,-0.6080871820449829
500736,-0.5850885510444641
501760,-0.5957011580467224
502784,-0.575822114944458
503808,-0.6049649119377136
504832,-0.5789889097213745
505856,-0.6065604090690613
506880,-0.5578628778457642
507904,-0.5991182327270508
508928,-0.6104637384414673
509952,-0.5791394114494324
510976,-0.5549129247665405
512000,-0.5664124488830566
513024,-0.5526862740516663
514048,-0.6305952668190002
515072,-0.5858601331710815
516096,-0.5961520075798035
517120,-0.5888763666152954
518144,-0.5688802599906921
519168,-0.5315427184104919
520192,-0.536916971206665
521216,-0.5465512275695801
