step,train/value_loss
2048,0.5441247224807739
3072,0.8216040134429932
4096,0.7769556045532227
5120,1.1715829372406006
6144,1.0244503021240234
7168,0.9461912512779236
8192,1.824861764907837
9216,0.7901198863983154
10240,1.821573257446289
11264,2.0087368488311768
12288,0.8389579653739929
13312,2.054946184158325
14336,0.9693180322647095
15360,1.200986623764038
16384,1.5351067781448364
17408,1.0893033742904663
18432,0.9267194271087646
19456,0.9645634293556213
20480,0.7337058186531067
21504,0.8976448774337769
22528,0.6780080795288086
23552,0.7637330889701843
24576,0.8263744711875916
25600,0.6777970194816589
26624,0.6512035131454468
27648,0.7011125683784485
28672,0.8493194580078125
29696,0.6673794984817505
30720,0.6541568040847778
31744,0.7437163591384888
32768,0.6715524196624756
33792,0.4978264570236206
34816,0.4356948435306549
35840,0.4103921055793762
36864,0.4204046428203583
37888,0.38160836696624756
38912,0.43613895773887634
39936,0.3939230442047119
40960,0.512491762638092
41984,0.4391600489616394
43008,0.42423343658447266
44032,0.43581825494766235
45056,0.5092648863792419
46080,0.319200724363327
47104,0.34269386529922485
48128,0.4391366243362427
49152,0.22535954415798187
50176,0.34200915694236755
51200,0.33488667011260986
52224,0.21931205689907074
53248,0.24736474454402924
54272,0.19576722383499146
55296,0.20390892028808594
56320,0.30293720960617065
57344,0.30297940969467163
58368,0.26274624466896057
59392,0.15860864520072937
60416,0.20644322037696838
61440,0.17642660439014435
62464,0.1802527904510498
63488,0.13105438649654388
64512,0.13687163591384888
65536,0.14753398299217224
66560,0.27301710844039917
67584,0.1717664748430252
68608,0.17119692265987396
69632,0.2765730023384094
70656,0.2003137171268463
71680,0.12638844549655914
72704,0.16506178677082062
73728,0.1306750476360321
74752,0.24120038747787476
75776,0.2580331563949585
76800,0.13176555931568146
77824,0.08551054447889328
78848,0.15037977695465088
79872,0.20038951933383942
80896,0.2270028293132782
81920,0.22130395472049713
82944,0.15530328452587128
83968,0.18398095667362213
84992,0.16124017536640167
86016,0.17274877429008484
87040,0.17384934425354004
88064,0.16993384063243866
89088,0.1943870484828949
90112,0.32355430722236633
91136,0.2549823522567749
92160,0.1644493043422699
93184,0.180691197514534
94208,0.12872260808944702
95232,0.18739429116249084
96256,0.167949378490448
97280,0.19001203775405884
98304,0.2199404239654541
99328,0.20604896545410156
100352,0.22551174461841583
101376,0.18252399563789368
102400,0.20569579303264618
103424,0.14886942505836487
104448,0.1803549975156784
105472,0.11268153041601181
106496,0.20993965864181519
107520,0.12944020330905914
108544,0.27008989453315735
109568,0.2869238555431366
110592,0.15819457173347473
111616,0.1705942451953888
112640,0.25116199254989624
113664,0.18223893642425537
114688,0.10834319144487381
115712,0.19473499059677124
116736,0.200687974691391
117760,0.18468597531318665
118784,0.234919473528862
119808,0.16524510085582733
120832,0.13800130784511566
121856,0.11267677694559097
122880,0.18103310465812683
123904,0.20746545493602753
124928,0.15432728826999664
125952,0.16660571098327637
126976,0.15099012851715088
128000,0.24000295996665955
129024,0.24146708846092224
130048,0.14502643048763275
131072,0.10782205313444138
132096,0.13687308132648468
133120,0.22594285011291504
134144,0.25999143719673157
135168,0.1910945624113083
136192,0.1465579718351364
137216,0.2132534235715866
138240,0.15799638628959656
139264,0.11858770251274109
140288,0.11669445037841797
141312,0.16791221499443054
142336,0.1695576310157776
143360,0.09326086193323135
144384,0.07376103848218918
145408,0.16117922961711884
146432,0.12866076827049255
147456,0.1607903093099594
148480,0.18488937616348267
149504,0.14539174735546112
150528,0.1311698704957962
151552,0.2588352859020233
152576,0.14620347321033478
153600,0.15589389204978943
154624,0.17427748441696167
155648,0.19196398556232452
156672,0.2712378203868866
157696,0.10388665646314621
158720,0.11435505747795105
159744,0.14601854979991913
160768,0.17299063503742218
161792,0.14141447842121124
162816,0.14589190483093262
163840,0.1454477161169052
164864,0.09557315707206726
165888,0.1027473732829094
166912,0.09559337049722672
167936,0.17616711556911469
168960,0.1127316802740097
169984,0.10628921538591385
171008,0.22289296984672546
172032,0.084504134953022
173056,0.13705407083034515
174080,0.16678665578365326
175104,0.1695796251296997
176128,0.15245190262794495
177152,0.24888624250888824
178176,0.2230762094259262
179200,0.09585878998041153
180224,0.08652755618095398
181248,0.09538429975509644
182272,0.20513102412223816
183296,0.23338139057159424
184320,0.1806550770998001
185344,0.1632581502199173
186368,0.17899595201015472
187392,0.24552087485790253
188416,0.16550901532173157
189440,0.23363831639289856
190464,0.14224745333194733
191488,0.2050025761127472
192512,0.1929192841053009
193536,0.10234192758798599
194560,0.19178591668605804
195584,0.1342053860425949
196608,0.19766181707382202
197632,0.1694742739200592
198656,0.18355374038219452
199680,0.1605556607246399
200000,0.08175019919872284
201728,0.13176730275154114
202752,0.22332552075386047
203776,0.19236800074577332
204800,0.18600590527057648
205824,0.09710688889026642
206848,0.14255303144454956
207872,0.27799180150032043
208896,0.13084179162979126
209920,0.10415931791067123
210944,0.22101204097270966
211968,0.19670847058296204
212992,0.21313871443271637
214016,0.1907007098197937
215040,0.20690467953681946
216064,0.11237277090549469
217088,0.10378433763980865
218112,0.07878179848194122
219136,0.2607225179672241
220160,0.1478925496339798
221184,0.1032661721110344
222208,0.1886366605758667
223232,0.10719956457614899
224256,0.0758034810423851
225280,0.15469464659690857
226304,0.13898277282714844
227328,0.18588440120220184
228352,0.12105674296617508
229376,0.1269180178642273
230400,0.18416717648506165
231424,0.10151738673448563
232448,0.18743078410625458
233472,0.1542172133922577
234496,0.1399649679660797
235520,0.11805935949087143
236544,0.12798459827899933
237568,0.1993640810251236
238592,0.18758094310760498
239616,0.20089302957057953
240640,0.11162007600069046
241664,0.12935428321361542
